industry_or_category,indicator,value,year,source_id
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.9,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.8,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.1,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.9,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,31.1,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.8,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,31.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,31.7,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.1,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,33.0,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.9,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.1,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 学歴計,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.0,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.9,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.1,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.0,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.0,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.2,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,34.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.2,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.0,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.9,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.8,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.0,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.0,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.2,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.1,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,30.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.2,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.9,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.8,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.8,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.8,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.5,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,30.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.0,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.2,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.4,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.2,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.1,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.9,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.6,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.7,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.3,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.4,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.5,2007,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,31.5,2004,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.1,2005,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,33.7,2006,estat-wage-structure
企業規模計 / ３０～３４歳 / 中学卒,年齢,32.0,2007,estat-wage-structure
