industry_or_category,indicator,value,year_month,source_id
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,290535703.0,2009000000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,284009043.0,2010000000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,273342532.0,2011000000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,278296901.0,2012000000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,289144184.0,2009100000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,280916018.0,2010100000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,275759006.0,2011100000,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,77227032.0,2008001012,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,72247760.0,2009000103,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,70863565.0,2009000406,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,73799856.0,2009000709,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,73624522.0,2009001012,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,70856241.0,2010000103,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,69446119.0,2010000406,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,71518295.0,2010000709,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,72188388.0,2010001012,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,67763216.0,2011000103,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,65620661.0,2011000406,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,69411873.0,2011000709,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,70546782.0,2011001012,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,70179689.0,2012000103,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,67985540.0,2012000406,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,69805452.0,2012000709,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,70326219.0,2012001012,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,25297455.0,2008001010,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,25242904.0,2008001111,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,26686673.0,2008001212,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22214699.0,2009000101,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22158650.0,2009000202,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,27874411.0,2009000303,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23560124.0,2009000404,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23103809.0,2009000505,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24199632.0,2009000606,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24685583.0,2009000707,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24132585.0,2009000808,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24981688.0,2009000909,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24318344.0,2009001010,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23919349.0,2009001111,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,25386830.0,2009001212,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22024288.0,2010000101,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21495719.0,2010000202,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,27336234.0,2010000303,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23542259.0,2010000404,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22574492.0,2010000505,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23329368.0,2010000606,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23759586.0,2010000707,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23393081.0,2010000808,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24365628.0,2010000909,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23564266.0,2010001010,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23668011.0,2010001111,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24956110.0,2010001212,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21621189.0,2011000101,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21031065.0,2011000202,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,25110963.0,2011000303,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21767830.0,2011000404,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21422316.0,2011000505,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22430514.0,2011000606,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22893334.0,2011000707,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23049024.0,2011000808,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23469516.0,2011000909,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23115627.0,2011001010,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22913424.0,2011001111,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24517730.0,2011001212,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21310206.0,2012000101,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,21595117.0,2012000202,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,27274367.0,2012000303,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22751776.0,2012000404,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22381507.0,2012000505,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22852257.0,2012000606,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23192468.0,2012000707,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22928125.0,2012000808,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23684859.0,2012000909,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,23241620.0,2012001010,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,22932778.0,2012001111,estat-service
全国 / サービス産業計 / 売上高（収入額）,売上高（収入額）,24151821.0,2012001212,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,40347071.0,2009000000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,38864146.0,2010000000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,39855877.0,2011000000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,40777662.0,2012000000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,39874395.0,2009100000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,39041083.0,2010100000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,40216670.0,2011100000,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10087102.0,2008001012,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10745741.0,2009000103,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9674945.0,2009000406,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10093525.0,2009000709,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9832860.0,2009001012,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10273065.0,2010000103,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9291939.0,2010000406,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9642967.0,2010000709,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9656175.0,2010001012,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10450002.0,2011000103,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9513407.0,2011000406,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9933575.0,2011000709,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9958893.0,2011001012,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10810795.0,2012000103,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,9553580.0,2012000406,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10143003.0,2012000709,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,10270284.0,2012001012,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3137555.0,2008001010,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3294025.0,2008001111,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3655522.0,2008001212,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3064125.0,2009000101,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3055802.0,2009000202,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,4625814.0,2009000303,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3164349.0,2009000404,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3024076.0,2009000505,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3486520.0,2009000606,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3232684.0,2009000707,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3058908.0,2009000808,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3801932.0,2009000909,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3082016.0,2009001010,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3207639.0,2009001111,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3543206.0,2009001212,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2933703.0,2010000101,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2924876.0,2010000202,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,4414485.0,2010000303,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3034714.0,2010000404,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2970738.0,2010000505,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3286487.0,2010000606,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3069148.0,2010000707,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2920409.0,2010000808,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3653409.0,2010000909,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2968104.0,2010001010,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3192823.0,2010001111,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3495249.0,2010001212,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3026124.0,2011000101,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3065669.0,2011000202,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,4358209.0,2011000303,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3116164.0,2011000404,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,2982118.0,2011000505,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3415125.0,2011000606,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3167676.0,2011000707,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3047594.0,2011000808,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3718305.0,2011000909,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3089964.0,2011001010,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3222186.0,2011001111,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3646743.0,2011001212,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3021703.0,2012000101,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3120249.0,2012000202,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,4668842.0,2012000303,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3097301.0,2012000404,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3034515.0,2012000505,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3421765.0,2012000606,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3208801.0,2012000707,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3145031.0,2012000808,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3789171.0,2012000909,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3184026.0,2012001010,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3350681.0,2012001111,estat-service
全国 / Ｇ情報通信業 / 売上高（収入額）,売上高（収入額）,3735577.0,2012001212,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,12294288.0,2009000000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,11596586.0,2010000000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,12050177.0,2011000000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,13087883.0,2012000000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,12214932.0,2009100000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,11696075.0,2010100000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,12355664.0,2011100000,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2923755.0,2008001012,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2876413.0,2009000103,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3061475.0,2009000406,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3131314.0,2009000709,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3225087.0,2009001012,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2797057.0,2010000103,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2903664.0,2010000406,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2882073.0,2010000709,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3013792.0,2010001012,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2896545.0,2011000103,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,2945088.0,2011000406,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3011765.0,2011000709,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3196779.0,2011001012,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3202032.0,2012000103,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3116294.0,2012000406,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3250701.0,2012000709,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,3518855.0,2012001012,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,919374.0,2008001010,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,981852.0,2008001111,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1022529.0,2008001212,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,923697.0,2009000101,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,923819.0,2009000202,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1028897.0,2009000303,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,997764.0,2009000404,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,975637.0,2009000505,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1088074.0,2009000606,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1057801.0,2009000707,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1031188.0,2009000808,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1042325.0,2009000909,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1054235.0,2009001010,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1069665.0,2009001111,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1101187.0,2009001212,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,892703.0,2010000101,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,896456.0,2010000202,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1007898.0,2010000303,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,956178.0,2010000404,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,943049.0,2010000505,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1004438.0,2010000606,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,978672.0,2010000707,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,946925.0,2010000808,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,956475.0,2010000909,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,955410.0,2010001010,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1010904.0,2010001111,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1047478.0,2010001212,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,935482.0,2011000101,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,936453.0,2011000202,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1024611.0,2011000303,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,981422.0,2011000404,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,933533.0,2011000505,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1030133.0,2011000606,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1044034.0,2011000707,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,988938.0,2011000808,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,978793.0,2011000909,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1011043.0,2011001010,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1040722.0,2011001111,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1145014.0,2011001212,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,968482.0,2012000101,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,996444.0,2012000202,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1237106.0,2012000303,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1038382.0,2012000404,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1032318.0,2012000505,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1045594.0,2012000606,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1097396.0,2012000707,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1082544.0,2012000808,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1070762.0,2012000909,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1110522.0,2012001010,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1188722.0,2012001111,estat-service
全国 / 37通信業 / 売上高（収入額）,売上高（収入額）,1219611.0,2012001212,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,3911431.0,2009000000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,4030502.0,2010000000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,3646400.0,2011000000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,3555896.0,2012000000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,4108113.0,2009100000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,3917261.0,2010100000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,3626587.0,2011100000,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,682080.0,2008001012,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,797011.0,2009000103,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,1108621.0,2009000406,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,1067415.0,2009000709,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,938384.0,2009001012,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,993693.0,2010000103,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,1076279.0,2010000406,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,1008897.0,2010000709,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,951633.0,2010001012,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,880452.0,2011000103,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,986332.0,2011000406,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,922076.0,2011000709,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,857540.0,2011001012,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,860639.0,2012000103,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,884662.0,2012000406,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,906728.0,2012000709,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,903867.0,2012001012,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,200377.0,2008001010,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,277398.0,2008001111,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,204305.0,2008001212,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,275551.0,2009000101,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,210258.0,2009000202,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,311202.0,2009000303,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,399070.0,2009000404,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,378519.0,2009000505,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,331032.0,2009000606,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,406140.0,2009000707,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,293765.0,2009000808,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,367511.0,2009000909,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,271221.0,2009001010,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,364480.0,2009001111,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,302683.0,2009001212,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,349197.0,2010000101,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,250274.0,2010000202,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,394222.0,2010000303,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,397938.0,2010000404,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,377315.0,2010000505,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,301026.0,2010000606,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,368122.0,2010000707,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,283629.0,2010000808,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,357146.0,2010000909,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,282820.0,2010001010,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,359464.0,2010001111,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,309349.0,2010001212,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,302947.0,2011000101,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,245944.0,2011000202,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,331562.0,2011000303,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,371259.0,2011000404,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,343857.0,2011000505,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,271217.0,2011000606,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,342597.0,2011000707,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,258399.0,2011000808,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,321081.0,2011000909,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,255454.0,2011001010,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,320898.0,2011001111,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,281188.0,2011001212,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,288504.0,2012000101,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,234304.0,2012000202,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,337831.0,2012000303,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,298738.0,2012000404,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,291589.0,2012000505,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,294335.0,2012000606,estat-service
全国 / 38放送業 / 売上高（収入額）,売上高（収入額）,305524.0,2012000707,estat-service
