value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
35.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1146,歯科衛生士,2020000000,2020年,歳
39.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1147,歯科技工士,2021000000,2021年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1147,歯科技工士,2020000000,2020年,歳
37.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1151,栄養士,2021000000,2021年,歳
36.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1151,栄養士,2020000000,2020年,歳
37.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1159,その他の保健医療従事者,2021000000,2021年,歳
38.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1159,その他の保健医療従事者,2020000000,2020年,歳
38.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1163,保育士,2021000000,2021年,歳
37.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1163,保育士,2020000000,2020年,歳
50.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1168,介護支援専門員（ケアマネージャー）,2021000000,2021年,歳
49.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1168,介護支援専門員（ケアマネージャー）,2020000000,2020年,歳
43.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1169,その他の社会福祉専門職業従事者,2021000000,2021年,歳
43.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1169,その他の社会福祉専門職業従事者,2020000000,2020年,歳
43.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1173,法務従事者,2021000000,2021年,歳
46.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1173,法務従事者,2020000000,2020年,歳
44.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1181,公認会計士，税理士,2021000000,2021年,歳
40.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1181,公認会計士，税理士,2020000000,2020年,歳
40.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1189,その他の経営・金融・保険専門職業従事者,2021000000,2021年,歳
37.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1189,その他の経営・金融・保険専門職業従事者,2020000000,2020年,歳
36.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1191,幼稚園教員，保育教諭,2021000000,2021年,歳
36.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1191,幼稚園教員，保育教諭,2020000000,2020年,歳
