value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
23.2,01,年齢,01,男女計,01,学歴計,03,20～24歳,37,Ｇ 情報通信業,2021000000,2021年,歳
23.9,01,年齢,01,男女計,01,学歴計,03,20～24歳,43,Ｈ 運輸業，郵便業,2022000000,2022年,歳
22.7,01,年齢,01,男女計,01,学歴計,03,20～24歳,43,Ｈ 運輸業，郵便業,2021000000,2021年,歳
23.2,01,年齢,01,男女計,01,学歴計,03,20～24歳,52,Ｉ 卸売業，小売業,2022000000,2022年,歳
23.0,01,年齢,01,男女計,01,学歴計,03,20～24歳,52,Ｉ 卸売業，小売業,2021000000,2021年,歳
22.7,01,年齢,01,男女計,01,学歴計,03,20～24歳,67,Ｊ 金融業，保険業,2022000000,2022年,歳
23.3,01,年齢,01,男女計,01,学歴計,03,20～24歳,67,Ｊ 金融業，保険業,2021000000,2021年,歳
23.0,01,年齢,01,男女計,01,学歴計,03,20～24歳,74,Ｋ 不動産業，物品賃貸業,2022000000,2022年,歳
22.7,01,年齢,01,男女計,01,学歴計,03,20～24歳,74,Ｋ 不動産業，物品賃貸業,2021000000,2021年,歳
23.3,01,年齢,01,男女計,01,学歴計,03,20～24歳,78,Ｌ 学術研究，専門・技術サービス業,2022000000,2022年,歳
22.8,01,年齢,01,男女計,01,学歴計,03,20～24歳,78,Ｌ 学術研究，専門・技術サービス業,2021000000,2021年,歳
23.2,01,年齢,01,男女計,01,学歴計,03,20～24歳,83,Ｍ 宿泊業，飲食サービス業,2022000000,2022年,歳
23.8,01,年齢,01,男女計,01,学歴計,03,20～24歳,83,Ｍ 宿泊業，飲食サービス業,2021000000,2021年,歳
22.7,01,年齢,01,男女計,01,学歴計,03,20～24歳,87,Ｎ 生活関連サービス業，娯楽業,2022000000,2022年,歳
22.9,01,年齢,01,男女計,01,学歴計,03,20～24歳,87,Ｎ 生活関連サービス業，娯楽業,2021000000,2021年,歳
22.8,01,年齢,01,男女計,01,学歴計,03,20～24歳,91,Ｏ 教育，学習支援業,2022000000,2022年,歳
23.1,01,年齢,01,男女計,01,学歴計,03,20～24歳,91,Ｏ 教育，学習支援業,2021000000,2021年,歳
22.8,01,年齢,01,男女計,01,学歴計,03,20～24歳,94,Ｐ 医療，福祉,2022000000,2022年,歳
23.0,01,年齢,01,男女計,01,学歴計,03,20～24歳,94,Ｐ 医療，福祉,2021000000,2021年,歳
23.0,01,年齢,01,男女計,01,学歴計,03,20～24歳,98,Ｑ 複合サービス事業,2022000000,2022年,歳
22.8,01,年齢,01,男女計,01,学歴計,03,20～24歳,98,Ｑ 複合サービス事業,2021000000,2021年,歳
22.9,01,年齢,01,男女計,01,学歴計,03,20～24歳,101,Ｒ サービス業（他に分類されないもの）,2022000000,2022年,歳
22.5,01,年齢,01,男女計,01,学歴計,03,20～24歳,101,Ｒ サービス業（他に分類されないもの）,2021000000,2021年,歳
27.4,01,年齢,01,男女計,01,学歴計,04,25～29歳,01,Ｔ１ 産業計,2022000000,2022年,歳
27.5,01,年齢,01,男女計,01,学歴計,04,25～29歳,01,Ｔ１ 産業計,2021000000,2021年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,02,Ｃ 鉱業，採石業，砂利採取業,2022000000,2022年,歳
26.8,01,年齢,01,男女計,01,学歴計,04,25～29歳,02,Ｃ 鉱業，採石業，砂利採取業,2021000000,2021年,歳
27.3,01,年齢,01,男女計,01,学歴計,04,25～29歳,03,Ｄ 建設業,2022000000,2022年,歳
27.5,01,年齢,01,男女計,01,学歴計,04,25～29歳,03,Ｄ 建設業,2021000000,2021年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,07,Ｅ 製造業,2022000000,2022年,歳
27.3,01,年齢,01,男女計,01,学歴計,04,25～29歳,07,Ｅ 製造業,2021000000,2021年,歳
27.9,01,年齢,01,男女計,01,学歴計,04,25～29歳,32,Ｆ 電気・ガス・熱供給・水道業,2022000000,2022年,歳
27.2,01,年齢,01,男女計,01,学歴計,04,25～29歳,32,Ｆ 電気・ガス・熱供給・水道業,2021000000,2021年,歳
27.2,01,年齢,01,男女計,01,学歴計,04,25～29歳,37,Ｇ 情報通信業,2022000000,2022年,歳
28.5,01,年齢,01,男女計,01,学歴計,04,25～29歳,37,Ｇ 情報通信業,2021000000,2021年,歳
27.8,01,年齢,01,男女計,01,学歴計,04,25～29歳,43,Ｈ 運輸業，郵便業,2022000000,2022年,歳
27.4,01,年齢,01,男女計,01,学歴計,04,25～29歳,43,Ｈ 運輸業，郵便業,2021000000,2021年,歳
27.8,01,年齢,01,男女計,01,学歴計,04,25～29歳,52,Ｉ 卸売業，小売業,2022000000,2022年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,52,Ｉ 卸売業，小売業,2021000000,2021年,歳
28.5,01,年齢,01,男女計,01,学歴計,04,25～29歳,67,Ｊ 金融業，保険業,2022000000,2022年,歳
28.0,01,年齢,01,男女計,01,学歴計,04,25～29歳,67,Ｊ 金融業，保険業,2021000000,2021年,歳
27.3,01,年齢,01,男女計,01,学歴計,04,25～29歳,74,Ｋ 不動産業，物品賃貸業,2022000000,2022年,歳
27.1,01,年齢,01,男女計,01,学歴計,04,25～29歳,74,Ｋ 不動産業，物品賃貸業,2021000000,2021年,歳
27.3,01,年齢,01,男女計,01,学歴計,04,25～29歳,78,Ｌ 学術研究，専門・技術サービス業,2022000000,2022年,歳
27.5,01,年齢,01,男女計,01,学歴計,04,25～29歳,78,Ｌ 学術研究，専門・技術サービス業,2021000000,2021年,歳
26.9,01,年齢,01,男女計,01,学歴計,04,25～29歳,83,Ｍ 宿泊業，飲食サービス業,2022000000,2022年,歳
28.2,01,年齢,01,男女計,01,学歴計,04,25～29歳,83,Ｍ 宿泊業，飲食サービス業,2021000000,2021年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,87,Ｎ 生活関連サービス業，娯楽業,2022000000,2022年,歳
27.1,01,年齢,01,男女計,01,学歴計,04,25～29歳,87,Ｎ 生活関連サービス業，娯楽業,2021000000,2021年,歳
27.3,01,年齢,01,男女計,01,学歴計,04,25～29歳,91,Ｏ 教育，学習支援業,2022000000,2022年,歳
27.4,01,年齢,01,男女計,01,学歴計,04,25～29歳,91,Ｏ 教育，学習支援業,2021000000,2021年,歳
27.4,01,年齢,01,男女計,01,学歴計,04,25～29歳,94,Ｐ 医療，福祉,2022000000,2022年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,94,Ｐ 医療，福祉,2021000000,2021年,歳
26.7,01,年齢,01,男女計,01,学歴計,04,25～29歳,98,Ｑ 複合サービス事業,2022000000,2022年,歳
27.1,01,年齢,01,男女計,01,学歴計,04,25～29歳,98,Ｑ 複合サービス事業,2021000000,2021年,歳
27.6,01,年齢,01,男女計,01,学歴計,04,25～29歳,101,Ｒ サービス業（他に分類されないもの）,2022000000,2022年,歳
27.4,01,年齢,01,男女計,01,学歴計,04,25～29歳,101,Ｒ サービス業（他に分類されないもの）,2021000000,2021年,歳
32.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,01,Ｔ１ 産業計,2022000000,2022年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,01,Ｔ１ 産業計,2021000000,2021年,歳
32.8,01,年齢,01,男女計,01,学歴計,05,30～34歳,02,Ｃ 鉱業，採石業，砂利採取業,2022000000,2022年,歳
33.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,02,Ｃ 鉱業，採石業，砂利採取業,2021000000,2021年,歳
32.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,03,Ｄ 建設業,2022000000,2022年,歳
32.5,01,年齢,01,男女計,01,学歴計,05,30～34歳,03,Ｄ 建設業,2021000000,2021年,歳
32.7,01,年齢,01,男女計,01,学歴計,05,30～34歳,07,Ｅ 製造業,2022000000,2022年,歳
32.5,01,年齢,01,男女計,01,学歴計,05,30～34歳,07,Ｅ 製造業,2021000000,2021年,歳
32.3,01,年齢,01,男女計,01,学歴計,05,30～34歳,32,Ｆ 電気・ガス・熱供給・水道業,2022000000,2022年,歳
32.9,01,年齢,01,男女計,01,学歴計,05,30～34歳,32,Ｆ 電気・ガス・熱供給・水道業,2021000000,2021年,歳
31.7,01,年齢,01,男女計,01,学歴計,05,30～34歳,37,Ｇ 情報通信業,2022000000,2022年,歳
32.8,01,年齢,01,男女計,01,学歴計,05,30～34歳,37,Ｇ 情報通信業,2021000000,2021年,歳
33.3,01,年齢,01,男女計,01,学歴計,05,30～34歳,43,Ｈ 運輸業，郵便業,2022000000,2022年,歳
32.2,01,年齢,01,男女計,01,学歴計,05,30～34歳,43,Ｈ 運輸業，郵便業,2021000000,2021年,歳
32.5,01,年齢,01,男女計,01,学歴計,05,30～34歳,52,Ｉ 卸売業，小売業,2022000000,2022年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,52,Ｉ 卸売業，小売業,2021000000,2021年,歳
32.9,01,年齢,01,男女計,01,学歴計,05,30～34歳,67,Ｊ 金融業，保険業,2022000000,2022年,歳
32.7,01,年齢,01,男女計,01,学歴計,05,30～34歳,67,Ｊ 金融業，保険業,2021000000,2021年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,74,Ｋ 不動産業，物品賃貸業,2022000000,2022年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,74,Ｋ 不動産業，物品賃貸業,2021000000,2021年,歳
33.0,01,年齢,01,男女計,01,学歴計,05,30～34歳,78,Ｌ 学術研究，専門・技術サービス業,2022000000,2022年,歳
32.8,01,年齢,01,男女計,01,学歴計,05,30～34歳,78,Ｌ 学術研究，専門・技術サービス業,2021000000,2021年,歳
32.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,83,Ｍ 宿泊業，飲食サービス業,2022000000,2022年,歳
32.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,83,Ｍ 宿泊業，飲食サービス業,2021000000,2021年,歳
32.1,01,年齢,01,男女計,01,学歴計,05,30～34歳,87,Ｎ 生活関連サービス業，娯楽業,2022000000,2022年,歳
32.9,01,年齢,01,男女計,01,学歴計,05,30～34歳,87,Ｎ 生活関連サービス業，娯楽業,2021000000,2021年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,91,Ｏ 教育，学習支援業,2022000000,2022年,歳
32.6,01,年齢,01,男女計,01,学歴計,05,30～34歳,91,Ｏ 教育，学習支援業,2021000000,2021年,歳
31.9,01,年齢,01,男女計,01,学歴計,05,30～34歳,94,Ｐ 医療，福祉,2022000000,2022年,歳
32.5,01,年齢,01,男女計,01,学歴計,05,30～34歳,94,Ｐ 医療，福祉,2021000000,2021年,歳
32.9,01,年齢,01,男女計,01,学歴計,05,30～34歳,98,Ｑ 複合サービス事業,2022000000,2022年,歳
33.3,01,年齢,01,男女計,01,学歴計,05,30～34歳,98,Ｑ 複合サービス事業,2021000000,2021年,歳
32.7,01,年齢,01,男女計,01,学歴計,05,30～34歳,101,Ｒ サービス業（他に分類されないもの）,2022000000,2022年,歳
32.4,01,年齢,01,男女計,01,学歴計,05,30～34歳,101,Ｒ サービス業（他に分類されないもの）,2021000000,2021年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,01,Ｔ１ 産業計,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,01,Ｔ１ 産業計,2021000000,2021年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,02,Ｃ 鉱業，採石業，砂利採取業,2022000000,2022年,歳
38.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,02,Ｃ 鉱業，採石業，砂利採取業,2021000000,2021年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,03,Ｄ 建設業,2022000000,2022年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,03,Ｄ 建設業,2021000000,2021年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,07,Ｅ 製造業,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,07,Ｅ 製造業,2021000000,2021年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,32,Ｆ 電気・ガス・熱供給・水道業,2022000000,2022年,歳
37.9,01,年齢,01,男女計,01,学歴計,06,35～39歳,32,Ｆ 電気・ガス・熱供給・水道業,2021000000,2021年,歳
38.0,01,年齢,01,男女計,01,学歴計,06,35～39歳,37,Ｇ 情報通信業,2022000000,2022年,歳
37.7,01,年齢,01,男女計,01,学歴計,06,35～39歳,37,Ｇ 情報通信業,2021000000,2021年,歳
38.0,01,年齢,01,男女計,01,学歴計,06,35～39歳,43,Ｈ 運輸業，郵便業,2022000000,2022年,歳
37.5,01,年齢,01,男女計,01,学歴計,06,35～39歳,43,Ｈ 運輸業，郵便業,2021000000,2021年,歳
37.7,01,年齢,01,男女計,01,学歴計,06,35～39歳,52,Ｉ 卸売業，小売業,2022000000,2022年,歳
37.3,01,年齢,01,男女計,01,学歴計,06,35～39歳,52,Ｉ 卸売業，小売業,2021000000,2021年,歳
37.8,01,年齢,01,男女計,01,学歴計,06,35～39歳,67,Ｊ 金融業，保険業,2022000000,2022年,歳
37.4,01,年齢,01,男女計,01,学歴計,06,35～39歳,67,Ｊ 金融業，保険業,2021000000,2021年,歳
37.8,01,年齢,01,男女計,01,学歴計,06,35～39歳,74,Ｋ 不動産業，物品賃貸業,2022000000,2022年,歳
37.8,01,年齢,01,男女計,01,学歴計,06,35～39歳,74,Ｋ 不動産業，物品賃貸業,2021000000,2021年,歳
37.4,01,年齢,01,男女計,01,学歴計,06,35～39歳,78,Ｌ 学術研究，専門・技術サービス業,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,78,Ｌ 学術研究，専門・技術サービス業,2021000000,2021年,歳
37.1,01,年齢,01,男女計,01,学歴計,06,35～39歳,83,Ｍ 宿泊業，飲食サービス業,2022000000,2022年,歳
37.9,01,年齢,01,男女計,01,学歴計,06,35～39歳,83,Ｍ 宿泊業，飲食サービス業,2021000000,2021年,歳
37.3,01,年齢,01,男女計,01,学歴計,06,35～39歳,87,Ｎ 生活関連サービス業，娯楽業,2022000000,2022年,歳
37.4,01,年齢,01,男女計,01,学歴計,06,35～39歳,87,Ｎ 生活関連サービス業，娯楽業,2021000000,2021年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,91,Ｏ 教育，学習支援業,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,91,Ｏ 教育，学習支援業,2021000000,2021年,歳
37.4,01,年齢,01,男女計,01,学歴計,06,35～39歳,94,Ｐ 医療，福祉,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,94,Ｐ 医療，福祉,2021000000,2021年,歳
37.7,01,年齢,01,男女計,01,学歴計,06,35～39歳,98,Ｑ 複合サービス事業,2022000000,2022年,歳
37.6,01,年齢,01,男女計,01,学歴計,06,35～39歳,98,Ｑ 複合サービス事業,2021000000,2021年,歳
37.7,01,年齢,01,男女計,01,学歴計,06,35～39歳,101,Ｒ サービス業（他に分類されないもの）,2022000000,2022年,歳
37.8,01,年齢,01,男女計,01,学歴計,06,35～39歳,101,Ｒ サービス業（他に分類されないもの）,2021000000,2021年,歳
42.5,01,年齢,01,男女計,01,学歴計,07,40～44歳,01,Ｔ１ 産業計,2022000000,2022年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,01,Ｔ１ 産業計,2021000000,2021年,歳
43.0,01,年齢,01,男女計,01,学歴計,07,40～44歳,02,Ｃ 鉱業，採石業，砂利採取業,2022000000,2022年,歳
42.4,01,年齢,01,男女計,01,学歴計,07,40～44歳,02,Ｃ 鉱業，採石業，砂利採取業,2021000000,2021年,歳
42.4,01,年齢,01,男女計,01,学歴計,07,40～44歳,03,Ｄ 建設業,2022000000,2022年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,03,Ｄ 建設業,2021000000,2021年,歳
42.5,01,年齢,01,男女計,01,学歴計,07,40～44歳,07,Ｅ 製造業,2022000000,2022年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,07,Ｅ 製造業,2021000000,2021年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,32,Ｆ 電気・ガス・熱供給・水道業,2022000000,2022年,歳
42.2,01,年齢,01,男女計,01,学歴計,07,40～44歳,32,Ｆ 電気・ガス・熱供給・水道業,2021000000,2021年,歳
42.0,01,年齢,01,男女計,01,学歴計,07,40～44歳,37,Ｇ 情報通信業,2022000000,2022年,歳
43.1,01,年齢,01,男女計,01,学歴計,07,40～44歳,37,Ｇ 情報通信業,2021000000,2021年,歳
42.9,01,年齢,01,男女計,01,学歴計,07,40～44歳,43,Ｈ 運輸業，郵便業,2022000000,2022年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,43,Ｈ 運輸業，郵便業,2021000000,2021年,歳
42.7,01,年齢,01,男女計,01,学歴計,07,40～44歳,52,Ｉ 卸売業，小売業,2022000000,2022年,歳
42.4,01,年齢,01,男女計,01,学歴計,07,40～44歳,52,Ｉ 卸売業，小売業,2021000000,2021年,歳
42.7,01,年齢,01,男女計,01,学歴計,07,40～44歳,67,Ｊ 金融業，保険業,2022000000,2022年,歳
42.7,01,年齢,01,男女計,01,学歴計,07,40～44歳,67,Ｊ 金融業，保険業,2021000000,2021年,歳
42.2,01,年齢,01,男女計,01,学歴計,07,40～44歳,74,Ｋ 不動産業，物品賃貸業,2022000000,2022年,歳
42.5,01,年齢,01,男女計,01,学歴計,07,40～44歳,74,Ｋ 不動産業，物品賃貸業,2021000000,2021年,歳
42.5,01,年齢,01,男女計,01,学歴計,07,40～44歳,78,Ｌ 学術研究，専門・技術サービス業,2022000000,2022年,歳
42.3,01,年齢,01,男女計,01,学歴計,07,40～44歳,78,Ｌ 学術研究，専門・技術サービス業,2021000000,2021年,歳
42.5,01,年齢,01,男女計,01,学歴計,07,40～44歳,83,Ｍ 宿泊業，飲食サービス業,2022000000,2022年,歳
42.6,01,年齢,01,男女計,01,学歴計,07,40～44歳,83,Ｍ 宿泊業，飲食サービス業,2021000000,2021年,歳
