value,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
81705,110,検挙件数,440,その他の刑法犯,2010000000,2010年,件
90313,110,検挙件数,440,その他の刑法犯,2009000000,2009年,件
96197,110,検挙件数,440,その他の刑法犯,2008000000,2008年,件
113658,110,検挙件数,440,その他の刑法犯,2007000000,2007年,件
123794,110,検挙件数,440,その他の刑法犯,2006000000,2006年,件
19894,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2016000000,2016年,件
23482,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2015000000,2015年,件
26422,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2014000000,2014年,件
30325,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2013000000,2013年,件
36873,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2012000000,2012年,件
45681,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2011000000,2011年,件
52960,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2010000000,2010年,件
60433,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2009000000,2009年,件
64435,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2008000000,2008年,件
79891,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2007000000,2007年,件
89012,110,検挙件数,450,その他の刑法犯_占有離脱物横領,2006000000,2006年,件
2408,110,検挙件数,460,その他の刑法犯_公務執行妨害,2016000000,2016年,件
2559,110,検挙件数,460,その他の刑法犯_公務執行妨害,2015000000,2015年,件
2763,110,検挙件数,460,その他の刑法犯_公務執行妨害,2014000000,2014年,件
2870,110,検挙件数,460,その他の刑法犯_公務執行妨害,2013000000,2013年,件
2932,110,検挙件数,460,その他の刑法犯_公務執行妨害,2012000000,2012年,件
2863,110,検挙件数,460,その他の刑法犯_公務執行妨害,2011000000,2011年,件
2881,110,検挙件数,460,その他の刑法犯_公務執行妨害,2010000000,2010年,件
2952,110,検挙件数,460,その他の刑法犯_公務執行妨害,2009000000,2009年,件
3071,110,検挙件数,460,その他の刑法犯_公務執行妨害,2008000000,2008年,件
3459,110,検挙件数,460,その他の刑法犯_公務執行妨害,2007000000,2007年,件
3402,110,検挙件数,460,その他の刑法犯_公務執行妨害,2006000000,2006年,件
7446,110,検挙件数,470,その他の刑法犯_住居侵入,2016000000,2016年,件
7279,110,検挙件数,470,その他の刑法犯_住居侵入,2015000000,2015年,件
7464,110,検挙件数,470,その他の刑法犯_住居侵入,2014000000,2014年,件
7572,110,検挙件数,470,その他の刑法犯_住居侵入,2013000000,2013年,件
7983,110,検挙件数,470,その他の刑法犯_住居侵入,2012000000,2012年,件
7690,110,検挙件数,470,その他の刑法犯_住居侵入,2011000000,2011年,件
8028,110,検挙件数,470,その他の刑法犯_住居侵入,2010000000,2010年,件
8234,110,検挙件数,470,その他の刑法犯_住居侵入,2009000000,2009年,件
8682,110,検挙件数,470,その他の刑法犯_住居侵入,2008000000,2008年,件
9041,110,検挙件数,470,その他の刑法犯_住居侵入,2007000000,2007年,件
9211,110,検挙件数,470,その他の刑法犯_住居侵入,2006000000,2006年,件
279,110,検挙件数,480,その他の刑法犯_逮捕監禁,2016000000,2016年,件
301,110,検挙件数,480,その他の刑法犯_逮捕監禁,2015000000,2015年,件
267,110,検挙件数,480,その他の刑法犯_逮捕監禁,2014000000,2014年,件
269,110,検挙件数,480,その他の刑法犯_逮捕監禁,2013000000,2013年,件
264,110,検挙件数,480,その他の刑法犯_逮捕監禁,2012000000,2012年,件
282,110,検挙件数,480,その他の刑法犯_逮捕監禁,2011000000,2011年,件
307,110,検挙件数,480,その他の刑法犯_逮捕監禁,2010000000,2010年,件
325,110,検挙件数,480,その他の刑法犯_逮捕監禁,2009000000,2009年,件
328,110,検挙件数,480,その他の刑法犯_逮捕監禁,2008000000,2008年,件
330,110,検挙件数,480,その他の刑法犯_逮捕監禁,2007000000,2007年,件
418,110,検挙件数,480,その他の刑法犯_逮捕監禁,2006000000,2006年,件
201,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2016000000,2016年,件
176,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2015000000,2015年,件
178,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2014000000,2014年,件
160,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2013000000,2013年,件
173,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2012000000,2012年,件
132,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2011000000,2011年,件
151,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2010000000,2010年,件
140,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2009000000,2009年,件
141,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2008000000,2008年,件
178,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2007000000,2007年,件
180,110,検挙件数,490,その他の刑法犯_略取誘拐・人身売買,2006000000,2006年,件
1389,110,検挙件数,500,その他の刑法犯_盗品,2016000000,2016年,件
1479,110,検挙件数,500,その他の刑法犯_盗品,2015000000,2015年,件
1586,110,検挙件数,500,その他の刑法犯_盗品,2014000000,2014年,件
1887,110,検挙件数,500,その他の刑法犯_盗品,2013000000,2013年,件
2334,110,検挙件数,500,その他の刑法犯_盗品,2012000000,2012年,件
2677,110,検挙件数,500,その他の刑法犯_盗品,2011000000,2011年,件
3084,110,検挙件数,500,その他の刑法犯_盗品,2010000000,2010年,件
3397,110,検挙件数,500,その他の刑法犯_盗品,2009000000,2009年,件
3621,110,検挙件数,500,その他の刑法犯_盗品,2008000000,2008年,件
4424,110,検挙件数,500,その他の刑法犯_盗品,2007000000,2007年,件
4866,110,検挙件数,500,その他の刑法犯_盗品,2006000000,2006年,件
9543,110,検挙件数,510,その他の刑法犯_器物損壊等,2016000000,2016年,件
10387,110,検挙件数,510,その他の刑法犯_器物損壊等,2015000000,2015年,件
10509,110,検挙件数,510,その他の刑法犯_器物損壊等,2014000000,2014年,件
10711,110,検挙件数,510,その他の刑法犯_器物損壊等,2013000000,2013年,件
11204,110,検挙件数,510,その他の刑法犯_器物損壊等,2012000000,2012年,件
10948,110,検挙件数,510,その他の刑法犯_器物損壊等,2011000000,2011年,件
11554,110,検挙件数,510,その他の刑法犯_器物損壊等,2010000000,2010年,件
12062,110,検挙件数,510,その他の刑法犯_器物損壊等,2009000000,2009年,件
13129,110,検挙件数,510,その他の刑法犯_器物損壊等,2008000000,2008年,件
13617,110,検挙件数,510,その他の刑法犯_器物損壊等,2007000000,2007年,件
13816,110,検挙件数,510,その他の刑法犯_器物損壊等,2006000000,2006年,件
33.8,120,検挙率,100,刑法犯総数,2016000000,2016年,%
32.5,120,検挙率,100,刑法犯総数,2015000000,2015年,%
30.6,120,検挙率,100,刑法犯総数,2014000000,2014年,%
30.0,120,検挙率,100,刑法犯総数,2013000000,2013年,%
31.2,120,検挙率,100,刑法犯総数,2012000000,2012年,%
30.8,120,検挙率,100,刑法犯総数,2011000000,2011年,%
31.0,120,検挙率,100,刑法犯総数,2010000000,2010年,%
31.8,120,検挙率,100,刑法犯総数,2009000000,2009年,%
31.4,120,検挙率,100,刑法犯総数,2008000000,2008年,%
31.7,120,検挙率,100,刑法犯総数,2007000000,2007年,%
31.2,120,検挙率,100,刑法犯総数,2006000000,2006年,%
86.5,120,検挙率,110,凶悪犯,2016000000,2016年,%
85.0,120,検挙率,110,凶悪犯,2015000000,2015年,%
79.0,120,検挙率,110,凶悪犯,2014000000,2014年,%
75.9,120,検挙率,110,凶悪犯,2013000000,2013年,%
75.9,120,検挙率,110,凶悪犯,2012000000,2012年,%
74.9,120,検挙率,110,凶悪犯,2011000000,2011年,%
72.2,120,検挙率,110,凶悪犯,2010000000,2010年,%
72.4,120,検挙率,110,凶悪犯,2009000000,2009年,%
72.2,120,検挙率,110,凶悪犯,2008000000,2008年,%
71.4,120,検挙率,110,凶悪犯,2007000000,2007年,%
70.4,120,検挙率,110,凶悪犯,2006000000,2006年,%
100.7,120,検挙率,120,凶悪犯_殺人,2016000000,2016年,%
100.5,120,検挙率,120,凶悪犯_殺人,2015000000,2015年,%
95.8,120,検挙率,120,凶悪犯_殺人,2014000000,2014年,%
101.3,120,検挙率,120,凶悪犯_殺人,2013000000,2013年,%
93.3,120,検挙率,120,凶悪犯_殺人,2012000000,2012年,%
97.8,120,検挙率,120,凶悪犯_殺人,2011000000,2011年,%
96.3,120,検挙率,120,凶悪犯_殺人,2010000000,2010年,%
98.1,120,検挙率,120,凶悪犯_殺人,2009000000,2009年,%
95.1,120,検挙率,120,凶悪犯_殺人,2008000000,2008年,%
96.5,120,検挙率,120,凶悪犯_殺人,2007000000,2007年,%
96.8,120,検挙率,120,凶悪犯_殺人,2006000000,2006年,%
80.5,120,検挙率,130,凶悪犯_強盗,2016000000,2016年,%
78.9,120,検挙率,130,凶悪犯_強盗,2015000000,2015年,%
70.5,120,検挙率,130,凶悪犯_強盗,2014000000,2014年,%
67.3,120,検挙率,130,凶悪犯_強盗,2013000000,2013年,%
67.4,120,検挙率,130,凶悪犯_強盗,2012000000,2012年,%
64.5,120,検挙率,130,凶悪犯_強盗,2011000000,2011年,%
62.1,120,検挙率,130,凶悪犯_強盗,2010000000,2010年,%
64.5,120,検挙率,130,凶悪犯_強盗,2009000000,2009年,%
60.8,120,検挙率,130,凶悪犯_強盗,2008000000,2008年,%
61.1,120,検挙率,130,凶悪犯_強盗,2007000000,2007年,%
59.9,120,検挙率,130,凶悪犯_強盗,2006000000,2006年,%
75.1,120,検挙率,140,凶悪犯_放火,2016000000,2016年,%
74.2,120,検挙率,140,凶悪犯_放火,2015000000,2015年,%
76.6,120,検挙率,140,凶悪犯_放火,2014000000,2014年,%
71.7,120,検挙率,140,凶悪犯_放火,2013000000,2013年,%
76.0,120,検挙率,140,凶悪犯_放火,2012000000,2012年,%
78.4,120,検挙率,140,凶悪犯_放火,2011000000,2011年,%
73.8,120,検挙率,140,凶悪犯_放火,2010000000,2010年,%
67.8,120,検挙率,140,凶悪犯_放火,2009000000,2009年,%
73.1,120,検挙率,140,凶悪犯_放火,2008000000,2008年,%
73.7,120,検挙率,140,凶悪犯_放火,2007000000,2007年,%
76.0,120,検挙率,140,凶悪犯_放火,2006000000,2006年,%
98.1,120,検挙率,150,凶悪犯_強姦,2016000000,2016年,%
95.5,120,検挙率,150,凶悪犯_強姦,2015000000,2015年,%
88.0,120,検挙率,150,凶悪犯_強姦,2014000000,2014年,%
82.5,120,検挙率,150,凶悪犯_強姦,2013000000,2013年,%
86.7,120,検挙率,150,凶悪犯_強姦,2012000000,2012年,%
83.2,120,検挙率,150,凶悪犯_強姦,2011000000,2011年,%
82.2,120,検挙率,150,凶悪犯_強姦,2010000000,2010年,%
82.2,120,検挙率,150,凶悪犯_強姦,2009000000,2009年,%
83.4,120,検挙率,150,凶悪犯_強姦,2008000000,2008年,%
78.9,120,検挙率,150,凶悪犯_強姦,2007000000,2007年,%
74.9,120,検挙率,150,凶悪犯_強姦,2006000000,2006年,%
80.4,120,検挙率,160,粗暴犯,2016000000,2016年,%
78.0,120,検挙率,160,粗暴犯,2015000000,2015年,%
76.0,120,検挙率,160,粗暴犯,2014000000,2014年,%
72.9,120,検挙率,160,粗暴犯,2013000000,2013年,%
73.1,120,検挙率,160,粗暴犯,2012000000,2012年,%
72.9,120,検挙率,160,粗暴犯,2011000000,2011年,%
72.0,120,検挙率,160,粗暴犯,2010000000,2010年,%
71.3,120,検挙率,160,粗暴犯,2009000000,2009年,%
69.1,120,検挙率,160,粗暴犯,2008000000,2008年,%
68.1,120,検挙率,160,粗暴犯,2007000000,2007年,%
64.8,120,検挙率,160,粗暴犯,2006000000,2006年,%
100.0,120,検挙率,170,粗暴犯_凶器準備集合,2016000000,2016年,%
66.7,120,検挙率,170,粗暴犯_凶器準備集合,2015000000,2015年,%
110.0,120,検挙率,170,粗暴犯_凶器準備集合,2014000000,2014年,%
83.3,120,検挙率,170,粗暴犯_凶器準備集合,2013000000,2013年,%
116.7,120,検挙率,170,粗暴犯_凶器準備集合,2012000000,2012年,%
83.3,120,検挙率,170,粗暴犯_凶器準備集合,2011000000,2011年,%
133.3,120,検挙率,170,粗暴犯_凶器準備集合,2010000000,2010年,%
100.0,120,検挙率,170,粗暴犯_凶器準備集合,2009000000,2009年,%
81.3,120,検挙率,170,粗暴犯_凶器準備集合,2008000000,2008年,%
105.3,120,検挙率,170,粗暴犯_凶器準備集合,2007000000,2007年,%
100.0,120,検挙率,170,粗暴犯_凶器準備集合,2006000000,2006年,%
79.9,120,検挙率,180,粗暴犯_暴行,2016000000,2016年,%
77.5,120,検挙率,180,粗暴犯_暴行,2015000000,2015年,%
75.5,120,検挙率,180,粗暴犯_暴行,2014000000,2014年,%
72.4,120,検挙率,180,粗暴犯_暴行,2013000000,2013年,%
73.2,120,検挙率,180,粗暴犯_暴行,2012000000,2012年,%
73.9,120,検挙率,180,粗暴犯_暴行,2011000000,2011年,%
73.1,120,検挙率,180,粗暴犯_暴行,2010000000,2010年,%
71.6,120,検挙率,180,粗暴犯_暴行,2009000000,2009年,%
69.2,120,検挙率,180,粗暴犯_暴行,2008000000,2008年,%
67.1,120,検挙率,180,粗暴犯_暴行,2007000000,2007年,%
62.6,120,検挙率,180,粗暴犯_暴行,2006000000,2006年,%
80.4,120,検挙率,190,粗暴犯_傷害,2016000000,2016年,%
78.3,120,検挙率,190,粗暴犯_傷害,2015000000,2015年,%
76.5,120,検挙率,190,粗暴犯_傷害,2014000000,2014年,%
74.2,120,検挙率,190,粗暴犯_傷害,2013000000,2013年,%
74.3,120,検挙率,190,粗暴犯_傷害,2012000000,2012年,%
72.8,120,検挙率,190,粗暴犯_傷害,2011000000,2011年,%
72.7,120,検挙率,190,粗暴犯_傷害,2010000000,2010年,%
73.0,120,検挙率,190,粗暴犯_傷害,2009000000,2009年,%
71.1,120,検挙率,190,粗暴犯_傷害,2008000000,2008年,%
71.2,120,検挙率,190,粗暴犯_傷害,2007000000,2007年,%
68.6,120,検挙率,190,粗暴犯_傷害,2006000000,2006年,%
97.5,120,検挙率,200,粗暴犯_傷害_傷害致死,2016000000,2016年,%
107.5,120,検挙率,200,粗暴犯_傷害_傷害致死,2015000000,2015年,%
104.3,120,検挙率,200,粗暴犯_傷害_傷害致死,2014000000,2014年,%
89.2,120,検挙率,200,粗暴犯_傷害_傷害致死,2013000000,2013年,%
98.1,120,検挙率,200,粗暴犯_傷害_傷害致死,2012000000,2012年,%
90.8,120,検挙率,200,粗暴犯_傷害_傷害致死,2011000000,2011年,%
95.7,120,検挙率,200,粗暴犯_傷害_傷害致死,2010000000,2010年,%
87.7,120,検挙率,200,粗暴犯_傷害_傷害致死,2009000000,2009年,%
94.2,120,検挙率,200,粗暴犯_傷害_傷害致死,2008000000,2008年,%
94.6,120,検挙率,200,粗暴犯_傷害_傷害致死,2007000000,2007年,%
97.9,120,検挙率,200,粗暴犯_傷害_傷害致死,2006000000,2006年,%
85.0,120,検挙率,210,粗暴犯_脅迫,2016000000,2016年,%
84.5,120,検挙率,210,粗暴犯_脅迫,2015000000,2015年,%
81.8,120,検挙率,210,粗暴犯_脅迫,2014000000,2014年,%
76.1,120,検挙率,210,粗暴犯_脅迫,2013000000,2013年,%
75.4,120,検挙率,210,粗暴犯_脅迫,2012000000,2012年,%
78.5,120,検挙率,210,粗暴犯_脅迫,2011000000,2011年,%
75.3,120,検挙率,210,粗暴犯_脅迫,2010000000,2010年,%
75.7,120,検挙率,210,粗暴犯_脅迫,2009000000,2009年,%
73.5,120,検挙率,210,粗暴犯_脅迫,2008000000,2008年,%
73.2,120,検挙率,210,粗暴犯_脅迫,2007000000,2007年,%
68.2,120,検挙率,210,粗暴犯_脅迫,2006000000,2006年,%
77.7,120,検挙率,220,粗暴犯_恐喝,2016000000,2016年,%
73.0,120,検挙率,220,粗暴犯_恐喝,2015000000,2015年,%
69.2,120,検挙率,220,粗暴犯_恐喝,2014000000,2014年,%
64.8,120,検挙率,220,粗暴犯_恐喝,2013000000,2013年,%
62.4,120,検挙率,220,粗暴犯_恐喝,2012000000,2012年,%
63.1,120,検挙率,220,粗暴犯_恐喝,2011000000,2011年,%
60.6,120,検挙率,220,粗暴犯_恐喝,2010000000,2010年,%
59.3,120,検挙率,220,粗暴犯_恐喝,2009000000,2009年,%
58.0,120,検挙率,220,粗暴犯_恐喝,2008000000,2008年,%
57.4,120,検挙率,220,粗暴犯_恐喝,2007000000,2007年,%
56.1,120,検挙率,220,粗暴犯_恐喝,2006000000,2006年,%
28.9,120,検挙率,230,窃盗犯,2016000000,2016年,%
28.0,120,検挙率,230,窃盗犯,2015000000,2015年,%
26.2,120,検挙率,230,窃盗犯,2014000000,2014年,%
26.0,120,検挙率,230,窃盗犯,2013000000,2013年,%
27.1,120,検挙率,230,窃盗犯,2012000000,2012年,%
26.5,120,検挙率,230,窃盗犯,2011000000,2011年,%
26.7,120,検挙率,230,窃盗犯,2010000000,2010年,%
27.7,120,検挙率,230,窃盗犯,2009000000,2009年,%
27.5,120,検挙率,230,窃盗犯,2008000000,2008年,%
27.6,120,検挙率,230,窃盗犯,2007000000,2007年,%
27.1,120,検挙率,230,窃盗犯,2006000000,2006年,%
57.2,120,検挙率,240,窃盗犯_侵入盗,2016000000,2016年,%
54.2,120,検挙率,240,窃盗犯_侵入盗,2015000000,2015年,%
54.0,120,検挙率,240,窃盗犯_侵入盗,2014000000,2014年,%
50.2,120,検挙率,240,窃盗犯_侵入盗,2013000000,2013年,%
54.0,120,検挙率,240,窃盗犯_侵入盗,2012000000,2012年,%
51.6,120,検挙率,240,窃盗犯_侵入盗,2011000000,2011年,%
51.4,120,検挙率,240,窃盗犯_侵入盗,2010000000,2010年,%
54.8,120,検挙率,240,窃盗犯_侵入盗,2009000000,2009年,%
56.1,120,検挙率,240,窃盗犯_侵入盗,2008000000,2008年,%
54.8,120,検挙率,240,窃盗犯_侵入盗,2007000000,2007年,%
49.1,120,検挙率,240,窃盗犯_侵入盗,2006000000,2006年,%
8.4,120,検挙率,250,窃盗犯_乗り物盗,2016000000,2016年,%
8.0,120,検挙率,250,窃盗犯_乗り物盗,2015000000,2015年,%
7.7,120,検挙率,250,窃盗犯_乗り物盗,2014000000,2014年,%
8.0,120,検挙率,250,窃盗犯_乗り物盗,2013000000,2013年,%
8.4,120,検挙率,250,窃盗犯_乗り物盗,2012000000,2012年,%
8.5,120,検挙率,250,窃盗犯_乗り物盗,2011000000,2011年,%
8.6,120,検挙率,250,窃盗犯_乗り物盗,2010000000,2010年,%
9.1,120,検挙率,250,窃盗犯_乗り物盗,2009000000,2009年,%
9.8,120,検挙率,250,窃盗犯_乗り物盗,2008000000,2008年,%
10.2,120,検挙率,250,窃盗犯_乗り物盗,2007000000,2007年,%
10.9,120,検挙率,250,窃盗犯_乗り物盗,2006000000,2006年,%
37.9,120,検挙率,260,窃盗犯_非侵入盗,2016000000,2016年,%
37.5,120,検挙率,260,窃盗犯_非侵入盗,2015000000,2015年,%
35.0,120,検挙率,260,窃盗犯_非侵入盗,2014000000,2014年,%
34.3,120,検挙率,260,窃盗犯_非侵入盗,2013000000,2013年,%
35.0,120,検挙率,260,窃盗犯_非侵入盗,2012000000,2012年,%
34.8,120,検挙率,260,窃盗犯_非侵入盗,2011000000,2011年,%
35.0,120,検挙率,260,窃盗犯_非侵入盗,2010000000,2010年,%
35.6,120,検挙率,260,窃盗犯_非侵入盗,2009000000,2009年,%
33.8,120,検挙率,260,窃盗犯_非侵入盗,2008000000,2008年,%
33.2,120,検挙率,260,窃盗犯_非侵入盗,2007000000,2007年,%
31.9,120,検挙率,260,窃盗犯_非侵入盗,2006000000,2006年,%
48.7,120,検挙率,270,知能犯,2016000000,2016年,%
47.5,120,検挙率,270,知能犯,2015000000,2015年,%
44.2,120,検挙率,270,知能犯,2014000000,2014年,%
51.1,120,検挙率,270,知能犯,2013000000,2013年,%
59.9,120,検挙率,270,知能犯,2012000000,2012年,%
64.6,120,検挙率,270,知能犯,2011000000,2011年,%
66.6,120,検挙率,270,知能犯,2010000000,2010年,%
64.2,120,検挙率,270,知能犯,2009000000,2009年,%
50.3,120,検挙率,270,知能犯,2008000000,2008年,%
44.6,120,検挙率,270,知能犯,2007000000,2007年,%
44.3,120,検挙率,270,知能犯,2006000000,2006年,%
45.3,120,検挙率,280,知能犯_詐欺,2016000000,2016年,%
44.7,120,検挙率,280,知能犯_詐欺,2015000000,2015年,%
41.3,120,検挙率,280,知能犯_詐欺,2014000000,2014年,%
48.4,120,検挙率,280,知能犯_詐欺,2013000000,2013年,%
58.3,120,検挙率,280,知能犯_詐欺,2012000000,2012年,%
63.9,120,検挙率,280,知能犯_詐欺,2011000000,2011年,%
66.1,120,検挙率,280,知能犯_詐欺,2010000000,2010年,%
63.4,120,検挙率,280,知能犯_詐欺,2009000000,2009年,%
46.9,120,検挙率,280,知能犯_詐欺,2008000000,2008年,%
41.3,120,検挙率,280,知能犯_詐欺,2007000000,2007年,%
40.4,120,検挙率,280,知能犯_詐欺,2006000000,2006年,%
75.9,120,検挙率,290,知能犯_横領,2016000000,2016年,%
75.8,120,検挙率,290,知能犯_横領,2015000000,2015年,%
72.3,120,検挙率,290,知能犯_横領,2014000000,2014年,%
72.5,120,検挙率,290,知能犯_横領,2013000000,2013年,%
71.6,120,検挙率,290,知能犯_横領,2012000000,2012年,%
73.7,120,検挙率,290,知能犯_横領,2011000000,2011年,%
71.4,120,検挙率,290,知能犯_横領,2010000000,2010年,%
66.6,120,検挙率,290,知能犯_横領,2009000000,2009年,%
66.9,120,検挙率,290,知能犯_横領,2008000000,2008年,%
63.0,120,検挙率,290,知能犯_横領,2007000000,2007年,%
64.2,120,検挙率,290,知能犯_横領,2006000000,2006年,%
77.7,120,検挙率,300,知能犯_偽造,2016000000,2016年,%
73.2,120,検挙率,300,知能犯_偽造,2015000000,2015年,%
69.5,120,検挙率,300,知能犯_偽造,2014000000,2014年,%
72.5,120,検挙率,300,知能犯_偽造,2013000000,2013年,%
69.4,120,検挙率,300,知能犯_偽造,2012000000,2012年,%
66.7,120,検挙率,300,知能犯_偽造,2011000000,2011年,%
68.5,120,検挙率,300,知能犯_偽造,2010000000,2010年,%
68.5,120,検挙率,300,知能犯_偽造,2009000000,2009年,%
77.9,120,検挙率,300,知能犯_偽造,2008000000,2008年,%
74.8,120,検挙率,300,知能犯_偽造,2007000000,2007年,%
77.5,120,検挙率,300,知能犯_偽造,2006000000,2006年,%
21.4,120,検挙率,310,知能犯_偽造_通貨偽造,2016000000,2016年,%
26.9,120,検挙率,310,知能犯_偽造_通貨偽造,2015000000,2015年,%
17.1,120,検挙率,310,知能犯_偽造_通貨偽造,2014000000,2014年,%
24.7,120,検挙率,310,知能犯_偽造_通貨偽造,2013000000,2013年,%
25.9,120,検挙率,310,知能犯_偽造_通貨偽造,2012000000,2012年,%
30.2,120,検挙率,310,知能犯_偽造_通貨偽造,2011000000,2011年,%
31.1,120,検挙率,310,知能犯_偽造_通貨偽造,2010000000,2010年,%
28.3,120,検挙率,310,知能犯_偽造_通貨偽造,2009000000,2009年,%
32.0,120,検挙率,310,知能犯_偽造_通貨偽造,2008000000,2008年,%
29.7,120,検挙率,310,知能犯_偽造_通貨偽造,2007000000,2007年,%
42.1,120,検挙率,310,知能犯_偽造_通貨偽造,2006000000,2006年,%
89.7,120,検挙率,320,知能犯_偽造_文書偽造,2016000000,2016年,%
90.1,120,検挙率,320,知能犯_偽造_文書偽造,2015000000,2015年,%
86.8,120,検挙率,320,知能犯_偽造_文書偽造,2014000000,2014年,%
88.8,120,検挙率,320,知能犯_偽造_文書偽造,2013000000,2013年,%
89.5,120,検挙率,320,知能犯_偽造_文書偽造,2012000000,2012年,%
88.3,120,検挙率,320,知能犯_偽造_文書偽造,2011000000,2011年,%
92.5,120,検挙率,320,知能犯_偽造_文書偽造,2010000000,2010年,%
91.1,120,検挙率,320,知能犯_偽造_文書偽造,2009000000,2009年,%
89.6,120,検挙率,320,知能犯_偽造_文書偽造,2008000000,2008年,%
89.7,120,検挙率,320,知能犯_偽造_文書偽造,2007000000,2007年,%
88.1,120,検挙率,320,知能犯_偽造_文書偽造,2006000000,2006年,%
89.0,120,検挙率,330,知能犯_偽造_支払用カード偽造,2016000000,2016年,%
64.6,120,検挙率,330,知能犯_偽造_支払用カード偽造,2015000000,2015年,%
77.2,120,検挙率,330,知能犯_偽造_支払用カード偽造,2014000000,2014年,%
96.0,120,検挙率,330,知能犯_偽造_支払用カード偽造,2013000000,2013年,%
132.0,120,検挙率,330,知能犯_偽造_支払用カード偽造,2012000000,2012年,%
82.2,120,検挙率,330,知能犯_偽造_支払用カード偽造,2011000000,2011年,%
72.5,120,検挙率,330,知能犯_偽造_支払用カード偽造,2010000000,2010年,%
78.5,120,検挙率,330,知能犯_偽造_支払用カード偽造,2009000000,2009年,%
86.0,120,検挙率,330,知能犯_偽造_支払用カード偽造,2008000000,2008年,%
78.2,120,検挙率,330,知能犯_偽造_支払用カード偽造,2007000000,2007年,%
80.8,120,検挙率,330,知能犯_偽造_支払用カード偽造,2006000000,2006年,%
57.4,120,検挙率,340,知能犯_偽造_有価証券偽造,2016000000,2016年,%
57.9,120,検挙率,340,知能犯_偽造_有価証券偽造,2015000000,2015年,%
61.8,120,検挙率,340,知能犯_偽造_有価証券偽造,2014000000,2014年,%
69.0,120,検挙率,340,知能犯_偽造_有価証券偽造,2013000000,2013年,%
55.7,120,検挙率,340,知能犯_偽造_有価証券偽造,2012000000,2012年,%
79.4,120,検挙率,340,知能犯_偽造_有価証券偽造,2011000000,2011年,%
75.8,120,検挙率,340,知能犯_偽造_有価証券偽造,2010000000,2010年,%
48.0,120,検挙率,340,知能犯_偽造_有価証券偽造,2009000000,2009年,%
62.5,120,検挙率,340,知能犯_偽造_有価証券偽造,2008000000,2008年,%
82.0,120,検挙率,340,知能犯_偽造_有価証券偽造,2007000000,2007年,%
75.5,120,検挙率,340,知能犯_偽造_有価証券偽造,2006000000,2006年,%
93.9,120,検挙率,350,知能犯_汚職,2016000000,2016年,%
92.9,120,検挙率,350,知能犯_汚職,2015000000,2015年,%
88.9,120,検挙率,350,知能犯_汚職,2014000000,2014年,%
92.1,120,検挙率,350,知能犯_汚職,2013000000,2013年,%
84.6,120,検挙率,350,知能犯_汚職,2012000000,2012年,%
90.5,120,検挙率,350,知能犯_汚職,2011000000,2011年,%
94.0,120,検挙率,350,知能犯_汚職,2010000000,2010年,%
94.8,120,検挙率,350,知能犯_汚職,2009000000,2009年,%
101.1,120,検挙率,350,知能犯_汚職,2008000000,2008年,%
97.1,120,検挙率,350,知能犯_汚職,2007000000,2007年,%
96.2,120,検挙率,350,知能犯_汚職,2006000000,2006年,%
82.1,120,検挙率,360,知能犯_汚職_賄賂,2016000000,2016年,%
97.7,120,検挙率,360,知能犯_汚職_賄賂,2015000000,2015年,%
114.7,120,検挙率,360,知能犯_汚職_賄賂,2014000000,2014年,%
76.3,120,検挙率,360,知能犯_汚職_賄賂,2013000000,2013年,%
97.7,120,検挙率,360,知能犯_汚職_賄賂,2012000000,2012年,%
93.3,120,検挙率,360,知能犯_汚職_賄賂,2011000000,2011年,%
95.6,120,検挙率,360,知能犯_汚職_賄賂,2010000000,2010年,%
95.7,120,検挙率,360,知能犯_汚職_賄賂,2009000000,2009年,%
105.4,120,検挙率,360,知能犯_汚職_賄賂,2008000000,2008年,%
100.0,120,検挙率,360,知能犯_汚職_賄賂,2007000000,2007年,%
94.4,120,検挙率,360,知能犯_汚職_賄賂,2006000000,2006年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2016000000,2016年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2015000000,2015年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2014000000,2014年,%
