value,cat01,cat01_label,area,area_label,time,time_label,unit
686173,100,出生数,00000,全国,2024000000,2024年,人
727288,100,出生数,00000,全国,2023000000,2023年,人
770759,100,出生数,00000,全国,2022000000,2022年,人
811622,100,出生数,00000,全国,2021000000,2021年,人
840835,100,出生数,00000,全国,2020000000,2020年,人
865239,100,出生数,00000,全国,2019000000,2019年,人
918400,100,出生数,00000,全国,2018000000,2018年,人
946146,100,出生数,00000,全国,2017000000,2017年,人
977242,100,出生数,00000,全国,2016000000,2016年,人
1005721,100,出生数,00000,全国,2015000000,2015年,人
1123610,100,出生数,00000,全国,2003000000,2003年,人
1153855,100,出生数,00000,全国,2002000000,2002年,人
1170662,100,出生数,00000,全国,2001000000,2001年,人
1190547,100,出生数,00000,全国,2000000000,2000年,人
1177669,100,出生数,00000,全国,1999000000,1999年,人
1203147,100,出生数,00000,全国,1998000000,1998年,人
1191665,100,出生数,00000,全国,1997000000,1997年,人
1206555,100,出生数,00000,全国,1996000000,1996年,人
1187064,100,出生数,00000,全国,1995000000,1995年,人
22658,100,出生数,01000,北海道,2024000000,2024年,人
24430,100,出生数,01000,北海道,2023000000,2023年,人
26407,100,出生数,01000,北海道,2022000000,2022年,人
28762,100,出生数,01000,北海道,2021000000,2021年,人
29523,100,出生数,01000,北海道,2020000000,2020年,人
31020,100,出生数,01000,北海道,2019000000,2019年,人
32642,100,出生数,01000,北海道,2018000000,2018年,人
34058,100,出生数,01000,北海道,2017000000,2017年,人
35129,100,出生数,01000,北海道,2016000000,2016年,人
36696,100,出生数,01000,北海道,2015000000,2015年,人
44939,100,出生数,01000,北海道,2003000000,2003年,人
46101,100,出生数,01000,北海道,2002000000,2002年,人
46236,100,出生数,01000,北海道,2001000000,2001年,人
46780,100,出生数,01000,北海道,2000000000,2000年,人
46680,100,出生数,01000,北海道,1999000000,1999年,人
49065,100,出生数,01000,北海道,1998000000,1998年,人
48912,100,出生数,01000,北海道,1997000000,1997年,人
49784,100,出生数,01000,北海道,1996000000,1996年,人
49950,100,出生数,01000,北海道,1995000000,1995年,人
5099,100,出生数,02000,青森県,2024000000,2024年,人
5696,100,出生数,02000,青森県,2023000000,2023年,人
5985,100,出生数,02000,青森県,2022000000,2022年,人
6513,100,出生数,02000,青森県,2021000000,2021年,人
6837,100,出生数,02000,青森県,2020000000,2020年,人
7170,100,出生数,02000,青森県,2019000000,2019年,人
7803,100,出生数,02000,青森県,2018000000,2018年,人
8035,100,出生数,02000,青森県,2017000000,2017年,人
8626,100,出生数,02000,青森県,2016000000,2016年,人
8621,100,出生数,02000,青森県,2015000000,2015年,人
11723,100,出生数,02000,青森県,2003000000,2003年,人
12434,100,出生数,02000,青森県,2002000000,2002年,人
12889,100,出生数,02000,青森県,2001000000,2001年,人
12920,100,出生数,02000,青森県,2000000000,2000年,人
13146,100,出生数,02000,青森県,1999000000,1999年,人
13594,100,出生数,02000,青森県,1998000000,1998年,人
13606,100,出生数,02000,青森県,1997000000,1997年,人
13955,100,出生数,02000,青森県,1996000000,1996年,人
13972,100,出生数,02000,青森県,1995000000,1995年,人
4896,100,出生数,03000,岩手県,2024000000,2024年,人
5432,100,出生数,03000,岩手県,2023000000,2023年,人
5788,100,出生数,03000,岩手県,2022000000,2022年,人
6472,100,出生数,03000,岩手県,2021000000,2021年,人
6718,100,出生数,03000,岩手県,2020000000,2020年,人
6974,100,出生数,03000,岩手県,2019000000,2019年,人
7615,100,出生数,03000,岩手県,2018000000,2018年,人
8175,100,出生数,03000,岩手県,2017000000,2017年,人
8342,100,出生数,03000,岩手県,2016000000,2016年,人
8814,100,出生数,03000,岩手県,2015000000,2015年,人
11376,100,出生数,03000,岩手県,2003000000,2003年,人
11862,100,出生数,03000,岩手県,2002000000,2002年,人
12272,100,出生数,03000,岩手県,2001000000,2001年,人
12410,100,出生数,03000,岩手県,2000000000,2000年,人
12420,100,出生数,03000,岩手県,1999000000,1999年,人
12778,100,出生数,03000,岩手県,1998000000,1998年,人
12423,100,出生数,03000,岩手県,1997000000,1997年,人
12845,100,出生数,03000,岩手県,1996000000,1996年,人
13021,100,出生数,03000,岩手県,1995000000,1995年,人
11242,100,出生数,04000,宮城県,2024000000,2024年,人
12328,100,出生数,04000,宮城県,2023000000,2023年,人
12852,100,出生数,04000,宮城県,2022000000,2022年,人
13761,100,出生数,04000,宮城県,2021000000,2021年,人
14480,100,出生数,04000,宮城県,2020000000,2020年,人
14947,100,出生数,04000,宮城県,2019000000,2019年,人
16211,100,出生数,04000,宮城県,2018000000,2018年,人
16681,100,出生数,04000,宮城県,2017000000,2017年,人
17399,100,出生数,04000,宮城県,2016000000,2016年,人
18023,100,出生数,04000,宮城県,2015000000,2015年,人
20829,100,出生数,04000,宮城県,2003000000,2003年,人
21474,100,出生数,04000,宮城県,2002000000,2002年,人
21751,100,出生数,04000,宮城県,2001000000,2001年,人
22154,100,出生数,04000,宮城県,2000000000,2000年,人
21886,100,出生数,04000,宮城県,1999000000,1999年,人
22312,100,出生数,04000,宮城県,1998000000,1998年,人
21978,100,出生数,04000,宮城県,1997000000,1997年,人
22155,100,出生数,04000,宮城県,1996000000,1996年,人
22267,100,出生数,04000,宮城県,1995000000,1995年,人
3282,100,出生数,05000,秋田県,2024000000,2024年,人
3611,100,出生数,05000,秋田県,2023000000,2023年,人
3992,100,出生数,05000,秋田県,2022000000,2022年,人
4335,100,出生数,05000,秋田県,2021000000,2021年,人
4499,100,出生数,05000,秋田県,2020000000,2020年,人
4696,100,出生数,05000,秋田県,2019000000,2019年,人
5040,100,出生数,05000,秋田県,2018000000,2018年,人
5396,100,出生数,05000,秋田県,2017000000,2017年,人
5666,100,出生数,05000,秋田県,2016000000,2016年,人
5861,100,出生数,05000,秋田県,2015000000,2015年,人
8062,100,出生数,05000,秋田県,2003000000,2003年,人
8456,100,出生数,05000,秋田県,2002000000,2002年,人
8874,100,出生数,05000,秋田県,2001000000,2001年,人
9007,100,出生数,05000,秋田県,2000000000,2000年,人
9168,100,出生数,05000,秋田県,1999000000,1999年,人
9367,100,出生数,05000,秋田県,1998000000,1998年,人
9656,100,出生数,05000,秋田県,1997000000,1997年,人
9744,100,出生数,05000,秋田県,1996000000,1996年,人
9995,100,出生数,05000,秋田県,1995000000,1995年,人
4699,100,出生数,06000,山形県,2024000000,2024年,人
5151,100,出生数,06000,山形県,2023000000,2023年,人
5674,100,出生数,06000,山形県,2022000000,2022年,人
5898,100,出生数,06000,山形県,2021000000,2021年,人
6217,100,出生数,06000,山形県,2020000000,2020年,人
6401,100,出生数,06000,山形県,2019000000,2019年,人
6973,100,出生数,06000,山形県,2018000000,2018年,人
7259,100,出生数,06000,山形県,2017000000,2017年,人
7547,100,出生数,06000,山形県,2016000000,2016年,人
7831,100,出生数,06000,山形県,2015000000,2015年,人
10087,100,出生数,06000,山形県,2003000000,2003年,人
10489,100,出生数,06000,山形県,2002000000,2002年,人
10907,100,出生数,06000,山形県,2001000000,2001年,人
10919,100,出生数,06000,山形県,2000000000,2000年,人
10815,100,出生数,06000,山形県,1999000000,1999年,人
11030,100,出生数,06000,山形県,1998000000,1998年,人
11215,100,出生数,06000,山形県,1997000000,1997年,人
11643,100,出生数,06000,山形県,1996000000,1996年,人
11507,100,出生数,06000,山形県,1995000000,1995年,人
8216,100,出生数,07000,福島県,2024000000,2024年,人
9019,100,出生数,07000,福島県,2023000000,2023年,人
9709,100,出生数,07000,福島県,2022000000,2022年,人
10649,100,出生数,07000,福島県,2021000000,2021年,人
11215,100,出生数,07000,福島県,2020000000,2020年,人
11552,100,出生数,07000,福島県,2019000000,2019年,人
12495,100,出生数,07000,福島県,2018000000,2018年,人
13219,100,出生数,07000,福島県,2017000000,2017年,人
13745,100,出生数,07000,福島県,2016000000,2016年,人
14195,100,出生数,07000,福島県,2015000000,2015年,人
18824,100,出生数,07000,福島県,2003000000,2003年,人
19466,100,出生数,07000,福島県,2002000000,2002年,人
20008,100,出生数,07000,福島県,2001000000,2001年,人
20332,100,出生数,07000,福島県,2000000000,2000年,人
20497,100,出生数,07000,福島県,1999000000,1999年,人
20743,100,出生数,07000,福島県,1998000000,1998年,人
20646,100,出生数,07000,福島県,1997000000,1997年,人
21425,100,出生数,07000,福島県,1996000000,1996年,人
21306,100,出生数,07000,福島県,1995000000,1995年,人
13976,100,出生数,08000,茨城県,2024000000,2024年,人
14898,100,出生数,08000,茨城県,2023000000,2023年,人
15905,100,出生数,08000,茨城県,2022000000,2022年,人
16502,100,出生数,08000,茨城県,2021000000,2021年,人
17389,100,出生数,08000,茨城県,2020000000,2020年,人
18004,100,出生数,08000,茨城県,2019000000,2019年,人
19368,100,出生数,08000,茨城県,2018000000,2018年,人
20431,100,出生数,08000,茨城県,2017000000,2017年,人
20878,100,出生数,08000,茨城県,2016000000,2016年,人
21700,100,出生数,08000,茨城県,2015000000,2015年,人
26523,100,出生数,08000,茨城県,2003000000,2003年,人
27337,100,出生数,08000,茨城県,2002000000,2002年,人
27864,100,出生数,08000,茨城県,2001000000,2001年,人
28220,100,出生数,08000,茨城県,2000000000,2000年,人
28261,100,出生数,08000,茨城県,1999000000,1999年,人
28602,100,出生数,08000,茨城県,1998000000,1998年,人
28331,100,出生数,08000,茨城県,1997000000,1997年,人
28785,100,出生数,08000,茨城県,1996000000,1996年,人
28234,100,出生数,08000,茨城県,1995000000,1995年,人
9262,100,出生数,09000,栃木県,2024000000,2024年,人
9958,100,出生数,09000,栃木県,2023000000,2023年,人
10518,100,出生数,09000,栃木県,2022000000,2022年,人
11475,100,出生数,09000,栃木県,2021000000,2021年,人
11808,100,出生数,09000,栃木県,2020000000,2020年,人
12608,100,出生数,09000,栃木県,2019000000,2019年,人
13495,100,出生数,09000,栃木県,2018000000,2018年,人
14029,100,出生数,09000,栃木県,2017000000,2017年,人
14621,100,出生数,09000,栃木県,2016000000,2016年,人
15306,100,出生数,09000,栃木県,2015000000,2015年,人
18122,100,出生数,09000,栃木県,2003000000,2003年,人
18376,100,出生数,09000,栃木県,2002000000,2002年,人
18911,100,出生数,09000,栃木県,2001000000,2001年,人
18976,100,出生数,09000,栃木県,2000000000,2000年,人
18485,100,出生数,09000,栃木県,1999000000,1999年,人
18836,100,出生数,09000,栃木県,1998000000,1998年,人
18642,100,出生数,09000,栃木県,1997000000,1997年,人
19112,100,出生数,09000,栃木県,1996000000,1996年,人
18662,100,出生数,09000,栃木県,1995000000,1995年,人
9334,100,出生数,10000,群馬県,2024000000,2024年,人
9950,100,出生数,10000,群馬県,2023000000,2023年,人
10688,100,出生数,10000,群馬県,2022000000,2022年,人
11236,100,出生数,10000,群馬県,2021000000,2021年,人
11660,100,出生数,10000,群馬県,2020000000,2020年,人
11901,100,出生数,10000,群馬県,2019000000,2019年,人
12922,100,出生数,10000,群馬県,2018000000,2018年,人
13280,100,出生数,10000,群馬県,2017000000,2017年,人
13661,100,出生数,10000,群馬県,2016000000,2016年,人
14256,100,出生数,10000,群馬県,2015000000,2015年,人
18337,100,出生数,10000,群馬県,2003000000,2003年,人
18763,100,出生数,10000,群馬県,2002000000,2002年,人
19024,100,出生数,10000,群馬県,2001000000,2001年,人
19445,100,出生数,10000,群馬県,2000000000,2000年,人
19111,100,出生数,10000,群馬県,1999000000,1999年,人
19422,100,出生数,10000,群馬県,1998000000,1998年,人
19481,100,出生数,10000,群馬県,1997000000,1997年,人
19761,100,出生数,10000,群馬県,1996000000,1996年,人
19431,100,出生数,10000,群馬県,1995000000,1995年,人
39956,100,出生数,11000,埼玉県,2024000000,2024年,人
42108,100,出生数,11000,埼玉県,2023000000,2023年,人
43451,100,出生数,11000,埼玉県,2022000000,2022年,人
45424,100,出生数,11000,埼玉県,2021000000,2021年,人
47328,100,出生数,11000,埼玉県,2020000000,2020年,人
48298,100,出生数,11000,埼玉県,2019000000,2019年,人
51241,100,出生数,11000,埼玉県,2018000000,2018年,人
53076,100,出生数,11000,埼玉県,2017000000,2017年,人
54452,100,出生数,11000,埼玉県,2016000000,2016年,人
56078,100,出生数,11000,埼玉県,2015000000,2015年,人
63224,100,出生数,11000,埼玉県,2003000000,2003年,人
64762,100,出生数,11000,埼玉県,2002000000,2002年,人
65417,100,出生数,11000,埼玉県,2001000000,2001年,人
66376,100,出生数,11000,埼玉県,2000000000,2000年,人
65711,100,出生数,11000,埼玉県,1999000000,1999年,人
67144,100,出生数,11000,埼玉県,1998000000,1998年,人
67585,100,出生数,11000,埼玉県,1997000000,1997年,人
68695,100,出生数,11000,埼玉県,1996000000,1996年,人
67750,100,出生数,11000,埼玉県,1995000000,1995年,人
33763,100,出生数,12000,千葉県,2024000000,2024年,人
35658,100,出生数,12000,千葉県,2023000000,2023年,人
36966,100,出生数,12000,千葉県,2022000000,2022年,人
38426,100,出生数,12000,千葉県,2021000000,2021年,人
40168,100,出生数,12000,千葉県,2020000000,2020年,人
40799,100,出生数,12000,千葉県,2019000000,2019年,人
43404,100,出生数,12000,千葉県,2018000000,2018年,人
44055,100,出生数,12000,千葉県,2017000000,2017年,人
45389,100,出生数,12000,千葉県,2016000000,2016年,人
47019,100,出生数,12000,千葉県,2015000000,2015年,人
52789,100,出生数,12000,千葉県,2003000000,2003年,人
54607,100,出生数,12000,千葉県,2002000000,2002年,人
54511,100,出生数,12000,千葉県,2001000000,2001年,人
55318,100,出生数,12000,千葉県,2000000000,2000年,人
54005,100,出生数,12000,千葉県,1999000000,1999年,人
54961,100,出生数,12000,千葉県,1998000000,1998年,人
54574,100,出生数,12000,千葉県,1997000000,1997年,人
55415,100,出生数,12000,千葉県,1996000000,1996年,人
54388,100,出生数,12000,千葉県,1995000000,1995年,人
84207,100,出生数,13000,東京都,2024000000,2024年,人
86348,100,出生数,13000,東京都,2023000000,2023年,人
91097,100,出生数,13000,東京都,2022000000,2022年,人
95404,100,出生数,13000,東京都,2021000000,2021年,人
99661,100,出生数,13000,東京都,2020000000,2020年,人
101818,100,出生数,13000,東京都,2019000000,2019年,人
107150,100,出生数,13000,東京都,2018000000,2018年,人
108990,100,出生数,13000,東京都,2017000000,2017年,人
111964,100,出生数,13000,東京都,2016000000,2016年,人
113194,100,出生数,13000,東京都,2015000000,2015年,人
98534,100,出生数,13000,東京都,2003000000,2003年,人
100118,100,出生数,13000,東京都,2002000000,2002年,人
98421,100,出生数,13000,東京都,2001000000,2001年,人
100209,100,出生数,13000,東京都,2000000000,2000年,人
97959,100,出生数,13000,東京都,1999000000,1999年,人
98960,100,出生数,13000,東京都,1998000000,1998年,人
97906,100,出生数,13000,東京都,1997000000,1997年,人
97954,100,出生数,13000,東京都,1996000000,1996年,人
96823,100,出生数,13000,東京都,1995000000,1995年,人
51423,100,出生数,14000,神奈川県,2024000000,2024年,人
53991,100,出生数,14000,神奈川県,2023000000,2023年,人
56498,100,出生数,14000,神奈川県,2022000000,2022年,人
58836,100,出生数,14000,神奈川県,2021000000,2021年,人
60865,100,出生数,14000,神奈川県,2020000000,2020年,人
63035,100,出生数,14000,神奈川県,2019000000,2019年,人
66564,100,出生数,14000,神奈川県,2018000000,2018年,人
68133,100,出生数,14000,神奈川県,2017000000,2017年,人
70649,100,出生数,14000,神奈川県,2016000000,2016年,人
73476,100,出生数,14000,神奈川県,2015000000,2015年,人
80262,100,出生数,14000,神奈川県,2003000000,2003年,人
81498,100,出生数,14000,神奈川県,2002000000,2002年,人
81839,100,出生数,14000,神奈川県,2001000000,2001年,人
82906,100,出生数,14000,神奈川県,2000000000,2000年,人
81792,100,出生数,14000,神奈川県,1999000000,1999年,人
83104,100,出生数,14000,神奈川県,1998000000,1998年,人
81699,100,出生数,14000,神奈川県,1997000000,1997年,人
82092,100,出生数,14000,神奈川県,1996000000,1996年,人
80692,100,出生数,14000,神奈川県,1995000000,1995年,人
9941,100,出生数,15000,新潟県,2024000000,2024年,人
10916,100,出生数,15000,新潟県,2023000000,2023年,人
11732,100,出生数,15000,新潟県,2022000000,2022年,人
12608,100,出生数,15000,新潟県,2021000000,2021年,人
12981,100,出生数,15000,新潟県,2020000000,2020年,人
13640,100,出生数,15000,新潟県,2019000000,2019年,人
14509,100,出生数,15000,新潟県,2018000000,2018年,人
14967,100,出生数,15000,新潟県,2017000000,2017年,人
15737,100,出生数,15000,新潟県,2016000000,2016年,人
16340,100,出生数,15000,新潟県,2015000000,2015年,人
19719,100,出生数,15000,新潟県,2003000000,2003年,人
20221,100,出生数,15000,新潟県,2002000000,2002年,人
21301,100,出生数,15000,新潟県,2001000000,2001年,人
21886,100,出生数,15000,新潟県,2000000000,2000年,人
21812,100,出生数,15000,新潟県,1999000000,1999年,人
22661,100,出生数,15000,新潟県,1998000000,1998年,人
22484,100,出生数,15000,新潟県,1997000000,1997年,人
22873,100,出生数,15000,新潟県,1996000000,1996年,人
22694,100,出生数,15000,新潟県,1995000000,1995年,人
5078,100,出生数,16000,富山県,2024000000,2024年,人
5512,100,出生数,16000,富山県,2023000000,2023年,人
6022,100,出生数,16000,富山県,2022000000,2022年,人
6076,100,出生数,16000,富山県,2021000000,2021年,人
6256,100,出生数,16000,富山県,2020000000,2020年,人
6604,100,出生数,16000,富山県,2019000000,2019年,人
6846,100,出生数,16000,富山県,2018000000,2018年,人
7178,100,出生数,16000,富山県,2017000000,2017年,人
7302,100,出生数,16000,富山県,2016000000,2016年,人
7567,100,出生数,16000,富山県,2015000000,2015年,人
9362,100,出生数,16000,富山県,2003000000,2003年,人
9854,100,出生数,16000,富山県,2002000000,2002年,人
9994,100,出生数,16000,富山県,2001000000,2001年,人
10170,100,出生数,16000,富山県,2000000000,2000年,人
10139,100,出生数,16000,富山県,1999000000,1999年,人
10117,100,出生数,16000,富山県,1998000000,1998年,人
10139,100,出生数,16000,富山県,1997000000,1997年,人
10272,100,出生数,16000,富山県,1996000000,1996年,人
10049,100,出生数,16000,富山県,1995000000,1995年,人
6078,100,出生数,17000,石川県,2024000000,2024年,人
6757,100,出生数,17000,石川県,2023000000,2023年,人
7075,100,出生数,17000,石川県,2022000000,2022年,人
7258,100,出生数,17000,石川県,2021000000,2021年,人
7712,100,出生数,17000,石川県,2020000000,2020年,人
7808,100,出生数,17000,石川県,2019000000,2019年,人
8359,100,出生数,17000,石川県,2018000000,2018年,人
8696,100,出生数,17000,石川県,2017000000,2017年,人
8928,100,出生数,17000,石川県,2016000000,2016年,人
9072,100,出生数,17000,石川県,2015000000,2015年,人
10906,100,出生数,17000,石川県,2003000000,2003年,人
10886,100,出生数,17000,石川県,2002000000,2002年,人
11342,100,出生数,17000,石川県,2001000000,2001年,人
11467,100,出生数,17000,石川県,2000000000,2000年,人
11290,100,出生数,17000,石川県,1999000000,1999年,人
11642,100,出生数,17000,石川県,1998000000,1998年,人
11318,100,出生数,17000,石川県,1997000000,1997年,人
11484,100,出生数,17000,石川県,1996000000,1996年,人
11093,100,出生数,17000,石川県,1995000000,1995年,人
4383,100,出生数,18000,福井県,2024000000,2024年,人
4563,100,出生数,18000,福井県,2023000000,2023年,人
4861,100,出生数,18000,福井県,2022000000,2022年,人
5223,100,出生数,18000,福井県,2021000000,2021年,人
5313,100,出生数,18000,福井県,2020000000,2020年,人
5307,100,出生数,18000,福井県,2019000000,2019年,人
5826,100,出生数,18000,福井県,2018000000,2018年,人
5856,100,出生数,18000,福井県,2017000000,2017年,人
6114,100,出生数,18000,福井県,2016000000,2016年,人
6230,100,出生数,18000,福井県,2015000000,2015年,人
7446,100,出生数,18000,福井県,2003000000,2003年,人
7758,100,出生数,18000,福井県,2002000000,2002年,人
7958,100,出生数,18000,福井県,2001000000,2001年,人
8036,100,出生数,18000,福井県,2000000000,2000年,人
8053,100,出生数,18000,福井県,1999000000,1999年,人
8269,100,出生数,18000,福井県,1998000000,1998年,人
8132,100,出生数,18000,福井県,1997000000,1997年,人
8330,100,出生数,18000,福井県,1996000000,1996年,人
8244,100,出生数,18000,福井県,1995000000,1995年,人
4153,100,出生数,19000,山梨県,2024000000,2024年,人
4397,100,出生数,19000,山梨県,2023000000,2023年,人
4759,100,出生数,19000,山梨県,2022000000,2022年,人
4966,100,出生数,19000,山梨県,2021000000,2021年,人
5184,100,出生数,19000,山梨県,2020000000,2020年,人
5193,100,出生数,19000,山梨県,2019000000,2019年,人
5556,100,出生数,19000,山梨県,2018000000,2018年,人
5705,100,出生数,19000,山梨県,2017000000,2017年,人
5819,100,出生数,19000,山梨県,2016000000,2016年,人
5988,100,出生数,19000,山梨県,2015000000,2015年,人
7720,100,出生数,19000,山梨県,2003000000,2003年,人
7919,100,出生数,19000,山梨県,2002000000,2002年,人
8126,100,出生数,19000,山梨県,2001000000,2001年,人
8374,100,出生数,19000,山梨県,2000000000,2000年,人
8318,100,出生数,19000,山梨県,1999000000,1999年,人
8578,100,出生数,19000,山梨県,1998000000,1998年,人
8754,100,出生数,19000,山梨県,1997000000,1997年,人
8949,100,出生数,19000,山梨県,1996000000,1996年,人
8833,100,出生数,19000,山梨県,1995000000,1995年,人
10513,100,出生数,20000,長野県,2024000000,2024年,人
11125,100,出生数,20000,長野県,2023000000,2023年,人
12143,100,出生数,20000,長野県,2022000000,2022年,人
12514,100,出生数,20000,長野県,2021000000,2021年,人
12864,100,出生数,20000,長野県,2020000000,2020年,人
13553,100,出生数,20000,長野県,2019000000,2019年,人
14184,100,出生数,20000,長野県,2018000000,2018年,人
14525,100,出生数,20000,長野県,2017000000,2017年,人
15171,100,出生数,20000,長野県,2016000000,2016年,人
15639,100,出生数,20000,長野県,2015000000,2015年,人
19735,100,出生数,20000,長野県,2003000000,2003年,人
20324,100,出生数,20000,長野県,2002000000,2002年,人
20889,100,出生数,20000,長野県,2001000000,2001年,人
21194,100,出生数,20000,長野県,2000000000,2000年,人
20765,100,出生数,20000,長野県,1999000000,1999年,人
21436,100,出生数,20000,長野県,1998000000,1998年,人
21133,100,出生数,20000,長野県,1997000000,1997年,人
21286,100,出生数,20000,長野県,1996000000,1996年,人
21187,100,出生数,20000,長野県,1995000000,1995年,人
9831,100,出生数,21000,岐阜県,2024000000,2024年,人
10469,100,出生数,21000,岐阜県,2023000000,2023年,人
11124,100,出生数,21000,岐阜県,2022000000,2022年,人
11730,100,出生数,21000,岐阜県,2021000000,2021年,人
12092,100,出生数,21000,岐阜県,2020000000,2020年,人
12776,100,出生数,21000,岐阜県,2019000000,2019年,人
13720,100,出生数,21000,岐阜県,2018000000,2018年,人
14040,100,出生数,21000,岐阜県,2017000000,2017年,人
14831,100,出生数,21000,岐阜県,2016000000,2016年,人
15467,100,出生数,21000,岐阜県,2015000000,2015年,人
19156,100,出生数,21000,岐阜県,2003000000,2003年,人
19617,100,出生数,21000,岐阜県,2002000000,2002年,人
19603,100,出生数,21000,岐阜県,2001000000,2001年,人
20276,100,出生数,21000,岐阜県,2000000000,2000年,人
20151,100,出生数,21000,岐阜県,1999000000,1999年,人
20447,100,出生数,21000,岐阜県,1998000000,1998年,人
19930,100,出生数,21000,岐阜県,1997000000,1997年,人
20546,100,出生数,21000,岐阜県,1996000000,1996年,人
20187,100,出生数,21000,岐阜県,1995000000,1995年,人
17439,100,出生数,22000,静岡県,2024000000,2024年,人
18969,100,出生数,22000,静岡県,2023000000,2023年,人
20575,100,出生数,22000,静岡県,2022000000,2022年,人
21571,100,出生数,22000,静岡県,2021000000,2021年,人
22497,100,出生数,22000,静岡県,2020000000,2020年,人
23457,100,出生数,22000,静岡県,2019000000,2019年,人
25192,100,出生数,22000,静岡県,2018000000,2018年,人
26261,100,出生数,22000,静岡県,2017000000,2017年,人
27654,100,出生数,22000,静岡県,2016000000,2016年,人
28352,100,出生数,22000,静岡県,2015000000,2015年,人
34061,100,出生数,22000,静岡県,2003000000,2003年,人
35212,100,出生数,22000,静岡県,2002000000,2002年,人
35193,100,出生数,22000,静岡県,2001000000,2001年,人
35794,100,出生数,22000,静岡県,2000000000,2000年,人
35395,100,出生数,22000,静岡県,1999000000,1999年,人
35921,100,出生数,22000,静岡県,1998000000,1998年,人
35606,100,出生数,22000,静岡県,1997000000,1997年,人
36081,100,出生数,22000,静岡県,1996000000,1996年,人
35345,100,出生数,22000,静岡県,1995000000,1995年,人
45514,100,出生数,23000,愛知県,2024000000,2024年,人
48402,100,出生数,23000,愛知県,2023000000,2023年,人
51152,100,出生数,23000,愛知県,2022000000,2022年,人
53918,100,出生数,23000,愛知県,2021000000,2021年,人
55613,100,出生数,23000,愛知県,2020000000,2020年,人
57145,100,出生数,23000,愛知県,2019000000,2019年,人
61230,100,出生数,23000,愛知県,2018000000,2018年,人
62436,100,出生数,23000,愛知県,2017000000,2017年,人
64231,100,出生数,23000,愛知県,2016000000,2016年,人
65615,100,出生数,23000,愛知県,2015000000,2015年,人
70236,100,出生数,23000,愛知県,2003000000,2003年,人
71823,100,出生数,23000,愛知県,2002000000,2002年,人
73057,100,出生数,23000,愛知県,2001000000,2001年,人
74736,100,出生数,23000,愛知県,2000000000,2000年,人
73738,100,出生数,23000,愛知県,1999000000,1999年,人
75206,100,出生数,23000,愛知県,1998000000,1998年,人
72992,100,出生数,23000,愛知県,1997000000,1997年,人
73377,100,出生数,23000,愛知県,1996000000,1996年,人
71899,100,出生数,23000,愛知県,1995000000,1995年,人
8896,100,出生数,24000,三重県,2024000000,2024年,人
9524,100,出生数,24000,三重県,2023000000,2023年,人
10489,100,出生数,24000,三重県,2022000000,2022年,人
10980,100,出生数,24000,三重県,2021000000,2021年,人
11141,100,出生数,24000,三重県,2020000000,2020年,人
11690,100,出生数,24000,三重県,2019000000,2019年,人
12582,100,出生数,24000,三重県,2018000000,2018年,人
12663,100,出生数,24000,三重県,2017000000,2017年,人
13376,100,出生数,24000,三重県,2016000000,2016年,人
13950,100,出生数,24000,三重県,2015000000,2015年,人
16497,100,出生数,24000,三重県,2003000000,2003年,人
17190,100,出生数,24000,三重県,2002000000,2002年,人
17094,100,出生数,24000,三重県,2001000000,2001年,人
17726,100,出生数,24000,三重県,2000000000,2000年,人
17375,100,出生数,24000,三重県,1999000000,1999年,人
17829,100,出生数,24000,三重県,1998000000,1998年,人
17660,100,出生数,24000,三重県,1997000000,1997年,人
17780,100,出生数,24000,三重県,1996000000,1996年,人
17500,100,出生数,24000,三重県,1995000000,1995年,人
8795,100,出生数,25000,滋賀県,2024000000,2024年,人
9249,100,出生数,25000,滋賀県,2023000000,2023年,人
9766,100,出生数,25000,滋賀県,2022000000,2022年,人
10130,100,出生数,25000,滋賀県,2021000000,2021年,人
10437,100,出生数,25000,滋賀県,2020000000,2020年,人
10627,100,出生数,25000,滋賀県,2019000000,2019年,人
11350,100,出生数,25000,滋賀県,2018000000,2018年,人
11600,100,出生数,25000,滋賀県,2017000000,2017年,人
12073,100,出生数,25000,滋賀県,2016000000,2016年,人
12622,100,出生数,25000,滋賀県,2015000000,2015年,人
13624,100,出生数,25000,滋賀県,2003000000,2003年,人
13938,100,出生数,25000,滋賀県,2002000000,2002年,人
14015,100,出生数,25000,滋賀県,2001000000,2001年,人
14087,100,出生数,25000,滋賀県,2000000000,2000年,人
14040,100,出生数,25000,滋賀県,1999000000,1999年,人
14032,100,出生数,25000,滋賀県,1998000000,1998年,人
13708,100,出生数,25000,滋賀県,1997000000,1997年,人
13897,100,出生数,25000,滋賀県,1996000000,1996年,人
13320,100,出生数,25000,滋賀県,1995000000,1995年,人
12938,100,出生数,26000,京都府,2024000000,2024年,人
13882,100,出生数,26000,京都府,2023000000,2023年,人
15068,100,出生数,26000,京都府,2022000000,2022年,人
15818,100,出生数,26000,京都府,2021000000,2021年,人
16440,100,出生数,26000,京都府,2020000000,2020年,人
16993,100,出生数,26000,京都府,2019000000,2019年,人
17909,100,出生数,26000,京都府,2018000000,2018年,人
18521,100,出生数,26000,京都府,2017000000,2017年,人
19327,100,出生数,26000,京都府,2016000000,2016年,人
19663,100,出生数,26000,京都府,2015000000,2015年,人
