value,cat01,cat01_label,cat02,cat02_label
85,010010,企業数,0010,経営組織別計
28,010010,企業数,0020,会社
57,010010,企業数,0030,会社以外の法人・団体
-,010010,企業数,0040,個人経営
85,010010,企業数,0130,資本金規模別計
6,010010,企業数,0140,５千万円未満
9,010010,企業数,0150,５千万円以上１億円未満
13,010010,企業数,0160,１億円以上１０億円未満
-,010010,企業数,0170,１０億円以上
57,010010,企業数,0180,資本金なし
85,010010,企業数,0190,従業者規模別計
13,010010,企業数,0200,４人以下
23,010010,企業数,0210,５人～９人
30,010010,企業数,0220,１０人～２９人
5,010010,企業数,0230,３０人～４９人
6,010010,企業数,0240,５０人～９９人
8,010010,企業数,0250,１００人～２９９人
-,010010,企業数,0260,３００人以上
85,010010,企業数,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
16,010010,企業数,0280,４人以下
29,010010,企業数,0290,５人～９人
23,010010,企業数,0300,１０人～２９人
5,010010,企業数,0310,３０人～４９人
7,010010,企業数,0320,５０人～９９人
5,010010,企業数,0330,１００人～２９９人
-,010010,企業数,0340,３００人以上
85,010010,企業数,0350,年間売上高（年間取扱高）規模別計
5,010010,企業数,0360,１億円未満
32,010010,企業数,0370,１億円以上１０億円未満
34,010010,企業数,0380,１０億円以上１００億円未満
12,010010,企業数,0390,１００億円以上５００億円未満
2,010010,企業数,0400,５００億円以上１千億円未満
-,010010,企業数,0410,１千億円以上
85,010010,企業数,0420,専業割合別計
1,010010,企業数,0430,５０％未満
53,010010,企業数,0440,５０％以上１００％未満
31,010010,企業数,0450,１００％
85,010010,企業数,0460,加盟店数規模別計
21,010010,企業数,0470,１００店未満
19,010010,企業数,0480,１００店以上３００店未満
15,010010,企業数,0490,３００店以上５００店未満
9,010010,企業数,0500,５００店以上１千店未満
21,010010,企業数,0510,１千店以上１万店未満
-,010010,企業数,0520,１万店以上１０万店未満
-,010010,企業数,0530,１０万店以上
85,010010,企業数,0540,個人会員数規模別計
28,010010,企業数,0550,５千人未満
17,010010,企業数,0560,５千人以上１万人未満
26,010010,企業数,0570,１万人以上５万人未満
3,010010,企業数,0580,５万人以上１０万人未満
10,010010,企業数,0590,１０万人以上５０万人未満
1,010010,企業数,0600,５０万人以上１００万人未満
-,010010,企業数,0610,１００万人以上
2449,010020,従業者数Ａ（人）,0010,経営組織別計
1648,010020,従業者数Ａ（人）,0020,会社
801,010020,従業者数Ａ（人）,0030,会社以外の法人・団体
-,010020,従業者数Ａ（人）,0040,個人経営
2449,010020,従業者数Ａ（人）,0130,資本金規模別計
64,010020,従業者数Ａ（人）,0140,５千万円未満
285,010020,従業者数Ａ（人）,0150,５千万円以上１億円未満
1299,010020,従業者数Ａ（人）,0160,１億円以上１０億円未満
-,010020,従業者数Ａ（人）,0170,１０億円以上
801,010020,従業者数Ａ（人）,0180,資本金なし
2449,010020,従業者数Ａ（人）,0190,従業者規模別計
39,010020,従業者数Ａ（人）,0200,４人以下
158,010020,従業者数Ａ（人）,0210,５人～９人
565,010020,従業者数Ａ（人）,0220,１０人～２９人
203,010020,従業者数Ａ（人）,0230,３０人～４９人
448,010020,従業者数Ａ（人）,0240,５０人～９９人
1036,010020,従業者数Ａ（人）,0250,１００人～２９９人
-,010020,従業者数Ａ（人）,0260,３００人以上
2449,010020,従業者数Ａ（人）,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
82,010020,従業者数Ａ（人）,0280,４人以下
262,010020,従業者数Ａ（人）,0290,５人～９人
494,010020,従業者数Ａ（人）,0300,１０人～２９人
266,010020,従業者数Ａ（人）,0310,３０人～４９人
647,010020,従業者数Ａ（人）,0320,５０人～９９人
698,010020,従業者数Ａ（人）,0330,１００人～２９９人
-,010020,従業者数Ａ（人）,0340,３００人以上
2449,010020,従業者数Ａ（人）,0350,年間売上高（年間取扱高）規模別計
11,010020,従業者数Ａ（人）,0360,１億円未満
267,010020,従業者数Ａ（人）,0370,１億円以上１０億円未満
781,010020,従業者数Ａ（人）,0380,１０億円以上１００億円未満
1125,010020,従業者数Ａ（人）,0390,１００億円以上５００億円未満
265,010020,従業者数Ａ（人）,0400,５００億円以上１千億円未満
-,010020,従業者数Ａ（人）,0410,１千億円以上
2449,010020,従業者数Ａ（人）,0420,専業割合別計
15,010020,従業者数Ａ（人）,0430,５０％未満
1936,010020,従業者数Ａ（人）,0440,５０％以上１００％未満
498,010020,従業者数Ａ（人）,0450,１００％
2449,010020,従業者数Ａ（人）,0460,加盟店数規模別計
457,010020,従業者数Ａ（人）,0470,１００店未満
190,010020,従業者数Ａ（人）,0480,１００店以上３００店未満
243,010020,従業者数Ａ（人）,0490,３００店以上５００店未満
203,010020,従業者数Ａ（人）,0500,５００店以上１千店未満
1356,010020,従業者数Ａ（人）,0510,１千店以上１万店未満
-,010020,従業者数Ａ（人）,0520,１万店以上１０万店未満
-,010020,従業者数Ａ（人）,0530,１０万店以上
2449,010020,従業者数Ａ（人）,0540,個人会員数規模別計
178,010020,従業者数Ａ（人）,0550,５千人未満
237,010020,従業者数Ａ（人）,0560,５千人以上１万人未満
574,010020,従業者数Ａ（人）,0570,１万人以上５万人未満
216,010020,従業者数Ａ（人）,0580,５万人以上１０万人未満
1119,010020,従業者数Ａ（人）,0590,１０万人以上５０万人未満
125,010020,従業者数Ａ（人）,0600,５０万人以上１００万人未満
-,010020,従業者数Ａ（人）,0610,１００万人以上
2419,010030,従事者数（人）,0010,経営組織別計
1639,010030,従事者数（人）,0020,会社
780,010030,従事者数（人）,0030,会社以外の法人・団体
-,010030,従事者数（人）,0040,個人経営
2419,010030,従事者数（人）,0130,資本金規模別計
66,010030,従事者数（人）,0140,５千万円未満
287,010030,従事者数（人）,0150,５千万円以上１億円未満
1286,010030,従事者数（人）,0160,１億円以上１０億円未満
-,010030,従事者数（人）,0170,１０億円以上
780,010030,従事者数（人）,0180,資本金なし
2419,010030,従事者数（人）,0190,従業者規模別計
40,010030,従事者数（人）,0200,４人以下
158,010030,従事者数（人）,0210,５人～９人
551,010030,従事者数（人）,0220,１０人～２９人
197,010030,従事者数（人）,0230,３０人～４９人
444,010030,従事者数（人）,0240,５０人～９９人
1029,010030,従事者数（人）,0250,１００人～２９９人
-,010030,従事者数（人）,0260,３００人以上
2419,010030,従事者数（人）,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
83,010030,従事者数（人）,0280,４人以下
262,010030,従事者数（人）,0290,５人～９人
474,010030,従事者数（人）,0300,１０人～２９人
272,010030,従事者数（人）,0310,３０人～４９人
645,010030,従事者数（人）,0320,５０人～９９人
683,010030,従事者数（人）,0330,１００人～２９９人
-,010030,従事者数（人）,0340,３００人以上
2419,010030,従事者数（人）,0350,年間売上高（年間取扱高）規模別計
11,010030,従事者数（人）,0360,１億円未満
254,010030,従事者数（人）,0370,１億円以上１０億円未満
781,010030,従事者数（人）,0380,１０億円以上１００億円未満
1091,010030,従事者数（人）,0390,１００億円以上５００億円未満
282,010030,従事者数（人）,0400,５００億円以上１千億円未満
-,010030,従事者数（人）,0410,１千億円以上
2419,010030,従事者数（人）,0420,専業割合別計
15,010030,従事者数（人）,0430,５０％未満
1904,010030,従事者数（人）,0440,５０％以上１００％未満
500,010030,従事者数（人）,0450,１００％
2419,010030,従事者数（人）,0460,加盟店数規模別計
415,010030,従事者数（人）,0470,１００店未満
179,010030,従事者数（人）,0480,１００店以上３００店未満
244,010030,従事者数（人）,0490,３００店以上５００店未満
201,010030,従事者数（人）,0500,５００店以上１千店未満
1380,010030,従事者数（人）,0510,１千店以上１万店未満
-,010030,従事者数（人）,0520,１万店以上１０万店未満
-,010030,従事者数（人）,0530,１０万店以上
2419,010030,従事者数（人）,0540,個人会員数規模別計
179,010030,従事者数（人）,0550,５千人未満
237,010030,従事者数（人）,0560,５千人以上１万人未満
554,010030,従事者数（人）,0570,１万人以上５万人未満
221,010030,従事者数（人）,0580,５万人以上１０万人未満
1084,010030,従事者数（人）,0590,１０万人以上５０万人未満
144,010030,従事者数（人）,0600,５０万人以上１００万人未満
-,010030,従事者数（人）,0610,１００万人以上
1975,010040,調査対象業務の従事者数Ｂ（人）,0010,経営組織別計
1365,010040,調査対象業務の従事者数Ｂ（人）,0020,会社
610,010040,調査対象業務の従事者数Ｂ（人）,0030,会社以外の法人・団体
-,010040,調査対象業務の従事者数Ｂ（人）,0040,個人経営
1975,010040,調査対象業務の従事者数Ｂ（人）,0130,資本金規模別計
59,010040,調査対象業務の従事者数Ｂ（人）,0140,５千万円未満
231,010040,調査対象業務の従事者数Ｂ（人）,0150,５千万円以上１億円未満
1075,010040,調査対象業務の従事者数Ｂ（人）,0160,１億円以上１０億円未満
-,010040,調査対象業務の従事者数Ｂ（人）,0170,１０億円以上
610,010040,調査対象業務の従事者数Ｂ（人）,0180,資本金なし
1975,010040,調査対象業務の従事者数Ｂ（人）,0190,従業者規模別計
38,010040,調査対象業務の従事者数Ｂ（人）,0200,４人以下
153,010040,調査対象業務の従事者数Ｂ（人）,0210,５人～９人
407,010040,調査対象業務の従事者数Ｂ（人）,0220,１０人～２９人
169,010040,調査対象業務の従事者数Ｂ（人）,0230,３０人～４９人
324,010040,調査対象業務の従事者数Ｂ（人）,0240,５０人～９９人
884,010040,調査対象業務の従事者数Ｂ（人）,0250,１００人～２９９人
-,010040,調査対象業務の従事者数Ｂ（人）,0260,３００人以上
1975,010040,調査対象業務の従事者数Ｂ（人）,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
50,010040,調査対象業務の従事者数Ｂ（人）,0280,４人以下
200,010040,調査対象業務の従事者数Ｂ（人）,0290,５人～９人
395,010040,調査対象業務の従事者数Ｂ（人）,0300,１０人～２９人
201,010040,調査対象業務の従事者数Ｂ（人）,0310,３０人～４９人
502,010040,調査対象業務の従事者数Ｂ（人）,0320,５０人～９９人
627,010040,調査対象業務の従事者数Ｂ（人）,0330,１００人～２９９人
-,010040,調査対象業務の従事者数Ｂ（人）,0340,３００人以上
1975,010040,調査対象業務の従事者数Ｂ（人）,0350,年間売上高（年間取扱高）規模別計
10,010040,調査対象業務の従事者数Ｂ（人）,0360,１億円未満
196,010040,調査対象業務の従事者数Ｂ（人）,0370,１億円以上１０億円未満
593,010040,調査対象業務の従事者数Ｂ（人）,0380,１０億円以上１００億円未満
904,010040,調査対象業務の従事者数Ｂ（人）,0390,１００億円以上５００億円未満
272,010040,調査対象業務の従事者数Ｂ（人）,0400,５００億円以上１千億円未満
-,010040,調査対象業務の従事者数Ｂ（人）,0410,１千億円以上
1975,010040,調査対象業務の従事者数Ｂ（人）,0420,専業割合別計
13,010040,調査対象業務の従事者数Ｂ（人）,0430,５０％未満
1462,010040,調査対象業務の従事者数Ｂ（人）,0440,５０％以上１００％未満
500,010040,調査対象業務の従事者数Ｂ（人）,0450,１００％
1975,010040,調査対象業務の従事者数Ｂ（人）,0460,加盟店数規模別計
356,010040,調査対象業務の従事者数Ｂ（人）,0470,１００店未満
122,010040,調査対象業務の従事者数Ｂ（人）,0480,１００店以上３００店未満
177,010040,調査対象業務の従事者数Ｂ（人）,0490,３００店以上５００店未満
177,010040,調査対象業務の従事者数Ｂ（人）,0500,５００店以上１千店未満
1143,010040,調査対象業務の従事者数Ｂ（人）,0510,１千店以上１万店未満
-,010040,調査対象業務の従事者数Ｂ（人）,0520,１万店以上１０万店未満
-,010040,調査対象業務の従事者数Ｂ（人）,0530,１０万店以上
1975,010040,調査対象業務の従事者数Ｂ（人）,0540,個人会員数規模別計
141,010040,調査対象業務の従事者数Ｂ（人）,0550,５千人未満
168,010040,調査対象業務の従事者数Ｂ（人）,0560,５千人以上１万人未満
467,010040,調査対象業務の従事者数Ｂ（人）,0570,１万人以上５万人未満
151,010040,調査対象業務の従事者数Ｂ（人）,0580,５万人以上１０万人未満
904,010040,調査対象業務の従事者数Ｂ（人）,0590,１０万人以上５０万人未満
144,010040,調査対象業務の従事者数Ｂ（人）,0600,５０万人以上１００万人未満
-,010040,調査対象業務の従事者数Ｂ（人）,0610,１００万人以上
81330,010050,加盟店数,0010,経営組織別計
52260,010050,加盟店数,0020,会社
29070,010050,加盟店数,0030,会社以外の法人・団体
-,010050,加盟店数,0040,個人経営
81330,010050,加盟店数,0130,資本金規模別計
2115,010050,加盟店数,0140,５千万円未満
11150,010050,加盟店数,0150,５千万円以上１億円未満
38995,010050,加盟店数,0160,１億円以上１０億円未満
-,010050,加盟店数,0170,１０億円以上
29070,010050,加盟店数,0180,資本金なし
81330,010050,加盟店数,0190,従業者規模別計
1263,010050,加盟店数,0200,４人以下
7383,010050,加盟店数,0210,５人～９人
22280,010050,加盟店数,0220,１０人～２９人
6120,010050,加盟店数,0230,３０人～４９人
11139,010050,加盟店数,0240,５０人～９９人
33145,010050,加盟店数,0250,１００人～２９９人
-,010050,加盟店数,0260,３００人以上
81330,010050,加盟店数,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
1859,010050,加盟店数,0280,４人以下
8871,010050,加盟店数,0290,５人～９人
22014,010050,加盟店数,0300,１０人～２９人
8272,010050,加盟店数,0310,３０人～４９人
14009,010050,加盟店数,0320,５０人～９９人
26305,010050,加盟店数,0330,１００人～２９９人
-,010050,加盟店数,0340,３００人以上
81330,010050,加盟店数,0350,年間売上高（年間取扱高）規模別計
x,010050,加盟店数,0360,１億円未満
7134,010050,加盟店数,0370,１億円以上１０億円未満
35478,010050,加盟店数,0380,１０億円以上１００億円未満
22603,010050,加盟店数,0390,１００億円以上５００億円未満
x,010050,加盟店数,0400,５００億円以上１千億円未満
-,010050,加盟店数,0410,１千億円以上
81330,010050,加盟店数,0420,専業割合別計
x,010050,加盟店数,0430,５０％未満
x,010050,加盟店数,0440,５０％以上１００％未満
28531,010050,加盟店数,0450,１００％
81330,010050,加盟店数,0460,加盟店数規模別計
743,010050,加盟店数,0470,１００店未満
3546,010050,加盟店数,0480,１００店以上３００店未満
5535,010050,加盟店数,0490,３００店以上５００店未満
5728,010050,加盟店数,0500,５００店以上１千店未満
65778,010050,加盟店数,0510,１千店以上１万店未満
-,010050,加盟店数,0520,１万店以上１０万店未満
-,010050,加盟店数,0530,１０万店以上
81330,010050,加盟店数,0540,個人会員数規模別計
x,010050,加盟店数,0550,５千人未満
5542,010050,加盟店数,0560,５千人以上１万人未満
26254,010050,加盟店数,0570,１万人以上５万人未満
4275,010050,加盟店数,0580,５万人以上１０万人未満
33948,010050,加盟店数,0590,１０万人以上５０万人未満
x,010050,加盟店数,0600,５０万人以上１００万人未満
-,010050,加盟店数,0610,１００万人以上
3318668,010060,クレジットカード発行枚数,0010,経営組織別計
2548358,010060,クレジットカード発行枚数,0020,会社
770310,010060,クレジットカード発行枚数,0030,会社以外の法人・団体
-,010060,クレジットカード発行枚数,0040,個人経営
3318668,010060,クレジットカード発行枚数,0130,資本金規模別計
53693,010060,クレジットカード発行枚数,0140,５千万円未満
495509,010060,クレジットカード発行枚数,0150,５千万円以上１億円未満
1999156,010060,クレジットカード発行枚数,0160,１億円以上１０億円未満
-,010060,クレジットカード発行枚数,0170,１０億円以上
770310,010060,クレジットカード発行枚数,0180,資本金なし
3318668,010060,クレジットカード発行枚数,0190,従業者規模別計
22290,010060,クレジットカード発行枚数,0200,４人以下
161147,010060,クレジットカード発行枚数,0210,５人～９人
449438,010060,クレジットカード発行枚数,0220,１０人～２９人
332845,010060,クレジットカード発行枚数,0230,３０人～４９人
519180,010060,クレジットカード発行枚数,0240,５０人～９９人
1833768,010060,クレジットカード発行枚数,0250,１００人～２９９人
-,010060,クレジットカード発行枚数,0260,３００人以上
3318668,010060,クレジットカード発行枚数,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
31921,010060,クレジットカード発行枚数,0280,４人以下
215036,010060,クレジットカード発行枚数,0290,５人～９人
449407,010060,クレジットカード発行枚数,0300,１０人～２９人
369260,010060,クレジットカード発行枚数,0310,３０人～４９人
850786,010060,クレジットカード発行枚数,0320,５０人～９９人
1402258,010060,クレジットカード発行枚数,0330,１００人～２９９人
-,010060,クレジットカード発行枚数,0340,３００人以上
3318668,010060,クレジットカード発行枚数,0350,年間売上高（年間取扱高）規模別計
x,010060,クレジットカード発行枚数,0360,１億円未満
168808,010060,クレジットカード発行枚数,0370,１億円以上１０億円未満
930775,010060,クレジットカード発行枚数,0380,１０億円以上１００億円未満
1296358,010060,クレジットカード発行枚数,0390,１００億円以上５００億円未満
x,010060,クレジットカード発行枚数,0400,５００億円以上１千億円未満
-,010060,クレジットカード発行枚数,0410,１千億円以上
3318668,010060,クレジットカード発行枚数,0420,専業割合別計
x,010060,クレジットカード発行枚数,0430,５０％未満
x,010060,クレジットカード発行枚数,0440,５０％以上１００％未満
1027453,010060,クレジットカード発行枚数,0450,１００％
3318668,010060,クレジットカード発行枚数,0460,加盟店数規模別計
464078,010060,クレジットカード発行枚数,0470,１００店未満
126638,010060,クレジットカード発行枚数,0480,１００店以上３００店未満
152280,010060,クレジットカード発行枚数,0490,３００店以上５００店未満
200410,010060,クレジットカード発行枚数,0500,５００店以上１千店未満
2375262,010060,クレジットカード発行枚数,0510,１千店以上１万店未満
-,010060,クレジットカード発行枚数,0520,１万店以上１０万店未満
-,010060,クレジットカード発行枚数,0530,１０万店以上
3318668,010060,クレジットカード発行枚数,0540,個人会員数規模別計
x,010060,クレジットカード発行枚数,0550,５千人未満
130462,010060,クレジットカード発行枚数,0560,５千人以上１万人未満
589787,010060,クレジットカード発行枚数,0570,１万人以上５万人未満
190966,010060,クレジットカード発行枚数,0580,５万人以上１０万人未満
1823490,010060,クレジットカード発行枚数,0590,１０万人以上５０万人未満
x,010060,クレジットカード発行枚数,0600,５０万人以上１００万人未満
-,010060,クレジットカード発行枚数,0610,１００万人以上
534591,010090,年間売上高計Ｃ(百万円）,0010,経営組織別計
432740,010090,年間売上高計Ｃ(百万円）,0020,会社
101851,010090,年間売上高計Ｃ(百万円）,0030,会社以外の法人・団体
-,010090,年間売上高計Ｃ(百万円）,0040,個人経営
534591,010090,年間売上高計Ｃ(百万円）,0130,資本金規模別計
5315,010090,年間売上高計Ｃ(百万円）,0140,５千万円未満
60786,010090,年間売上高計Ｃ(百万円）,0150,５千万円以上１億円未満
366639,010090,年間売上高計Ｃ(百万円）,0160,１億円以上１０億円未満
-,010090,年間売上高計Ｃ(百万円）,0170,１０億円以上
101851,010090,年間売上高計Ｃ(百万円）,0180,資本金なし
534591,010090,年間売上高計Ｃ(百万円）,0190,従業者規模別計
1825,010090,年間売上高計Ｃ(百万円）,0200,４人以下
21449,010090,年間売上高計Ｃ(百万円）,0210,５人～９人
73809,010090,年間売上高計Ｃ(百万円）,0220,１０人～２９人
43245,010090,年間売上高計Ｃ(百万円）,0230,３０人～４９人
77332,010090,年間売上高計Ｃ(百万円）,0240,５０人～９９人
316931,010090,年間売上高計Ｃ(百万円）,0250,１００人～２９９人
-,010090,年間売上高計Ｃ(百万円）,0260,３００人以上
534591,010090,年間売上高計Ｃ(百万円）,0270,クレジットカード業務，割賦　金融業務の従事者規模別計
3450,010090,年間売上高計Ｃ(百万円）,0280,４人以下
31555,010090,年間売上高計Ｃ(百万円）,0290,５人～９人
77387,010090,年間売上高計Ｃ(百万円）,0300,１０人～２９人
46938,010090,年間売上高計Ｃ(百万円）,0310,３０人～４９人
139562,010090,年間売上高計Ｃ(百万円）,0320,５０人～９９人
235698,010090,年間売上高計Ｃ(百万円）,0330,１００人～２９９人
-,010090,年間売上高計Ｃ(百万円）,0340,３００人以上
534591,010090,年間売上高計Ｃ(百万円）,0350,年間売上高（年間取扱高）規模別計
x,010090,年間売上高計Ｃ(百万円）,0360,１億円未満
13216,010090,年間売上高計Ｃ(百万円）,0370,１億円以上１０億円未満
108707,010090,年間売上高計Ｃ(百万円）,0380,１０億円以上１００億円未満
267666,010090,年間売上高計Ｃ(百万円）,0390,１００億円以上５００億円未満
