value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000101,1985年1月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000202,1985年2月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000303,1985年3月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000404,1985年4月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000505,1985年5月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000606,1985年6月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000707,1985年7月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000808,1985年8月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985000909,1985年9月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985001010,1985年10月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985001111,1985年11月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1985001212,1985年12月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000101,1986年1月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000202,1986年2月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000303,1986年3月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000404,1986年4月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000505,1986年5月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000606,1986年6月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000707,1986年7月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000808,1986年8月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986000909,1986年9月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986001010,1986年10月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986001111,1986年11月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1986001212,1986年12月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000101,1987年1月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000202,1987年2月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000303,1987年3月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000404,1987年4月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000505,1987年5月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000606,1987年6月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000707,1987年7月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000808,1987年8月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987000909,1987年9月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987001010,1987年10月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987001111,1987年11月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1987001212,1987年12月,一万分比
-,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,00000,全国,1988000101,1988年1月,一万分比
