value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,unit
1717667,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01036,35歳,00000,全国,人
1802741,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01037,36歳,00000,全国,人
1886335,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01038,37歳,00000,全国,人
1988910,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01039,38歳,00000,全国,人
2024623,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01040,39歳,00000,全国,人
1985632,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01041,40歳,00000,全国,人
1935031,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01042,41歳,00000,全国,人
1880947,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01043,42歳,00000,全国,人
1852991,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01044,43歳,00000,全国,人
1814162,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01045,44歳,00000,全国,人
1808165,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01046,45歳,00000,全国,人
1414126,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01047,46歳,00000,全国,人
1748980,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01048,47歳,00000,全国,人
1636459,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01049,48歳,00000,全国,人
1597328,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01050,49歳,00000,全国,人
1545157,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01051,50歳,00000,全国,人
1520540,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01052,51歳,00000,全国,人
1532940,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01053,52歳,00000,全国,人
1559866,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01054,53歳,00000,全国,人
1519416,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01055,54歳,00000,全国,人
1477759,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01056,55歳,00000,全国,人
1552481,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01057,56歳,00000,全国,人
1606207,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01058,57歳,00000,全国,人
1608013,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01059,58歳,00000,全国,人
1709302,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01060,59歳,00000,全国,人
1803483,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01061,60歳,00000,全国,人
1911804,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01062,61歳,00000,全国,人
2055445,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01063,62歳,00000,全国,人
2247717,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01064,63歳,00000,全国,人
2227605,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01065,64歳,00000,全国,人
2113877,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01066,65歳,00000,全国,人
1318573,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01067,66歳,00000,全国,人
1410666,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01068,67歳,00000,全国,人
1710455,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01069,68歳,00000,全国,人
1650542,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01070,69歳,00000,全国,人
1686815,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01071,70歳,00000,全国,人
1630909,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01072,71歳,00000,全国,人
1469828,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01073,72歳,00000,全国,人
1268394,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01074,73歳,00000,全国,人
1340453,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01075,74歳,00000,全国,人
1358120,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01076,75歳,00000,全国,人
1339269,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01077,76歳,00000,全国,人
1257808,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01078,77歳,00000,全国,人
1162736,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01079,78歳,00000,全国,人
1135456,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01080,79歳,00000,全国,人
1076984,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01081,80歳,00000,全国,人
1002188,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01082,81歳,00000,全国,人
915494,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01083,82歳,00000,全国,人
851936,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01084,83歳,00000,全国,人
784522,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01085,84歳,00000,全国,人
714806,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01086,85歳,00000,全国,人
653214,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01087,86歳,00000,全国,人
557621,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01088,87歳,00000,全国,人
463029,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,01089,88歳,00000,全国,人
1919538,008,人口,055,総人口 　　2012年10月1日現在人口,000,男女計,02092,89＋90以上,00000,全国,人
62029405,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01000,総数,00000,全国,人
535474,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,02001,0歳未満,00000,全国,人
534586,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01001,0歳,00000,全国,人
547838,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01002,1歳,00000,全国,人
534447,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01003,2歳,00000,全国,人
534351,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01004,3歳,00000,全国,人
549042,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01005,4歳,00000,全国,人
547340,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01006,5歳,00000,全国,人
543169,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01007,6歳,00000,全国,人
542063,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01008,7歳,00000,全国,人
561937,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01009,8歳,00000,全国,人
573209,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01010,9歳,00000,全国,人
588408,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01011,10歳,00000,全国,人
596918,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01012,11歳,00000,全国,人
604314,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01013,12歳,00000,全国,人
603341,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01014,13歳,00000,全国,人
613065,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01015,14歳,00000,全国,人
610226,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01016,15歳,00000,全国,人
607374,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01017,16歳,00000,全国,人
626819,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01018,17歳,00000,全国,人
633459,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01019,18歳,00000,全国,人
623289,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01020,19歳,00000,全国,人
632796,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01021,20歳,00000,全国,人
625212,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01022,21歳,00000,全国,人
635800,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01023,22歳,00000,全国,人
649516,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01024,23歳,00000,全国,人
667656,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01025,24歳,00000,全国,人
681468,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01026,25歳,00000,全国,人
695256,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01027,26歳,00000,全国,人
720804,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01028,27歳,00000,全国,人
742590,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01029,28歳,00000,全国,人
750963,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01030,29歳,00000,全国,人
751294,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01031,30歳,00000,全国,人
761252,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01032,31歳,00000,全国,人
794564,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01033,32歳,00000,全国,人
815538,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01034,33歳,00000,全国,人
849678,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01035,34歳,00000,全国,人
870703,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01036,35歳,00000,全国,人
914510,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01037,36歳,00000,全国,人
956965,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01038,37歳,00000,全国,人
1008905,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01039,38歳,00000,全国,人
1025211,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01040,39歳,00000,全国,人
1007033,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01041,40歳,00000,全国,人
979077,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01042,41歳,00000,全国,人
951562,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01043,42歳,00000,全国,人
934517,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01044,43歳,00000,全国,人
914048,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01045,44歳,00000,全国,人
911725,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01046,45歳,00000,全国,人
710504,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01047,46歳,00000,全国,人
879021,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01048,47歳,00000,全国,人
823495,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01049,48歳,00000,全国,人
801923,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01050,49歳,00000,全国,人
774834,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01051,50歳,00000,全国,人
762240,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01052,51歳,00000,全国,人
767117,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01053,52歳,00000,全国,人
779179,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01054,53歳,00000,全国,人
756825,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01055,54歳,00000,全国,人
735613,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01056,55歳,00000,全国,人
772131,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01057,56歳,00000,全国,人
798628,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01058,57歳,00000,全国,人
797847,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01059,58歳,00000,全国,人
844218,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01060,59歳,00000,全国,人
888815,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01061,60歳,00000,全国,人
940617,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01062,61歳,00000,全国,人
1008876,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01063,62歳,00000,全国,人
1100157,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01064,63歳,00000,全国,人
1086625,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01065,64歳,00000,全国,人
1029409,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01066,65歳,00000,全国,人
637018,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01067,66歳,00000,全国,人
674044,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01068,67歳,00000,全国,人
812714,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01069,68歳,00000,全国,人
781487,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01070,69歳,00000,全国,人
794994,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01071,70歳,00000,全国,人
765157,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01072,71歳,00000,全国,人
684097,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01073,72歳,00000,全国,人
585315,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01074,73歳,00000,全国,人
611177,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01075,74歳,00000,全国,人
612922,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01076,75歳,00000,全国,人
596458,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01077,76歳,00000,全国,人
550969,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01078,77歳,00000,全国,人
500353,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01079,78歳,00000,全国,人
478267,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01080,79歳,00000,全国,人
445976,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01081,80歳,00000,全国,人
405095,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01082,81歳,00000,全国,人
360480,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01083,82歳,00000,全国,人
324902,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01084,83歳,00000,全国,人
290877,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01085,84歳,00000,全国,人
256116,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01086,85歳,00000,全国,人
223002,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01087,86歳,00000,全国,人
178854,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01088,87歳,00000,全国,人
138829,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,01089,88歳,00000,全国,人
438390,008,人口,055,総人口 　　2012年10月1日現在人口,001,男,02092,89＋90以上,00000,全国,人
65485728,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01000,総数,00000,全国,人
509552,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,02001,0歳未満,00000,全国,人
508985,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01001,0歳,00000,全国,人
519109,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01002,1歳,00000,全国,人
509634,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01003,2歳,00000,全国,人
510223,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01004,3歳,00000,全国,人
524318,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01005,4歳,00000,全国,人
521779,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01006,5歳,00000,全国,人
518111,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01007,6歳,00000,全国,人
516752,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01008,7歳,00000,全国,人
537287,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01009,8歳,00000,全国,人
545121,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01010,9歳,00000,全国,人
560736,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01011,10歳,00000,全国,人
567951,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01012,11歳,00000,全国,人
572839,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01013,12歳,00000,全国,人
575308,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01014,13歳,00000,全国,人
584835,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01015,14歳,00000,全国,人
582887,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01016,15歳,00000,全国,人
577989,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01017,16歳,00000,全国,人
594349,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01018,17歳,00000,全国,人
600637,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01019,18歳,00000,全国,人
592533,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01020,19歳,00000,全国,人
600970,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01021,20歳,00000,全国,人
596030,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01022,21歳,00000,全国,人
606410,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01023,22歳,00000,全国,人
620928,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01024,23歳,00000,全国,人
636578,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01025,24歳,00000,全国,人
653219,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01026,25歳,00000,全国,人
665223,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01027,26歳,00000,全国,人
695053,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01028,27歳,00000,全国,人
717279,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01029,28歳,00000,全国,人
726578,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01030,29歳,00000,全国,人
731545,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01031,30歳,00000,全国,人
738875,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01032,31歳,00000,全国,人
772131,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01033,32歳,00000,全国,人
791916,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01034,33歳,00000,全国,人
826368,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01035,34歳,00000,全国,人
846964,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01036,35歳,00000,全国,人
888231,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01037,36歳,00000,全国,人
929370,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01038,37歳,00000,全国,人
980005,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01039,38歳,00000,全国,人
999412,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01040,39歳,00000,全国,人
978599,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01041,40歳,00000,全国,人
955954,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01042,41歳,00000,全国,人
929385,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01043,42歳,00000,全国,人
918474,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01044,43歳,00000,全国,人
900114,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01045,44歳,00000,全国,人
896440,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01046,45歳,00000,全国,人
703622,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01047,46歳,00000,全国,人
869959,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01048,47歳,00000,全国,人
812964,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01049,48歳,00000,全国,人
795405,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01050,49歳,00000,全国,人
770323,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01051,50歳,00000,全国,人
758300,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01052,51歳,00000,全国,人
765823,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01053,52歳,00000,全国,人
780687,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01054,53歳,00000,全国,人
762591,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01055,54歳,00000,全国,人
742146,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01056,55歳,00000,全国,人
780350,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01057,56歳,00000,全国,人
807579,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01058,57歳,00000,全国,人
810166,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01059,58歳,00000,全国,人
865084,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01060,59歳,00000,全国,人
914668,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01061,60歳,00000,全国,人
971187,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01062,61歳,00000,全国,人
1046569,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01063,62歳,00000,全国,人
1147560,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01064,63歳,00000,全国,人
1140980,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01065,64歳,00000,全国,人
1084468,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01066,65歳,00000,全国,人
681555,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01067,66歳,00000,全国,人
736622,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01068,67歳,00000,全国,人
897741,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01069,68歳,00000,全国,人
869055,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01070,69歳,00000,全国,人
891821,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01071,70歳,00000,全国,人
865752,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01072,71歳,00000,全国,人
785731,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01073,72歳,00000,全国,人
683079,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01074,73歳,00000,全国,人
729276,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01075,74歳,00000,全国,人
745198,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01076,75歳,00000,全国,人
742811,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01077,76歳,00000,全国,人
706839,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01078,77歳,00000,全国,人
662383,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01079,78歳,00000,全国,人
657189,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01080,79歳,00000,全国,人
631008,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01081,80歳,00000,全国,人
597093,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01082,81歳,00000,全国,人
555014,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01083,82歳,00000,全国,人
527034,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01084,83歳,00000,全国,人
493645,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01085,84歳,00000,全国,人
458690,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01086,85歳,00000,全国,人
430212,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01087,86歳,00000,全国,人
378767,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01088,87歳,00000,全国,人
324200,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,01089,88歳,00000,全国,人
1481148,008,人口,055,総人口 　　2012年10月1日現在人口,002,女,02092,89＋90以上,00000,全国,人
1276851,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01000,総数,00000,全国,人
1759,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,02001,0歳未満,00000,全国,人
720,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01001,0歳,00000,全国,人
269,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01002,1歳,00000,全国,人
162,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01003,2歳,00000,全国,人
126,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01004,3歳,00000,全国,人
118,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01005,4歳,00000,全国,人
102,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01006,5歳,00000,全国,人
90,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01007,6歳,00000,全国,人
97,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01008,7歳,00000,全国,人
94,008,人口,056,総人口 　　2012年10月1日～2013年9月30日死亡者数,000,男女計,01009,8歳,00000,全国,人
