value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
11002,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2023000406,2023年4～6月期,万人
11002,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2023000709,2023年7～9月期,万人
10989,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2023001012,2023年10～12月期,万人
10976,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2024000103,2024年1～3月期,万人
10978,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2024000406,2024年4～6月期,万人
10975,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2024000709,2024年7～9月期,万人
10975,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2024001012,2024年10～12月期,万人
10959,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2025000103,2025年1～3月期,万人
10955,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2025000406,2025年4～6月期,万人
10952,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2025000709,2025年7～9月期,万人
10953,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,00,総数,00000,全国,2025001012,2025年10～12月期,万人
10013,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2018000103,2018年1～3月期,万人
10086,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2018000406,2018年4～6月期,万人
10048,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2018000709,2018年7～9月期,万人
9958,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2018001012,2018年10～12月期,万人
9977,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2019000103,2019年1～3月期,万人
10050,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2019000406,2019年4～6月期,万人
9982,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2019000709,2019年7～9月期,万人
9954,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2019001012,2019年10～12月期,万人
10003,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020000103,2020年1～3月期,万人
9939,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020000406,2020年4～6月期,万人
9935,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020000709,2020年7～9月期,万人
9931,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020001012,2020年10～12月期,万人
9969,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000103,2021年1～3月期,万人
9980,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000406,2021年4～6月期,万人
9900,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000709,2021年7～9月期,万人
9923,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021001012,2021年10～12月期,万人
9962,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000103,2022年1～3月期,万人
9959,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000406,2022年4～6月期,万人
9985,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000709,2022年7～9月期,万人
9962,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022001012,2022年10～12月期,万人
9943,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000103,2023年1～3月期,万人
9963,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000406,2023年4～6月期,万人
9968,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000709,2023年7～9月期,万人
9925,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023001012,2023年10～12月期,万人
9924,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000103,2024年1～3月期,万人
9960,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000406,2024年4～6月期,万人
9919,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000709,2024年7～9月期,万人
9942,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024001012,2024年10～12月期,万人
9907,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000103,2025年1～3月期,万人
9927,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000406,2025年4～6月期,万人
9922,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000709,2025年7～9月期,万人
9937,06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025001012,2025年10～12月期,万人
5345,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000103,2018年1～3月期,万人
5344,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000406,2018年4～6月期,万人
5345,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000709,2018年7～9月期,万人
5347,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018001012,2018年10～12月期,万人
5341,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000103,2019年1～3月期,万人
5340,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000406,2019年4～6月期,万人
5343,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000709,2019年7～9月期,万人
5345,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019001012,2019年10～12月期,万人
5340,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000103,2020年1～3月期,万人
5339,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000406,2020年4～6月期,万人
5338,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000709,2020年7～9月期,万人
5333,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020001012,2020年10～12月期,万人
5323,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000103,2021年1～3月期,万人
5318,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000406,2021年4～6月期,万人
5314,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000709,2021年7～9月期,万人
5309,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021001012,2021年10～12月期,万人
5323,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000103,2022年1～3月期,万人
5307,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000406,2022年4～6月期,万人
5305,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000709,2022年7～9月期,万人
5312,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022001012,2022年10～12月期,万人
5301,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000103,2023年1～3月期,万人
5307,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000406,2023年4～6月期,万人
5310,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000709,2023年7～9月期,万人
5304,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023001012,2023年10～12月期,万人
5299,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000103,2024年1～3月期,万人
5299,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000406,2024年4～6月期,万人
5299,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000709,2024年7～9月期,万人
5300,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024001012,2024年10～12月期,万人
5292,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000103,2025年1～3月期,万人
5290,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000406,2025年4～6月期,万人
5289,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000709,2025年7～9月期,万人
5290,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025001012,2025年10～12月期,万人
4803,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000103,2018年1～3月期,万人
4847,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000406,2018年4～6月期,万人
4829,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000709,2018年7～9月期,万人
4786,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018001012,2018年10～12月期,万人
4802,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000103,2019年1～3月期,万人
4818,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000406,2019年4～6月期,万人
4789,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000709,2019年7～9月期,万人
4783,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019001012,2019年10～12月期,万人
4806,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000103,2020年1～3月期,万人
4772,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000406,2020年4～6月期,万人
4777,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000709,2020年7～9月期,万人
4790,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020001012,2020年10～12月期,万人
4801,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000103,2021年1～3月期,万人
4794,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000406,2021年4～6月期,万人
4754,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000709,2021年7～9月期,万人
4773,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021001012,2021年10～12月期,万人
4773,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000103,2022年1～3月期,万人
4783,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000406,2022年4～6月期,万人
4790,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000709,2022年7～9月期,万人
4784,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022001012,2022年10～12月期,万人
4775,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000103,2023年1～3月期,万人
4789,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000406,2023年4～6月期,万人
4785,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000709,2023年7～9月期,万人
4775,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023001012,2023年10～12月期,万人
4777,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000103,2024年1～3月期,万人
4794,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000406,2024年4～6月期,万人
4767,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000709,2024年7～9月期,万人
4777,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024001012,2024年10～12月期,万人
4767,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000103,2025年1～3月期,万人
4771,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000406,2025年4～6月期,万人
4757,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000709,2025年7～9月期,万人
4767,06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025001012,2025年10～12月期,万人
5732,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000103,2018年1～3月期,万人
5735,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000406,2018年4～6月期,万人
5733,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000709,2018年7～9月期,万人
5733,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018001012,2018年10～12月期,万人
5727,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000103,2019年1～3月期,万人
5727,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000406,2019年4～6月期,万人
5728,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000709,2019年7～9月期,万人
5726,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019001012,2019年10～12月期,万人
5722,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000103,2020年1～3月期,万人
5721,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000406,2020年4～6月期,万人
5722,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000709,2020年7～9月期,万人
5716,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020001012,2020年10～12月期,万人
5712,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000103,2021年1～3月期,万人
5710,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000406,2021年4～6月期,万人
5703,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000709,2021年7～9月期,万人
5697,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021001012,2021年10～12月期,万人
5715,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000103,2022年1～3月期,万人
5702,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000406,2022年4～6月期,万人
5700,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000709,2022年7～9月期,万人
5702,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022001012,2022年10～12月期,万人
5692,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000103,2023年1～3月期,万人
5695,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000406,2023年4～6月期,万人
5692,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000709,2023年7～9月期,万人
5685,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023001012,2023年10～12月期,万人
5678,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000103,2024年1～3月期,万人
5679,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000406,2024年4～6月期,万人
5676,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000709,2024年7～9月期,万人
5675,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024001012,2024年10～12月期,万人
5667,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000103,2025年1～3月期,万人
5665,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000406,2025年4～6月期,万人
5663,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000709,2025年7～9月期,万人
5663,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025001012,2025年10～12月期,万人
5210,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000103,2018年1～3月期,万人
5239,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000406,2018年4～6月期,万人
5218,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000709,2018年7～9月期,万人
5172,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018001012,2018年10～12月期,万人
5175,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000103,2019年1～3月期,万人
5232,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000406,2019年4～6月期,万人
5193,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000709,2019年7～9月期,万人
5172,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019001012,2019年10～12月期,万人
5197,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000103,2020年1～3月期,万人
5168,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000406,2020年4～6月期,万人
5158,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000709,2020年7～9月期,万人
5140,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020001012,2020年10～12月期,万人
5168,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000103,2021年1～3月期,万人
5186,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000406,2021年4～6月期,万人
5146,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000709,2021年7～9月期,万人
5150,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021001012,2021年10～12月期,万人
5189,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000103,2022年1～3月期,万人
5176,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000406,2022年4～6月期,万人
5196,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000709,2022年7～9月期,万人
5178,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022001012,2022年10～12月期,万人
5168,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000103,2023年1～3月期,万人
5174,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000406,2023年4～6月期,万人
5183,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000709,2023年7～9月期,万人
5150,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023001012,2023年10～12月期,万人
5147,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000103,2024年1～3月期,万人
5166,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000406,2024年4～6月期,万人
5153,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000709,2024年7～9月期,万人
5165,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024001012,2024年10～12月期,万人
5140,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000103,2025年1～3月期,万人
5156,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000406,2025年4～6月期,万人
5165,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000709,2025年7～9月期,万人
5170,06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025001012,2025年10～12月期,万人
1216,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2018000103,2018年1～3月期,万人
1219,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2018000406,2018年4～6月期,万人
1217,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2018000709,2018年7～9月期,万人
1219,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2018001012,2018年10～12月期,万人
1217,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2019000103,2019年1～3月期,万人
1218,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2019000406,2019年4～6月期,万人
1215,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2019000709,2019年7～9月期,万人
1213,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2019001012,2019年10～12月期,万人
1209,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2020000103,2020年1～3月期,万人
1210,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2020000406,2020年4～6月期,万人
1206,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2020000709,2020年7～9月期,万人
1200,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2020001012,2020年10～12月期,万人
1196,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2021000103,2021年1～3月期,万人
1191,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2021000406,2021年4～6月期,万人
1184,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2021000709,2021年7～9月期,万人
1179,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2021001012,2021年10～12月期,万人
1176,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2022000103,2022年1～3月期,万人
1164,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2022000406,2022年4～6月期,万人
1160,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2022000709,2022年7～9月期,万人
1168,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2022001012,2022年10～12月期,万人
1165,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2023000103,2023年1～3月期,万人
1172,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2023000406,2023年4～6月期,万人
1171,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2023000709,2023年7～9月期,万人
1167,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2023001012,2023年10～12月期,万人
1164,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2024000103,2024年1～3月期,万人
1167,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2024000406,2024年4～6月期,万人
1165,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2024000709,2024年7～9月期,万人
1168,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2024001012,2024年10～12月期,万人
1164,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2025000103,2025年1～3月期,万人
1166,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2025000406,2025年4～6月期,万人
1164,06,15歳以上人口,00,15歳以上人口,01,15～24歳,0,総数,00,総数,00000,全国,2025000709,2025年7～9月期,万人
