value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,unit
743186,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01054,53歳,00000,全国,人
780347,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01055,54歳,00000,全国,人
807820,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01056,55歳,00000,全国,人
807888,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01057,56歳,00000,全国,人
855730,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01058,57歳,00000,全国,人
902064,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01059,58歳,00000,全国,人
956205,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01060,59歳,00000,全国,人
1027103,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01061,60歳,00000,全国,人
1121374,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01062,61歳,00000,全国,人
1109907,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01063,62歳,00000,全国,人
1053488,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01064,63歳,00000,全国,人
653306,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01065,64歳,00000,全国,人
692579,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01066,65歳,00000,全国,人
837102,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01067,66歳,00000,全国,人
806626,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01068,67歳,00000,全国,人
822769,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01069,68歳,00000,全国,人
794282,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01070,69歳,00000,全国,人
712464,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01071,70歳,00000,全国,人
612319,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01072,71歳,00000,全国,人
642257,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01073,72歳,00000,全国,人
647665,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01074,73歳,00000,全国,人
634469,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01075,74歳,00000,全国,人
590448,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01076,75歳,00000,全国,人
541304,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01077,76歳,00000,全国,人
523055,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01078,77歳,00000,全国,人
492762,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01079,78歳,00000,全国,人
453736,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01080,79歳,00000,全国,人
409381,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01081,80歳,00000,全国,人
375198,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01082,81歳,00000,全国,人
341582,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01083,82歳,00000,全国,人
306369,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01084,83歳,00000,全国,人
272707,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01085,84歳,00000,全国,人
225450,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01086,85歳,00000,全国,人
179000,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01087,86歳,00000,全国,人
139486,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01088,87歳,00000,全国,人
113784,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,01089,88歳,00000,全国,人
398237,008,人口,037,総人口 　　2010年10月1日現在人口,001,男,02092,89＋90以上,00000,全国,人
65729615,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01000,総数,00000,全国,人
522074,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,02001,0歳未満,00000,全国,人
511683,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01001,0歳,00000,全国,人
511676,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01002,1歳,00000,全国,人
525657,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01003,2歳,00000,全国,人
523224,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01004,3歳,00000,全国,人
519263,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01005,4歳,00000,全国,人
517753,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01006,5歳,00000,全国,人
538206,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01007,6歳,00000,全国,人
545749,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01008,7歳,00000,全国,人
561298,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01009,8歳,00000,全国,人
568342,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01010,9歳,00000,全国,人
573214,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01011,10歳,00000,全国,人
575550,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01012,11歳,00000,全国,人
584983,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01013,12歳,00000,全国,人
582939,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01014,13歳,00000,全国,人
578167,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01015,14歳,00000,全国,人
594867,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01016,15歳,00000,全国,人
597250,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01017,16歳,00000,全国,人
585963,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01018,17歳,00000,全国,人
594844,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01019,18歳,00000,全国,人
592885,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01020,19歳,00000,全国,人
605590,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01021,20歳,00000,全国,人
622795,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01022,21歳,00000,全国,人
640934,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01023,22歳,00000,全国,人
658285,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01024,23歳,00000,全国,人
669829,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01025,24歳,00000,全国,人
699727,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01026,25歳,00000,全国,人
722051,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01027,26歳,00000,全国,人
732477,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01028,27歳,00000,全国,人
736974,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01029,28歳,00000,全国,人
744511,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01030,29歳,00000,全国,人
777412,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01031,30歳,00000,全国,人
795932,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01032,31歳,00000,全国,人
830436,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01033,32歳,00000,全国,人
851387,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01034,33歳,00000,全国,人
892336,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01035,34歳,00000,全国,人
933303,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01036,35歳,00000,全国,人
983876,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01037,36歳,00000,全国,人
1002809,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01038,37歳,00000,全国,人
982191,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01039,38歳,00000,全国,人
959405,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01040,39歳,00000,全国,人
932608,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01041,40歳,00000,全国,人
921465,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01042,41歳,00000,全国,人
902903,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01043,42歳,00000,全国,人
899618,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01044,43歳,00000,全国,人
706252,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01045,44歳,00000,全国,人
873116,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01046,45歳,00000,全国,人
816260,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01047,46歳,00000,全国,人
798924,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01048,47歳,00000,全国,人
773821,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01049,48歳,00000,全国,人
761892,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01050,49歳,00000,全国,人
769794,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01051,50歳,00000,全国,人
784931,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01052,51歳,00000,全国,人
766685,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01053,52歳,00000,全国,人
746268,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01054,53歳,00000,全国,人
785164,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01055,54歳,00000,全国,人
812374,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01056,55歳,00000,全国,人
815272,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01057,56歳,00000,全国,人
870742,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01058,57歳,00000,全国,人
921365,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01059,58歳,00000,全国,人
978679,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01060,59歳,00000,全国,人
1054691,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01061,60歳,00000,全国,人
1157353,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01062,61歳,00000,全国,人
1151178,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01063,62歳,00000,全国,人
1095045,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01064,63歳,00000,全国,人
688808,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01065,64歳,00000,全国,人
744976,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01066,65歳,00000,全国,人
908667,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01067,66歳,00000,全国,人
880368,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01068,67歳,00000,全国,人
904965,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01069,68歳,00000,全国,人
879499,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01070,69歳,00000,全国,人
800008,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01071,70歳,00000,全国,人
696451,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01072,71歳,00000,全国,人
745497,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01073,72歳,00000,全国,人
763681,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01074,73歳,00000,全国,人
763382,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01075,74歳,00000,全国,人
729306,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01076,75歳,00000,全国,人
686334,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01077,76歳,00000,全国,人
684473,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01078,77歳,00000,全国,人
660844,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01079,78歳,00000,全国,人
629975,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01080,79歳,00000,全国,人
589882,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01081,80歳,00000,全国,人
565488,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01082,81歳,00000,全国,人
534994,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01083,82歳,00000,全国,人
503048,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01084,83歳,00000,全国,人
477555,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01085,84歳,00000,全国,人
429344,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01086,85歳,00000,全国,人
373331,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01087,86歳,00000,全国,人
337588,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01088,87歳,00000,全国,人
301699,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,01089,88歳,00000,全国,人
1327279,008,人口,037,総人口 　　2010年10月1日現在人口,002,女,02092,89＋90以上,00000,全国,人
1252834,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01000,総数,00000,全国,人
1903,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,02001,0歳未満,00000,全国,人
806,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01001,0歳,00000,全国,人
369,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01002,1歳,00000,全国,人
271,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01003,2歳,00000,全国,人
204,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01004,3歳,00000,全国,人
170,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01005,4歳,00000,全国,人
160,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01006,5歳,00000,全国,人
180,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01007,6歳,00000,全国,人
134,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01008,7歳,00000,全国,人
140,008,人口,038,総人口 　　2010年10月1日～2011年9月30日死亡者数,000,男女計,01009,8歳,00000,全国,人
