value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
628682,400,0歳未満,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
2372,400,0歳未満,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-867,400,0歳未満,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
-,400,0歳未満,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
624662,400,0歳未満,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
2357,400,0歳未満,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1089,400,0歳未満,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
4,400,0歳未満,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
-,400,0歳未満,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
594995,400,0歳未満,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
2103,400,0歳未満,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-849,400,0歳未満,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
-,400,0歳未満,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
591123,400,0歳未満,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
2082,400,0歳未満,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1033,400,0歳未満,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
8,400,0歳未満,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
-,400,0歳未満,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1216866,000,0歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
1607,000,0歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-3183,000,0歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1217486,000,0歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1209432,000,0歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
1597,000,0歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-3451,000,0歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
77,000,0歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1209236,000,0歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
623297,000,0歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
884,000,0歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-1581,000,0歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
625443,000,0歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
619479,000,0歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
877,000,0歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1771,000,0歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
41,000,0歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
621220,000,0歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
593569,000,0歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
723,000,0歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-1602,000,0歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
592043,000,0歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
589953,000,0歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
720,000,0歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1680,000,0歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
36,000,0歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
588016,000,0歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1263759,001,1歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
673,001,1歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-1338,001,1歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1212076,001,1歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1255866,001,1歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
662,001,1歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1597,001,1歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
93,001,1歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1204461,001,1歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
647687,001,1歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
386,001,1歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-758,001,1歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
620832,001,1歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
643662,001,1歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
381,001,1歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-912,001,1歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
52,001,1歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
616872,001,1歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
616072,001,1歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
287,001,1歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-580,001,1歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
591244,001,1歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
612204,001,1歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
281,001,1歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-685,001,1歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
41,001,1歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
587589,001,1歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1304886,002,2歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
497,002,2歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-1141,002,2歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1261748,002,2歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1296804,002,2歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
496,002,2歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1391,002,2歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
111,002,2歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1253700,002,2歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
669602,002,2歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
295,002,2歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-548,002,2歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
646543,002,2歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
665455,002,2歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
295,002,2歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-665,002,2歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
64,002,2歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
642421,002,2歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
635284,002,2歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
202,002,2歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-593,002,2歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
615205,002,2歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
631349,002,2歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
201,002,2歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-726,002,2歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
47,002,2歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
611279,002,2歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1346890,003,3歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
346,003,3歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-832,003,3歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1303248,003,3歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1338803,003,3歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
343,003,3歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-1136,003,3歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
119,003,3歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1295028,003,3歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
690231,003,3歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
201,003,3歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-381,003,3歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
668759,003,3歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
686158,003,3歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
199,003,3歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-547,003,3歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
56,003,3歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
664559,003,3歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
656659,003,3歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
145,003,3歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-451,003,3歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
634489,003,3歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
652645,003,3歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
144,003,3歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-589,003,3歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
63,003,3歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
630469,003,3歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1377295,004,4歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
319,004,4歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-452,004,4歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1345712,004,4歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1368885,004,4歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
318,004,4歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-764,004,4歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
118,004,4歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1337443,004,4歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
706912,004,4歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
179,004,4歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-259,004,4歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
689649,004,4歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
702613,004,4歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
178,004,4歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-436,004,4歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
58,004,4歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
685468,004,4歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
670383,004,4歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
140,004,4歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-193,004,4歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
656063,004,4歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
666272,004,4歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
140,004,4歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-328,004,4歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
60,004,4歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
651975,004,4歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1442034,005,5歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
318,005,5歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-270,005,5歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1376524,005,5歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1433102,005,5歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
316,005,5歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-498,005,5歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
175,005,5歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1367921,005,5歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
738612,005,5歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
202,005,5歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-117,005,5歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
706474,005,5歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
734105,005,5歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
201,005,5歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-228,005,5歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
92,005,5歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
702057,005,5歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
703422,005,5歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
116,005,5歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-153,005,5歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
670050,005,5歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
698997,005,5歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
115,005,5歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-270,005,5歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
83,005,5歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
665864,005,5歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1491824,006,6歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
299,006,6歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-181,006,6歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1441446,006,6歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1481854,006,6歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
297,006,6歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-452,006,6歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
180,006,6歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1432463,006,6歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
764266,006,6歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
191,006,6歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-114,006,6歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
738293,006,6歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
759116,006,6歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
190,006,6歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-303,006,6歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
111,006,6歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
733768,006,6歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
727558,006,6歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
108,006,6歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-67,006,6歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
703153,006,6歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
722738,006,6歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
107,006,6歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-149,006,6歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
69,006,6歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
698695,006,6歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1508109,007,7歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
230,007,7歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
23,007,7歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1491344,007,7歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1498097,007,7歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
229,007,7歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-184,007,7歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
170,007,7歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1481285,007,7歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
772303,007,7歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
141,007,7歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
108,007,7歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
763961,007,7歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
767160,007,7歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
141,007,7歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
1,007,7歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
95,007,7歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
758734,007,7歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
735806,007,7歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
89,007,7歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-85,007,7歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
727383,007,7歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
730937,007,7歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
88,007,7歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-185,007,7歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
75,007,7歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
722551,007,7歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1511995,008,8歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
212,008,8歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-160,008,8歳,000,総数,003,総人口・入国超過,00000,全国,1991000000,1991年,人
1507902,008,8歳,000,総数,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1501908,008,8歳,000,総数,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
211,008,8歳,000,総数,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-447,008,8歳,000,総数,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
151,008,8歳,000,総数,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
1497854,008,8歳,000,総数,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
774340,008,8歳,001,男,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
124,008,8歳,001,男,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-103,008,8歳,001,男,003,総人口・入国超過,00000,全国,1991000000,1991年,人
772270,008,8歳,001,男,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
769196,008,8歳,001,男,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
124,008,8歳,001,男,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-233,008,8歳,001,男,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
90,008,8歳,001,男,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
767115,008,8歳,001,男,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
737655,008,8歳,002,女,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
88,008,8歳,002,女,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
-57,008,8歳,002,女,003,総人口・入国超過,00000,全国,1991000000,1991年,人
735632,008,8歳,002,女,004,総人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
732712,008,8歳,002,女,005,日本人人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
87,008,8歳,002,女,006,日本人人口・死亡者数,00000,全国,1991000000,1991年,人
-214,008,8歳,002,女,007,日本人人口・入国超過,00000,全国,1991000000,1991年,人
61,008,8歳,002,女,008,日本人人口・国籍の異動による純増,00000,全国,1991000000,1991年,人
730739,008,8歳,002,女,009,日本人人口・平成３年１０月１日人口,00000,全国,1991000000,1991年,人
1531568,009,9歳,000,総数,001,総人口・平成２年１０月１日人口,00000,全国,1991000000,1991年,人
211,009,9歳,000,総数,002,総人口・死亡者数,00000,全国,1991000000,1991年,人
