value,cat01,cat01_label,cat02,cat02_label
4478,010030,会社以外の法人・団体,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
131,010040,個人経営,010010,企業数
417,010040,個人経営,010020,従業者数Ａ（人）
407,010040,個人経営,010030,従事者数（人）
394,010040,個人経営,010040,調査対象業務の従事者数Ｂ（人）
1384,010040,個人経営,010050,年間売上高計Ｃ(百万円）
1333,010040,個人経営,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
51,010040,個人経営,010070,その他業務の年間売上高（従業）(百万円）
3,010040,個人経営,020010,１企業所当たり従業者数（人）
3,010040,個人経営,020020,１企業所当たり調査対象業務の従事者数
1057,010040,個人経営,020030,１企業所当たり年間売上高（万円）
1018,010040,個人経営,020040,１企業所当たり調査対象業務による年間売上高（万円）
332,010040,個人経営,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
338,010040,個人経営,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
1051,015010,事業の形態別計,010010,企業数
25113,015010,事業の形態別計,010020,従業者数Ａ（人）
25424,015010,事業の形態別計,010030,従事者数（人）
21867,015010,事業の形態別計,010040,調査対象業務の従事者数Ｂ（人）
1026693,015010,事業の形態別計,010050,年間売上高計Ｃ(百万円）
842108,015010,事業の形態別計,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
184585,015010,事業の形態別計,010070,その他業務の年間売上高（従業）(百万円）
24,015010,事業の形態別計,020010,１企業所当たり従業者数（人）
21,015010,事業の形態別計,020020,１企業所当たり調査対象業務の従事者数
97687,015010,事業の形態別計,020030,１企業所当たり年間売上高（万円）
80124,015010,事業の形態別計,020040,１企業所当たり調査対象業務による年間売上高（万円）
4088,015010,事業の形態別計,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
3851,015010,事業の形態別計,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
489,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010010,企業数
7093,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010020,従業者数Ａ（人）
7064,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010030,従事者数（人）
5047,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010040,調査対象業務の従事者数Ｂ（人）
325000,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010050,年間売上高計Ｃ(百万円）
232510,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
92491,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),010070,その他業務の年間売上高（従業）(百万円）
15,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020010,１企業所当たり従業者数（人）
10,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020020,１企業所当たり調査対象業務の従事者数
66462,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020030,１企業所当たり年間売上高（万円）
47548,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020040,１企業所当たり調査対象業務による年間売上高（万円）
4582,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
4607,015020,映画・ビデオ制作業務(製作及び配給の両者を行う企業を含む),020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
522,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010010,企業数
16461,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010020,従業者数Ａ（人）
16926,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010030,従事者数（人）
15758,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010040,調査対象業務の従事者数Ｂ（人）
471157,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010050,年間売上高計Ｃ(百万円）
428982,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
42175,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),010070,その他業務の年間売上高（従業）(百万円）
32,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020010,１企業所当たり従業者数（人）
30,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020020,１企業所当たり調査対象業務の従事者数
90260,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020030,１企業所当たり年間売上高（万円）
82180,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020040,１企業所当たり調査対象業務による年間売上高（万円）
2862,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
2722,015030,テレビ番組制作業務(テレビコマーシャル制作を行う企業を含む),020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
40,015040,映画･ビデオ･テレビ番組配給業務,010010,企業数
1559,015040,映画･ビデオ･テレビ番組配給業務,010020,従業者数Ａ（人）
1434,015040,映画･ビデオ･テレビ番組配給業務,010030,従事者数（人）
1062,015040,映画･ビデオ･テレビ番組配給業務,010040,調査対象業務の従事者数Ｂ（人）
230535,015040,映画･ビデオ･テレビ番組配給業務,010050,年間売上高計Ｃ(百万円）
180616,015040,映画･ビデオ･テレビ番組配給業務,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
49919,015040,映画･ビデオ･テレビ番組配給業務,010070,その他業務の年間売上高（従業）(百万円）
39,015040,映画･ビデオ･テレビ番組配給業務,020010,１企業所当たり従業者数（人）
27,015040,映画･ビデオ･テレビ番組配給業務,020020,１企業所当たり調査対象業務の従事者数
576339,015040,映画･ビデオ･テレビ番組配給業務,020030,１企業所当たり年間売上高（万円）
451540,015040,映画･ビデオ･テレビ番組配給業務,020040,１企業所当たり調査対象業務による年間売上高（万円）
14787,015040,映画･ビデオ･テレビ番組配給業務,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
17007,015040,映画･ビデオ･テレビ番組配給業務,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
1051,020010,資本金規模別計,010010,企業数
25113,020010,資本金規模別計,010020,従業者数Ａ（人）
25424,020010,資本金規模別計,010030,従事者数（人）
21867,020010,資本金規模別計,010040,調査対象業務の従事者数Ｂ（人）
1026693,020010,資本金規模別計,010050,年間売上高計Ｃ(百万円）
842108,020010,資本金規模別計,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
184585,020010,資本金規模別計,010070,その他業務の年間売上高（従業）(百万円）
24,020010,資本金規模別計,020010,１企業所当たり従業者数（人）
21,020010,資本金規模別計,020020,１企業所当たり調査対象業務の従事者数
97687,020010,資本金規模別計,020030,１企業所当たり年間売上高（万円）
80124,020010,資本金規模別計,020040,１企業所当たり調査対象業務による年間売上高（万円）
4088,020010,資本金規模別計,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
3851,020010,資本金規模別計,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
313,020035,資本金１千万円未満,010010,企業数
2511,020035,資本金１千万円未満,010020,従業者数Ａ（人）
2511,020035,資本金１千万円未満,010030,従事者数（人）
2436,020035,資本金１千万円未満,010040,調査対象業務の従事者数Ｂ（人）
18646,020035,資本金１千万円未満,010050,年間売上高計Ｃ(百万円）
17888,020035,資本金１千万円未満,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
759,020035,資本金１千万円未満,010070,その他業務の年間売上高（従業）(百万円）
8,020035,資本金１千万円未満,020010,１企業所当たり従業者数（人）
8,020035,資本金１千万円未満,020020,１企業所当たり調査対象業務の従事者数
5957,020035,資本金１千万円未満,020030,１企業所当たり年間売上高（万円）
5715,020035,資本金１千万円未満,020040,１企業所当たり調査対象業務による年間売上高（万円）
743,020035,資本金１千万円未満,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
734,020035,資本金１千万円未満,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
520,020040,資本金１千万円以上５千万円未満,010010,企業数
10631,020040,資本金１千万円以上５千万円未満,010020,従業者数Ａ（人）
10336,020040,資本金１千万円以上５千万円未満,010030,従事者数（人）
9620,020040,資本金１千万円以上５千万円未満,010040,調査対象業務の従事者数Ｂ（人）
196742,020040,資本金１千万円以上５千万円未満,010050,年間売上高計Ｃ(百万円）
182073,020040,資本金１千万円以上５千万円未満,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
14670,020040,資本金１千万円以上５千万円未満,010070,その他業務の年間売上高（従業）(百万円）
20,020040,資本金１千万円以上５千万円未満,020010,１企業所当たり従業者数（人）
19,020040,資本金１千万円以上５千万円未満,020020,１企業所当たり調査対象業務の従事者数
37835,020040,資本金１千万円以上５千万円未満,020030,１企業所当たり年間売上高（万円）
35014,020040,資本金１千万円以上５千万円未満,020040,１企業所当たり調査対象業務による年間売上高（万円）
1851,020040,資本金１千万円以上５千万円未満,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1893,020040,資本金１千万円以上５千万円未満,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
44,020050,資本金５千万円以上１億円未満,010010,企業数
2340,020050,資本金５千万円以上１億円未満,010020,従業者数Ａ（人）
2123,020050,資本金５千万円以上１億円未満,010030,従事者数（人）
1903,020050,資本金５千万円以上１億円未満,010040,調査対象業務の従事者数Ｂ（人）
48030,020050,資本金５千万円以上１億円未満,010050,年間売上高計Ｃ(百万円）
43514,020050,資本金５千万円以上１億円未満,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
4516,020050,資本金５千万円以上１億円未満,010070,その他業務の年間売上高（従業）(百万円）
53,020050,資本金５千万円以上１億円未満,020010,１企業所当たり従業者数（人）
43,020050,資本金５千万円以上１億円未満,020020,１企業所当たり調査対象業務の従事者数
109159,020050,資本金５千万円以上１億円未満,020030,１企業所当たり年間売上高（万円）
98895,020050,資本金５千万円以上１億円未満,020040,１企業所当たり調査対象業務による年間売上高（万円）
2053,020050,資本金５千万円以上１億円未満,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
2287,020050,資本金５千万円以上１億円未満,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
28,020060,資本金１億円以上１０億円未満,010010,企業数
4703,020060,資本金１億円以上１０億円未満,010020,従業者数Ａ（人）
5466,020060,資本金１億円以上１０億円未満,010030,従事者数（人）
4968,020060,資本金１億円以上１０億円未満,010040,調査対象業務の従事者数Ｂ（人）
347940,020060,資本金１億円以上１０億円未満,010050,年間売上高計Ｃ(百万円）
315569,020060,資本金１億円以上１０億円未満,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
32371,020060,資本金１億円以上１０億円未満,010070,その他業務の年間売上高（従業）(百万円）
168,020060,資本金１億円以上１０億円未満,020010,１企業所当たり従業者数（人）
177,020060,資本金１億円以上１０億円未満,020020,１企業所当たり調査対象業務の従事者数
1242644,020060,資本金１億円以上１０億円未満,020030,１企業所当たり年間売上高（万円）
1127032,020060,資本金１億円以上１０億円未満,020040,１企業所当たり調査対象業務による年間売上高（万円）
7398,020060,資本金１億円以上１０億円未満,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
6352,020060,資本金１億円以上１０億円未満,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
9,020065,資本金１０億円以上１００億円未満,010010,企業数
2082,020065,資本金１０億円以上１００億円未満,010020,従業者数Ａ（人）
2284,020065,資本金１０億円以上１００億円未満,010030,従事者数（人）
1732,020065,資本金１０億円以上１００億円未満,010040,調査対象業務の従事者数Ｂ（人）
185372,020065,資本金１０億円以上１００億円未満,010050,年間売上高計Ｃ(百万円）
158993,020065,資本金１０億円以上１００億円未満,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
26379,020065,資本金１０億円以上１００億円未満,010070,その他業務の年間売上高（従業）(百万円）
231,020065,資本金１０億円以上１００億円未満,020010,１企業所当たり従業者数（人）
192,020065,資本金１０億円以上１００億円未満,020020,１企業所当たり調査対象業務の従事者数
2059686,020065,資本金１０億円以上１００億円未満,020030,１企業所当たり年間売上高（万円）
1766587,020065,資本金１０億円以上１００億円未満,020040,１企業所当たり調査対象業務による年間売上高（万円）
8904,020065,資本金１０億円以上１００億円未満,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
9180,020065,資本金１０億円以上１００億円未満,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
3,020075,資本金１００億円以上,010010,企業数
2350,020075,資本金１００億円以上,010020,従業者数Ａ（人）
2218,020075,資本金１００億円以上,010030,従事者数（人）
784,020075,資本金１００億円以上,010040,調査対象業務の従事者数Ｂ（人）
226648,020075,資本金１００億円以上,010050,年間売上高計Ｃ(百万円）
121395,020075,資本金１００億円以上,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
105253,020075,資本金１００億円以上,010070,その他業務の年間売上高（従業）(百万円）
783,020075,資本金１００億円以上,020010,１企業所当たり従業者数（人）
261,020075,資本金１００億円以上,020020,１企業所当たり調査対象業務の従事者数
7554938,020075,資本金１００億円以上,020030,１企業所当たり年間売上高（万円）
4046491,020075,資本金１００億円以上,020040,１企業所当たり調査対象業務による年間売上高（万円）
9645,020075,資本金１００億円以上,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
15484,020075,資本金１００億円以上,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
134,020080,資本金なし,010010,企業数
496,020080,資本金なし,010020,従業者数Ａ（人）
486,020080,資本金なし,010030,従事者数（人）
424,020080,資本金なし,010040,調査対象業務の従事者数Ｂ（人）
3314,020080,資本金なし,010050,年間売上高計Ｃ(百万円）
2677,020080,資本金なし,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
638,020080,資本金なし,010070,その他業務の年間売上高（従業）(百万円）
4,020080,資本金なし,020010,１企業所当たり従業者数（人）
3,020080,資本金なし,020020,１企業所当たり調査対象業務の従事者数
2473,020080,資本金なし,020030,１企業所当たり年間売上高（万円）
1998,020080,資本金なし,020040,１企業所当たり調査対象業務による年間売上高（万円）
668,020080,資本金なし,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
631,020080,資本金なし,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
1051,040010,従業者規模別計,010010,企業数
25113,040010,従業者規模別計,010020,従業者数Ａ（人）
25424,040010,従業者規模別計,010030,従事者数（人）
21867,040010,従業者規模別計,010040,調査対象業務の従事者数Ｂ（人）
1026693,040010,従業者規模別計,010050,年間売上高計Ｃ(百万円）
842108,040010,従業者規模別計,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
184585,040010,従業者規模別計,010070,その他業務の年間売上高（従業）(百万円）
24,040010,従業者規模別計,020010,１企業所当たり従業者数（人）
21,040010,従業者規模別計,020020,１企業所当たり調査対象業務の従事者数
97687,040010,従業者規模別計,020030,１企業所当たり年間売上高（万円）
80124,040010,従業者規模別計,020040,１企業所当たり調査対象業務による年間売上高（万円）
4088,040010,従業者規模別計,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
3851,040010,従業者規模別計,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
342,040020,従業者４人以下,010010,企業数
843,040020,従業者４人以下,010020,従業者数Ａ（人）
873,040020,従業者４人以下,010030,従事者数（人）
856,040020,従業者４人以下,010040,調査対象業務の従事者数Ｂ（人）
11907,040020,従業者４人以下,010050,年間売上高計Ｃ(百万円）
11492,040020,従業者４人以下,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
415,040020,従業者４人以下,010070,その他業務の年間売上高（従業）(百万円）
2,040020,従業者４人以下,020010,１企業所当たり従業者数（人）
3,040020,従業者４人以下,020020,１企業所当たり調査対象業務の従事者数
3482,040020,従業者４人以下,020030,１企業所当たり年間売上高（万円）
3360,040020,従業者４人以下,020040,１企業所当たり調査対象業務による年間売上高（万円）
1412,040020,従業者４人以下,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1343,040020,従業者４人以下,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
270,040030,従業者５人～９人,010010,企業数
1784,040030,従業者５人～９人,010020,従業者数Ａ（人）
1787,040030,従業者５人～９人,010030,従事者数（人）
1719,040030,従業者５人～９人,010040,調査対象業務の従事者数Ｂ（人）
24835,040030,従業者５人～９人,010050,年間売上高計Ｃ(百万円）
21868,040030,従業者５人～９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
2967,040030,従業者５人～９人,010070,その他業務の年間売上高（従業）(百万円）
7,040030,従業者５人～９人,020010,１企業所当たり従業者数（人）
6,040030,従業者５人～９人,020020,１企業所当たり調査対象業務の従事者数
9198,040030,従業者５人～９人,020030,１企業所当たり年間売上高（万円）
8099,040030,従業者５人～９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
1392,040030,従業者５人～９人,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1272,040030,従業者５人～９人,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
204,040035,従業者１０人～１９人,010010,企業数
2814,040035,従業者１０人～１９人,010020,従業者数Ａ（人）
2874,040035,従業者１０人～１９人,010030,従事者数（人）
2746,040035,従業者１０人～１９人,010040,調査対象業務の従事者数Ｂ（人）
54645,040035,従業者１０人～１９人,010050,年間売上高計Ｃ(百万円）
51382,040035,従業者１０人～１９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
3263,040035,従業者１０人～１９人,010070,その他業務の年間売上高（従業）(百万円）
14,040035,従業者１０人～１９人,020010,１企業所当たり従業者数（人）
13,040035,従業者１０人～１９人,020020,１企業所当たり調査対象業務の従事者数
26787,040035,従業者１０人～１９人,020030,１企業所当たり年間売上高（万円）
25187,040035,従業者１０人～１９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
1942,040035,従業者１０人～１９人,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1871,040035,従業者１０人～１９人,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
62,040040,従業者１０人～２９人,010010,企業数
1434,040040,従業者１０人～２９人,010020,従業者数Ａ（人）
1410,040040,従業者１０人～２９人,010030,従事者数（人）
1258,040040,従業者１０人～２９人,010040,調査対象業務の従事者数Ｂ（人）
20571,040040,従業者１０人～２９人,010050,年間売上高計Ｃ(百万円）
18608,040040,従業者１０人～２９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
1963,040040,従業者１０人～２９人,010070,その他業務の年間売上高（従業）(百万円）
23,040040,従業者１０人～２９人,020010,１企業所当たり従業者数（人）
20,040040,従業者１０人～２９人,020020,１企業所当たり調査対象業務の従事者数
33178,040040,従業者１０人～２９人,020030,１企業所当たり年間売上高（万円）
30012,040040,従業者１０人～２９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
1434,040040,従業者１０人～２９人,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1479,040040,従業者１０人～２９人,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
77,040050,従業者３０人～４９人,010010,企業数
2928,040050,従業者３０人～４９人,010020,従業者数Ａ（人）
2763,040050,従業者３０人～４９人,010030,従事者数（人）
2592,040050,従業者３０人～４９人,010040,調査対象業務の従事者数Ｂ（人）
63469,040050,従業者３０人～４９人,010050,年間売上高計Ｃ(百万円）
56884,040050,従業者３０人～４９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
6585,040050,従業者３０人～４９人,010070,その他業務の年間売上高（従業）(百万円）
38,040050,従業者３０人～４９人,020010,１企業所当たり従業者数（人）
34,040050,従業者３０人～４９人,020020,１企業所当たり調査対象業務の従事者数
82427,040050,従業者３０人～４９人,020030,１企業所当たり年間売上高（万円）
73876,040050,従業者３０人～４９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
2168,040050,従業者３０人～４９人,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
2195,040050,従業者３０人～４９人,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
45,040060,従業者５０人～９９人,010010,企業数
3188,040060,従業者５０人～９９人,010020,従業者数Ａ（人）
3221,040060,従業者５０人～９９人,010030,従事者数（人）
2837,040060,従業者５０人～９９人,010040,調査対象業務の従事者数Ｂ（人）
85847,040060,従業者５０人～９９人,010050,年間売上高計Ｃ(百万円）
79308,040060,従業者５０人～９９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
6539,040060,従業者５０人～９９人,010070,その他業務の年間売上高（従業）(百万円）
71,040060,従業者５０人～９９人,020010,１企業所当たり従業者数（人）
63,040060,従業者５０人～９９人,020020,１企業所当たり調査対象業務の従事者数
190771,040060,従業者５０人～９９人,020030,１企業所当たり年間売上高（万円）
176240,040060,従業者５０人～９９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
2693,040060,従業者５０人～９９人,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
2795,040060,従業者５０人～９９人,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
51,040065,従業者１００人以上,010010,企業数
12122,040065,従業者１００人以上,010020,従業者数Ａ（人）
12496,040065,従業者１００人以上,010030,従事者数（人）
9859,040065,従業者１００人以上,010040,調査対象業務の従事者数Ｂ（人）
765419,040065,従業者１００人以上,010050,年間売上高計Ｃ(百万円）
602566,040065,従業者１００人以上,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
162854,040065,従業者１００人以上,010070,その他業務の年間売上高（従業）(百万円）
238,040065,従業者１００人以上,020010,１企業所当たり従業者数（人）
193,040065,従業者１００人以上,020020,１企業所当たり調査対象業務の従事者数
1500822,040065,従業者１００人以上,020030,１企業所当たり年間売上高（万円）
1181502,040065,従業者１００人以上,020040,１企業所当たり調査対象業務による年間売上高（万円）
6314,040065,従業者１００人以上,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
6112,040065,従業者１００人以上,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
1051,050010,業務の従事者規模別計,010010,企業数
25113,050010,業務の従事者規模別計,010020,従業者数Ａ（人）
25424,050010,業務の従事者規模別計,010030,従事者数（人）
21867,050010,業務の従事者規模別計,010040,調査対象業務の従事者数Ｂ（人）
1026693,050010,業務の従事者規模別計,010050,年間売上高計Ｃ(百万円）
842108,050010,業務の従事者規模別計,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
184585,050010,業務の従事者規模別計,010070,その他業務の年間売上高（従業）(百万円）
24,050010,業務の従事者規模別計,020010,１企業所当たり従業者数（人）
21,050010,業務の従事者規模別計,020020,１企業所当たり調査対象業務の従事者数
97687,050010,業務の従事者規模別計,020030,１企業所当たり年間売上高（万円）
80124,050010,業務の従事者規模別計,020040,１企業所当たり調査対象業務による年間売上高（万円）
4088,050010,業務の従事者規模別計,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
3851,050010,業務の従事者規模別計,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
366,050020,業務の従事者４人以下,010010,企業数
1106,050020,業務の従事者４人以下,010020,従業者数Ａ（人）
1028,050020,業務の従事者４人以下,010030,従事者数（人）
905,050020,業務の従事者４人以下,010040,調査対象業務の従事者数Ｂ（人）
13598,050020,業務の従事者４人以下,010050,年間売上高計Ｃ(百万円）
12509,050020,業務の従事者４人以下,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
1089,050020,業務の従事者４人以下,010070,その他業務の年間売上高（従業）(百万円）
3,050020,業務の従事者４人以下,020010,１企業所当たり従業者数（人）
2,050020,業務の従事者４人以下,020020,１企業所当たり調査対象業務の従事者数
3715,050020,業務の従事者４人以下,020030,１企業所当たり年間売上高（万円）
3418,050020,業務の従事者４人以下,020040,１企業所当たり調査対象業務による年間売上高（万円）
1230,050020,業務の従事者４人以下,020050,従業者１人当たりの年間売上高Ｃ／Ａ（万円）
1382,050020,業務の従事者４人以下,020060,調査対象業務従事者１人当たりの業務の年間売上高Ｄ／Ｂ（万円）
276,050030,業務の従事者５人～９人,010010,企業数
2131,050030,業務の従事者５人～９人,010020,従業者数Ａ（人）
1955,050030,業務の従事者５人～９人,010030,従事者数（人）
1836,050030,業務の従事者５人～９人,010040,調査対象業務の従事者数Ｂ（人）
28653,050030,業務の従事者５人～９人,010050,年間売上高計Ｃ(百万円）
25097,050030,業務の従事者５人～９人,010060,調査対象業務の年間売上高（主業）Ｄ(百万円）
3556,050030,業務の従事者５人～９人,010070,その他業務の年間売上高（従業）(百万円）
8,050030,業務の従事者５人～９人,020010,１企業所当たり従業者数（人）
7,050030,業務の従事者５人～９人,020020,１企業所当たり調査対象業務の従事者数
10381,050030,業務の従事者５人～９人,020030,１企業所当たり年間売上高（万円）
9093,050030,業務の従事者５人～９人,020040,１企業所当たり調査対象業務による年間売上高（万円）
