value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
65419017,T01,総数,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
504353,T01,総数,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-5630,T01,総数,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
65439848,T01,総数,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
64587009,T01,総数,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
501997,T01,総数,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-32558,T01,総数,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
8757,T01,総数,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
64586198,T01,総数,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1090447,400,0歳未満,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
2319,400,0歳未満,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-4152,400,0歳未満,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1078450,400,0歳未満,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
2289,400,0歳未満,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-3381,400,0歳未満,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
23,400,0歳未満,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
559633,400,0歳未満,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
1269,400,0歳未満,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2143,400,0歳未満,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
553463,400,0歳未満,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
1256,400,0歳未満,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1727,400,0歳未満,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
7,400,0歳未満,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
530814,400,0歳未満,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
1050,400,0歳未満,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2009,400,0歳未満,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
524987,400,0歳未満,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
1033,400,0歳未満,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1654,400,0歳未満,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
16,400,0歳未満,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-,400,0歳未満,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1060780,000,0歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
900,000,0歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-5713,000,0歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1083976,000,0歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1050771,000,0歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
895,000,0歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-6143,000,0歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
108,000,0歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1072803,000,0歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
542153,000,0歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
500,000,0歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2974,000,0歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
556221,000,0歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
537066,000,0歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
497,000,0歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-3173,000,0歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
52,000,0歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
550487,000,0歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
518627,000,0歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
400,000,0歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2739,000,0歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
527755,000,0歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
513705,000,0歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
398,000,0歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2970,000,0歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
56,000,0歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
522316,000,0歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1095397,001,1歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
329,001,1歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1252,001,1歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1054167,001,1歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1085168,001,1歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
326,001,1歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1594,001,1歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
128,001,1歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1043841,001,1歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
560354,001,1歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
176,001,1歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-620,001,1歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
538679,001,1歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
555088,001,1歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
175,001,1歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-768,001,1歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
62,001,1歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
533448,001,1歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
535043,001,1歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
153,001,1歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-632,001,1歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
515488,001,1歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
530080,001,1歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
151,001,1歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-826,001,1歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
66,001,1歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
510393,001,1歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1119798,002,2歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
243,002,2歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-674,002,2歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1093816,002,2歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1109516,002,2歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
241,002,2歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-781,002,2歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
133,002,2歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1083376,002,2歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
573972,002,2歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
139,002,2歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-309,002,2歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
559558,002,2歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
568711,002,2歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
137,002,2歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-374,002,2歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
66,002,2歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
554207,002,2歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
545826,002,2歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
104,002,2歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-365,002,2歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
534258,002,2歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
540805,002,2歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
104,002,2歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-407,002,2歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
67,002,2歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
529169,002,2歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1153702,003,3歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
188,003,3歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-443,003,3歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1118881,003,3歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1143356,003,3歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
184,003,3歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-550,003,3歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
130,003,3歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1108627,003,3歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
591312,003,3歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
110,003,3歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-134,003,3歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
573524,003,3歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
586089,003,3歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
107,003,3歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-230,003,3歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
64,003,3歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
568266,003,3歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
562390,003,3歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
78,003,3歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-309,003,3歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
545357,003,3歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
557267,003,3歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
77,003,3歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-320,003,3歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
66,003,3歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
540361,003,3歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1169171,004,4歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
147,004,4歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1922,004,4歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1153071,004,4歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1158584,004,4歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
144,004,4歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1884,004,4歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
142,004,4歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1142752,004,4歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
599702,004,4歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
84,004,4歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-903,004,4歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
591068,004,4歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
594211,004,4歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
82,004,4歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-866,004,4歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
79,004,4歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
585816,004,4歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
569469,004,4歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
63,004,4歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1019,004,4歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
562003,004,4歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
564373,004,4歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
62,004,4歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1018,004,4歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
63,004,4歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
556936,004,4歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1187351,005,5歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
120,005,5歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2836,005,5歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1167102,005,5歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1176441,005,5歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
120,005,5歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-2911,005,5歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
168,005,5歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1156698,005,5歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
610020,005,5歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
69,005,5歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1522,005,5歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
598715,005,5歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
604472,005,5歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
69,005,5歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1551,005,5歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
87,005,5歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
593342,005,5歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
577331,005,5歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
51,005,5歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1314,005,5歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
568387,005,5歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
571969,005,5歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
51,005,5歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1360,005,5歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
81,005,5歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
563356,005,5歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1184065,006,6歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
135,006,6歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1514,006,6歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1184395,006,6歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1173718,006,6歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
134,006,6歳,000,総数,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-1695,006,6歳,000,総数,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
157,006,6歳,000,総数,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1173578,006,6歳,000,総数,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
607005,006,6歳,001,男,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
87,006,6歳,001,男,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-735,006,6歳,001,男,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
608429,006,6歳,001,男,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
601706,006,6歳,001,男,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
86,006,6歳,001,男,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-804,006,6歳,001,男,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
73,006,6歳,001,男,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
602939,006,6歳,001,男,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
577060,006,6歳,002,女,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
48,006,6歳,002,女,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-779,006,6歳,002,女,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
575966,006,6歳,002,女,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
572012,006,6歳,002,女,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
48,006,6歳,002,女,006,日本人人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-891,006,6歳,002,女,007,日本人人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
84,006,6歳,002,女,008,日本人人口・国籍の異動による純増（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
570639,006,6歳,002,女,009,日本人人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1197707,007,7歳,000,総数,001,総人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
116,007,7歳,000,総数,002,総人口・死亡者数（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
-678,007,7歳,000,総数,003,総人口・入国超過（2005年10月1日～2006年9月30日）,00000,全国,2006000000,2006年,人
1182416,007,7歳,000,総数,004,総人口・2006年10月1日現在人口,00000,全国,2006000000,2006年,人
1187690,007,7歳,000,総数,005,日本人人口・2005年10月1日現在人口,00000,全国,2006000000,2006年,人
