value,cat01,cat01_label,area,area_label,time,time_label
6298,10100,販売額（１０億円）,00051,近畿,29000709,平成29年 7 ～ 9 月
6789,10100,販売額（１０億円）,00051,近畿,29001012,平成29年10～12月
2035,10100,販売額（１０億円）,00051,近畿,29000101,平成29年1月
1928,10100,販売額（１０億円）,00051,近畿,29000202,平成29年2月
2225,10100,販売額（１０億円）,00051,近畿,29000303,平成29年3月
2107,10100,販売額（１０億円）,00051,近畿,29000404,平成29年4月
2104,10100,販売額（１０億円）,00051,近畿,29000505,平成29年5月
2064,10100,販売額（１０億円）,00051,近畿,29000606,平成29年6月
2192,10100,販売額（１０億円）,00051,近畿,29000707,平成29年7月
2080,10100,販売額（１０億円）,00051,近畿,29000808,平成29年8月
2025,10100,販売額（１０億円）,00051,近畿,29000909,平成29年9月
2079,10100,販売額（１０億円）,00051,近畿,29001010,平成29年10月
2172,10100,販売額（１０億円）,00051,近畿,29001111,平成29年11月
2538,10100,販売額（１０億円）,00051,近畿,29001212,平成29年12月
8293,10100,販売額（１０億円）,00053,中国,27000000,平成27年
8357,10100,販売額（１０億円）,00053,中国,28000000,平成28年
9157,10100,販売額（１０億円）,00053,中国,29000000,平成29年
8101,10100,販売額（１０億円）,00053,中国,27010000,平成27年度
8638,10100,販売額（１０億円）,00053,中国,28010000,平成28年度
2226,10100,販売額（１０億円）,00053,中国,29000103,平成29年 1 ～ 3 月
2231,10100,販売額（１０億円）,00053,中国,29000406,平成29年 4 ～ 6 月
2277,10100,販売額（１０億円）,00053,中国,29000709,平成29年 7 ～ 9 月
2424,10100,販売額（１０億円）,00053,中国,29001012,平成29年10～12月
720,10100,販売額（１０億円）,00053,中国,29000101,平成29年1月
686,10100,販売額（１０億円）,00053,中国,29000202,平成29年2月
820,10100,販売額（１０億円）,00053,中国,29000303,平成29年3月
759,10100,販売額（１０億円）,00053,中国,29000404,平成29年4月
735,10100,販売額（１０億円）,00053,中国,29000505,平成29年5月
736,10100,販売額（１０億円）,00053,中国,29000606,平成29年6月
795,10100,販売額（１０億円）,00053,中国,29000707,平成29年7月
762,10100,販売額（１０億円）,00053,中国,29000808,平成29年8月
720,10100,販売額（１０億円）,00053,中国,29000909,平成29年9月
738,10100,販売額（１０億円）,00053,中国,29001010,平成29年10月
773,10100,販売額（１０億円）,00053,中国,29001111,平成29年11月
913,10100,販売額（１０億円）,00053,中国,29001212,平成29年12月
4323,10100,販売額（１０億円）,00054,四国,27000000,平成27年
4384,10100,販売額（１０億円）,00054,四国,28000000,平成28年
4506,10100,販売額（１０億円）,00054,四国,29000000,平成29年
4345,10100,販売額（１０億円）,00054,四国,27010000,平成27年度
4424,10100,販売額（１０億円）,00054,四国,28010000,平成28年度
1122,10100,販売額（１０億円）,00054,四国,29000103,平成29年 1 ～ 3 月
1115,10100,販売額（１０億円）,00054,四国,29000406,平成29年 4 ～ 6 月
1106,10100,販売額（１０億円）,00054,四国,29000709,平成29年 7 ～ 9 月
1163,10100,販売額（１０億円）,00054,四国,29001012,平成29年10～12月
365,10100,販売額（１０億円）,00054,四国,29000101,平成29年1月
349,10100,販売額（１０億円）,00054,四国,29000202,平成29年2月
407,10100,販売額（１０億円）,00054,四国,29000303,平成29年3月
377,10100,販売額（１０億円）,00054,四国,29000404,平成29年4月
374,10100,販売額（１０億円）,00054,四国,29000505,平成29年5月
365,10100,販売額（１０億円）,00054,四国,29000606,平成29年6月
380,10100,販売額（１０億円）,00054,四国,29000707,平成29年7月
368,10100,販売額（１０億円）,00054,四国,29000808,平成29年8月
358,10100,販売額（１０億円）,00054,四国,29000909,平成29年9月
364,10100,販売額（１０億円）,00054,四国,29001010,平成29年10月
371,10100,販売額（１０億円）,00054,四国,29001111,平成29年11月
429,10100,販売額（１０億円）,00054,四国,29001212,平成29年12月
16144,10100,販売額（１０億円）,00059,九州・沖縄,27000000,平成27年
16765,10100,販売額（１０億円）,00059,九州・沖縄,28000000,平成28年
17197,10100,販売額（１０億円）,00059,九州・沖縄,29000000,平成29年
16333,10100,販売額（１０億円）,00059,九州・沖縄,27010000,平成27年度
16957,10100,販売額（１０億円）,00059,九州・沖縄,28010000,平成28年度
4226,10100,販売額（１０億円）,00059,九州・沖縄,29000103,平成29年 1 ～ 3 月
4249,10100,販売額（１０億円）,00059,九州・沖縄,29000406,平成29年 4 ～ 6 月
4248,10100,販売額（１０億円）,00059,九州・沖縄,29000709,平成29年 7 ～ 9 月
4475,10100,販売額（１０億円）,00059,九州・沖縄,29001012,平成29年10～12月
1387,10100,販売額（１０億円）,00059,九州・沖縄,29000101,平成29年1月
1314,10100,販売額（１０億円）,00059,九州・沖縄,29000202,平成29年2月
1525,10100,販売額（１０億円）,00059,九州・沖縄,29000303,平成29年3月
1430,10100,販売額（１０億円）,00059,九州・沖縄,29000404,平成29年4月
1420,10100,販売額（１０億円）,00059,九州・沖縄,29000505,平成29年5月
1399,10100,販売額（１０億円）,00059,九州・沖縄,29000606,平成29年6月
1476,10100,販売額（１０億円）,00059,九州・沖縄,29000707,平成29年7月
1408,10100,販売額（１０億円）,00059,九州・沖縄,29000808,平成29年8月
1364,10100,販売額（１０億円）,00059,九州・沖縄,29000909,平成29年9月
1365,10100,販売額（１０億円）,00059,九州・沖縄,29001010,平成29年10月
1438,10100,販売額（１０億円）,00059,九州・沖縄,29001111,平成29年11月
1673,10100,販売額（１０億円）,00059,九州・沖縄,29001212,平成29年12月
2.9,10900,前年（度、同期、同月）比（％）,00042,北海道,27000000,平成27年
2.6,10900,前年（度、同期、同月）比（％）,00042,北海道,28000000,平成28年
-0.2,10900,前年（度、同期、同月）比（％）,00042,北海道,29000000,平成29年
3.6,10900,前年（度、同期、同月）比（％）,00042,北海道,27010000,平成27年度
1.6,10900,前年（度、同期、同月）比（％）,00042,北海道,28010000,平成28年度
-0.6,10900,前年（度、同期、同月）比（％）,00042,北海道,29000103,平成29年 1 ～ 3 月
-0.8,10900,前年（度、同期、同月）比（％）,00042,北海道,29000406,平成29年 4 ～ 6 月
0.5,10900,前年（度、同期、同月）比（％）,00042,北海道,29000709,平成29年 7 ～ 9 月
0,10900,前年（度、同期、同月）比（％）,00042,北海道,29001012,平成29年10～12月
1.8,10900,前年（度、同期、同月）比（％）,00042,北海道,29000101,平成29年1月
-2.2,10900,前年（度、同期、同月）比（％）,00042,北海道,29000202,平成29年2月
-1.4,10900,前年（度、同期、同月）比（％）,00042,北海道,29000303,平成29年3月
-0.7,10900,前年（度、同期、同月）比（％）,00042,北海道,29000404,平成29年4月
-1.3,10900,前年（度、同期、同月）比（％）,00042,北海道,29000505,平成29年5月
-0.4,10900,前年（度、同期、同月）比（％）,00042,北海道,29000606,平成29年6月
1.1,10900,前年（度、同期、同月）比（％）,00042,北海道,29000707,平成29年7月
-0.4,10900,前年（度、同期、同月）比（％）,00042,北海道,29000808,平成29年8月
0.7,10900,前年（度、同期、同月）比（％）,00042,北海道,29000909,平成29年9月
-0.5,10900,前年（度、同期、同月）比（％）,00042,北海道,29001010,平成29年10月
-0.4,10900,前年（度、同期、同月）比（％）,00042,北海道,29001111,平成29年11月
0.8,10900,前年（度、同期、同月）比（％）,00042,北海道,29001212,平成29年12月
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,27000000,平成27年
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,28000000,平成28年
0.3,10900,前年（度、同期、同月）比（％）,00043,東北,29000000,平成29年
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,27010000,平成27年度
-1.2,10900,前年（度、同期、同月）比（％）,00043,東北,28010000,平成28年度
1.3,10900,前年（度、同期、同月）比（％）,00043,東北,29000103,平成29年 1 ～ 3 月
1.2,10900,前年（度、同期、同月）比（％）,00043,東北,29000406,平成29年 4 ～ 6 月
0.7,10900,前年（度、同期、同月）比（％）,00043,東北,29000709,平成29年 7 ～ 9 月
-2.1,10900,前年（度、同期、同月）比（％）,00043,東北,29001012,平成29年10～12月
1.8,10900,前年（度、同期、同月）比（％）,00043,東北,29000101,平成29年1月
-0.5,10900,前年（度、同期、同月）比（％）,00043,東北,29000202,平成29年2月
2.5,10900,前年（度、同期、同月）比（％）,00043,東北,29000303,平成29年3月
-0.8,10900,前年（度、同期、同月）比（％）,00043,東北,29000404,平成29年4月
2,10900,前年（度、同期、同月）比（％）,00043,東北,29000505,平成29年5月
2.5,10900,前年（度、同期、同月）比（％）,00043,東北,29000606,平成29年6月
3.9,10900,前年（度、同期、同月）比（％）,00043,東北,29000707,平成29年7月
-1.3,10900,前年（度、同期、同月）比（％）,00043,東北,29000808,平成29年8月
-0.5,10900,前年（度、同期、同月）比（％）,00043,東北,29000909,平成29年9月
-3,10900,前年（度、同期、同月）比（％）,00043,東北,29001010,平成29年10月
-1.3,10900,前年（度、同期、同月）比（％）,00043,東北,29001111,平成29年11月
-2,10900,前年（度、同期、同月）比（％）,00043,東北,29001212,平成29年12月
-2.2,10900,前年（度、同期、同月）比（％）,00044,関東,27000000,平成27年
-2.6,10900,前年（度、同期、同月）比（％）,00044,関東,28000000,平成28年
0.2,10900,前年（度、同期、同月）比（％）,00044,関東,29000000,平成29年
-0.7,10900,前年（度、同期、同月）比（％）,00044,関東,27010000,平成27年度
-2.7,10900,前年（度、同期、同月）比（％）,00044,関東,28010000,平成28年度
-2.2,10900,前年（度、同期、同月）比（％）,00044,関東,29000103,平成29年 1 ～ 3 月
0.2,10900,前年（度、同期、同月）比（％）,00044,関東,29000406,平成29年 4 ～ 6 月
1,10900,前年（度、同期、同月）比（％）,00044,関東,29000709,平成29年 7 ～ 9 月
1.8,10900,前年（度、同期、同月）比（％）,00044,関東,29001012,平成29年10～12月
-1.9,10900,前年（度、同期、同月）比（％）,00044,関東,29000101,平成29年1月
-3.8,10900,前年（度、同期、同月）比（％）,00044,関東,29000202,平成29年2月
-1.1,10900,前年（度、同期、同月）比（％）,00044,関東,29000303,平成29年3月
0.8,10900,前年（度、同期、同月）比（％）,00044,関東,29000404,平成29年4月
-0.1,10900,前年（度、同期、同月）比（％）,00044,関東,29000505,平成29年5月
0,10900,前年（度、同期、同月）比（％）,00044,関東,29000606,平成29年6月
0.9,10900,前年（度、同期、同月）比（％）,00044,関東,29000707,平成29年7月
0.9,10900,前年（度、同期、同月）比（％）,00044,関東,29000808,平成29年8月
1.1,10900,前年（度、同期、同月）比（％）,00044,関東,29000909,平成29年9月
-1.5,10900,前年（度、同期、同月）比（％）,00044,関東,29001010,平成29年10月
2,10900,前年（度、同期、同月）比（％）,00044,関東,29001111,平成29年11月
4.4,10900,前年（度、同期、同月）比（％）,00044,関東,29001212,平成29年12月
-2.1,10900,前年（度、同期、同月）比（％）,00058,中部,27000000,平成27年
2.8,10900,前年（度、同期、同月）比（％）,00058,中部,28000000,平成28年
4,10900,前年（度、同期、同月）比（％）,00058,中部,29000000,平成29年
0.8,10900,前年（度、同期、同月）比（％）,00058,中部,27010000,平成27年度
3.9,10900,前年（度、同期、同月）比（％）,00058,中部,28010000,平成28年度
6.2,10900,前年（度、同期、同月）比（％）,00058,中部,29000103,平成29年 1 ～ 3 月
6,10900,前年（度、同期、同月）比（％）,00058,中部,29000406,平成29年 4 ～ 6 月
3,10900,前年（度、同期、同月）比（％）,00058,中部,29000709,平成29年 7 ～ 9 月
1.1,10900,前年（度、同期、同月）比（％）,00058,中部,29001012,平成29年10～12月
5.5,10900,前年（度、同期、同月）比（％）,00058,中部,29000101,平成29年1月
7.8,10900,前年（度、同期、同月）比（％）,00058,中部,29000202,平成29年2月
5.5,10900,前年（度、同期、同月）比（％）,00058,中部,29000303,平成29年3月
7.2,10900,前年（度、同期、同月）比（％）,00058,中部,29000404,平成29年4月
5.3,10900,前年（度、同期、同月）比（％）,00058,中部,29000505,平成29年5月
5.4,10900,前年（度、同期、同月）比（％）,00058,中部,29000606,平成29年6月
1.1,10900,前年（度、同期、同月）比（％）,00058,中部,29000707,平成29年7月
1.6,10900,前年（度、同期、同月）比（％）,00058,中部,29000808,平成29年8月
6.4,10900,前年（度、同期、同月）比（％）,00058,中部,29000909,平成29年9月
1.1,10900,前年（度、同期、同月）比（％）,00058,中部,29001010,平成29年10月
0.1,10900,前年（度、同期、同月）比（％）,00058,中部,29001111,平成29年11月
2,10900,前年（度、同期、同月）比（％）,00058,中部,29001212,平成29年12月
4.4,10900,前年（度、同期、同月）比（％）,00051,近畿,27000000,平成27年
-2.1,10900,前年（度、同期、同月）比（％）,00051,近畿,28000000,平成28年
2.3,10900,前年（度、同期、同月）比（％）,00051,近畿,29000000,平成29年
4.1,10900,前年（度、同期、同月）比（％）,00051,近畿,27010000,平成27年度
-2.4,10900,前年（度、同期、同月）比（％）,00051,近畿,28010000,平成28年度
-0.7,10900,前年（度、同期、同月）比（％）,00051,近畿,29000103,平成29年 1 ～ 3 月
2.2,10900,前年（度、同期、同月）比（％）,00051,近畿,29000406,平成29年 4 ～ 6 月
4.1,10900,前年（度、同期、同月）比（％）,00051,近畿,29000709,平成29年 7 ～ 9 月
3.6,10900,前年（度、同期、同月）比（％）,00051,近畿,29001012,平成29年10～12月
-4.2,10900,前年（度、同期、同月）比（％）,00051,近畿,29000101,平成29年1月
1.5,10900,前年（度、同期、同月）比（％）,00051,近畿,29000202,平成29年2月
0.7,10900,前年（度、同期、同月）比（％）,00051,近畿,29000303,平成29年3月
2.1,10900,前年（度、同期、同月）比（％）,00051,近畿,29000404,平成29年4月
1.9,10900,前年（度、同期、同月）比（％）,00051,近畿,29000505,平成29年5月
2.6,10900,前年（度、同期、同月）比（％）,00051,近畿,29000606,平成29年6月
2.6,10900,前年（度、同期、同月）比（％）,00051,近畿,29000707,平成29年7月
5,10900,前年（度、同期、同月）比（％）,00051,近畿,29000808,平成29年8月
4.7,10900,前年（度、同期、同月）比（％）,00051,近畿,29000909,平成29年9月
1.3,10900,前年（度、同期、同月）比（％）,00051,近畿,29001010,平成29年10月
4.3,10900,前年（度、同期、同月）比（％）,00051,近畿,29001111,平成29年11月
5.1,10900,前年（度、同期、同月）比（％）,00051,近畿,29001212,平成29年12月
-6.7,10900,前年（度、同期、同月）比（％）,00053,中国,27000000,平成27年
0.8,10900,前年（度、同期、同月）比（％）,00053,中国,28000000,平成28年
9.6,10900,前年（度、同期、同月）比（％）,00053,中国,29000000,平成29年
-6.9,10900,前年（度、同期、同月）比（％）,00053,中国,27010000,平成27年度
6.6,10900,前年（度、同期、同月）比（％）,00053,中国,28010000,平成28年度
14.4,10900,前年（度、同期、同月）比（％）,00053,中国,29000103,平成29年 1 ～ 3 月
10.7,10900,前年（度、同期、同月）比（％）,00053,中国,29000406,平成29年 4 ～ 6 月
6.2,10900,前年（度、同期、同月）比（％）,00053,中国,29000709,平成29年 7 ～ 9 月
7.6,10900,前年（度、同期、同月）比（％）,00053,中国,29001012,平成29年10～12月
13.5,10900,前年（度、同期、同月）比（％）,00053,中国,29000101,平成29年1月
11.4,10900,前年（度、同期、同月）比（％）,00053,中国,29000202,平成29年2月
18,10900,前年（度、同期、同月）比（％）,00053,中国,29000303,平成29年3月
13.6,10900,前年（度、同期、同月）比（％）,00053,中国,29000404,平成29年4月
8,10900,前年（度、同期、同月）比（％）,00053,中国,29000505,平成29年5月
10.5,10900,前年（度、同期、同月）比（％）,00053,中国,29000606,平成29年6月
8.4,10900,前年（度、同期、同月）比（％）,00053,中国,29000707,平成29年7月
8.2,10900,前年（度、同期、同月）比（％）,00053,中国,29000808,平成29年8月
2,10900,前年（度、同期、同月）比（％）,00053,中国,29000909,平成29年9月
3.8,10900,前年（度、同期、同月）比（％）,00053,中国,29001010,平成29年10月
7.3,10900,前年（度、同期、同月）比（％）,00053,中国,29001111,平成29年11月
11.2,10900,前年（度、同期、同月）比（％）,00053,中国,29001212,平成29年12月
2.9,10900,前年（度、同期、同月）比（％）,00054,四国,27000000,平成27年
1.4,10900,前年（度、同期、同月）比（％）,00054,四国,28000000,平成28年
2.8,10900,前年（度、同期、同月）比（％）,00054,四国,29000000,平成29年
1.9,10900,前年（度、同期、同月）比（％）,00054,四国,27010000,平成27年度
1.8,10900,前年（度、同期、同月）比（％）,00054,四国,28010000,平成28年度
3.8,10900,前年（度、同期、同月）比（％）,00054,四国,29000103,平成29年 1 ～ 3 月
3.5,10900,前年（度、同期、同月）比（％）,00054,四国,29000406,平成29年 4 ～ 6 月
4.1,10900,前年（度、同期、同月）比（％）,00054,四国,29000709,平成29年 7 ～ 9 月
0.1,10900,前年（度、同期、同月）比（％）,00054,四国,29001012,平成29年10～12月
4.5,10900,前年（度、同期、同月）比（％）,00054,四国,29000101,平成29年1月
2.7,10900,前年（度、同期、同月）比（％）,00054,四国,29000202,平成29年2月
4,10900,前年（度、同期、同月）比（％）,00054,四国,29000303,平成29年3月
2.7,10900,前年（度、同期、同月）比（％）,00054,四国,29000404,平成29年4月
4,10900,前年（度、同期、同月）比（％）,00054,四国,29000505,平成29年5月
3.7,10900,前年（度、同期、同月）比（％）,00054,四国,29000606,平成29年6月
3.4,10900,前年（度、同期、同月）比（％）,00054,四国,29000707,平成29年7月
2.4,10900,前年（度、同期、同月）比（％）,00054,四国,29000808,平成29年8月
6.7,10900,前年（度、同期、同月）比（％）,00054,四国,29000909,平成29年9月
2,10900,前年（度、同期、同月）比（％）,00054,四国,29001010,平成29年10月
-0.5,10900,前年（度、同期、同月）比（％）,00054,四国,29001111,平成29年11月
-1,10900,前年（度、同期、同月）比（％）,00054,四国,29001212,平成29年12月
2.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,27000000,平成27年
3.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000000,平成28年
2.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000000,平成29年
5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,27010000,平成27年度
3.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28010000,平成28年度
4.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000103,平成29年 1 ～ 3 月
5.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000406,平成29年 4 ～ 6 月
-0.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000709,平成29年 7 ～ 9 月
0.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29001012,平成29年10～12月
7.5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000101,平成29年1月
0.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000202,平成29年2月
5.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000303,平成29年3月
8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000404,平成29年4月
5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000505,平成29年5月
2.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000606,平成29年6月
0.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000707,平成29年7月
-0.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000808,平成29年8月
0,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000909,平成29年9月
-1,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29001010,平成29年10月
1.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29001111,平成29年11月
1.5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29001212,平成29年12月
