value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
545,1,全世帯,001,平均,022,他の魚介加工品,00415,3大都市圏平均,1984000000,1984年,円
8538,1,全世帯,001,平均,023,肉類,00000,全国,1984000000,1984年,円
9798,1,全世帯,001,平均,023,肉類,00415,3大都市圏平均,1984000000,1984年,円
7226,1,全世帯,001,平均,024,生鮮肉,00000,全国,1984000000,1984年,円
8220,1,全世帯,001,平均,024,生鮮肉,00415,3大都市圏平均,1984000000,1984年,円
1312,1,全世帯,001,平均,025,加工肉,00000,全国,1984000000,1984年,円
1579,1,全世帯,001,平均,025,加工肉,00415,3大都市圏平均,1984000000,1984年,円
3940,1,全世帯,001,平均,026,乳卵類,00000,全国,1984000000,1984年,円
4159,1,全世帯,001,平均,026,乳卵類,00415,3大都市圏平均,1984000000,1984年,円
2045,1,全世帯,001,平均,027,牛乳,00000,全国,1984000000,1984年,円
2095,1,全世帯,001,平均,027,牛乳,00415,3大都市圏平均,1984000000,1984年,円
614,1,全世帯,001,平均,028,乳製品,00000,全国,1984000000,1984年,円
731,1,全世帯,001,平均,028,乳製品,00415,3大都市圏平均,1984000000,1984年,円
1281,1,全世帯,001,平均,029,卵,00000,全国,1984000000,1984年,円
1333,1,全世帯,001,平均,029,卵,00415,3大都市圏平均,1984000000,1984年,円
9092,1,全世帯,001,平均,030,野菜・海草,00000,全国,1984000000,1984年,円
10282,1,全世帯,001,平均,030,野菜・海草,00415,3大都市圏平均,1984000000,1984年,円
6117,1,全世帯,001,平均,031,生鮮野菜,00000,全国,1984000000,1984年,円
7096,1,全世帯,001,平均,031,生鮮野菜,00415,3大都市圏平均,1984000000,1984年,円
727,1,全世帯,001,平均,032,乾物・海草,00000,全国,1984000000,1984年,円
777,1,全世帯,001,平均,032,乾物・海草,00415,3大都市圏平均,1984000000,1984年,円
1064,1,全世帯,001,平均,033,大豆加工品,00000,全国,1984000000,1984年,円
1100,1,全世帯,001,平均,033,大豆加工品,00415,3大都市圏平均,1984000000,1984年,円
1184,1,全世帯,001,平均,034,他の野菜・海草加工品,00000,全国,1984000000,1984年,円
1309,1,全世帯,001,平均,034,他の野菜・海草加工品,00415,3大都市圏平均,1984000000,1984年,円
4527,1,全世帯,001,平均,035,果物,00000,全国,1984000000,1984年,円
4759,1,全世帯,001,平均,035,果物,00415,3大都市圏平均,1984000000,1984年,円
4449,1,全世帯,001,平均,036,生鮮果物,00000,全国,1984000000,1984年,円
4677,1,全世帯,001,平均,036,生鮮果物,00415,3大都市圏平均,1984000000,1984年,円
78,1,全世帯,001,平均,037,果物加工品,00000,全国,1984000000,1984年,円
82,1,全世帯,001,平均,037,果物加工品,00415,3大都市圏平均,1984000000,1984年,円
3041,1,全世帯,001,平均,038,油脂・調味料,00000,全国,1984000000,1984年,円
3099,1,全世帯,001,平均,038,油脂・調味料,00415,3大都市圏平均,1984000000,1984年,円
470,1,全世帯,001,平均,039,油脂,00000,全国,1984000000,1984年,円
479,1,全世帯,001,平均,039,油脂,00415,3大都市圏平均,1984000000,1984年,円
2571,1,全世帯,001,平均,040,調味料,00000,全国,1984000000,1984年,円
2621,1,全世帯,001,平均,040,調味料,00415,3大都市圏平均,1984000000,1984年,円
5271,1,全世帯,001,平均,041,菓子類,00000,全国,1984000000,1984年,円
5592,1,全世帯,001,平均,041,菓子類,00415,3大都市圏平均,1984000000,1984年,円
3443,1,全世帯,001,平均,042,調理食品,00000,全国,1984000000,1984年,円
4059,1,全世帯,001,平均,042,調理食品,00415,3大都市圏平均,1984000000,1984年,円
822,1,全世帯,001,平均,043,主食的調理食品,00000,全国,1984000000,1984年,円
1005,1,全世帯,001,平均,043,主食的調理食品,00415,3大都市圏平均,1984000000,1984年,円
2621,1,全世帯,001,平均,044,他の調理食品,00000,全国,1984000000,1984年,円
3054,1,全世帯,001,平均,044,他の調理食品,00415,3大都市圏平均,1984000000,1984年,円
2393,1,全世帯,001,平均,045,飲料,00000,全国,1984000000,1984年,円
2556,1,全世帯,001,平均,045,飲料,00415,3大都市圏平均,1984000000,1984年,円
437,1,全世帯,001,平均,046,茶類,00000,全国,1984000000,1984年,円
502,1,全世帯,001,平均,046,茶類,00415,3大都市圏平均,1984000000,1984年,円
496,1,全世帯,001,平均,047,コーヒー・ココア,00000,全国,1984000000,1984年,円
561,1,全世帯,001,平均,047,コーヒー・ココア,00415,3大都市圏平均,1984000000,1984年,円
1459,1,全世帯,001,平均,048,他の飲料,00000,全国,1984000000,1984年,円
1493,1,全世帯,001,平均,048,他の飲料,00415,3大都市圏平均,1984000000,1984年,円
3506,1,全世帯,001,平均,049,酒類,00000,全国,1984000000,1984年,円
3768,1,全世帯,001,平均,049,酒類,00415,3大都市圏平均,1984000000,1984年,円
11331,1,全世帯,001,平均,050,外食,00000,全国,1984000000,1984年,円
13519,1,全世帯,001,平均,050,外食,00415,3大都市圏平均,1984000000,1984年,円
9566,1,全世帯,001,平均,051,一般外食,00000,全国,1984000000,1984年,円
11867,1,全世帯,001,平均,051,一般外食,00415,3大都市圏平均,1984000000,1984年,円
1766,1,全世帯,001,平均,052,学校給食,00000,全国,1984000000,1984年,円
1651,1,全世帯,001,平均,052,学校給食,00415,3大都市圏平均,1984000000,1984年,円
12001,1,全世帯,001,平均,053,住居,00000,全国,1984000000,1984年,円
14525,1,全世帯,001,平均,053,住居,00415,3大都市圏平均,1984000000,1984年,円
6631,1,全世帯,001,平均,054,家賃・地代,00000,全国,1984000000,1984年,円
9523,1,全世帯,001,平均,054,家賃・地代,00415,3大都市圏平均,1984000000,1984年,円
5371,1,全世帯,001,平均,055,設備修繕・維持,00000,全国,1984000000,1984年,円
5002,1,全世帯,001,平均,055,設備修繕・維持,00415,3大都市圏平均,1984000000,1984年,円
934,1,全世帯,001,平均,056,設備材料,00000,全国,1984000000,1984年,円
845,1,全世帯,001,平均,056,設備材料,00415,3大都市圏平均,1984000000,1984年,円
4437,1,全世帯,001,平均,057,工事その他のサービス,00000,全国,1984000000,1984年,円
4157,1,全世帯,001,平均,057,工事その他のサービス,00415,3大都市圏平均,1984000000,1984年,円
15954,1,全世帯,001,平均,058,光熱・水道,00000,全国,1984000000,1984年,円
16724,1,全世帯,001,平均,058,光熱・水道,00415,3大都市圏平均,1984000000,1984年,円
7404,1,全世帯,001,平均,059,電気代,00000,全国,1984000000,1984年,円
7596,1,全世帯,001,平均,059,電気代,00415,3大都市圏平均,1984000000,1984年,円
4331,1,全世帯,001,平均,060,ガス代,00000,全国,1984000000,1984年,円
4941,1,全世帯,001,平均,060,ガス代,00415,3大都市圏平均,1984000000,1984年,円
1350,1,全世帯,001,平均,061,他の光熱,00000,全国,1984000000,1984年,円
681,1,全世帯,001,平均,061,他の光熱,00415,3大都市圏平均,1984000000,1984年,円
2869,1,全世帯,001,平均,062,水道料,00000,全国,1984000000,1984年,円
3506,1,全世帯,001,平均,062,水道料,00415,3大都市圏平均,1984000000,1984年,円
11301,1,全世帯,001,平均,063,家具・家事用品,00000,全国,1984000000,1984年,円
11653,1,全世帯,001,平均,063,家具・家事用品,00415,3大都市圏平均,1984000000,1984年,円
4053,1,全世帯,001,平均,064,家庭用耐久財,00000,全国,1984000000,1984年,円
4207,1,全世帯,001,平均,064,家庭用耐久財,00415,3大都市圏平均,1984000000,1984年,円
1669,1,全世帯,001,平均,065,家事用耐久財,00000,全国,1984000000,1984年,円
1611,1,全世帯,001,平均,065,家事用耐久財,00415,3大都市圏平均,1984000000,1984年,円
1164,1,全世帯,001,平均,066,冷暖房用器具,00000,全国,1984000000,1984年,円
1247,1,全世帯,001,平均,066,冷暖房用器具,00415,3大都市圏平均,1984000000,1984年,円
1220,1,全世帯,001,平均,067,一般家具,00000,全国,1984000000,1984年,円
1349,1,全世帯,001,平均,067,一般家具,00415,3大都市圏平均,1984000000,1984年,円
972,1,全世帯,001,平均,068,室内装備品,00000,全国,1984000000,1984年,円
1007,1,全世帯,001,平均,068,室内装備品,00415,3大都市圏平均,1984000000,1984年,円
1521,1,全世帯,001,平均,069,寝具類,00000,全国,1984000000,1984年,円
1535,1,全世帯,001,平均,069,寝具類,00415,3大都市圏平均,1984000000,1984年,円
2077,1,全世帯,001,平均,070,家事雑貨,00000,全国,1984000000,1984年,円
2228,1,全世帯,001,平均,070,家事雑貨,00415,3大都市圏平均,1984000000,1984年,円
1795,1,全世帯,001,平均,071,家事用消耗品,00000,全国,1984000000,1984年,円
1928,1,全世帯,001,平均,071,家事用消耗品,00415,3大都市圏平均,1984000000,1984年,円
882,1,全世帯,001,平均,072,家事サービス,00000,全国,1984000000,1984年,円
748,1,全世帯,001,平均,072,家事サービス,00415,3大都市圏平均,1984000000,1984年,円
18172,1,全世帯,001,平均,073,被服及び履物,00000,全国,1984000000,1984年,円
19689,1,全世帯,001,平均,073,被服及び履物,00415,3大都市圏平均,1984000000,1984年,円
1627,1,全世帯,001,平均,074,和服,00000,全国,1984000000,1984年,円
1323,1,全世帯,001,平均,074,和服,00415,3大都市圏平均,1984000000,1984年,円
6686,1,全世帯,001,平均,075,洋服,00000,全国,1984000000,1984年,円
7534,1,全世帯,001,平均,075,洋服,00415,3大都市圏平均,1984000000,1984年,円
2423,1,全世帯,001,平均,076,男子洋服,00000,全国,1984000000,1984年,円
2770,1,全世帯,001,平均,076,男子洋服,00415,3大都市圏平均,1984000000,1984年,円
3372,1,全世帯,001,平均,077,婦人洋服,00000,全国,1984000000,1984年,円
3825,1,全世帯,001,平均,077,婦人洋服,00415,3大都市圏平均,1984000000,1984年,円
891,1,全世帯,001,平均,078,子供洋服,00000,全国,1984000000,1984年,円
939,1,全世帯,001,平均,078,子供洋服,00415,3大都市圏平均,1984000000,1984年,円
2908,1,全世帯,001,平均,079,シャツ・セーター類,00000,全国,1984000000,1984年,円
3224,1,全世帯,001,平均,079,シャツ・セーター類,00415,3大都市圏平均,1984000000,1984年,円
1051,1,全世帯,001,平均,080,男子シャツ・セーター類,00000,全国,1984000000,1984年,円
1163,1,全世帯,001,平均,080,男子シャツ・セーター類,00415,3大都市圏平均,1984000000,1984年,円
1532,1,全世帯,001,平均,081,婦人シャツ・セーター類,00000,全国,1984000000,1984年,円
1713,1,全世帯,001,平均,081,婦人シャツ・セーター類,00415,3大都市圏平均,1984000000,1984年,円
325,1,全世帯,001,平均,082,子供シャツ・セーター類,00000,全国,1984000000,1984年,円
348,1,全世帯,001,平均,082,子供シャツ・セーター類,00415,3大都市圏平均,1984000000,1984年,円
1549,1,全世帯,001,平均,083,下着類,00000,全国,1984000000,1984年,円
1577,1,全世帯,001,平均,083,下着類,00415,3大都市圏平均,1984000000,1984年,円
620,1,全世帯,001,平均,084,男子下着類,00000,全国,1984000000,1984年,円
626,1,全世帯,001,平均,084,男子下着類,00415,3大都市圏平均,1984000000,1984年,円
652,1,全世帯,001,平均,085,婦人下着類,00000,全国,1984000000,1984年,円
669,1,全世帯,001,平均,085,婦人下着類,00415,3大都市圏平均,1984000000,1984年,円
277,1,全世帯,001,平均,086,子供下着類,00000,全国,1984000000,1984年,円
282,1,全世帯,001,平均,086,子供下着類,00415,3大都市圏平均,1984000000,1984年,円
958,1,全世帯,001,平均,087,生地・糸類,00000,全国,1984000000,1984年,円
1122,1,全世帯,001,平均,087,生地・糸類,00415,3大都市圏平均,1984000000,1984年,円
1157,1,全世帯,001,平均,088,他の被服,00000,全国,1984000000,1984年,円
1227,1,全世帯,001,平均,088,他の被服,00415,3大都市圏平均,1984000000,1984年,円
1873,1,全世帯,001,平均,089,履物類,00000,全国,1984000000,1984年,円
2050,1,全世帯,001,平均,089,履物類,00415,3大都市圏平均,1984000000,1984年,円
1414,1,全世帯,001,平均,090,被服関連サービス,00000,全国,1984000000,1984年,円
1631,1,全世帯,001,平均,090,被服関連サービス,00415,3大都市圏平均,1984000000,1984年,円
6818,1,全世帯,001,平均,091,保健医療,00000,全国,1984000000,1984年,円
7329,1,全世帯,001,平均,091,保健医療,00415,3大都市圏平均,1984000000,1984年,円
1485,1,全世帯,001,平均,092,医薬品,00000,全国,1984000000,1984年,円
1511,1,全世帯,001,平均,092,医薬品,00415,3大都市圏平均,1984000000,1984年,円
1254,1,全世帯,001,平均,093,保健医療用品・器具,00000,全国,1984000000,1984年,円
1334,1,全世帯,001,平均,093,保健医療用品・器具,00415,3大都市圏平均,1984000000,1984年,円
4079,1,全世帯,001,平均,094,保健医療サービス,00000,全国,1984000000,1984年,円
4484,1,全世帯,001,平均,094,保健医療サービス,00415,3大都市圏平均,1984000000,1984年,円
26537,1,全世帯,001,平均,095,交通通信,00000,全国,1984000000,1984年,円
26609,1,全世帯,001,平均,095,交通通信,00415,3大都市圏平均,1984000000,1984年,円
5459,1,全世帯,001,平均,096,交通,00000,全国,1984000000,1984年,円
6947,1,全世帯,001,平均,096,交通,00415,3大都市圏平均,1984000000,1984年,円
14929,1,全世帯,001,平均,097,自動車等関係費,00000,全国,1984000000,1984年,円
13140,1,全世帯,001,平均,097,自動車等関係費,00415,3大都市圏平均,1984000000,1984年,円
4169,1,全世帯,001,平均,098,自動車,00000,全国,1984000000,1984年,円
3704,1,全世帯,001,平均,098,自動車,00415,3大都市圏平均,1984000000,1984年,円
207,1,全世帯,001,平均,099,自転車,00000,全国,1984000000,1984年,円
254,1,全世帯,001,平均,099,自転車,00415,3大都市圏平均,1984000000,1984年,円
10554,1,全世帯,001,平均,100,自動車等維持,00000,全国,1984000000,1984年,円
9182,1,全世帯,001,平均,100,自動車等維持,00415,3大都市圏平均,1984000000,1984年,円
6149,1,全世帯,001,平均,101,通信,00000,全国,1984000000,1984年,円
6522,1,全世帯,001,平均,101,通信,00415,3大都市圏平均,1984000000,1984年,円
10369,1,全世帯,001,平均,102,教育,00000,全国,1984000000,1984年,円
13560,1,全世帯,001,平均,102,教育,00415,3大都市圏平均,1984000000,1984年,円
8232,1,全世帯,001,平均,103,授業料等,00000,全国,1984000000,1984年,円
10554,1,全世帯,001,平均,103,授業料等,00415,3大都市圏平均,1984000000,1984年,円
370,1,全世帯,001,平均,104,教科書・学習参考書,00000,全国,1984000000,1984年,円
420,1,全世帯,001,平均,104,教科書・学習参考書,00415,3大都市圏平均,1984000000,1984年,円
1767,1,全世帯,001,平均,105,補習教育,00000,全国,1984000000,1984年,円
2586,1,全世帯,001,平均,105,補習教育,00415,3大都市圏平均,1984000000,1984年,円
22332,1,全世帯,001,平均,106,教養娯楽,00000,全国,1984000000,1984年,円
24745,1,全世帯,001,平均,106,教養娯楽,00415,3大都市圏平均,1984000000,1984年,円
2235,1,全世帯,001,平均,107,教養娯楽用耐久財,00000,全国,1984000000,1984年,円
2314,1,全世帯,001,平均,107,教養娯楽用耐久財,00415,3大都市圏平均,1984000000,1984年,円
4494,1,全世帯,001,平均,108,教養娯楽用品,00000,全国,1984000000,1984年,円
4853,1,全世帯,001,平均,108,教養娯楽用品,00415,3大都市圏平均,1984000000,1984年,円
3819,1,全世帯,001,平均,109,書籍・他の印刷物,00000,全国,1984000000,1984年,円
4204,1,全世帯,001,平均,109,書籍・他の印刷物,00415,3大都市圏平均,1984000000,1984年,円
11784,1,全世帯,001,平均,110,教養娯楽サービス,00000,全国,1984000000,1984年,円
13375,1,全世帯,001,平均,110,教養娯楽サービス,00415,3大都市圏平均,1984000000,1984年,円
466,1,全世帯,001,平均,111,宿泊料,00000,全国,1984000000,1984年,円
522,1,全世帯,001,平均,111,宿泊料,00415,3大都市圏平均,1984000000,1984年,円
3467,1,全世帯,001,平均,112,パック旅行,00000,全国,1984000000,1984年,円
3402,1,全世帯,001,平均,112,パック旅行,00415,3大都市圏平均,1984000000,1984年,円
3783,1,全世帯,001,平均,113,月謝類,00000,全国,1984000000,1984年,円
4802,1,全世帯,001,平均,113,月謝類,00415,3大都市圏平均,1984000000,1984年,円
4068,1,全世帯,001,平均,114,他の教養娯楽サービス,00000,全国,1984000000,1984年,円
4649,1,全世帯,001,平均,114,他の教養娯楽サービス,00415,3大都市圏平均,1984000000,1984年,円
65618,1,全世帯,001,平均,115,その他の消費支出,00000,全国,1984000000,1984年,円
66623,1,全世帯,001,平均,115,その他の消費支出,00415,3大都市圏平均,1984000000,1984年,円
15728,1,全世帯,001,平均,116,諸雑費,00000,全国,1984000000,1984年,円
15727,1,全世帯,001,平均,116,諸雑費,00415,3大都市圏平均,1984000000,1984年,円
2595,1,全世帯,001,平均,117,理美容サービス,00000,全国,1984000000,1984年,円
2745,1,全世帯,001,平均,117,理美容サービス,00415,3大都市圏平均,1984000000,1984年,円
2680,1,全世帯,001,平均,118,理美容用品,00000,全国,1984000000,1984年,円
2775,1,全世帯,001,平均,118,理美容用品,00415,3大都市圏平均,1984000000,1984年,円
1537,1,全世帯,001,平均,119,身の回り用品,00000,全国,1984000000,1984年,円
1852,1,全世帯,001,平均,119,身の回り用品,00415,3大都市圏平均,1984000000,1984年,円
1885,1,全世帯,001,平均,120,たばこ,00000,全国,1984000000,1984年,円
1754,1,全世帯,001,平均,120,たばこ,00415,3大都市圏平均,1984000000,1984年,円
7032,1,全世帯,001,平均,121,（「諸雑費」のその他）,00000,全国,1984000000,1984年,円
6600,1,全世帯,001,平均,121,（「諸雑費」のその他）,00415,3大都市圏平均,1984000000,1984年,円
20909,1,全世帯,001,平均,122,こづかい（使途不明）,00000,全国,1984000000,1984年,円
25968,1,全世帯,001,平均,122,こづかい（使途不明）,00415,3大都市圏平均,1984000000,1984年,円
22650,1,全世帯,001,平均,123,交際費,00000,全国,1984000000,1984年,円
21526,1,全世帯,001,平均,123,交際費,00415,3大都市圏平均,1984000000,1984年,円
5007,1,全世帯,001,平均,124,（「交際費」の食料）,00000,全国,1984000000,1984年,円
4871,1,全世帯,001,平均,124,（「交際費」の食料）,00415,3大都市圏平均,1984000000,1984年,円
665,1,全世帯,001,平均,125,家具・家事用品（「交際費」の家具・家事用品）,00000,全国,1984000000,1984年,円
692,1,全世帯,001,平均,125,家具・家事用品（「交際費」の家具・家事用品）,00415,3大都市圏平均,1984000000,1984年,円
957,1,全世帯,001,平均,126,被服及び履物（「交際費」の被服及び履物）,00000,全国,1984000000,1984年,円
963,1,全世帯,001,平均,126,被服及び履物（「交際費」の被服及び履物）,00415,3大都市圏平均,1984000000,1984年,円
491,1,全世帯,001,平均,127,（「交際費」の教養娯楽）,00000,全国,1984000000,1984年,円
533,1,全世帯,001,平均,127,（「交際費」の教養娯楽）,00415,3大都市圏平均,1984000000,1984年,円
425,1,全世帯,001,平均,128,他の物品サービス,00000,全国,1984000000,1984年,円
474,1,全世帯,001,平均,128,他の物品サービス,00415,3大都市圏平均,1984000000,1984年,円
11614,1,全世帯,001,平均,129,贈与金,00000,全国,1984000000,1984年,円
10320,1,全世帯,001,平均,129,贈与金,00415,3大都市圏平均,1984000000,1984年,円
3490,1,全世帯,001,平均,130,他の交際費,00000,全国,1984000000,1984年,円
3673,1,全世帯,001,平均,130,他の交際費,00415,3大都市圏平均,1984000000,1984年,円
6331,1,全世帯,001,平均,131,（「その他の消費支出」の仕送り金）,00000,全国,1984000000,1984年,円
3402,1,全世帯,001,平均,131,（「その他の消費支出」の仕送り金）,00415,3大都市圏平均,1984000000,1984年,円
19098,1,全世帯,001,平均,132,（再掲）教育関係費,00000,全国,1984000000,1984年,円
19357,1,全世帯,001,平均,132,（再掲）教育関係費,00415,3大都市圏平均,1984000000,1984年,円
25669,1,全世帯,001,平均,133,（再掲）教養娯楽関係費,00000,全国,1984000000,1984年,円
28748,1,全世帯,001,平均,133,（再掲）教養娯楽関係費,00415,3大都市圏平均,1984000000,1984年,円
2388,1,全世帯,001,平均,134,（「教養娯楽関係費」の耐久財）,00000,全国,1984000000,1984年,円
2431,1,全世帯,001,平均,134,（「教養娯楽関係費」の耐久財）,00415,3大都市圏平均,1984000000,1984年,円
3765,1,全世帯,001,平均,135,読書,00000,全国,1984000000,1984年,円
4175,1,全世帯,001,平均,135,読書,00415,3大都市圏平均,1984000000,1984年,円
1354,1,全世帯,001,平均,136,聴視・観覧,00000,全国,1984000000,1984年,円
1494,1,全世帯,001,平均,136,聴視・観覧,00415,3大都市圏平均,1984000000,1984年,円
6669,1,全世帯,001,平均,137,旅行,00000,全国,1984000000,1984年,円
7325,1,全世帯,001,平均,137,旅行,00415,3大都市圏平均,1984000000,1984年,円
2099,1,全世帯,001,平均,138,スポーツ,00000,全国,1984000000,1984年,円
2371,1,全世帯,001,平均,138,スポーツ,00415,3大都市圏平均,1984000000,1984年,円
3361,1,全世帯,001,平均,139,（「教養娯楽関係費」の月謝）,00000,全国,1984000000,1984年,円
4359,1,全世帯,001,平均,139,（「教養娯楽関係費」の月謝）,00415,3大都市圏平均,1984000000,1984年,円
1850,1,全世帯,001,平均,140,会費・つきあい費,00000,全国,1984000000,1984年,円
2021,1,全世帯,001,平均,140,会費・つきあい費,00415,3大都市圏平均,1984000000,1984年,円
4181,1,全世帯,001,平均,141,他の教養娯楽,00000,全国,1984000000,1984年,円
4572,1,全世帯,001,平均,141,他の教養娯楽,00415,3大都市圏平均,1984000000,1984年,円
23280,1,全世帯,001,平均,142,〔耐久財を除く教養娯楽関係費〕,00000,全国,1984000000,1984年,円
26317,1,全世帯,001,平均,142,〔耐久財を除く教養娯楽関係費〕,00415,3大都市圏平均,1984000000,1984年,円
222063,1,全世帯,001,平均,143,（（特掲）財・サービス区分の消費支出。「こづかい（使途不明）」，「贈与金」，「他の交際費」，「仕送り金」は含まれない。）,00000,全国,1984000000,1984年,円
241055,1,全世帯,001,平均,143,（（特掲）財・サービス区分の消費支出。「こづかい（使途不明）」，「贈与金」，「他の交際費」，「仕送り金」は含まれない。）,00415,3大都市圏平均,1984000000,1984年,円
143949,1,全世帯,001,平均,144,商品,00000,全国,1984000000,1984年,円
151089,1,全世帯,001,平均,144,商品,00415,3大都市圏平均,1984000000,1984年,円
12805,1,全世帯,001,平均,145,耐久財,00000,全国,1984000000,1984年,円
12754,1,全世帯,001,平均,145,耐久財,00415,3大都市圏平均,1984000000,1984年,円
28607,1,全世帯,001,平均,146,半耐久財,00000,全国,1984000000,1984年,円
30406,1,全世帯,001,平均,146,半耐久財,00415,3大都市圏平均,1984000000,1984年,円
102537,1,全世帯,001,平均,147,非耐久財,00000,全国,1984000000,1984年,円
107929,1,全世帯,001,平均,147,非耐久財,00415,3大都市圏平均,1984000000,1984年,円
78114,1,全世帯,001,平均,148,サービス,00000,全国,1984000000,1984年,円
89966,1,全世帯,001,平均,148,サービス,00415,3大都市圏平均,1984000000,1984年,円
80313,1,全世帯,001,平均,149,（財・サービス区分の食料）,00000,全国,1984000000,1984年,円
87832,1,全世帯,001,平均,149,（財・サービス区分の食料）,00415,3大都市圏平均,1984000000,1984年,円
67587,1,全世帯,001,平均,150,（財・サービス区分「食料」の非耐久財）,00000,全国,1984000000,1984年,円
72798,1,全世帯,001,平均,150,（財・サービス区分「食料」の非耐久財）,00415,3大都市圏平均,1984000000,1984年,円
12726,1,全世帯,001,平均,151,（財・サービス区分「食料」のサービス）,00000,全国,1984000000,1984年,円
15033,1,全世帯,001,平均,151,（財・サービス区分「食料」のサービス）,00415,3大都市圏平均,1984000000,1984年,円
12011,1,全世帯,001,平均,152,（財・サービス区分の住居）,00000,全国,1984000000,1984年,円
14528,1,全世帯,001,平均,152,（財・サービス区分の住居）,00415,3大都市圏平均,1984000000,1984年,円
547,1,全世帯,001,平均,153,（財・サービス区分「住居」の耐久財）,00000,全国,1984000000,1984年,円
575,1,全世帯,001,平均,153,（財・サービス区分「住居」の耐久財）,00415,3大都市圏平均,1984000000,1984年,円
392,1,全世帯,001,平均,154,（財・サービス区分「住居」の半耐久財）,00000,全国,1984000000,1984年,円
272,1,全世帯,001,平均,154,（財・サービス区分「住居」の半耐久財）,00415,3大都市圏平均,1984000000,1984年,円
