value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,unit
771722,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01049,48歳,00000,全国,人
786344,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01050,49歳,00000,全国,人
762777,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01051,50歳,00000,全国,人
743079,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01052,51歳,00000,全国,人
781599,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01053,52歳,00000,全国,人
808930,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01054,53歳,00000,全国,人
807777,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01055,54歳,00000,全国,人
856086,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01056,55歳,00000,全国,人
901705,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01057,56歳,00000,全国,人
956585,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01058,57歳,00000,全国,人
1026598,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01059,58歳,00000,全国,人
1124378,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01060,59歳,00000,全国,人
1113251,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01061,60歳,00000,全国,人
1054636,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01062,61歳,00000,全国,人
656671,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01063,62歳,00000,全国,人
699754,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01064,63歳,00000,全国,人
849680,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01065,64歳,00000,全国,人
823437,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01066,65歳,00000,全国,人
840764,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01067,66歳,00000,全国,人
813530,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01068,67歳,00000,全国,人
734247,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01069,68歳,00000,全国,人
633387,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01070,69歳,00000,全国,人
666215,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01071,70歳,00000,全国,人
677420,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01072,71歳,00000,全国,人
667515,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01073,72歳,00000,全国,人
624994,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01074,73歳,00000,全国,人
577142,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01075,74歳,00000,全国,人
562418,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01076,75歳,00000,全国,人
533901,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01077,76歳,00000,全国,人
498452,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01078,77歳,00000,全国,人
454756,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01079,78歳,00000,全国,人
424076,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01080,79歳,00000,全国,人
391014,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01081,80歳,00000,全国,人
354874,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01082,81歳,00000,全国,人
323145,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01083,82歳,00000,全国,人
275849,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01084,83歳,00000,全国,人
223952,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01085,84歳,00000,全国,人
179565,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01086,85歳,00000,全国,人
149797,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01087,86歳,00000,全国,人
125107,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01088,87歳,00000,全国,人
112881,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,01089,88歳,00000,全国,人
375888,008,人口,019,総人口 　　2008年10月1日現在人口,001,男,02092,89＋90以上,00000,全国,人
65441269,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01000,総数,00000,全国,人
529104,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,02001,0歳未満,00000,全国,人
536230,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01001,0歳,00000,全国,人
529223,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01002,1歳,00000,全国,人
523195,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01003,2歳,00000,全国,人
514014,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01004,3歳,00000,全国,人
533104,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01005,4歳,00000,全国,人
543568,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01006,5歳,00000,全国,人
559334,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01007,6歳,00000,全国,人
566122,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01008,7歳,00000,全国,人
574642,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01009,8歳,00000,全国,人
575526,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01010,9歳,00000,全国,人
582752,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01011,10歳,00000,全国,人
580701,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01012,11歳,00000,全国,人
577606,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01013,12歳,00000,全国,人
589118,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01014,13歳,00000,全国,人
588999,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01015,14歳,00000,全国,人
580333,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01016,15歳,00000,全国,人
590474,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01017,16歳,00000,全国,人
590542,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01018,17歳,00000,全国,人
608564,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01019,18歳,00000,全国,人
633123,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01020,19歳,00000,全国,人
655897,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01021,20歳,00000,全国,人
675960,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01022,21歳,00000,全国,人
685708,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01023,22歳,00000,全国,人
710658,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01024,23歳,00000,全国,人
726818,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01025,24歳,00000,全国,人
730109,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01026,25歳,00000,全国,人
727164,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01027,26歳,00000,全国,人
733044,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01028,27歳,00000,全国,人
763566,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01029,28歳,00000,全国,人
783895,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01030,29歳,00000,全国,人
817199,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01031,30歳,00000,全国,人
838779,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01032,31歳,00000,全国,人
880292,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01033,32歳,00000,全国,人
922774,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01034,33歳,00000,全国,人
971114,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01035,34歳,00000,全国,人
992023,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01036,35歳,00000,全国,人
971178,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01037,36歳,00000,全国,人
950989,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01038,37歳,00000,全国,人
924269,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01039,38歳,00000,全国,人
911824,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01040,39歳,00000,全国,人
894538,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01041,40歳,00000,全国,人
891134,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01042,41歳,00000,全国,人
701624,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01043,42歳,00000,全国,人
868983,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01044,43歳,00000,全国,人
814007,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01045,44歳,00000,全国,人
794389,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01046,45歳,00000,全国,人
769452,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01047,46歳,00000,全国,人
759509,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01048,47歳,00000,全国,人
767662,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01049,48歳,00000,全国,人
783720,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01050,49歳,00000,全国,人
764484,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01051,50歳,00000,全国,人
744294,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01052,51歳,00000,全国,人
784288,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01053,52歳,00000,全国,人
811393,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01054,53歳,00000,全国,人
813128,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01055,54歳,00000,全国,人
868746,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01056,55歳,00000,全国,人
918929,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01057,56歳,00000,全国,人
975924,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01058,57歳,00000,全国,人
1053403,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01059,58歳,00000,全国,人
1155272,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01060,59歳,00000,全国,人
1147704,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01061,60歳,00000,全国,人
1091358,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01062,61歳,00000,全国,人
687908,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01063,62歳,00000,全国,人
745109,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01064,63歳,00000,全国,人
911915,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01065,64歳,00000,全国,人
886102,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01066,65歳,00000,全国,人
911060,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01067,66歳,00000,全国,人
886254,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01068,67歳,00000,全国,人
808234,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01069,68歳,00000,全国,人
703627,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01070,69歳,00000,全国,人
754173,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01071,70歳,00000,全国,人
773042,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01072,71歳,00000,全国,人
773818,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01073,72歳,00000,全国,人
742107,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01074,73歳,00000,全国,人
700936,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01075,74歳,00000,全国,人
699684,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01076,75歳,00000,全国,人
678343,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01077,76歳,00000,全国,人
650747,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01078,77歳,00000,全国,人
612408,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01079,78歳,00000,全国,人
590637,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01080,79歳,00000,全国,人
562200,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01081,80歳,00000,全国,人
531912,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01082,81歳,00000,全国,人
512740,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01083,82歳,00000,全国,人
469308,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01084,83歳,00000,全国,人
414282,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01085,84歳,00000,全国,人
380983,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01086,85歳,00000,全国,人
345313,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01087,86歳,00000,全国,人
304762,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01088,87歳,00000,全国,人
288088,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,01089,88歳,00000,全国,人
1191206,008,人口,019,総人口 　　2008年10月1日現在人口,002,女,02092,89＋90以上,00000,全国,人
1145847,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01000,総数,00000,全国,人
2045,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,02001,0歳未満,00000,全国,人
837,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01001,0歳,00000,全国,人
282,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01002,1歳,00000,全国,人
219,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01003,2歳,00000,全国,人
153,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01004,3歳,00000,全国,人
121,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01005,4歳,00000,全国,人
126,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01006,5歳,00000,全国,人
103,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01007,6歳,00000,全国,人
90,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01008,7歳,00000,全国,人
93,008,人口,020,総人口 　　2008年10月1日～2009年9月30日死亡者数,000,男女計,01009,8歳,00000,全国,人
