value,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
772,046,46歳,007,日本人・女,00000,全国,1991000000,1991年,千人
99.0,046,46歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1888,047,47歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
939,047,47歳,002,総人口・男,00000,全国,1991000000,1991年,千人
949,047,47歳,003,総人口・女,00000,全国,1991000000,1991年,千人
98.9,047,47歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1877,047,47歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
933,047,47歳,006,日本人・男,00000,全国,1991000000,1991年,千人
944,047,47歳,007,日本人・女,00000,全国,1991000000,1991年,千人
98.9,047,47歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1836,048,48歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
912,048,48歳,002,総人口・男,00000,全国,1991000000,1991年,千人
924,048,48歳,003,総人口・女,00000,全国,1991000000,1991年,千人
98.7,048,48歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1825,048,48歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
906,048,48歳,006,日本人・男,00000,全国,1991000000,1991年,千人
919,048,48歳,007,日本人・女,00000,全国,1991000000,1991年,千人
98.6,048,48歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1898,049,49歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
945,049,49歳,002,総人口・男,00000,全国,1991000000,1991年,千人
953,049,49歳,003,総人口・女,00000,全国,1991000000,1991年,千人
99.1,049,49歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1888,049,49歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
940,049,49歳,006,日本人・男,00000,全国,1991000000,1991年,千人
948,049,49歳,007,日本人・女,00000,全国,1991000000,1991年,千人
99.1,049,49歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1852,050,50歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
920,050,50歳,002,総人口・男,00000,全国,1991000000,1991年,千人
932,050,50歳,003,総人口・女,00000,全国,1991000000,1991年,千人
98.7,050,50歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1841,050,50歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
914,050,50歳,006,日本人・男,00000,全国,1991000000,1991年,千人
927,050,50歳,007,日本人・女,00000,全国,1991000000,1991年,千人
98.7,050,50歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1693,051,51歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
839,051,51歳,002,総人口・男,00000,全国,1991000000,1991年,千人
854,051,51歳,003,総人口・女,00000,全国,1991000000,1991年,千人
98.2,051,51歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1684,051,51歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
834,051,51歳,006,日本人・男,00000,全国,1991000000,1991年,千人
849,051,51歳,007,日本人・女,00000,全国,1991000000,1991年,千人
98.2,051,51歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1479,052,52歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
733,052,52歳,002,総人口・男,00000,全国,1991000000,1991年,千人
747,052,52歳,003,総人口・女,00000,全国,1991000000,1991年,千人
98.1,052,52歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1471,052,52歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
728,052,52歳,006,日本人・男,00000,全国,1991000000,1991年,千人
743,052,52歳,007,日本人・女,00000,全国,1991000000,1991年,千人
98.1,052,52歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1595,053,53歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
786,053,53歳,002,総人口・男,00000,全国,1991000000,1991年,千人
808,053,53歳,003,総人口・女,00000,全国,1991000000,1991年,千人
97.2,053,53歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1586,053,53歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
782,053,53歳,006,日本人・男,00000,全国,1991000000,1991年,千人
804,053,53歳,007,日本人・女,00000,全国,1991000000,1991年,千人
97.2,053,53歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1648,054,54歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
813,054,54歳,002,総人口・男,00000,全国,1991000000,1991年,千人
835,054,54歳,003,総人口・女,00000,全国,1991000000,1991年,千人
97.4,054,54歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1640,054,54歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
809,054,54歳,006,日本人・男,00000,全国,1991000000,1991年,千人
831,054,54歳,007,日本人・女,00000,全国,1991000000,1991年,千人
97.3,054,54歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1663,055,55歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
820,055,55歳,002,総人口・男,00000,全国,1991000000,1991年,千人
843,055,55歳,003,総人口・女,00000,全国,1991000000,1991年,千人
97.3,055,55歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1656,055,55歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
817,055,55歳,006,日本人・男,00000,全国,1991000000,1991年,千人
839,055,55歳,007,日本人・女,00000,全国,1991000000,1991年,千人
97.3,055,55歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1601,056,56歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
787,056,56歳,002,総人口・男,00000,全国,1991000000,1991年,千人
814,056,56歳,003,総人口・女,00000,全国,1991000000,1991年,千人
96.7,056,56歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1594,056,56歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
783,056,56歳,006,日本人・男,00000,全国,1991000000,1991年,千人
810,056,56歳,007,日本人・女,00000,全国,1991000000,1991年,千人
96.7,056,56歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1536,057,57歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
752,057,57歳,002,総人口・男,00000,全国,1991000000,1991年,千人
784,057,57歳,003,総人口・女,00000,全国,1991000000,1991年,千人
96.0,057,57歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1530,057,57歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
749,057,57歳,006,日本人・男,00000,全国,1991000000,1991年,千人
781,057,57歳,007,日本人・女,00000,全国,1991000000,1991年,千人
95.9,057,57歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1551,058,58歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
758,058,58歳,002,総人口・男,00000,全国,1991000000,1991年,千人
794,058,58歳,003,総人口・女,00000,全国,1991000000,1991年,千人
95.4,058,58歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1545,058,58歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
755,058,58歳,006,日本人・男,00000,全国,1991000000,1991年,千人
791,058,58歳,007,日本人・女,00000,全国,1991000000,1991年,千人
95.4,058,58歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1525,059,59歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
745,059,59歳,002,総人口・男,00000,全国,1991000000,1991年,千人
780,059,59歳,003,総人口・女,00000,全国,1991000000,1991年,千人
95.6,059,59歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1519,059,59歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
743,059,59歳,006,日本人・男,00000,全国,1991000000,1991年,千人
777,059,59歳,007,日本人・女,00000,全国,1991000000,1991年,千人
95.6,059,59歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1483,060,60歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
721,060,60歳,002,総人口・男,00000,全国,1991000000,1991年,千人
761,060,60歳,003,総人口・女,00000,全国,1991000000,1991年,千人
94.7,060,60歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1477,060,60歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
719,060,60歳,006,日本人・男,00000,全国,1991000000,1991年,千人
759,060,60歳,007,日本人・女,00000,全国,1991000000,1991年,千人
94.7,060,60歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1414,061,61歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
685,061,61歳,002,総人口・男,00000,全国,1991000000,1991年,千人
729,061,61歳,003,総人口・女,00000,全国,1991000000,1991年,千人
94.0,061,61歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1408,061,61歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
682,061,61歳,006,日本人・男,00000,全国,1991000000,1991年,千人
726,061,61歳,007,日本人・女,00000,全国,1991000000,1991年,千人
94.0,061,61歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1383,062,62歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
667,062,62歳,002,総人口・男,00000,全国,1991000000,1991年,千人
716,062,62歳,003,総人口・女,00000,全国,1991000000,1991年,千人
93.2,062,62歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1378,062,62歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
665,062,62歳,006,日本人・男,00000,全国,1991000000,1991年,千人
714,062,62歳,007,日本人・女,00000,全国,1991000000,1991年,千人
93.2,062,62歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1342,063,63歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
644,063,63歳,002,総人口・男,00000,全国,1991000000,1991年,千人
697,063,63歳,003,総人口・女,00000,全国,1991000000,1991年,千人
92.4,063,63歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1336,063,63歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
642,063,63歳,006,日本人・男,00000,全国,1991000000,1991年,千人
695,063,63歳,007,日本人・女,00000,全国,1991000000,1991年,千人
92.4,063,63歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1301,064,64歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
618,064,64歳,002,総人口・男,00000,全国,1991000000,1991年,千人
683,064,64歳,003,総人口・女,00000,全国,1991000000,1991年,千人
90.4,064,64歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1296,064,64歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
615,064,64歳,006,日本人・男,00000,全国,1991000000,1991年,千人
681,064,64歳,007,日本人・女,00000,全国,1991000000,1991年,千人
90.4,064,64歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1258,065,65歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
589,065,65歳,002,総人口・男,00000,全国,1991000000,1991年,千人
669,065,65歳,003,総人口・女,00000,全国,1991000000,1991年,千人
88.1,065,65歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1253,065,65歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
587,065,65歳,006,日本人・男,00000,全国,1991000000,1991年,千人
666,065,65歳,007,日本人・女,00000,全国,1991000000,1991年,千人
88.1,065,65歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1181,066,66歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
541,066,66歳,002,総人口・男,00000,全国,1991000000,1991年,千人
639,066,66歳,003,総人口・女,00000,全国,1991000000,1991年,千人
84.7,066,66歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1176,066,66歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
539,066,66歳,006,日本人・男,00000,全国,1991000000,1991年,千人
637,066,66歳,007,日本人・女,00000,全国,1991000000,1991年,千人
84.6,066,66歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
1068,067,67歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
474,067,67歳,002,総人口・男,00000,全国,1991000000,1991年,千人
593,067,67歳,003,総人口・女,00000,全国,1991000000,1991年,千人
80.0,067,67歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
1063,067,67歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
472,067,67歳,006,日本人・男,00000,全国,1991000000,1991年,千人
591,067,67歳,007,日本人・女,00000,全国,1991000000,1991年,千人
79.9,067,67歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
990,068,68歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
413,068,68歳,002,総人口・男,00000,全国,1991000000,1991年,千人
577,068,68歳,003,総人口・女,00000,全国,1991000000,1991年,千人
71.6,068,68歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
985,068,68歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
410,068,68歳,006,日本人・男,00000,全国,1991000000,1991年,千人
575,068,68歳,007,日本人・女,00000,全国,1991000000,1991年,千人
71.4,068,68歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
933,069,69歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
379,069,69歳,002,総人口・男,00000,全国,1991000000,1991年,千人
554,069,69歳,003,総人口・女,00000,全国,1991000000,1991年,千人
68.5,069,69歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
928,069,69歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
376,069,69歳,006,日本人・男,00000,全国,1991000000,1991年,千人
551,069,69歳,007,日本人・女,00000,全国,1991000000,1991年,千人
68.3,069,69歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
871,070,70歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
349,070,70歳,002,総人口・男,00000,全国,1991000000,1991年,千人
522,070,70歳,003,総人口・女,00000,全国,1991000000,1991年,千人
66.9,070,70歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
867,070,70歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
347,070,70歳,006,日本人・男,00000,全国,1991000000,1991年,千人
520,070,70歳,007,日本人・女,00000,全国,1991000000,1991年,千人
66.7,070,70歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
898,071,71歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
361,071,71歳,002,総人口・男,00000,全国,1991000000,1991年,千人
537,071,71歳,003,総人口・女,00000,全国,1991000000,1991年,千人
67.3,071,71歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
894,071,71歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
359,071,71歳,006,日本人・男,00000,全国,1991000000,1991年,千人
535,071,71歳,007,日本人・女,00000,全国,1991000000,1991年,千人
67.1,071,71歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
715,072,72歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
292,072,72歳,002,総人口・男,00000,全国,1991000000,1991年,千人
424,072,72歳,003,総人口・女,00000,全国,1991000000,1991年,千人
68.8,072,72歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
712,072,72歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
290,072,72歳,006,日本人・男,00000,全国,1991000000,1991年,千人
422,072,72歳,007,日本人・女,00000,全国,1991000000,1991年,千人
68.7,072,72歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
724,073,73歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
294,073,73歳,002,総人口・男,00000,全国,1991000000,1991年,千人
430,073,73歳,003,総人口・女,00000,全国,1991000000,1991年,千人
68.4,073,73歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
721,073,73歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
292,073,73歳,006,日本人・男,00000,全国,1991000000,1991年,千人
428,073,73歳,007,日本人・女,00000,全国,1991000000,1991年,千人
68.3,073,73歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
703,074,74歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
285,074,74歳,002,総人口・男,00000,全国,1991000000,1991年,千人
417,074,74歳,003,総人口・女,00000,全国,1991000000,1991年,千人
68.4,074,74歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
700,074,74歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
284,074,74歳,006,日本人・男,00000,全国,1991000000,1991年,千人
416,074,74歳,007,日本人・女,00000,全国,1991000000,1991年,千人
68.2,074,74歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
693,075,75歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
279,075,75歳,002,総人口・男,00000,全国,1991000000,1991年,千人
414,075,75歳,003,総人口・女,00000,全国,1991000000,1991年,千人
67.5,075,75歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
691,075,75歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
278,075,75歳,006,日本人・男,00000,全国,1991000000,1991年,千人
413,075,75歳,007,日本人・女,00000,全国,1991000000,1991年,千人
67.4,075,75歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
650,076,76歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
262,076,76歳,002,総人口・男,00000,全国,1991000000,1991年,千人
388,076,76歳,003,総人口・女,00000,全国,1991000000,1991年,千人
67.4,076,76歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
647,076,76歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
260,076,76歳,006,日本人・男,00000,全国,1991000000,1991年,千人
387,076,76歳,007,日本人・女,00000,全国,1991000000,1991年,千人
67.3,076,76歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
631,077,77歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
251,077,77歳,002,総人口・男,00000,全国,1991000000,1991年,千人
380,077,77歳,003,総人口・女,00000,全国,1991000000,1991年,千人
65.9,077,77歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
629,077,77歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
250,077,77歳,006,日本人・男,00000,全国,1991000000,1991年,千人
379,077,77歳,007,日本人・女,00000,全国,1991000000,1991年,千人
65.8,077,77歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
583,078,78歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
228,078,78歳,002,総人口・男,00000,全国,1991000000,1991年,千人
356,078,78歳,003,総人口・女,00000,全国,1991000000,1991年,千人
64.0,078,78歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
581,078,78歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
227,078,78歳,006,日本人・男,00000,全国,1991000000,1991年,千人
354,078,78歳,007,日本人・女,00000,全国,1991000000,1991年,千人
63.9,078,78歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
545,079,79歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
208,079,79歳,002,総人口・男,00000,全国,1991000000,1991年,千人
336,079,79歳,003,総人口・女,00000,全国,1991000000,1991年,千人
62.0,079,79歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
543,079,79歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
208,079,79歳,006,日本人・男,00000,全国,1991000000,1991年,千人
335,079,79歳,007,日本人・女,00000,全国,1991000000,1991年,千人
61.9,079,79歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
486,080,80歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
183,080,80歳,002,総人口・男,00000,全国,1991000000,1991年,千人
303,080,80歳,003,総人口・女,00000,全国,1991000000,1991年,千人
60.3,080,80歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
484,080,80歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
182,080,80歳,006,日本人・男,00000,全国,1991000000,1991年,千人
302,080,80歳,007,日本人・女,00000,全国,1991000000,1991年,千人
60.3,080,80歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
445,081,81歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
165,081,81歳,002,総人口・男,00000,全国,1991000000,1991年,千人
279,081,81歳,003,総人口・女,00000,全国,1991000000,1991年,千人
59.2,081,81歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
443,081,81歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
165,081,81歳,006,日本人・男,00000,全国,1991000000,1991年,千人
278,081,81歳,007,日本人・女,00000,全国,1991000000,1991年,千人
59.2,081,81歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
393,082,82歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
144,082,82歳,002,総人口・男,00000,全国,1991000000,1991年,千人
250,082,82歳,003,総人口・女,00000,全国,1991000000,1991年,千人
57.4,082,82歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
392,082,82歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
143,082,82歳,006,日本人・男,00000,全国,1991000000,1991年,千人
249,082,82歳,007,日本人・女,00000,全国,1991000000,1991年,千人
57.4,082,82歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
338,083,83歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
122,083,83歳,002,総人口・男,00000,全国,1991000000,1991年,千人
216,083,83歳,003,総人口・女,00000,全国,1991000000,1991年,千人
56.6,083,83歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
337,083,83歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
122,083,83歳,006,日本人・男,00000,全国,1991000000,1991年,千人
215,083,83歳,007,日本人・女,00000,全国,1991000000,1991年,千人
56.6,083,83歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
298,084,84歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
105,084,84歳,002,総人口・男,00000,全国,1991000000,1991年,千人
193,084,84歳,003,総人口・女,00000,全国,1991000000,1991年,千人
54.3,084,84歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
297,084,84歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
104,084,84歳,006,日本人・男,00000,全国,1991000000,1991年,千人
192,084,84歳,007,日本人・女,00000,全国,1991000000,1991年,千人
54.3,084,84歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
224,085,85歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
78,085,85歳,002,総人口・男,00000,全国,1991000000,1991年,千人
146,085,85歳,003,総人口・女,00000,全国,1991000000,1991年,千人
53.1,085,85歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
223,085,85歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
77,085,85歳,006,日本人・男,00000,全国,1991000000,1991年,千人
146,085,85歳,007,日本人・女,00000,全国,1991000000,1991年,千人
53.1,085,85歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
203,086,86歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
68,086,86歳,002,総人口・男,00000,全国,1991000000,1991年,千人
135,086,86歳,003,総人口・女,00000,全国,1991000000,1991年,千人
50.0,086,86歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
203,086,86歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
67,086,86歳,006,日本人・男,00000,全国,1991000000,1991年,千人
135,086,86歳,007,日本人・女,00000,全国,1991000000,1991年,千人
50.0,086,86歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
167,087,87歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
55,087,87歳,002,総人口・男,00000,全国,1991000000,1991年,千人
112,087,87歳,003,総人口・女,00000,全国,1991000000,1991年,千人
49.4,087,87歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
166,087,87歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
55,087,87歳,006,日本人・男,00000,全国,1991000000,1991年,千人
111,087,87歳,007,日本人・女,00000,全国,1991000000,1991年,千人
49.3,087,87歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
147,088,88歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
47,088,88歳,002,総人口・男,00000,全国,1991000000,1991年,千人
100,088,88歳,003,総人口・女,00000,全国,1991000000,1991年,千人
46.7,088,88歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
146,088,88歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
47,088,88歳,006,日本人・男,00000,全国,1991000000,1991年,千人
100,088,88歳,007,日本人・女,00000,全国,1991000000,1991年,千人
46.7,088,88歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
118,089,89歳,001,総人口・男女計,00000,全国,1991000000,1991年,千人
36,089,89歳,002,総人口・男,00000,全国,1991000000,1991年,千人
82,089,89歳,003,総人口・女,00000,全国,1991000000,1991年,千人
43.8,089,89歳,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
118,089,89歳,005,日本人・男女計,00000,全国,1991000000,1991年,千人
36,089,89歳,006,日本人・男,00000,全国,1991000000,1991年,千人
82,089,89歳,007,日本人・女,00000,全国,1991000000,1991年,千人
43.8,089,89歳,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
323,590,90歳以上,001,総人口・男女計,00000,全国,1991000000,1991年,千人
90,590,90歳以上,002,総人口・男,00000,全国,1991000000,1991年,千人
233,590,90歳以上,003,総人口・女,00000,全国,1991000000,1991年,千人
38.5,590,90歳以上,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
322,590,90歳以上,005,日本人・男女計,00000,全国,1991000000,1991年,千人
90,590,90歳以上,006,日本人・男,00000,全国,1991000000,1991年,千人
233,590,90歳以上,007,日本人・女,00000,全国,1991000000,1991年,千人
38.5,590,90歳以上,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
124043,T01,総数,001,総人口・男女計,00000,全国,1991000000,1991年,千人
60905,T01,総数,002,総人口・男,00000,全国,1991000000,1991年,千人
63139,T01,総数,003,総人口・女,00000,全国,1991000000,1991年,千人
96.5,T01,総数,004,総人口・人口性比,00000,全国,1991000000,1991年,女＝１００
123102,T01,総数,005,日本人・男女計,00000,全国,1991000000,1991年,千人
60425,T01,総数,006,日本人・男,00000,全国,1991000000,1991年,千人
62677,T01,総数,007,日本人・女,00000,全国,1991000000,1991年,千人
96.4,T01,総数,008,日本人・人口性比,00000,全国,1991000000,1991年,女＝１００
