value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2005000103,2005年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2005000406,2005年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2005000709,2005年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2005001012,2005年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2006000103,2006年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2006001012,2006年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2007000103,2007年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2007000406,2007年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2007001012,2007年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,08,非労働力人口(～2017年),00000,全国,2008001012,2008年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000103,2003年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000406,2003年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000709,2003年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003001012,2003年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2004000406,2004年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2005000406,2005年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2005001012,2005年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2006001012,2006年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2008000406,2008年4～6月期,万人
14,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2003000103,2003年1～3月期,万人
12,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2003000406,2003年4～6月期,万人
13,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2003000709,2003年7～9月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2003001012,2003年10～12月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2004000103,2004年1～3月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2004000406,2004年4～6月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2004000709,2004年7～9月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2004001012,2004年10～12月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2005000103,2005年1～3月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2005000406,2005年4～6月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2005000709,2005年7～9月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2005001012,2005年10～12月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2006000103,2006年1～3月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2006000406,2006年4～6月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2006000709,2006年7～9月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2006001012,2006年10～12月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2007000103,2007年1～3月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2007000406,2007年4～6月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2007000709,2007年7～9月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2007001012,2007年10～12月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2008000103,2008年1～3月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2008000406,2008年4～6月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2008000709,2008年7～9月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,00,15歳以上人口,00000,全国,2008001012,2008年10～12月期,万人
12,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2003000103,2003年1～3月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2003000406,2003年4～6月期,万人
11,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2003000709,2003年7～9月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2003001012,2003年10～12月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2004000103,2004年1～3月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2004000406,2004年4～6月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2004000709,2004年7～9月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2004001012,2004年10～12月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2005000103,2005年1～3月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2005000406,2005年4～6月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2005000709,2005年7～9月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2005001012,2005年10～12月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2006000103,2006年1～3月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2006000406,2006年4～6月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2006000709,2006年7～9月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2006001012,2006年10～12月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2007000103,2007年1～3月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2007000406,2007年4～6月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2007000709,2007年7～9月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2007001012,2007年10～12月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2008000103,2008年1～3月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2008000406,2008年4～6月期,万人
5,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2008000709,2008年7～9月期,万人
5,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,02,就業者,00000,全国,2008001012,2008年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2003000103,2003年1～3月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2003000406,2003年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2003000709,2003年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2003001012,2003年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2004000103,2004年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2004000406,2004年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2004000709,2004年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2005000103,2005年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2005000709,2005年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2005001012,2005年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2006000103,2006年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2006000406,2006年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2006000709,2006年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2006001012,2006年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2007000406,2007年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2007001012,2007年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2008000103,2008年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2008000406,2008年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2008000709,2008年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,07,完全失業者,00000,全国,2008001012,2008年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2003000103,2003年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2003000406,2003年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2003000709,2003年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2003001012,2003年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2004000103,2004年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2004000406,2004年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2004000709,2004年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2005000103,2005年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2005000406,2005年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2005000709,2005年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2005001012,2005年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2006000103,2006年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2006000406,2006年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2006000709,2006年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2006001012,2006年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2007000103,2007年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2007000406,2007年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,08,非労働力人口(～2017年),00000,全国,2008001012,2008年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000103,2003年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000406,2003年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003000709,2003年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2003001012,2003年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2004000103,2004年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2004000406,2004年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2004000709,2004年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2005000103,2005年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2005000709,2005年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2005001012,2005年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2006000103,2006年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2006000709,2006年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2006001012,2006年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2007000103,2007年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2007000709,2007年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2004000709,2004年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2005001012,2005年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2006000103,2006年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2006000709,2006年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2007000406,2007年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2008000103,2008年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,00,15歳以上人口,00000,全国,2008001012,2008年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2004000709,2004年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2004001012,2004年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2005001012,2005年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2006000103,2006年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2006000709,2006年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2007000406,2007年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2008000103,2008年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2008000406,2008年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2008000709,2008年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,07,電気・ガス・熱供給・水道業,02,就業者,00000,全国,2008001012,2008年10～12月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2003000103,2003年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2003000406,2003年4～6月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2003000709,2003年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2003001012,2003年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2004000103,2004年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,情報通信業,00,15歳以上人口,00000,全国,2004000406,2004年4～6月期,万人
