value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
492763,12,建築物の数,11,計,11,計,2023100000,2023年度,棟
539771,12,建築物の数,11,計,11,計,2022100000,2022年度,棟
571832,12,建築物の数,11,計,11,計,2021100000,2021年度,棟
533806,12,建築物の数,11,計,11,計,2020100000,2020年度,棟
589023,12,建築物の数,11,計,11,計,2019100000,2019年度,棟
604622,12,建築物の数,11,計,11,計,2018100000,2018年度,棟
599483,12,建築物の数,11,計,11,計,2017100000,2017年度,棟
610001,12,建築物の数,11,計,11,計,2016100000,2016年度,棟
591381,12,建築物の数,11,計,11,計,2015100000,2015年度,棟
582115,12,建築物の数,11,計,11,計,2014100000,2014年度,棟
676684,12,建築物の数,11,計,11,計,2013100000,2013年度,棟
616510,12,建築物の数,11,計,11,計,2012100000,2012年度,棟
585930,12,建築物の数,11,計,11,計,2011100000,2011年度,棟
371298,12,建築物の数,11,計,12,木造,2023100000,2023年度,棟
406097,12,建築物の数,11,計,12,木造,2022100000,2022年度,棟
437307,12,建築物の数,11,計,12,木造,2021100000,2021年度,棟
407147,12,建築物の数,11,計,12,木造,2020100000,2020年度,棟
444778,12,建築物の数,11,計,12,木造,2019100000,2019年度,棟
450698,12,建築物の数,11,計,12,木造,2018100000,2018年度,棟
443129,12,建築物の数,11,計,12,木造,2017100000,2017年度,棟
449704,12,建築物の数,11,計,12,木造,2016100000,2016年度,棟
432934,12,建築物の数,11,計,12,木造,2015100000,2015年度,棟
421868,12,建築物の数,11,計,12,木造,2014100000,2014年度,棟
499315,12,建築物の数,11,計,12,木造,2013100000,2013年度,棟
449936,12,建築物の数,11,計,12,木造,2012100000,2012年度,棟
428870,12,建築物の数,11,計,12,木造,2011100000,2011年度,棟
528,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2023100000,2023年度,棟
608,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2022100000,2022年度,棟
517,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2021100000,2021年度,棟
494,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2020100000,2020年度,棟
535,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2019100000,2019年度,棟
533,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2018100000,2018年度,棟
621,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2017100000,2017年度,棟
639,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2016100000,2016年度,棟
702,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2015100000,2015年度,棟
691,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2014100000,2014年度,棟
810,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2013100000,2013年度,棟
830,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2012100000,2012年度,棟
805,12,建築物の数,11,計,13,鉄骨鉄筋コンクリート造,2011100000,2011年度,棟
13067,12,建築物の数,11,計,14,鉄筋コンクリート造,2023100000,2023年度,棟
14083,12,建築物の数,11,計,14,鉄筋コンクリート造,2022100000,2022年度,棟
13783,12,建築物の数,11,計,14,鉄筋コンクリート造,2021100000,2021年度,棟
13290,12,建築物の数,11,計,14,鉄筋コンクリート造,2020100000,2020年度,棟
14930,12,建築物の数,11,計,14,鉄筋コンクリート造,2019100000,2019年度,棟
15310,12,建築物の数,11,計,14,鉄筋コンクリート造,2018100000,2018年度,棟
16418,12,建築物の数,11,計,14,鉄筋コンクリート造,2017100000,2017年度,棟
17058,12,建築物の数,11,計,14,鉄筋コンクリート造,2016100000,2016年度,棟
17259,12,建築物の数,11,計,14,鉄筋コンクリート造,2015100000,2015年度,棟
17905,12,建築物の数,11,計,14,鉄筋コンクリート造,2014100000,2014年度,棟
22019,12,建築物の数,11,計,14,鉄筋コンクリート造,2013100000,2013年度,棟
21206,12,建築物の数,11,計,14,鉄筋コンクリート造,2012100000,2012年度,棟
20510,12,建築物の数,11,計,14,鉄筋コンクリート造,2011100000,2011年度,棟
87701,12,建築物の数,11,計,15,鉄骨造,2023100000,2023年度,棟
97178,12,建築物の数,11,計,15,鉄骨造,2022100000,2022年度,棟
99686,12,建築物の数,11,計,15,鉄骨造,2021100000,2021年度,棟
94907,12,建築物の数,11,計,15,鉄骨造,2020100000,2020年度,棟
109220,12,建築物の数,11,計,15,鉄骨造,2019100000,2019年度,棟
118594,12,建築物の数,11,計,15,鉄骨造,2018100000,2018年度,棟
123047,12,建築物の数,11,計,15,鉄骨造,2017100000,2017年度,棟
126633,12,建築物の数,11,計,15,鉄骨造,2016100000,2016年度,棟
125200,12,建築物の数,11,計,15,鉄骨造,2015100000,2015年度,棟
126539,12,建築物の数,11,計,15,鉄骨造,2014100000,2014年度,棟
139205,12,建築物の数,11,計,15,鉄骨造,2013100000,2013年度,棟
131540,12,建築物の数,11,計,15,鉄骨造,2012100000,2012年度,棟
125006,12,建築物の数,11,計,15,鉄骨造,2011100000,2011年度,棟
569,12,建築物の数,11,計,16,コンクリートブロック造,2023100000,2023年度,棟
