value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
119,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2024000000,2024年,円
112,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2023000000,2023年,円
104,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2022000000,2022年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2021000000,2021年,円
97,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2020000000,2020年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2019000000,2019年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2018000000,2018年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2017000000,2017年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2016000000,2016年,円
100,10,価格,01924,1924 コーヒー飲料（セルフ式）,0020,価格,00000,全国,2015000000,2015年,円
140,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2024000000,2024年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2023000000,2023年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2022000000,2022年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2021000000,2021年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2020000000,2020年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2019000000,2019年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2018000000,2018年,円
86,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2017000000,2017年,円
82,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2016000000,2016年,円
76,10,価格,01972,1972 乳酸菌飲料【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2015000000,2015年,円
4112,10,価格,01984,1984 ミネラルウォーター（配達）,0020,価格,00000,全国,2024000000,2024年,円
4169,10,価格,01984,1984 ミネラルウォーター（配達）,0020,価格,00000,全国,2023000000,2023年,円
4169,10,価格,01984,1984 ミネラルウォーター（配達）,0020,価格,00000,全国,2022000000,2022年,円
4169,10,価格,01984,1984 ミネラルウォーター（配達）,0020,価格,00000,全国,2021000000,2021年,円
4169,10,価格,01984,1984 ミネラルウォーター（配達）,0020,価格,00000,全国,2020000000,2020年,円
165,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2024000000,2024年,円
160,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2023000000,2023年,円
148,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2022000000,2022年,円
137,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2021000000,2021年,円
135,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2020000000,2020年,円
131,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2019000000,2019年,円
127,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2018000000,2018年,円
127,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2017000000,2017年,円
144,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2016000000,2016年,円
151,10,価格,02163,2163 ドーナツ（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2015000000,2015年,円
310,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2024000000,2024年,円
288,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2023000000,2023年,円
255,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2022000000,2022年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2021000000,2021年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2020000000,2020年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2019000000,2019年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2018000000,2018年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2017000000,2017年,円
250,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2016000000,2016年,円
255,10,価格,02164,2164 フライドチキン（外食）【2014年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2015000000,2015年,円
2805,10,価格,04521,4521 リサイクル料金【2001年12月以前は主要品目の都市別小売価格に表章】,0020,価格,00000,全国,2024000000,2024年,円
