value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
39868,12,建築物の数,11,計,11,計,00000,全国,2024001212,2024年12月,棟
41714,12,建築物の数,11,計,11,計,00000,全国,2024001111,2024年11月,棟
42713,12,建築物の数,11,計,11,計,00000,全国,2024001010,2024年10月,棟
42045,12,建築物の数,11,計,11,計,00000,全国,2024000909,2024年9月,棟
40786,12,建築物の数,11,計,11,計,00000,全国,2024000808,2024年8月,棟
42146,12,建築物の数,11,計,11,計,00000,全国,2024000707,2024年7月,棟
41596,12,建築物の数,11,計,11,計,00000,全国,2024000606,2024年6月,棟
38705,12,建築物の数,11,計,11,計,00000,全国,2024000505,2024年5月,棟
40814,12,建築物の数,11,計,11,計,00000,全国,2024000404,2024年4月,棟
37512,12,建築物の数,11,計,11,計,00000,全国,2024000303,2024年3月,棟
35774,12,建築物の数,11,計,11,計,00000,全国,2024000202,2024年2月,棟
34181,12,建築物の数,11,計,11,計,00000,全国,2024000101,2024年1月,棟
39433,12,建築物の数,11,計,11,計,00000,全国,2023001212,2023年12月,棟
41863,12,建築物の数,11,計,11,計,00000,全国,2023001111,2023年11月,棟
42539,12,建築物の数,11,計,11,計,00000,全国,2023001010,2023年10月,棟
43103,12,建築物の数,11,計,11,計,00000,全国,2023000909,2023年9月,棟
44403,12,建築物の数,11,計,11,計,00000,全国,2023000808,2023年8月,棟
44220,12,建築物の数,11,計,11,計,00000,全国,2023000707,2023年7月,棟
44399,12,建築物の数,11,計,11,計,00000,全国,2023000606,2023年6月,棟
42173,12,建築物の数,11,計,11,計,00000,全国,2023000505,2023年5月,棟
43163,12,建築物の数,11,計,11,計,00000,全国,2023000404,2023年4月,棟
40557,12,建築物の数,11,計,11,計,00000,全国,2023000303,2023年3月,棟
39774,12,建築物の数,11,計,11,計,00000,全国,2023000202,2023年2月,棟
37060,12,建築物の数,11,計,11,計,00000,全国,2023000101,2023年1月,棟
43421,12,建築物の数,11,計,11,計,00000,全国,2022001212,2022年12月,棟
47383,12,建築物の数,11,計,11,計,00000,全国,2022001111,2022年11月,棟
47666,12,建築物の数,11,計,11,計,00000,全国,2022001010,2022年10月,棟
47388,12,建築物の数,11,計,11,計,00000,全国,2022000909,2022年9月,棟
47810,12,建築物の数,11,計,11,計,00000,全国,2022000808,2022年8月,棟
48270,12,建築物の数,11,計,11,計,00000,全国,2022000707,2022年7月,棟
49170,12,建築物の数,11,計,11,計,00000,全国,2022000606,2022年6月,棟
45436,12,建築物の数,11,計,11,計,00000,全国,2022000505,2022年5月,棟
45836,12,建築物の数,11,計,11,計,00000,全国,2022000404,2022年4月,棟
44271,12,建築物の数,11,計,11,計,00000,全国,2022000303,2022年3月,棟
40989,12,建築物の数,11,計,11,計,00000,全国,2022000202,2022年2月,棟
38976,12,建築物の数,11,計,11,計,00000,全国,2022000101,2022年1月,棟
47421,12,建築物の数,11,計,11,計,00000,全国,2021001212,2021年12月,棟
50891,12,建築物の数,11,計,11,計,00000,全国,2021001111,2021年11月,棟
52340,12,建築物の数,11,計,11,計,00000,全国,2021001010,2021年10月,棟
49747,12,建築物の数,11,計,11,計,00000,全国,2021000909,2021年9月,棟
49443,12,建築物の数,11,計,11,計,00000,全国,2021000808,2021年8月,棟
51604,12,建築物の数,11,計,11,計,00000,全国,2021000707,2021年7月,棟
52480,12,建築物の数,11,計,11,計,00000,全国,2021000606,2021年6月,棟
46697,12,建築物の数,11,計,11,計,00000,全国,2021000505,2021年5月,棟
46973,12,建築物の数,11,計,11,計,00000,全国,2021000404,2021年4月,棟
45268,12,建築物の数,11,計,11,計,00000,全国,2021000303,2021年3月,棟
40820,12,建築物の数,11,計,11,計,00000,全国,2021000202,2021年2月,棟
39028,12,建築物の数,11,計,11,計,00000,全国,2021000101,2021年1月,棟
45544,12,建築物の数,11,計,11,計,00000,全国,2020001212,2020年12月,棟
47764,12,建築物の数,11,計,11,計,00000,全国,2020001111,2020年11月,棟
46519,12,建築物の数,11,計,11,計,00000,全国,2020001010,2020年10月,棟
44562,12,建築物の数,11,計,11,計,00000,全国,2020000909,2020年9月,棟
42931,12,建築物の数,11,計,11,計,00000,全国,2020000808,2020年8月,棟
45848,12,建築物の数,11,計,11,計,00000,全国,2020000707,2020年7月,棟
49525,12,建築物の数,11,計,11,計,00000,全国,2020000606,2020年6月,棟
40776,12,建築物の数,11,計,11,計,00000,全国,2020000505,2020年5月,棟
45221,12,建築物の数,11,計,11,計,00000,全国,2020000404,2020年4月,棟
46067,12,建築物の数,11,計,11,計,00000,全国,2020000303,2020年3月,棟
40821,12,建築物の数,11,計,11,計,00000,全国,2020000202,2020年2月,棟
39169,12,建築物の数,11,計,11,計,00000,全国,2020000101,2020年1月,棟
47491,12,建築物の数,11,計,11,計,00000,全国,2019001212,2019年12月,棟
50058,12,建築物の数,11,計,11,計,00000,全国,2019001111,2019年11月,棟
51353,12,建築物の数,11,計,11,計,00000,全国,2019001010,2019年10月,棟
50524,12,建築物の数,11,計,11,計,00000,全国,2019000909,2019年9月,棟
50083,12,建築物の数,11,計,11,計,00000,全国,2019000808,2019年8月,棟
54553,12,建築物の数,11,計,11,計,00000,全国,2019000707,2019年7月,棟
56916,12,建築物の数,11,計,11,計,00000,全国,2019000606,2019年6月,棟
49766,12,建築物の数,11,計,11,計,00000,全国,2019000505,2019年5月,棟
52222,12,建築物の数,11,計,11,計,00000,全国,2019000404,2019年4月,棟
46850,12,建築物の数,11,計,11,計,00000,全国,2019000303,2019年3月,棟
45755,12,建築物の数,11,計,11,計,00000,全国,2019000202,2019年2月,棟
43782,12,建築物の数,11,計,11,計,00000,全国,2019000101,2019年1月,棟
51447,12,建築物の数,11,計,11,計,00000,全国,2018001212,2018年12月,棟
53458,12,建築物の数,11,計,11,計,00000,全国,2018001111,2018年11月,棟
54518,12,建築物の数,11,計,11,計,00000,全国,2018001010,2018年10月,棟
51914,12,建築物の数,11,計,11,計,00000,全国,2018000909,2018年9月,棟
51429,12,建築物の数,11,計,11,計,00000,全国,2018000808,2018年8月,棟
52973,12,建築物の数,11,計,11,計,00000,全国,2018000707,2018年7月,棟
52595,12,建築物の数,11,計,11,計,00000,全国,2018000606,2018年6月,棟
49482,12,建築物の数,11,計,11,計,00000,全国,2018000505,2018年5月,棟
50419,12,建築物の数,11,計,11,計,00000,全国,2018000404,2018年4月,棟
44002,12,建築物の数,11,計,11,計,00000,全国,2018000303,2018年3月,棟
42485,12,建築物の数,11,計,11,計,00000,全国,2018000202,2018年2月,棟
43432,12,建築物の数,11,計,11,計,00000,全国,2018000101,2018年1月,棟
49909,12,建築物の数,11,計,11,計,00000,全国,2017001212,2017年12月,棟
53763,12,建築物の数,11,計,11,計,00000,全国,2017001111,2017年11月,棟
53453,12,建築物の数,11,計,11,計,00000,全国,2017001010,2017年10月,棟
52278,12,建築物の数,11,計,11,計,00000,全国,2017000909,2017年9月,棟
51829,12,建築物の数,11,計,11,計,00000,全国,2017000808,2017年8月,棟
53370,12,建築物の数,11,計,11,計,00000,全国,2017000707,2017年7月,棟
54394,12,建築物の数,11,計,11,計,00000,全国,2017000606,2017年6月,棟
49740,12,建築物の数,11,計,11,計,00000,全国,2017000505,2017年5月,棟
50828,12,建築物の数,11,計,11,計,00000,全国,2017000404,2017年4月,棟
45692,12,建築物の数,11,計,11,計,00000,全国,2017000303,2017年3月,棟
45062,12,建築物の数,11,計,11,計,00000,全国,2017000202,2017年2月,棟
44185,12,建築物の数,11,計,11,計,00000,全国,2017000101,2017年1月,棟
50198,12,建築物の数,11,計,11,計,00000,全国,2016001212,2016年12月,棟
54200,12,建築物の数,11,計,11,計,00000,全国,2016001111,2016年11月,棟
54460,12,建築物の数,11,計,11,計,00000,全国,2016001010,2016年10月,棟
53607,12,建築物の数,11,計,11,計,00000,全国,2016000909,2016年9月,棟
53676,12,建築物の数,11,計,11,計,00000,全国,2016000808,2016年8月,棟
55409,12,建築物の数,11,計,11,計,00000,全国,2016000707,2016年7月,棟
54962,12,建築物の数,11,計,11,計,00000,全国,2016000606,2016年6月,棟
49077,12,建築物の数,11,計,11,計,00000,全国,2016000505,2016年5月,棟
49473,12,建築物の数,11,計,11,計,00000,全国,2016000404,2016年4月,棟
46648,12,建築物の数,11,計,11,計,00000,全国,2016000303,2016年3月,棟
44326,12,建築物の数,11,計,11,計,00000,全国,2016000202,2016年2月,棟
43499,12,建築物の数,11,計,11,計,00000,全国,2016000101,2016年1月,棟
48594,12,建築物の数,11,計,11,計,00000,全国,2015001212,2015年12月,棟
53194,12,建築物の数,11,計,11,計,00000,全国,2015001111,2015年11月,棟
50231,12,建築物の数,11,計,11,計,00000,全国,2015001010,2015年10月,棟
51487,12,建築物の数,11,計,11,計,00000,全国,2015000909,2015年9月,棟
51691,12,建築物の数,11,計,11,計,00000,全国,2015000808,2015年8月,棟
52412,12,建築物の数,11,計,11,計,00000,全国,2015000707,2015年7月,棟
55190,12,建築物の数,11,計,11,計,00000,全国,2015000606,2015年6月,棟
45715,12,建築物の数,11,計,11,計,00000,全国,2015000505,2015年5月,棟
48394,12,建築物の数,11,計,11,計,00000,全国,2015000404,2015年4月,棟
44623,12,建築物の数,11,計,11,計,00000,全国,2015000303,2015年3月,棟
43233,12,建築物の数,11,計,11,計,00000,全国,2015000202,2015年2月,棟
42389,12,建築物の数,11,計,11,計,00000,全国,2015000101,2015年1月,棟
49999,12,建築物の数,11,計,11,計,00000,全国,2014001212,2014年12月,棟
51274,12,建築物の数,11,計,11,計,00000,全国,2014001111,2014年11月,棟
51037,12,建築物の数,11,計,11,計,00000,全国,2014001010,2014年10月,棟
50748,12,建築物の数,11,計,11,計,00000,全国,2014000909,2014年9月,棟
49753,12,建築物の数,11,計,11,計,00000,全国,2014000808,2014年8月,棟
50442,12,建築物の数,11,計,11,計,00000,全国,2014000707,2014年7月,棟
52834,12,建築物の数,11,計,11,計,00000,全国,2014000606,2014年6月,棟
46102,12,建築物の数,11,計,11,計,00000,全国,2014000505,2014年5月,棟
49681,12,建築物の数,11,計,11,計,00000,全国,2014000404,2014年4月,棟
45184,12,建築物の数,11,計,11,計,00000,全国,2014000303,2014年3月,棟
46041,12,建築物の数,11,計,11,計,00000,全国,2014000202,2014年2月,棟
49478,12,建築物の数,11,計,11,計,00000,全国,2014000101,2014年1月,棟
61085,12,建築物の数,11,計,11,計,00000,全国,2013001212,2013年12月,棟
64668,12,建築物の数,11,計,11,計,00000,全国,2013001111,2013年11月,棟
63564,12,建築物の数,11,計,11,計,00000,全国,2013001010,2013年10月,棟
60446,12,建築物の数,11,計,11,計,00000,全国,2013000909,2013年9月,棟
59160,12,建築物の数,11,計,11,計,00000,全国,2013000808,2013年8月,棟
59447,12,建築物の数,11,計,11,計,00000,全国,2013000707,2013年7月,棟
59314,12,建築物の数,11,計,11,計,00000,全国,2013000606,2013年6月,棟
54582,12,建築物の数,11,計,11,計,00000,全国,2013000505,2013年5月,棟
53716,12,建築物の数,11,計,11,計,00000,全国,2013000404,2013年4月,棟
