value,cat01,cat01_label,cat02,cat02_label
10000,0100100,付加生産ウエイト,0001000,5000000200 鉱工業
4949.5,0100100,付加生産ウエイト,0002000,5000000201 最終需要財
2414.7,0100100,付加生産ウエイト,0003000,5000000202 投資財
1851,0100100,付加生産ウエイト,0004000,5000000203 資本財
1392.5,0100100,付加生産ウエイト,0005000,5000000204 資本財（除．輸送機械）
24.3,0100100,付加生産ウエイト,0006000,5000000205 非鉄金属工業
893,0100100,付加生産ウエイト,0007000,5000000206 はん用・生産用・業務用機械工業
249,0100100,付加生産ウエイト,0008000,5000000207 電気機械工業
189.1,0100100,付加生産ウエイト,0009000,5000000208 情報通信機械工業
458.5,0100100,付加生産ウエイト,0010000,5000000209 輸送機械工業
5.3,0100100,付加生産ウエイト,0011000,5000000210 窯業・土石製品工業
31.8,0100100,付加生産ウエイト,0012000,5000000211 その他工業
563.7,0100100,付加生産ウエイト,0013000,5000000212 建設財
18.4,0100100,付加生産ウエイト,0014000,5000000213 鉄鋼業
239.3,0100100,付加生産ウエイト,0015000,5000000214 金属製品工業
10.2,0100100,付加生産ウエイト,0016000,5000000215 はん用・生産用・業務用機械工業
47.3,0100100,付加生産ウエイト,0017000,5000000216 電気機械工業
99.6,0100100,付加生産ウエイト,0018000,5000000217 窯業・土石製品工業
24.3,0100100,付加生産ウエイト,0019000,5000000218 化学工業
2.1,0100100,付加生産ウエイト,0020000,5000000219 石油・石炭製品工業
44.1,0100100,付加生産ウエイト,0021000,5000000220 プラスチック製品工業
1.4,0100100,付加生産ウエイト,0022000,5000000221 繊維工業
77,0100100,付加生産ウエイト,0023000,5000000222 その他工業
2534.8,0100100,付加生産ウエイト,0024000,5000000223 消費財
1195.3,0100100,付加生産ウエイト,0025000,5000000224 耐久消費財
18.8,0100100,付加生産ウエイト,0026000,5000000225 金属製品工業
119.6,0100100,付加生産ウエイト,0027000,5000000226 電気機械工業
259.3,0100100,付加生産ウエイト,0028000,5000000227 情報通信機械工業
702.9,0100100,付加生産ウエイト,0029000,5000000228 輸送機械工業
37.4,0100100,付加生産ウエイト,0030000,5000000229 はん用・生産用・業務用機械工業
5.5,0100100,付加生産ウエイト,0031000,5000000230 繊維工業
51.8,0100100,付加生産ウエイト,0032000,5000000231 その他工業
1339.5,0100100,付加生産ウエイト,0033000,5000000232 非耐久消費財
10.2,0100100,付加生産ウエイト,0034000,5000000233 電気機械工業
2.3,0100100,付加生産ウエイト,0035000,5000000234 電子部品・デバイス工業
9.8,0100100,付加生産ウエイト,0036000,5000000235 窯業・土石製品工業
613.7,0100100,付加生産ウエイト,0037000,5000000236 化学工業
59.4,0100100,付加生産ウエイト,0038000,5000000237 石油・石炭製品工業
20.8,0100100,付加生産ウエイト,0039000,5000000238 プラスチック製品工業
13.4,0100100,付加生産ウエイト,0040000,5000000239 パルプ・紙・紙加工品工業
