value,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
25,203,15～19歳,005,外国人・男,00000,全国,1991000000,1991年,人
11,203,15～19歳,006,外国人・女,00000,全国,1991000000,1991年,人
4726,204,20～24歳,001,日本人・計,00000,全国,1991000000,1991年,人
3406,204,20～24歳,002,日本人・男,00000,全国,1991000000,1991年,人
1320,204,20～24歳,003,日本人・女,00000,全国,1991000000,1991年,人
68,204,20～24歳,004,外国人・計,00000,全国,1991000000,1991年,人
41,204,20～24歳,005,外国人・男,00000,全国,1991000000,1991年,人
27,204,20～24歳,006,外国人・女,00000,全国,1991000000,1991年,人
4334,205,25～29歳,001,日本人・計,00000,全国,1991000000,1991年,人
2903,205,25～29歳,002,日本人・男,00000,全国,1991000000,1991年,人
1431,205,25～29歳,003,日本人・女,00000,全国,1991000000,1991年,人
95,205,25～29歳,004,外国人・計,00000,全国,1991000000,1991年,人
52,205,25～29歳,005,外国人・男,00000,全国,1991000000,1991年,人
43,205,25～29歳,006,外国人・女,00000,全国,1991000000,1991年,人
5028,206,30～34歳,001,日本人・計,00000,全国,1991000000,1991年,人
3303,206,30～34歳,002,日本人・男,00000,全国,1991000000,1991年,人
1725,206,30～34歳,003,日本人・女,00000,全国,1991000000,1991年,人
94,206,30～34歳,004,外国人・計,00000,全国,1991000000,1991年,人
62,206,30～34歳,005,外国人・男,00000,全国,1991000000,1991年,人
32,206,30～34歳,006,外国人・女,00000,全国,1991000000,1991年,人
8610,207,35～39歳,001,日本人・計,00000,全国,1991000000,1991年,人
5521,207,35～39歳,002,日本人・男,00000,全国,1991000000,1991年,人
3089,207,35～39歳,003,日本人・女,00000,全国,1991000000,1991年,人
126,207,35～39歳,004,外国人・計,00000,全国,1991000000,1991年,人
73,207,35～39歳,005,外国人・男,00000,全国,1991000000,1991年,人
53,207,35～39歳,006,外国人・女,00000,全国,1991000000,1991年,人
16251,208,40～44歳,001,日本人・計,00000,全国,1991000000,1991年,人
10431,208,40～44歳,002,日本人・男,00000,全国,1991000000,1991年,人
5820,208,40～44歳,003,日本人・女,00000,全国,1991000000,1991年,人
158,208,40～44歳,004,外国人・計,00000,全国,1991000000,1991年,人
112,208,40～44歳,005,外国人・男,00000,全国,1991000000,1991年,人
46,208,40～44歳,006,外国人・女,00000,全国,1991000000,1991年,人
22779,209,45～49歳,001,日本人・計,00000,全国,1991000000,1991年,人
14909,209,45～49歳,002,日本人・男,00000,全国,1991000000,1991年,人
7870,209,45～49歳,003,日本人・女,00000,全国,1991000000,1991年,人
212,209,45～49歳,004,外国人・計,00000,全国,1991000000,1991年,人
143,209,45～49歳,005,外国人・男,00000,全国,1991000000,1991年,人
69,209,45～49歳,006,外国人・女,00000,全国,1991000000,1991年,人
31860,210,50～54歳,001,日本人・計,00000,全国,1991000000,1991年,人
21115,210,50～54歳,002,日本人・男,00000,全国,1991000000,1991年,人
10745,210,50～54歳,003,日本人・女,00000,全国,1991000000,1991年,人
269,210,50～54歳,004,外国人・計,00000,全国,1991000000,1991年,人
184,210,50～54歳,005,外国人・男,00000,全国,1991000000,1991年,人
85,210,50～54歳,006,外国人・女,00000,全国,1991000000,1991年,人
49358,211,55～59歳,001,日本人・計,00000,全国,1991000000,1991年,人
34037,211,55～59歳,002,日本人・男,00000,全国,1991000000,1991年,人
15321,211,55～59歳,003,日本人・女,00000,全国,1991000000,1991年,人
334,211,55～59歳,004,外国人・計,00000,全国,1991000000,1991年,人
246,211,55～59歳,005,外国人・男,00000,全国,1991000000,1991年,人
88,211,55～59歳,006,外国人・女,00000,全国,1991000000,1991年,人
64644,212,60～64歳,001,日本人・計,00000,全国,1991000000,1991年,人
44277,212,60～64歳,002,日本人・男,00000,全国,1991000000,1991年,人
20367,212,60～64歳,003,日本人・女,00000,全国,1991000000,1991年,人
430,212,60～64歳,004,外国人・計,00000,全国,1991000000,1991年,人
313,212,60～64歳,005,外国人・男,00000,全国,1991000000,1991年,人
117,212,60～64歳,006,外国人・女,00000,全国,1991000000,1991年,人
72998,213,65～69歳,001,日本人・計,00000,全国,1991000000,1991年,人
44973,213,65～69歳,002,日本人・男,00000,全国,1991000000,1991年,人
28025,213,65～69歳,003,日本人・女,00000,全国,1991000000,1991年,人
595,213,65～69歳,004,外国人・計,00000,全国,1991000000,1991年,人
415,213,65～69歳,005,外国人・男,00000,全国,1991000000,1991年,人
180,213,65～69歳,006,外国人・女,00000,全国,1991000000,1991年,人
92758,214,70～74歳,001,日本人・計,00000,全国,1991000000,1991年,人
53393,214,70～74歳,002,日本人・男,00000,全国,1991000000,1991年,人
39365,214,70～74歳,003,日本人・女,00000,全国,1991000000,1991年,人
628,214,70～74歳,004,外国人・計,00000,全国,1991000000,1991年,人
429,214,70～74歳,005,外国人・男,00000,全国,1991000000,1991年,人
199,214,70～74歳,006,外国人・女,00000,全国,1991000000,1991年,人
129718,215,75～79歳,001,日本人・計,00000,全国,1991000000,1991年,人
69988,215,75～79歳,002,日本人・男,00000,全国,1991000000,1991年,人
59730,215,75～79歳,003,日本人・女,00000,全国,1991000000,1991年,人
611,215,75～79歳,004,外国人・計,00000,全国,1991000000,1991年,人
376,215,75～79歳,005,外国人・男,00000,全国,1991000000,1991年,人
235,215,75～79歳,006,外国人・女,00000,全国,1991000000,1991年,人
139453,216,80～84歳,001,日本人・計,00000,全国,1991000000,1991年,人
67049,216,80～84歳,002,日本人・男,00000,全国,1991000000,1991年,人
72404,216,80～84歳,003,日本人・女,00000,全国,1991000000,1991年,人
523,216,80～84歳,004,外国人・計,00000,全国,1991000000,1991年,人
268,216,80～84歳,005,外国人・男,00000,全国,1991000000,1991年,人
255,216,80～84歳,006,外国人・女,00000,全国,1991000000,1991年,人
106261,217,85～89歳,001,日本人・計,00000,全国,1991000000,1991年,人
43208,217,85～89歳,002,日本人・男,00000,全国,1991000000,1991年,人
63053,217,85～89歳,003,日本人・女,00000,全国,1991000000,1991年,人
270,217,85～89歳,004,外国人・計,00000,全国,1991000000,1991年,人
116,217,85～89歳,005,外国人・男,00000,全国,1991000000,1991年,人
154,217,85～89歳,006,外国人・女,00000,全国,1991000000,1991年,人
60681,590,90歳以上,001,日本人・計,00000,全国,1991000000,1991年,人
19594,590,90歳以上,002,日本人・男,00000,全国,1991000000,1991年,人
41087,590,90歳以上,003,日本人・女,00000,全国,1991000000,1991年,人
125,590,90歳以上,004,外国人・計,00000,全国,1991000000,1991年,人
35,590,90歳以上,005,外国人・男,00000,全国,1991000000,1991年,人
90,590,90歳以上,006,外国人・女,00000,全国,1991000000,1991年,人
466,900,不詳,001,日本人・計,00000,全国,1991000000,1991年,人
389,900,不詳,002,日本人・男,00000,全国,1991000000,1991年,人
77,900,不詳,003,日本人・女,00000,全国,1991000000,1991年,人
66,900,不詳,004,外国人・計,00000,全国,1991000000,1991年,人
56,900,不詳,005,外国人・男,00000,全国,1991000000,1991年,人
10,900,不詳,006,外国人・女,00000,全国,1991000000,1991年,人
