value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
24,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
28,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
21,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
20,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
22,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
24,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
24,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
9,06,15歳以上人口,0,総数,00,総数,00,総数,05,建設業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
268,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
260,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
275,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
272,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
133,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
135,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
139,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
138,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
61,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
55,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
58,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
60,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
74,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
70,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
78,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
74,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
25,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
27,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
27,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
30,06,15歳以上人口,0,総数,00,総数,00,総数,06,製造業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
74,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
80,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
83,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
80,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
46,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
45,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
48,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
48,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
15,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
17,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
17,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
16,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
18,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
18,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
15,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
4,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
5,06,15歳以上人口,0,総数,00,総数,00,総数,08,運輸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
20,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
20,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
19,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
20,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
8,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
10,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
8,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
4,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
10,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
9,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
5,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
9,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,09,通信業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
406,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
417,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
430,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
420,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
230,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
238,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
247,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
252,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
56,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
64,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
63,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
56,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
120,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
115,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
121,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
111,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
49,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
46,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
47,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
47,06,15歳以上人口,0,総数,00,総数,00,総数,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
111,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
112,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
125,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
118,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
64,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
68,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
69,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
74,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
12,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
19,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
34,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
31,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
37,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
31,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
15,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
14,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,11,うち　飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
46,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
48,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
45,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
48,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
24,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
26,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
20,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
22,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
5,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
17,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
17,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
18,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
19,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
4,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
5,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
9,06,15歳以上人口,0,総数,00,総数,00,総数,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
14,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
13,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
12,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
12,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
8,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
8,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
7,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
6,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
2,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
4,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
4,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,00,総数,00,総数,13,不動産業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
379,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
375,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
393,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
392,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
195,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
200,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
219,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
215,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
57,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
55,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
56,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
57,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
127,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
121,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
119,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
120,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
43,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
42,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
42,06,15歳以上人口,0,総数,00,総数,00,総数,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
