value,cat01,cat01_label,area,area_label,time,time_label
14686,10100,販売額（１０億円）,00058,中部,27000000,平成27年
15101,10100,販売額（１０億円）,00058,中部,28000000,平成28年
14637,10100,販売額（１０億円）,00058,中部,26010000,平成26年度
14749,10100,販売額（１０億円）,00058,中部,27010000,平成27年度
3695,10100,販売額（１０億円）,00058,中部,28000103,平成28年 1 ～ 3 月
3650,10100,販売額（１０億円）,00058,中部,28000406,平成28年 4 ～ 6 月
3713,10100,販売額（１０億円）,00058,中部,28000709,平成28年 7 ～ 9 月
4043,10100,販売額（１０億円）,00058,中部,28001012,平成28年10～12月
1256,10100,販売額（１０億円）,00058,中部,28000101,平成28年1月
1133,10100,販売額（１０億円）,00058,中部,28000202,平成28年2月
1307,10100,販売額（１０億円）,00058,中部,28000303,平成28年3月
1212,10100,販売額（１０億円）,00058,中部,28000404,平成28年4月
1239,10100,販売額（１０億円）,00058,中部,28000505,平成28年5月
1200,10100,販売額（１０億円）,00058,中部,28000606,平成28年6月
1293,10100,販売額（１０億円）,00058,中部,28000707,平成28年7月
1245,10100,販売額（１０億円）,00058,中部,28000808,平成28年8月
1175,10100,販売額（１０億円）,00058,中部,28000909,平成28年9月
1265,10100,販売額（１０億円）,00058,中部,28001010,平成28年10月
1317,10100,販売額（１０億円）,00058,中部,28001111,平成28年11月
1461,10100,販売額（１０億円）,00058,中部,28001212,平成28年12月
24448,10100,販売額（１０億円）,00051,近畿,26000000,平成26年
25520,10100,販売額（１０億円）,00051,近畿,27000000,平成27年
24976,10100,販売額（１０億円）,00051,近畿,28000000,平成28年
24551,10100,販売額（１０億円）,00051,近畿,26010000,平成26年度
25550,10100,販売額（１０億円）,00051,近畿,27010000,平成27年度
6235,10100,販売額（１０億円）,00051,近畿,28000103,平成28年 1 ～ 3 月
6141,10100,販売額（１０億円）,00051,近畿,28000406,平成28年 4 ～ 6 月
6051,10100,販売額（１０億円）,00051,近畿,28000709,平成28年 7 ～ 9 月
6550,10100,販売額（１０億円）,00051,近畿,28001012,平成28年10～12月
2124,10100,販売額（１０億円）,00051,近畿,28000101,平成28年1月
1900,10100,販売額（１０億円）,00051,近畿,28000202,平成28年2月
2210,10100,販売額（１０億円）,00051,近畿,28000303,平成28年3月
2064,10100,販売額（１０億円）,00051,近畿,28000404,平成28年4月
2065,10100,販売額（１０億円）,00051,近畿,28000505,平成28年5月
2012,10100,販売額（１０億円）,00051,近畿,28000606,平成28年6月
2137,10100,販売額（１０億円）,00051,近畿,28000707,平成28年7月
1980,10100,販売額（１０億円）,00051,近畿,28000808,平成28年8月
1934,10100,販売額（１０億円）,00051,近畿,28000909,平成28年9月
2053,10100,販売額（１０億円）,00051,近畿,28001010,平成28年10月
2083,10100,販売額（１０億円）,00051,近畿,28001111,平成28年11月
2414,10100,販売額（１０億円）,00051,近畿,28001212,平成28年12月
8889,10100,販売額（１０億円）,00053,中国,26000000,平成26年
8293,10100,販売額（１０億円）,00053,中国,27000000,平成27年
8357,10100,販売額（１０億円）,00053,中国,28000000,平成28年
8703,10100,販売額（１０億円）,00053,中国,26010000,平成26年度
8101,10100,販売額（１０億円）,00053,中国,27010000,平成27年度
1945,10100,販売額（１０億円）,00053,中国,28000103,平成28年 1 ～ 3 月
2016,10100,販売額（１０億円）,00053,中国,28000406,平成28年 4 ～ 6 月
2144,10100,販売額（１０億円）,00053,中国,28000709,平成28年 7 ～ 9 月
2252,10100,販売額（１０億円）,00053,中国,28001012,平成28年10～12月
634,10100,販売額（１０億円）,00053,中国,28000101,平成28年1月
615,10100,販売額（１０億円）,00053,中国,28000202,平成28年2月
695,10100,販売額（１０億円）,00053,中国,28000303,平成28年3月
668,10100,販売額（１０億円）,00053,中国,28000404,平成28年4月
681,10100,販売額（１０億円）,00053,中国,28000505,平成28年5月
666,10100,販売額（１０億円）,00053,中国,28000606,平成28年6月
734,10100,販売額（１０億円）,00053,中国,28000707,平成28年7月
705,10100,販売額（１０億円）,00053,中国,28000808,平成28年8月
706,10100,販売額（１０億円）,00053,中国,28000909,平成28年9月
711,10100,販売額（１０億円）,00053,中国,28001010,平成28年10月
720,10100,販売額（１０億円）,00053,中国,28001111,平成28年11月
821,10100,販売額（１０億円）,00053,中国,28001212,平成28年12月
4199,10100,販売額（１０億円）,00054,四国,26000000,平成26年
4323,10100,販売額（１０億円）,00054,四国,27000000,平成27年
4384,10100,販売額（１０億円）,00054,四国,28000000,平成28年
4265,10100,販売額（１０億円）,00054,四国,26010000,平成26年度
4345,10100,販売額（１０億円）,00054,四国,27010000,平成27年度
1081,10100,販売額（１０億円）,00054,四国,28000103,平成28年 1 ～ 3 月
1078,10100,販売額（１０億円）,00054,四国,28000406,平成28年 4 ～ 6 月
1062,10100,販売額（１０億円）,00054,四国,28000709,平成28年 7 ～ 9 月
1162,10100,販売額（１０億円）,00054,四国,28001012,平成28年10～12月
349,10100,販売額（１０億円）,00054,四国,28000101,平成28年1月
340,10100,販売額（１０億円）,00054,四国,28000202,平成28年2月
392,10100,販売額（１０億円）,00054,四国,28000303,平成28年3月
367,10100,販売額（１０億円）,00054,四国,28000404,平成28年4月
359,10100,販売額（１０億円）,00054,四国,28000505,平成28年5月
352,10100,販売額（１０億円）,00054,四国,28000606,平成28年6月
368,10100,販売額（１０億円）,00054,四国,28000707,平成28年7月
360,10100,販売額（１０億円）,00054,四国,28000808,平成28年8月
335,10100,販売額（１０億円）,00054,四国,28000909,平成28年9月
356,10100,販売額（１０億円）,00054,四国,28001010,平成28年10月
373,10100,販売額（１０億円）,00054,四国,28001111,平成28年11月
433,10100,販売額（１０億円）,00054,四国,28001212,平成28年12月
15779,10100,販売額（１０億円）,00059,九州・沖縄,26000000,平成26年
16144,10100,販売額（１０億円）,00059,九州・沖縄,27000000,平成27年
16765,10100,販売額（１０億円）,00059,九州・沖縄,28000000,平成28年
15549,10100,販売額（１０億円）,00059,九州・沖縄,26010000,平成26年度
16333,10100,販売額（１０億円）,00059,九州・沖縄,27010000,平成27年度
4035,10100,販売額（１０億円）,00059,九州・沖縄,28000103,平成28年 1 ～ 3 月
4040,10100,販売額（１０億円）,00059,九州・沖縄,28000406,平成28年 4 ～ 6 月
4254,10100,販売額（１０億円）,00059,九州・沖縄,28000709,平成28年 7 ～ 9 月
4437,10100,販売額（１０億円）,00059,九州・沖縄,28001012,平成28年10～12月
1290,10100,販売額（１０億円）,00059,九州・沖縄,28000101,平成28年1月
1304,10100,販売額（１０億円）,00059,九州・沖縄,28000202,平成28年2月
1440,10100,販売額（１０億円）,00059,九州・沖縄,28000303,平成28年3月
1324,10100,販売額（１０億円）,00059,九州・沖縄,28000404,平成28年4月
1353,10100,販売額（１０億円）,00059,九州・沖縄,28000505,平成28年5月
1364,10100,販売額（１０億円）,00059,九州・沖縄,28000606,平成28年6月
1473,10100,販売額（１０億円）,00059,九州・沖縄,28000707,平成28年7月
1417,10100,販売額（１０億円）,00059,九州・沖縄,28000808,平成28年8月
1364,10100,販売額（１０億円）,00059,九州・沖縄,28000909,平成28年9月
1378,10100,販売額（１０億円）,00059,九州・沖縄,28001010,平成28年10月
1411,10100,販売額（１０億円）,00059,九州・沖縄,28001111,平成28年11月
1648,10100,販売額（１０億円）,00059,九州・沖縄,28001212,平成28年12月
2.6,10900,前年（度、同期、同月）比（％）,00042,北海道,26000000,平成26年
2.9,10900,前年（度、同期、同月）比（％）,00042,北海道,27000000,平成27年
2.6,10900,前年（度、同期、同月）比（％）,00042,北海道,28000000,平成28年
1,10900,前年（度、同期、同月）比（％）,00042,北海道,26010000,平成26年度
3.6,10900,前年（度、同期、同月）比（％）,00042,北海道,27010000,平成27年度
3.4,10900,前年（度、同期、同月）比（％）,00042,北海道,28000103,平成28年 1 ～ 3 月
4.7,10900,前年（度、同期、同月）比（％）,00042,北海道,28000406,平成28年 4 ～ 6 月
2.9,10900,前年（度、同期、同月）比（％）,00042,北海道,28000709,平成28年 7 ～ 9 月
-0.2,10900,前年（度、同期、同月）比（％）,00042,北海道,28001012,平成28年10～12月
3.1,10900,前年（度、同期、同月）比（％）,00042,北海道,28000101,平成28年1月
4.4,10900,前年（度、同期、同月）比（％）,00042,北海道,28000202,平成28年2月
2.8,10900,前年（度、同期、同月）比（％）,00042,北海道,28000303,平成28年3月
3.9,10900,前年（度、同期、同月）比（％）,00042,北海道,28000404,平成28年4月
4.5,10900,前年（度、同期、同月）比（％）,00042,北海道,28000505,平成28年5月
5.6,10900,前年（度、同期、同月）比（％）,00042,北海道,28000606,平成28年6月
1.3,10900,前年（度、同期、同月）比（％）,00042,北海道,28000707,平成28年7月
5,10900,前年（度、同期、同月）比（％）,00042,北海道,28000808,平成28年8月
2.4,10900,前年（度、同期、同月）比（％）,00042,北海道,28000909,平成28年9月
0.5,10900,前年（度、同期、同月）比（％）,00042,北海道,28001010,平成28年10月
2.4,10900,前年（度、同期、同月）比（％）,00042,北海道,28001111,平成28年11月
-2.9,10900,前年（度、同期、同月）比（％）,00042,北海道,28001212,平成28年12月
-1,10900,前年（度、同期、同月）比（％）,00043,東北,26000000,平成26年
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,27000000,平成27年
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,28000000,平成28年
-2.8,10900,前年（度、同期、同月）比（％）,00043,東北,26010000,平成26年度
-2.3,10900,前年（度、同期、同月）比（％）,00043,東北,27010000,平成27年度
-3,10900,前年（度、同期、同月）比（％）,00043,東北,28000103,平成28年 1 ～ 3 月
-3.2,10900,前年（度、同期、同月）比（％）,00043,東北,28000406,平成28年 4 ～ 6 月
-2.4,10900,前年（度、同期、同月）比（％）,00043,東北,28000709,平成28年 7 ～ 9 月
-0.4,10900,前年（度、同期、同月）比（％）,00043,東北,28001012,平成28年10～12月
-3.3,10900,前年（度、同期、同月）比（％）,00043,東北,28000101,平成28年1月
-1.6,10900,前年（度、同期、同月）比（％）,00043,東北,28000202,平成28年2月
-4,10900,前年（度、同期、同月）比（％）,00043,東北,28000303,平成28年3月
-1.4,10900,前年（度、同期、同月）比（％）,00043,東北,28000404,平成28年4月
-3.7,10900,前年（度、同期、同月）比（％）,00043,東北,28000505,平成28年5月
-4.6,10900,前年（度、同期、同月）比（％）,00043,東北,28000606,平成28年6月
-1.6,10900,前年（度、同期、同月）比（％）,00043,東北,28000707,平成28年7月
-4.8,10900,前年（度、同期、同月）比（％）,00043,東北,28000808,平成28年8月
-0.7,10900,前年（度、同期、同月）比（％）,00043,東北,28000909,平成28年9月
-1.5,10900,前年（度、同期、同月）比（％）,00043,東北,28001010,平成28年10月
0.6,10900,前年（度、同期、同月）比（％）,00043,東北,28001111,平成28年11月
-0.4,10900,前年（度、同期、同月）比（％）,00043,東北,28001212,平成28年12月
1,10900,前年（度、同期、同月）比（％）,00044,関東,26000000,平成26年
-2.2,10900,前年（度、同期、同月）比（％）,00044,関東,27000000,平成27年
-2.6,10900,前年（度、同期、同月）比（％）,00044,関東,28000000,平成28年
-2.6,10900,前年（度、同期、同月）比（％）,00044,関東,26010000,平成26年度
-0.7,10900,前年（度、同期、同月）比（％）,00044,関東,27010000,平成27年度
-1.6,10900,前年（度、同期、同月）比（％）,00044,関東,28000103,平成28年 1 ～ 3 月
-2.9,10900,前年（度、同期、同月）比（％）,00044,関東,28000406,平成28年 4 ～ 6 月
-3.5,10900,前年（度、同期、同月）比（％）,00044,関東,28000709,平成28年 7 ～ 9 月
-2.2,10900,前年（度、同期、同月）比（％）,00044,関東,28001012,平成28年10～12月
-2.7,10900,前年（度、同期、同月）比（％）,00044,関東,28000101,平成28年1月
0.3,10900,前年（度、同期、同月）比（％）,00044,関東,28000202,平成28年2月
-2.2,10900,前年（度、同期、同月）比（％）,00044,関東,28000303,平成28年3月
-2,10900,前年（度、同期、同月）比（％）,00044,関東,28000404,平成28年4月
-4,10900,前年（度、同期、同月）比（％）,00044,関東,28000505,平成28年5月
-2.7,10900,前年（度、同期、同月）比（％）,00044,関東,28000606,平成28年6月
-1.8,10900,前年（度、同期、同月）比（％）,00044,関東,28000707,平成28年7月
-5.4,10900,前年（度、同期、同月）比（％）,00044,関東,28000808,平成28年8月
-3.3,10900,前年（度、同期、同月）比（％）,00044,関東,28000909,平成28年9月
-2.4,10900,前年（度、同期、同月）比（％）,00044,関東,28001010,平成28年10月
-1.9,10900,前年（度、同期、同月）比（％）,00044,関東,28001111,平成28年11月
-2.3,10900,前年（度、同期、同月）比（％）,00044,関東,28001212,平成28年12月
0.1,10900,前年（度、同期、同月）比（％）,00058,中部,26000000,平成26年
-2.1,10900,前年（度、同期、同月）比（％）,00058,中部,27000000,平成27年
2.8,10900,前年（度、同期、同月）比（％）,00058,中部,28000000,平成28年
-4.3,10900,前年（度、同期、同月）比（％）,00058,中部,26010000,平成26年度
0.8,10900,前年（度、同期、同月）比（％）,00058,中部,27010000,平成27年度
1.7,10900,前年（度、同期、同月）比（％）,00058,中部,28000103,平成28年 1 ～ 3 月
-0.1,10900,前年（度、同期、同月）比（％）,00058,中部,28000406,平成28年 4 ～ 6 月
3.1,10900,前年（度、同期、同月）比（％）,00058,中部,28000709,平成28年 7 ～ 9 月
6.4,10900,前年（度、同期、同月）比（％）,00058,中部,28001012,平成28年10～12月
4,10900,前年（度、同期、同月）比（％）,00058,中部,28000101,平成28年1月
0.8,10900,前年（度、同期、同月）比（％）,00058,中部,28000202,平成28年2月
0.5,10900,前年（度、同期、同月）比（％）,00058,中部,28000303,平成28年3月
-0.1,10900,前年（度、同期、同月）比（％）,00058,中部,28000404,平成28年4月
-0.2,10900,前年（度、同期、同月）比（％）,00058,中部,28000505,平成28年5月
-0.2,10900,前年（度、同期、同月）比（％）,00058,中部,28000606,平成28年6月
5.1,10900,前年（度、同期、同月）比（％）,00058,中部,28000707,平成28年7月
2.9,10900,前年（度、同期、同月）比（％）,00058,中部,28000808,平成28年8月
1.3,10900,前年（度、同期、同月）比（％）,00058,中部,28000909,平成28年9月
4.6,10900,前年（度、同期、同月）比（％）,00058,中部,28001010,平成28年10月
9.2,10900,前年（度、同期、同月）比（％）,00058,中部,28001111,平成28年11月
5.7,10900,前年（度、同期、同月）比（％）,00058,中部,28001212,平成28年12月
6.6,10900,前年（度、同期、同月）比（％）,00051,近畿,26000000,平成26年
4.4,10900,前年（度、同期、同月）比（％）,00051,近畿,27000000,平成27年
-2.1,10900,前年（度、同期、同月）比（％）,00051,近畿,28000000,平成28年
4.8,10900,前年（度、同期、同月）比（％）,00051,近畿,26010000,平成26年度
4.1,10900,前年（度、同期、同月）比（％）,00051,近畿,27010000,平成27年度
0.5,10900,前年（度、同期、同月）比（％）,00051,近畿,28000103,平成28年 1 ～ 3 月
-1.8,10900,前年（度、同期、同月）比（％）,00051,近畿,28000406,平成28年 4 ～ 6 月
-5.4,10900,前年（度、同期、同月）比（％）,00051,近畿,28000709,平成28年 7 ～ 9 月
-1.7,10900,前年（度、同期、同月）比（％）,00051,近畿,28001012,平成28年10～12月
3.5,10900,前年（度、同期、同月）比（％）,00051,近畿,28000101,平成28年1月
-1.8,10900,前年（度、同期、同月）比（％）,00051,近畿,28000202,平成28年2月
-0.4,10900,前年（度、同期、同月）比（％）,00051,近畿,28000303,平成28年3月
-1.3,10900,前年（度、同期、同月）比（％）,00051,近畿,28000404,平成28年4月
-1.6,10900,前年（度、同期、同月）比（％）,00051,近畿,28000505,平成28年5月
-2.7,10900,前年（度、同期、同月）比（％）,00051,近畿,28000606,平成28年6月
-4.4,10900,前年（度、同期、同月）比（％）,00051,近畿,28000707,平成28年7月
-3.9,10900,前年（度、同期、同月）比（％）,00051,近畿,28000808,平成28年8月
-7.8,10900,前年（度、同期、同月）比（％）,00051,近畿,28000909,平成28年9月
-2.8,10900,前年（度、同期、同月）比（％）,00051,近畿,28001010,平成28年10月
-1.2,10900,前年（度、同期、同月）比（％）,00051,近畿,28001111,平成28年11月
-1.2,10900,前年（度、同期、同月）比（％）,00051,近畿,28001212,平成28年12月
4.2,10900,前年（度、同期、同月）比（％）,00053,中国,26000000,平成26年
-6.7,10900,前年（度、同期、同月）比（％）,00053,中国,27000000,平成27年
0.8,10900,前年（度、同期、同月）比（％）,00053,中国,28000000,平成28年
-0.8,10900,前年（度、同期、同月）比（％）,00053,中国,26010000,平成26年度
-6.9,10900,前年（度、同期、同月）比（％）,00053,中国,27010000,平成27年度
-9,10900,前年（度、同期、同月）比（％）,00053,中国,28000103,平成28年 1 ～ 3 月
-4.2,10900,前年（度、同期、同月）比（％）,00053,中国,28000406,平成28年 4 ～ 6 月
5.9,10900,前年（度、同期、同月）比（％）,00053,中国,28000709,平成28年 7 ～ 9 月
11.1,10900,前年（度、同期、同月）比（％）,00053,中国,28001012,平成28年10～12月
-7,10900,前年（度、同期、同月）比（％）,00053,中国,28000101,平成28年1月
-9.5,10900,前年（度、同期、同月）比（％）,00053,中国,28000202,平成28年2月
-10.3,10900,前年（度、同期、同月）比（％）,00053,中国,28000303,平成28年3月
-4.6,10900,前年（度、同期、同月）比（％）,00053,中国,28000404,平成28年4月
-4.7,10900,前年（度、同期、同月）比（％）,00053,中国,28000505,平成28年5月
-3.4,10900,前年（度、同期、同月）比（％）,00053,中国,28000606,平成28年6月
3.6,10900,前年（度、同期、同月）比（％）,00053,中国,28000707,平成28年7月
3.6,10900,前年（度、同期、同月）比（％）,00053,中国,28000808,平成28年8月
10.9,10900,前年（度、同期、同月）比（％）,00053,中国,28000909,平成28年9月
10.4,10900,前年（度、同期、同月）比（％）,00053,中国,28001010,平成28年10月
12.6,10900,前年（度、同期、同月）比（％）,00053,中国,28001111,平成28年11月
10.4,10900,前年（度、同期、同月）比（％）,00053,中国,28001212,平成28年12月
7.9,10900,前年（度、同期、同月）比（％）,00054,四国,26000000,平成26年
2.9,10900,前年（度、同期、同月）比（％）,00054,四国,27000000,平成27年
1.4,10900,前年（度、同期、同月）比（％）,00054,四国,28000000,平成28年
9.3,10900,前年（度、同期、同月）比（％）,00054,四国,26010000,平成26年度
1.9,10900,前年（度、同期、同月）比（％）,00054,四国,27010000,平成27年度
2.1,10900,前年（度、同期、同月）比（％）,00054,四国,28000103,平成28年 1 ～ 3 月
0.9,10900,前年（度、同期、同月）比（％）,00054,四国,28000406,平成28年 4 ～ 6 月
-0.5,10900,前年（度、同期、同月）比（％）,00054,四国,28000709,平成28年 7 ～ 9 月
3,10900,前年（度、同期、同月）比（％）,00054,四国,28001012,平成28年10～12月
-0.3,10900,前年（度、同期、同月）比（％）,00054,四国,28000101,平成28年1月
2.8,10900,前年（度、同期、同月）比（％）,00054,四国,28000202,平成28年2月
3.8,10900,前年（度、同期、同月）比（％）,00054,四国,28000303,平成28年3月
2.8,10900,前年（度、同期、同月）比（％）,00054,四国,28000404,平成28年4月
-1.1,10900,前年（度、同期、同月）比（％）,00054,四国,28000505,平成28年5月
1.1,10900,前年（度、同期、同月）比（％）,00054,四国,28000606,平成28年6月
1.3,10900,前年（度、同期、同月）比（％）,00054,四国,28000707,平成28年7月
-1.3,10900,前年（度、同期、同月）比（％）,00054,四国,28000808,平成28年8月
-1.7,10900,前年（度、同期、同月）比（％）,00054,四国,28000909,平成28年9月
-0.5,10900,前年（度、同期、同月）比（％）,00054,四国,28001010,平成28年10月
4.2,10900,前年（度、同期、同月）比（％）,00054,四国,28001111,平成28年11月
5.1,10900,前年（度、同期、同月）比（％）,00054,四国,28001212,平成28年12月
-3.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,26000000,平成26年
2.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,27000000,平成27年
3.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000000,平成28年
-4.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,26010000,平成26年度
5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,27010000,平成27年度
4.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000103,平成28年 1 ～ 3 月
2.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000406,平成28年 4 ～ 6 月
3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000709,平成28年 7 ～ 9 月
5.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28001012,平成28年10～12月
2.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000101,平成28年1月
7.5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000202,平成28年2月
4.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000303,平成28年3月
1.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000404,平成28年4月
1.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000505,平成28年5月
3.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000606,平成28年6月
5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000707,平成28年7月
1.5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000808,平成28年8月
2.3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28000909,平成28年9月
3,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28001010,平成28年10月
6.1,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28001111,平成28年11月
6.5,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,28001212,平成28年12月
