value,cat01,cat01_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,25000,滋賀県,2015000000,2015年,経営体
1,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,26000,京都府,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,27000,大阪府,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,28000,兵庫県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,29000,奈良県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,30000,和歌山県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,31000,鳥取県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,32000,島根県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,33000,岡山県,2015000000,2015年,経営体
3,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,34000,広島県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,35000,山口県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,36000,徳島県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,37000,香川県,2015000000,2015年,経営体
22,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,38000,愛媛県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,39000,高知県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,40000,福岡県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,41000,佐賀県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,42000,長崎県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,43000,熊本県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,44000,大分県,2015000000,2015年,経営体
12,100,経営者_雇い入れた実経営体数又は実農家数,110,市街化区域のみ,130,農業振興地域_農用地区域外,45000,宮崎県,2015000000,2015年,経営体
