value,cat01,cat01_label,cat03,cat03_label,area,area_label,time,time_label,unit
57619,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,08000,茨城県,2015000000,2015年,経営体
39789,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,09000,栃木県,2015000000,2015年,経営体
25729,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,10000,群馬県,2015000000,2015年,経営体
35629,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,11000,埼玉県,2015000000,2015年,経営体
44348,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,12000,千葉県,2015000000,2015年,経営体
2170,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,13000,東京都,2015000000,2015年,経営体
12358,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,14000,神奈川県,2015000000,2015年,経営体
55766,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,15000,新潟県,2015000000,2015年,経営体
17287,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,16000,富山県,2015000000,2015年,経営体
13291,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,17000,石川県,2015000000,2015年,経営体
15778,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,18000,福井県,2015000000,2015年,経営体
17777,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,19000,山梨県,2015000000,2015年,経営体
53471,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,20000,長野県,2015000000,2015年,経営体
28288,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,21000,岐阜県,2015000000,2015年,経営体
32099,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,22000,静岡県,2015000000,2015年,経営体
33591,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,23000,愛知県,2015000000,2015年,経営体
25848,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,24000,三重県,2015000000,2015年,経営体
19853,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,25000,滋賀県,2015000000,2015年,経営体
17278,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,26000,京都府,2015000000,2015年,経営体
7654,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,27000,大阪府,2015000000,2015年,経営体
46584,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,28000,兵庫県,2015000000,2015年,経営体
12965,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,29000,奈良県,2015000000,2015年,経営体
21209,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,30000,和歌山県,2015000000,2015年,経営体
18108,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,31000,鳥取県,2015000000,2015年,経営体
19870,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,32000,島根県,2015000000,2015年,経営体
36023,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,33000,岡山県,2015000000,2015年,経営体
29365,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,34000,広島県,2015000000,2015年,経営体
21151,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,35000,山口県,2015000000,2015年,経営体
18277,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,36000,徳島県,2015000000,2015年,経営体
20814,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,37000,香川県,2015000000,2015年,経営体
26637,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,38000,愛媛県,2015000000,2015年,経営体
15702,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,39000,高知県,2015000000,2015年,経営体
35414,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,40000,福岡県,2015000000,2015年,経営体
16937,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,41000,佐賀県,2015000000,2015年,経営体
21871,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,42000,長崎県,2015000000,2015年,経営体
41273,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,43000,熊本県,2015000000,2015年,経営体
25212,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,44000,大分県,2015000000,2015年,経営体
25985,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,45000,宮崎県,2015000000,2015年,経営体
39182,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,46000,鹿児島県,2015000000,2015年,経営体
14816,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,47000,沖縄県,2015000000,2015年,経営体
320989,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,60010,関東農政局,2015000000,2015年,経営体
87727,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,60020,東海農政局,2015000000,2015年,経営体
205947,100,経営者_雇い入れた実経営体数又は実農家数,100,合計,60030,中国四国農政局,2015000000,2015年,経営体
9304,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,00000,全国,2015000000,2015年,経営体
944,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50010,北海道地方,2015000000,2015年,経営体
8360,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50020,都府県,2015000000,2015年,経営体
4092,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50030,東北地方,2015000000,2015年,経営体
478,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50040,北陸地方,2015000000,2015年,経営体
1525,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50050,関東・東山地方,2015000000,2015年,経営体
1506,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50060,北関東地方,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50070,南関東地方,2015000000,2015年,経営体
19,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50080,東山地方,2015000000,2015年,経営体
101,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50090,東海地方,2015000000,2015年,経営体
374,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50100,近畿地方,2015000000,2015年,経営体
1242,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50110,中国地方,2015000000,2015年,経営体
440,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50120,山陰地方,2015000000,2015年,経営体
802,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50130,山陽地方,2015000000,2015年,経営体
201,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50140,四国地方,2015000000,2015年,経営体
347,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50150,九州地方,2015000000,2015年,経営体
183,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50160,北九州地方,2015000000,2015年,経営体
164,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50170,南九州地方,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,50180,沖縄地方,2015000000,2015年,経営体
944,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,01000,北海道,2015000000,2015年,経営体
212,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,02000,青森県,2015000000,2015年,経営体
519,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,03000,岩手県,2015000000,2015年,経営体
913,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,04000,宮城県,2015000000,2015年,経営体
256,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,05000,秋田県,2015000000,2015年,経営体
472,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,06000,山形県,2015000000,2015年,経営体
1720,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,07000,福島県,2015000000,2015年,経営体
61,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,08000,茨城県,2015000000,2015年,経営体
808,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,09000,栃木県,2015000000,2015年,経営体
637,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,10000,群馬県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,11000,埼玉県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,12000,千葉県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,13000,東京都,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,14000,神奈川県,2015000000,2015年,経営体
169,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,15000,新潟県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,16000,富山県,2015000000,2015年,経営体
309,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,17000,石川県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,18000,福井県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,19000,山梨県,2015000000,2015年,経営体
19,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,20000,長野県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,21000,岐阜県,2015000000,2015年,経営体
47,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,22000,静岡県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,23000,愛知県,2015000000,2015年,経営体
54,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,24000,三重県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,25000,滋賀県,2015000000,2015年,経営体
86,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,26000,京都府,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,27000,大阪府,2015000000,2015年,経営体
161,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,28000,兵庫県,2015000000,2015年,経営体
127,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,29000,奈良県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,30000,和歌山県,2015000000,2015年,経営体
440,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,31000,鳥取県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,32000,島根県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,33000,岡山県,2015000000,2015年,経営体
616,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,34000,広島県,2015000000,2015年,経営体
186,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,35000,山口県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,36000,徳島県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,37000,香川県,2015000000,2015年,経営体
201,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,38000,愛媛県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,39000,高知県,2015000000,2015年,経営体
74,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,40000,福岡県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,41000,佐賀県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,42000,長崎県,2015000000,2015年,経営体
109,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,43000,熊本県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,44000,大分県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,45000,宮崎県,2015000000,2015年,経営体
164,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,46000,鹿児島県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,47000,沖縄県,2015000000,2015年,経営体
1572,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,60010,関東農政局,2015000000,2015年,経営体
54,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,60020,東海農政局,2015000000,2015年,経営体
1443,100,経営者_雇い入れた実経営体数又は実農家数,110,振興山村地域のみ,60030,中国四国農政局,2015000000,2015年,経営体
188386,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,00000,全国,2015000000,2015年,経営体
15309,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50010,北海道地方,2015000000,2015年,経営体
173077,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50020,都府県,2015000000,2015年,経営体
62992,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50030,東北地方,2015000000,2015年,経営体
8866,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50040,北陸地方,2015000000,2015年,経営体
5157,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50050,関東・東山地方,2015000000,2015年,経営体
2193,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50060,北関東地方,2015000000,2015年,経営体
1613,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50070,南関東地方,2015000000,2015年,経営体
1351,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50080,東山地方,2015000000,2015年,経営体
1497,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50090,東海地方,2015000000,2015年,経営体
4771,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50100,近畿地方,2015000000,2015年,経営体
16614,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50110,中国地方,2015000000,2015年,経営体
2768,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50120,山陰地方,2015000000,2015年,経営体
13846,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50130,山陽地方,2015000000,2015年,経営体
6099,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50140,四国地方,2015000000,2015年,経営体
61924,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50150,九州地方,2015000000,2015年,経営体
30883,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50160,北九州地方,2015000000,2015年,経営体
31041,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50170,南九州地方,2015000000,2015年,経営体
5157,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,50180,沖縄地方,2015000000,2015年,経営体
15309,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,01000,北海道,2015000000,2015年,経営体
8770,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,02000,青森県,2015000000,2015年,経営体
10846,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,03000,岩手県,2015000000,2015年,経営体
8199,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,04000,宮城県,2015000000,2015年,経営体
18539,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,05000,秋田県,2015000000,2015年,経営体
10295,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,06000,山形県,2015000000,2015年,経営体
6343,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,07000,福島県,2015000000,2015年,経営体
1308,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,08000,茨城県,2015000000,2015年,経営体
885,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,09000,栃木県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,10000,群馬県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,11000,埼玉県,2015000000,2015年,経営体
1516,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,12000,千葉県,2015000000,2015年,経営体
97,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,13000,東京都,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,14000,神奈川県,2015000000,2015年,経営体
6297,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,15000,新潟県,2015000000,2015年,経営体
1563,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,16000,富山県,2015000000,2015年,経営体
1006,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,17000,石川県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,18000,福井県,2015000000,2015年,経営体
18,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,19000,山梨県,2015000000,2015年,経営体
1333,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,20000,長野県,2015000000,2015年,経営体
415,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,21000,岐阜県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,22000,静岡県,2015000000,2015年,経営体
948,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,23000,愛知県,2015000000,2015年,経営体
134,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,24000,三重県,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,25000,滋賀県,2015000000,2015年,経営体
1223,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,26000,京都府,2015000000,2015年,経営体
-,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,27000,大阪府,2015000000,2015年,経営体
2755,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,28000,兵庫県,2015000000,2015年,経営体
786,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,29000,奈良県,2015000000,2015年,経営体
7,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,30000,和歌山県,2015000000,2015年,経営体
103,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,31000,鳥取県,2015000000,2015年,経営体
2665,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,32000,島根県,2015000000,2015年,経営体
5946,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,33000,岡山県,2015000000,2015年,経営体
5242,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,34000,広島県,2015000000,2015年,経営体
2658,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,35000,山口県,2015000000,2015年,経営体
726,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,36000,徳島県,2015000000,2015年,経営体
656,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,37000,香川県,2015000000,2015年,経営体
3694,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,38000,愛媛県,2015000000,2015年,経営体
1023,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,39000,高知県,2015000000,2015年,経営体
6692,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,40000,福岡県,2015000000,2015年,経営体
3117,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,41000,佐賀県,2015000000,2015年,経営体
7053,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,42000,長崎県,2015000000,2015年,経営体
7795,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,43000,熊本県,2015000000,2015年,経営体
6226,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,44000,大分県,2015000000,2015年,経営体
3864,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,45000,宮崎県,2015000000,2015年,経営体
27177,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,46000,鹿児島県,2015000000,2015年,経営体
5157,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,47000,沖縄県,2015000000,2015年,経営体
5157,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,60010,関東農政局,2015000000,2015年,経営体
1497,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,60020,東海農政局,2015000000,2015年,経営体
22713,100,経営者_雇い入れた実経営体数又は実農家数,120,過疎地域のみ,60030,中国四国農政局,2015000000,2015年,経営体
113682,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,00000,全国,2015000000,2015年,経営体
225,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50010,北海道地方,2015000000,2015年,経営体
113457,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50020,都府県,2015000000,2015年,経営体
10559,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50030,東北地方,2015000000,2015年,経営体
10437,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50040,北陸地方,2015000000,2015年,経営体
25729,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50050,関東・東山地方,2015000000,2015年,経営体
4906,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50060,北関東地方,2015000000,2015年,経営体
4645,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50070,南関東地方,2015000000,2015年,経営体
16178,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50080,東山地方,2015000000,2015年,経営体
10513,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50090,東海地方,2015000000,2015年,経営体
20743,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50100,近畿地方,2015000000,2015年,経営体
8101,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50110,中国地方,2015000000,2015年,経営体
3372,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50120,山陰地方,2015000000,2015年,経営体
4729,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50130,山陽地方,2015000000,2015年,経営体
10203,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50140,四国地方,2015000000,2015年,経営体
17037,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50150,九州地方,2015000000,2015年,経営体
14350,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50160,北九州地方,2015000000,2015年,経営体
2687,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50170,南九州地方,2015000000,2015年,経営体
135,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,50180,沖縄地方,2015000000,2015年,経営体
225,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,01000,北海道,2015000000,2015年,経営体
441,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,02000,青森県,2015000000,2015年,経営体
2017,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,03000,岩手県,2015000000,2015年,経営体
149,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,04000,宮城県,2015000000,2015年,経営体
275,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,05000,秋田県,2015000000,2015年,経営体
1879,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,06000,山形県,2015000000,2015年,経営体
5798,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,07000,福島県,2015000000,2015年,経営体
2458,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,08000,茨城県,2015000000,2015年,経営体
908,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,09000,栃木県,2015000000,2015年,経営体
1540,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,10000,群馬県,2015000000,2015年,経営体
400,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,11000,埼玉県,2015000000,2015年,経営体
3386,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,12000,千葉県,2015000000,2015年,経営体
47,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,13000,東京都,2015000000,2015年,経営体
812,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,14000,神奈川県,2015000000,2015年,経営体
3655,100,経営者_雇い入れた実経営体数又は実農家数,130,特定農山村地域のみ,15000,新潟県,2015000000,2015年,経営体
