value,cat01,cat01_label,cat03,cat03_label,area,area_label,time,time_label,unit
2755,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,14000,神奈川県,2015000000,2015年,戸
9430,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,15000,新潟県,2015000000,2015年,戸
2661,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,16000,富山県,2015000000,2015年,戸
2850,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,17000,石川県,2015000000,2015年,戸
2232,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,18000,福井県,2015000000,2015年,戸
6180,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,19000,山梨県,2015000000,2015年,戸
14199,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,20000,長野県,2015000000,2015年,戸
3545,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,21000,岐阜県,2015000000,2015年,戸
8183,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,22000,静岡県,2015000000,2015年,戸
6540,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,23000,愛知県,2015000000,2015年,戸
3685,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,24000,三重県,2015000000,2015年,戸
2381,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,25000,滋賀県,2015000000,2015年,戸
2601,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,26000,京都府,2015000000,2015年,戸
1263,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,27000,大阪府,2015000000,2015年,戸
6284,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,28000,兵庫県,2015000000,2015年,戸
2128,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,29000,奈良県,2015000000,2015年,戸
7824,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,30000,和歌山県,2015000000,2015年,戸
3019,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,31000,鳥取県,2015000000,2015年,戸
3009,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,32000,島根県,2015000000,2015年,戸
5364,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,33000,岡山県,2015000000,2015年,戸
4400,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,34000,広島県,2015000000,2015年,戸
3381,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,35000,山口県,2015000000,2015年,戸
3436,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,36000,徳島県,2015000000,2015年,戸
2463,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,37000,香川県,2015000000,2015年,戸
6104,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,38000,愛媛県,2015000000,2015年,戸
4871,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,39000,高知県,2015000000,2015年,戸
7972,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,40000,福岡県,2015000000,2015年,戸
4922,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,41000,佐賀県,2015000000,2015年,戸
5590,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,42000,長崎県,2015000000,2015年,戸
11421,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,43000,熊本県,2015000000,2015年,戸
4527,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,44000,大分県,2015000000,2015年,戸
6384,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,45000,宮崎県,2015000000,2015年,戸
8978,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,46000,鹿児島県,2015000000,2015年,戸
2518,120,雇用者_雇い入れた実経営体数又は実農家数,100,合計,47000,沖縄県,2015000000,2015年,戸
121852,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,00000,全国,2015000000,2015年,戸
15792,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50010,北海道地方,2015000000,2015年,戸
106060,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50020,都府県,2015000000,2015年,戸
23916,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50030,東北地方,2015000000,2015年,戸
4454,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50040,北陸地方,2015000000,2015年,戸
25659,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50050,関東・東山地方,2015000000,2015年,戸
10820,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50060,北関東地方,2015000000,2015年,戸
7860,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50070,南関東地方,2015000000,2015年,戸
6979,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50080,東山地方,2015000000,2015年,戸
9065,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50090,東海地方,2015000000,2015年,戸
7313,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50100,近畿地方,2015000000,2015年,戸
3557,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50110,中国地方,2015000000,2015年,戸
1308,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50120,山陰地方,2015000000,2015年,戸
2249,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50130,山陽地方,2015000000,2015年,戸
6588,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50140,四国地方,2015000000,2015年,戸
24361,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50150,九州地方,2015000000,2015年,戸
16861,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50160,北九州地方,2015000000,2015年,戸
7500,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50170,南九州地方,2015000000,2015年,戸
1147,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,50180,沖縄地方,2015000000,2015年,戸
15792,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,01000,北海道,2015000000,2015年,戸
7880,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,02000,青森県,2015000000,2015年,戸
2917,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,03000,岩手県,2015000000,2015年,戸
2187,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,04000,宮城県,2015000000,2015年,戸
3124,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,05000,秋田県,2015000000,2015年,戸
4513,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,06000,山形県,2015000000,2015年,戸
3295,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,07000,福島県,2015000000,2015年,戸
4517,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,08000,茨城県,2015000000,2015年,戸
3287,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,09000,栃木県,2015000000,2015年,戸
3016,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,10000,群馬県,2015000000,2015年,戸
2085,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,11000,埼玉県,2015000000,2015年,戸
4259,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,12000,千葉県,2015000000,2015年,戸
487,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,13000,東京都,2015000000,2015年,戸
1029,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,14000,神奈川県,2015000000,2015年,戸
2997,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,15000,新潟県,2015000000,2015年,戸
476,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,16000,富山県,2015000000,2015年,戸
634,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,17000,石川県,2015000000,2015年,戸
347,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,18000,福井県,2015000000,2015年,戸
2006,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,19000,山梨県,2015000000,2015年,戸
4973,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,20000,長野県,2015000000,2015年,戸
1036,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,21000,岐阜県,2015000000,2015年,戸
3473,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,22000,静岡県,2015000000,2015年,戸
3599,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,23000,愛知県,2015000000,2015年,戸
957,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,24000,三重県,2015000000,2015年,戸
555,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,25000,滋賀県,2015000000,2015年,戸
744,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,26000,京都府,2015000000,2015年,戸
387,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,27000,大阪府,2015000000,2015年,戸
1330,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,28000,兵庫県,2015000000,2015年,戸
682,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,29000,奈良県,2015000000,2015年,戸
3615,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,30000,和歌山県,2015000000,2015年,戸
806,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,31000,鳥取県,2015000000,2015年,戸
502,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,32000,島根県,2015000000,2015年,戸
982,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,33000,岡山県,2015000000,2015年,戸
740,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,34000,広島県,2015000000,2015年,戸
527,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,35000,山口県,2015000000,2015年,戸
1293,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,36000,徳島県,2015000000,2015年,戸
629,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,37000,香川県,2015000000,2015年,戸
2232,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,38000,愛媛県,2015000000,2015年,戸
2434,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,39000,高知県,2015000000,2015年,戸
3791,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,40000,福岡県,2015000000,2015年,戸
2466,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,41000,佐賀県,2015000000,2015年,戸
2868,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,42000,長崎県,2015000000,2015年,戸
6359,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,43000,熊本県,2015000000,2015年,戸
1377,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,44000,大分県,2015000000,2015年,戸
3405,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,45000,宮崎県,2015000000,2015年,戸
4095,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,46000,鹿児島県,2015000000,2015年,戸
1147,120,雇用者_雇い入れた実経営体数又は実農家数,110,主業農家,47000,沖縄県,2015000000,2015年,戸
113182,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,00000,全国,2015000000,2015年,戸
15477,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50010,北海道地方,2015000000,2015年,戸
97705,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50020,都府県,2015000000,2015年,戸
21424,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50030,東北地方,2015000000,2015年,戸
3754,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50040,北陸地方,2015000000,2015年,戸
23957,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50050,関東・東山地方,2015000000,2015年,戸
10215,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50060,北関東地方,2015000000,2015年,戸
7339,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50070,南関東地方,2015000000,2015年,戸
6403,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50080,東山地方,2015000000,2015年,戸
8598,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50090,東海地方,2015000000,2015年,戸
6686,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50100,近畿地方,2015000000,2015年,戸
3073,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50110,中国地方,2015000000,2015年,戸
1157,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50120,山陰地方,2015000000,2015年,戸
1916,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50130,山陽地方,2015000000,2015年,戸
6107,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50140,四国地方,2015000000,2015年,戸
23036,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50150,九州地方,2015000000,2015年,戸
15927,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50160,北九州地方,2015000000,2015年,戸
7109,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50170,南九州地方,2015000000,2015年,戸
1070,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,50180,沖縄地方,2015000000,2015年,戸
15477,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,01000,北海道,2015000000,2015年,戸
7334,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,02000,青森県,2015000000,2015年,戸
2603,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,03000,岩手県,2015000000,2015年,戸
1841,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,04000,宮城県,2015000000,2015年,戸
2597,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,05000,秋田県,2015000000,2015年,戸
4117,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,06000,山形県,2015000000,2015年,戸
2932,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,07000,福島県,2015000000,2015年,戸
4256,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,08000,茨城県,2015000000,2015年,戸
3071,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,09000,栃木県,2015000000,2015年,戸
2888,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,10000,群馬県,2015000000,2015年,戸
1905,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,11000,埼玉県,2015000000,2015年,戸
4013,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,12000,千葉県,2015000000,2015年,戸
453,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,13000,東京都,2015000000,2015年,戸
968,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,14000,神奈川県,2015000000,2015年,戸
2551,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,15000,新潟県,2015000000,2015年,戸
376,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,16000,富山県,2015000000,2015年,戸
526,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,17000,石川県,2015000000,2015年,戸
301,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,18000,福井県,2015000000,2015年,戸
1789,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,19000,山梨県,2015000000,2015年,戸
4614,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,20000,長野県,2015000000,2015年,戸
981,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,21000,岐阜県,2015000000,2015年,戸
3269,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,22000,静岡県,2015000000,2015年,戸
3506,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,23000,愛知県,2015000000,2015年,戸
842,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,24000,三重県,2015000000,2015年,戸
479,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,25000,滋賀県,2015000000,2015年,戸
662,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,26000,京都府,2015000000,2015年,戸
342,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,27000,大阪府,2015000000,2015年,戸
1152,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,28000,兵庫県,2015000000,2015年,戸
631,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,29000,奈良県,2015000000,2015年,戸
3420,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,30000,和歌山県,2015000000,2015年,戸
720,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,31000,鳥取県,2015000000,2015年,戸
437,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,32000,島根県,2015000000,2015年,戸
843,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,33000,岡山県,2015000000,2015年,戸
637,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,34000,広島県,2015000000,2015年,戸
436,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,35000,山口県,2015000000,2015年,戸
1185,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,36000,徳島県,2015000000,2015年,戸
555,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,37000,香川県,2015000000,2015年,戸
2036,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,38000,愛媛県,2015000000,2015年,戸
2331,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,39000,高知県,2015000000,2015年,戸
3566,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,40000,福岡県,2015000000,2015年,戸
2292,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,41000,佐賀県,2015000000,2015年,戸
2713,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,42000,長崎県,2015000000,2015年,戸
6117,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,43000,熊本県,2015000000,2015年,戸
1239,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,44000,大分県,2015000000,2015年,戸
3270,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,45000,宮崎県,2015000000,2015年,戸
3839,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,46000,鹿児島県,2015000000,2015年,戸
1070,120,雇用者_雇い入れた実経営体数又は実農家数,120,主業農家_うち65歳未満の農業専従者がいる,47000,沖縄県,2015000000,2015年,戸
49520,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,00000,全国,2015000000,2015年,戸
785,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50010,北海道地方,2015000000,2015年,戸
48735,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50020,都府県,2015000000,2015年,戸
13371,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50030,東北地方,2015000000,2015年,戸
4340,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50040,北陸地方,2015000000,2015年,戸
10340,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50050,関東・東山地方,2015000000,2015年,戸
3355,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50060,北関東地方,2015000000,2015年,戸
3430,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50070,南関東地方,2015000000,2015年,戸
3555,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50080,東山地方,2015000000,2015年,戸
3787,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50090,東海地方,2015000000,2015年,戸
4009,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50100,近畿地方,2015000000,2015年,戸
3311,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50110,中国地方,2015000000,2015年,戸
1201,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50120,山陰地方,2015000000,2015年,戸
2110,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50130,山陽地方,2015000000,2015年,戸
2265,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50140,四国地方,2015000000,2015年,戸
6870,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50150,九州地方,2015000000,2015年,戸
4972,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50160,北九州地方,2015000000,2015年,戸
1898,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50170,南九州地方,2015000000,2015年,戸
442,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,50180,沖縄地方,2015000000,2015年,戸
785,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,01000,北海道,2015000000,2015年,戸
2730,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,02000,青森県,2015000000,2015年,戸
2039,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,03000,岩手県,2015000000,2015年,戸
1735,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,04000,宮城県,2015000000,2015年,戸
2001,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,05000,秋田県,2015000000,2015年,戸
2535,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,06000,山形県,2015000000,2015年,戸
2331,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,07000,福島県,2015000000,2015年,戸
1372,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,08000,茨城県,2015000000,2015年,戸
1315,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,09000,栃木県,2015000000,2015年,戸
668,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,10000,群馬県,2015000000,2015年,戸
1024,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,11000,埼玉県,2015000000,2015年,戸
1466,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,12000,千葉県,2015000000,2015年,戸
341,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,13000,東京都,2015000000,2015年,戸
599,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,14000,神奈川県,2015000000,2015年,戸
2696,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,15000,新潟県,2015000000,2015年,戸
629,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,16000,富山県,2015000000,2015年,戸
537,120,雇用者_雇い入れた実経営体数又は実農家数,130,準主業農家,17000,石川県,2015000000,2015年,戸
