value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label
277,004,事業所数,000,総数,01552,佐呂間町,2012000000,2012年
982,004,事業所数,000,総数,01555,遠軽町,2012000000,2012年
458,004,事業所数,000,総数,01559,湧別町,2012000000,2012年
157,004,事業所数,000,総数,01560,滝上町,2012000000,2012年
205,004,事業所数,000,総数,01561,興部町,2012000000,2012年
58,004,事業所数,000,総数,01562,西興部村,2012000000,2012年
251,004,事業所数,000,総数,01563,雄武町,2012000000,2012年
366,004,事業所数,000,総数,01564,大空町,2012000000,2012年
2721,004,事業所数,000,総数,01570,胆振総合振興局,2012000000,2012年
225,004,事業所数,000,総数,01571,豊浦町,2012000000,2012年
141,004,事業所数,000,総数,01575,壮瞥町,2012000000,2012年
827,004,事業所数,000,総数,01578,白老町,2012000000,2012年
217,004,事業所数,000,総数,01581,厚真町,2012000000,2012年
502,004,事業所数,000,総数,01584,洞爺湖町,2012000000,2012年
353,004,事業所数,000,総数,01585,安平町,2012000000,2012年
456,004,事業所数,000,総数,01586,むかわ町,2012000000,2012年
3994,004,事業所数,000,総数,01600,日高振興局,2012000000,2012年
724,004,事業所数,000,総数,01601,日高町,2012000000,2012年
285,004,事業所数,000,総数,01602,平取町,2012000000,2012年
313,004,事業所数,000,総数,01604,新冠町,2012000000,2012年
888,004,事業所数,000,総数,01607,浦河町,2012000000,2012年
268,004,事業所数,000,総数,01608,様似町,2012000000,2012年
264,004,事業所数,000,総数,01609,えりも町,2012000000,2012年
1252,004,事業所数,000,総数,01610,新ひだか町,2012000000,2012年
7496,004,事業所数,000,総数,01630,十勝総合振興局,2012000000,2012年
1251,004,事業所数,000,総数,01631,音更町,2012000000,2012年
269,004,事業所数,000,総数,01632,士幌町,2012000000,2012年
298,004,事業所数,000,総数,01633,上士幌町,2012000000,2012年
253,004,事業所数,000,総数,01634,鹿追町,2012000000,2012年
333,004,事業所数,000,総数,01635,新得町,2012000000,2012年
484,004,事業所数,000,総数,01636,清水町,2012000000,2012年
740,004,事業所数,000,総数,01637,芽室町,2012000000,2012年
231,004,事業所数,000,総数,01638,中札内村,2012000000,2012年
109,004,事業所数,000,総数,01639,更別村,2012000000,2012年
328,004,事業所数,000,総数,01641,大樹町,2012000000,2012年
460,004,事業所数,000,総数,01642,広尾町,2012000000,2012年
956,004,事業所数,000,総数,01643,幕別町,2012000000,2012年
367,004,事業所数,000,総数,01644,池田町,2012000000,2012年
156,004,事業所数,000,総数,01645,豊頃町,2012000000,2012年
433,004,事業所数,000,総数,01646,本別町,2012000000,2012年
409,004,事業所数,000,総数,01647,足寄町,2012000000,2012年
129,004,事業所数,000,総数,01648,陸別町,2012000000,2012年
290,004,事業所数,000,総数,01649,浦幌町,2012000000,2012年
3237,004,事業所数,000,総数,01660,釧路総合振興局,2012000000,2012年
980,004,事業所数,000,総数,01661,釧路町,2012000000,2012年
549,004,事業所数,000,総数,01662,厚岸町,2012000000,2012年
268,004,事業所数,000,総数,01663,浜中町,2012000000,2012年
402,004,事業所数,000,総数,01664,標茶町,2012000000,2012年
486,004,事業所数,000,総数,01665,弟子屈町,2012000000,2012年
107,004,事業所数,000,総数,01667,鶴居村,2012000000,2012年
445,004,事業所数,000,総数,01668,白糠町,2012000000,2012年
2788,004,事業所数,000,総数,01690,根室振興局,2012000000,2012年
713,004,事業所数,000,総数,01691,別海町,2012000000,2012年
1393,004,事業所数,000,総数,01692,中標津町,2012000000,2012年
294,004,事業所数,000,総数,01693,標津町,2012000000,2012年
388,004,事業所数,000,総数,01694,羅臼町,2012000000,2012年
59346,004,事業所数,000,総数,02000,青森県,2012000000,2012年
13108,004,事業所数,000,総数,02201,青森市,2012000000,2012年
8169,004,事業所数,000,総数,02202,弘前市,2012000000,2012年
11290,004,事業所数,000,総数,02203,八戸市,2012000000,2012年
1439,004,事業所数,000,総数,02204,黒石市,2012000000,2012年
2977,004,事業所数,000,総数,02205,五所川原市,2012000000,2012年
3327,004,事業所数,000,総数,02206,十和田市,2012000000,2012年
1842,004,事業所数,000,総数,02207,三沢市,2012000000,2012年
2727,004,事業所数,000,総数,02208,むつ市,2012000000,2012年
1211,004,事業所数,000,総数,02209,つがる市,2012000000,2012年
1162,004,事業所数,000,総数,02210,平川市,2012000000,2012年
1013,004,事業所数,000,総数,02300,東津軽郡,2012000000,2012年
435,004,事業所数,000,総数,02301,平内町,2012000000,2012年
163,004,事業所数,000,総数,02303,今別町,2012000000,2012年
92,004,事業所数,000,総数,02304,蓬田村,2012000000,2012年
323,004,事業所数,000,総数,02307,外ヶ浜町,2012000000,2012年
992,004,事業所数,000,総数,02320,西津軽郡,2012000000,2012年
528,004,事業所数,000,総数,02321,鰺ヶ沢町,2012000000,2012年
464,004,事業所数,000,総数,02323,深浦町,2012000000,2012年
73,004,事業所数,000,総数,02340,中津軽郡,2012000000,2012年
73,004,事業所数,000,総数,02343,西目屋村,2012000000,2012年
1168,004,事業所数,000,総数,02360,南津軽郡,2012000000,2012年
533,004,事業所数,000,総数,02361,藤崎町,2012000000,2012年
401,004,事業所数,000,総数,02362,大鰐町,2012000000,2012年
234,004,事業所数,000,総数,02367,田舎館村,2012000000,2012年
1517,004,事業所数,000,総数,02380,北津軽郡,2012000000,2012年
603,004,事業所数,000,総数,02381,板柳町,2012000000,2012年
433,004,事業所数,000,総数,02384,鶴田町,2012000000,2012年
481,004,事業所数,000,総数,02387,中泊町,2012000000,2012年
4116,004,事業所数,000,総数,02400,上北郡,2012000000,2012年
721,004,事業所数,000,総数,02401,野辺地町,2012000000,2012年
673,004,事業所数,000,総数,02402,七戸町,2012000000,2012年
355,004,事業所数,000,総数,02405,六戸町,2012000000,2012年
220,004,事業所数,000,総数,02406,横浜町,2012000000,2012年
729,004,事業所数,000,総数,02408,東北町,2012000000,2012年
544,004,事業所数,000,総数,02411,六ヶ所村,2012000000,2012年
874,004,事業所数,000,総数,02412,おいらせ町,2012000000,2012年
811,004,事業所数,000,総数,02420,下北郡,2012000000,2012年
323,004,事業所数,000,総数,02423,大間町,2012000000,2012年
262,004,事業所数,000,総数,02424,東通村,2012000000,2012年
99,004,事業所数,000,総数,02425,風間浦村,2012000000,2012年
127,004,事業所数,000,総数,02426,佐井村,2012000000,2012年
2404,004,事業所数,000,総数,02440,三戸郡,2012000000,2012年
417,004,事業所数,000,総数,02441,三戸町,2012000000,2012年
608,004,事業所数,000,総数,02442,五戸町,2012000000,2012年
266,004,事業所数,000,総数,02443,田子町,2012000000,2012年
624,004,事業所数,000,総数,02445,南部町,2012000000,2012年
386,004,事業所数,000,総数,02446,階上町,2012000000,2012年
103,004,事業所数,000,総数,02450,新郷村,2012000000,2012年
57551,004,事業所数,000,総数,03000,岩手県,2012000000,2012年
14677,004,事業所数,000,総数,03201,盛岡市,2012000000,2012年
2567,004,事業所数,000,総数,03202,宮古市,2012000000,2012年
1928,004,事業所数,000,総数,03203,大船渡市,2012000000,2012年
4325,004,事業所数,000,総数,03205,花巻市,2012000000,2012年
4295,004,事業所数,000,総数,03206,北上市,2012000000,2012年
1881,004,事業所数,000,総数,03207,久慈市,2012000000,2012年
1406,004,事業所数,000,総数,03208,遠野市,2012000000,2012年
5613,004,事業所数,000,総数,03209,一関市,2012000000,2012年
617,004,事業所数,000,総数,03210,陸前高田市,2012000000,2012年
1635,004,事業所数,000,総数,03211,釜石市,2012000000,2012年
1424,004,事業所数,000,総数,03213,二戸市,2012000000,2012年
1251,004,事業所数,000,総数,03214,八幡平市,2012000000,2012年
5715,004,事業所数,000,総数,03215,奥州市,2012000000,2012年
2966,004,事業所数,000,総数,03300,岩手郡,2012000000,2012年
723,004,事業所数,000,総数,03301,雫石町,2012000000,2012年
301,004,事業所数,000,総数,03302,葛巻町,2012000000,2012年
534,004,事業所数,000,総数,03303,岩手町,2012000000,2012年
1408,004,事業所数,000,総数,03305,滝沢村,2012000000,2012年
2335,004,事業所数,000,総数,03320,紫波郡,2012000000,2012年
1086,004,事業所数,000,総数,03321,紫波町,2012000000,2012年
1249,004,事業所数,000,総数,03322,矢巾町,2012000000,2012年
360,004,事業所数,000,総数,03360,和賀郡,2012000000,2012年
360,004,事業所数,000,総数,03366,西和賀町,2012000000,2012年
530,004,事業所数,000,総数,03380,胆沢郡,2012000000,2012年
530,004,事業所数,000,総数,03381,金ケ崎町,2012000000,2012年
432,004,事業所数,000,総数,03400,西磐井郡,2012000000,2012年
432,004,事業所数,000,総数,03402,平泉町,2012000000,2012年
252,004,事業所数,000,総数,03440,気仙郡,2012000000,2012年
252,004,事業所数,000,総数,03441,住田町,2012000000,2012年
188,004,事業所数,000,総数,03460,上閉伊郡,2012000000,2012年
188,004,事業所数,000,総数,03461,大槌町,2012000000,2012年
1123,004,事業所数,000,総数,03480,下閉伊郡,2012000000,2012年
316,004,事業所数,000,総数,03482,山田町,2012000000,2012年
527,004,事業所数,000,総数,03483,岩泉町,2012000000,2012年
130,004,事業所数,000,総数,03484,田野畑村,2012000000,2012年
150,004,事業所数,000,総数,03485,普代村,2012000000,2012年
1451,004,事業所数,000,総数,03500,九戸郡,2012000000,2012年
411,004,事業所数,000,総数,03501,軽米町,2012000000,2012年
158,004,事業所数,000,総数,03503,野田村,2012000000,2012年
233,004,事業所数,000,総数,03506,九戸村,2012000000,2012年
649,004,事業所数,000,総数,03507,洋野町,2012000000,2012年
580,004,事業所数,000,総数,03520,二戸郡,2012000000,2012年
580,004,事業所数,000,総数,03524,一戸町,2012000000,2012年
92769,004,事業所数,000,総数,04000,宮城県,2012000000,2012年
45845,004,事業所数,000,総数,04100,仙台市,2012000000,2012年
18277,004,事業所数,000,総数,04101,青葉区,2012000000,2012年
8587,004,事業所数,000,総数,04102,宮城野区,2012000000,2012年
6468,004,事業所数,000,総数,04103,若林区,2012000000,2012年
5873,004,事業所数,000,総数,04104,太白区,2012000000,2012年
6640,004,事業所数,000,総数,04105,泉区,2012000000,2012年
5218,004,事業所数,000,総数,04202,石巻市,2012000000,2012年
2553,004,事業所数,000,総数,04203,塩竈市,2012000000,2012年
2131,004,事業所数,000,総数,04205,気仙沼市,2012000000,2012年
1568,004,事業所数,000,総数,04206,白石市,2012000000,2012年
2383,004,事業所数,000,総数,04207,名取市,2012000000,2012年
1246,004,事業所数,000,総数,04208,角田市,2012000000,2012年
1931,004,事業所数,000,総数,04209,多賀城市,2012000000,2012年
1694,004,事業所数,000,総数,04211,岩沼市,2012000000,2012年
4203,004,事業所数,000,総数,04212,登米市,2012000000,2012年
3226,004,事業所数,000,総数,04213,栗原市,2012000000,2012年
1006,004,事業所数,000,総数,04214,東松島市,2012000000,2012年
5792,004,事業所数,000,総数,04215,大崎市,2012000000,2012年
698,004,事業所数,000,総数,04300,刈田郡,2012000000,2012年
612,004,事業所数,000,総数,04301,蔵王町,2012000000,2012年
86,004,事業所数,000,総数,04302,七ヶ宿町,2012000000,2012年
3376,004,事業所数,000,総数,04320,柴田郡,2012000000,2012年
1210,004,事業所数,000,総数,04321,大河原町,2012000000,2012年
509,004,事業所数,000,総数,04322,村田町,2012000000,2012年
1209,004,事業所数,000,総数,04323,柴田町,2012000000,2012年
448,004,事業所数,000,総数,04324,川崎町,2012000000,2012年
508,004,事業所数,000,総数,04340,伊具郡,2012000000,2012年
508,004,事業所数,000,総数,04341,丸森町,2012000000,2012年
1241,004,事業所数,000,総数,04360,亘理郡,2012000000,2012年
881,004,事業所数,000,総数,04361,亘理町,2012000000,2012年
360,004,事業所数,000,総数,04362,山元町,2012000000,2012年
1922,004,事業所数,000,総数,04400,宮城郡,2012000000,2012年
574,004,事業所数,000,総数,04401,松島町,2012000000,2012年
424,004,事業所数,000,総数,04404,七ヶ浜町,2012000000,2012年
924,004,事業所数,000,総数,04406,利府町,2012000000,2012年
2903,004,事業所数,000,総数,04420,黒川郡,2012000000,2012年
1087,004,事業所数,000,総数,04421,大和町,2012000000,2012年
358,004,事業所数,000,総数,04422,大郷町,2012000000,2012年
1177,004,事業所数,000,総数,04423,富谷町,2012000000,2012年
281,004,事業所数,000,総数,04424,大衡村,2012000000,2012年
1374,004,事業所数,000,総数,04440,加美郡,2012000000,2012年
221,004,事業所数,000,総数,04444,色麻町,2012000000,2012年
1153,004,事業所数,000,総数,04445,加美町,2012000000,2012年
1530,004,事業所数,000,総数,04500,遠田郡,2012000000,2012年
632,004,事業所数,000,総数,04501,涌谷町,2012000000,2012年
898,004,事業所数,000,総数,04505,美里町,2012000000,2012年
170,004,事業所数,000,総数,04580,牡鹿郡,2012000000,2012年
170,004,事業所数,000,総数,04581,女川町,2012000000,2012年
251,004,事業所数,000,総数,04600,本吉郡,2012000000,2012年
251,004,事業所数,000,総数,04606,南三陸町,2012000000,2012年
50817,004,事業所数,000,総数,05000,秋田県,2012000000,2012年
14919,004,事業所数,000,総数,05201,秋田市,2012000000,2012年
3150,004,事業所数,000,総数,05202,能代市,2012000000,2012年
4884,004,事業所数,000,総数,05203,横手市,2012000000,2012年
3735,004,事業所数,000,総数,05204,大館市,2012000000,2012年
1364,004,事業所数,000,総数,05206,男鹿市,2012000000,2012年
2713,004,事業所数,000,総数,05207,湯沢市,2012000000,2012年
1616,004,事業所数,000,総数,05209,鹿角市,2012000000,2012年
3917,004,事業所数,000,総数,05210,由利本荘市,2012000000,2012年
1166,004,事業所数,000,総数,05211,潟上市,2012000000,2012年
4436,004,事業所数,000,総数,05212,大仙市,2012000000,2012年
1772,004,事業所数,000,総数,05213,北秋田市,2012000000,2012年
1258,004,事業所数,000,総数,05214,にかほ市,2012000000,2012年
1551,004,事業所数,000,総数,05215,仙北市,2012000000,2012年
282,004,事業所数,000,総数,05300,鹿角郡,2012000000,2012年
282,004,事業所数,000,総数,05303,小坂町,2012000000,2012年
115,004,事業所数,000,総数,05320,北秋田郡,2012000000,2012年
115,004,事業所数,000,総数,05327,上小阿仁村,2012000000,2012年
1238,004,事業所数,000,総数,05340,山本郡,2012000000,2012年
166,004,事業所数,000,総数,05346,藤里町,2012000000,2012年
732,004,事業所数,000,総数,05348,三種町,2012000000,2012年
340,004,事業所数,000,総数,05349,八峰町,2012000000,2012年
1069,004,事業所数,000,総数,05360,南秋田郡,2012000000,2012年
469,004,事業所数,000,総数,05361,五城目町,2012000000,2012年
294,004,事業所数,000,総数,05363,八郎潟町,2012000000,2012年
182,004,事業所数,000,総数,05366,井川町,2012000000,2012年
124,004,事業所数,000,総数,05368,大潟村,2012000000,2012年
889,004,事業所数,000,総数,05420,仙北郡,2012000000,2012年
889,004,事業所数,000,総数,05434,美郷町,2012000000,2012年
743,004,事業所数,000,総数,05460,雄勝郡,2012000000,2012年
624,004,事業所数,000,総数,05463,羽後町,2012000000,2012年
119,004,事業所数,000,総数,05464,東成瀬村,2012000000,2012年
57963,004,事業所数,000,総数,06000,山形県,2012000000,2012年
13391,004,事業所数,000,総数,06201,山形市,2012000000,2012年
4770,004,事業所数,000,総数,06202,米沢市,2012000000,2012年
6781,004,事業所数,000,総数,06203,鶴岡市,2012000000,2012年
5943,004,事業所数,000,総数,06204,酒田市,2012000000,2012年
2428,004,事業所数,000,総数,06205,新庄市,2012000000,2012年
2004,004,事業所数,000,総数,06206,寒河江市,2012000000,2012年
1478,004,事業所数,000,総数,06207,上山市,2012000000,2012年
1266,004,事業所数,000,総数,06208,村山市,2012000000,2012年
1723,004,事業所数,000,総数,06209,長井市,2012000000,2012年
2997,004,事業所数,000,総数,06210,天童市,2012000000,2012年
1820,004,事業所数,000,総数,06211,東根市,2012000000,2012年
1012,004,事業所数,000,総数,06212,尾花沢市,2012000000,2012年
1793,004,事業所数,000,総数,06213,南陽市,2012000000,2012年
907,004,事業所数,000,総数,06300,東村山郡,2012000000,2012年
509,004,事業所数,000,総数,06301,山辺町,2012000000,2012年
398,004,事業所数,000,総数,06302,中山町,2012000000,2012年
2051,004,事業所数,000,総数,06320,西村山郡,2012000000,2012年
991,004,事業所数,000,総数,06321,河北町,2012000000,2012年
324,004,事業所数,000,総数,06322,西川町,2012000000,2012年
351,004,事業所数,000,総数,06323,朝日町,2012000000,2012年
385,004,事業所数,000,総数,06324,大江町,2012000000,2012年
372,004,事業所数,000,総数,06340,北村山郡,2012000000,2012年
372,004,事業所数,000,総数,06341,大石田町,2012000000,2012年
1910,004,事業所数,000,総数,06360,最上郡,2012000000,2012年
256,004,事業所数,000,総数,06361,金山町,2012000000,2012年
446,004,事業所数,000,総数,06362,最上町,2012000000,2012年
227,004,事業所数,000,総数,06363,舟形町,2012000000,2012年
368,004,事業所数,000,総数,06364,真室川町,2012000000,2012年
202,004,事業所数,000,総数,06365,大蔵村,2012000000,2012年
175,004,事業所数,000,総数,06366,鮭川村,2012000000,2012年
236,004,事業所数,000,総数,06367,戸沢村,2012000000,2012年
1790,004,事業所数,000,総数,06380,東置賜郡,2012000000,2012年
1101,004,事業所数,000,総数,06381,高畠町,2012000000,2012年
689,004,事業所数,000,総数,06382,川西町,2012000000,2012年
1464,004,事業所数,000,総数,06400,西置賜郡,2012000000,2012年
440,004,事業所数,000,総数,06401,小国町,2012000000,2012年
707,004,事業所数,000,総数,06402,白鷹町,2012000000,2012年
317,004,事業所数,000,総数,06403,飯豊町,2012000000,2012年
1413,004,事業所数,000,総数,06420,東田川郡,2012000000,2012年
458,004,事業所数,000,総数,06426,三川町,2012000000,2012年
955,004,事業所数,000,総数,06428,庄内町,2012000000,2012年
650,004,事業所数,000,総数,06460,飽海郡,2012000000,2012年
650,004,事業所数,000,総数,06461,遊佐町,2012000000,2012年
86170,004,事業所数,000,総数,07000,福島県,2012000000,2012年
12544,004,事業所数,000,総数,07201,福島市,2012000000,2012年
6792,004,事業所数,000,総数,07202,会津若松市,2012000000,2012年
15927,004,事業所数,000,総数,07203,郡山市,2012000000,2012年
14090,004,事業所数,000,総数,07204,いわき市,2012000000,2012年
3039,004,事業所数,000,総数,07205,白河市,2012000000,2012年
3006,004,事業所数,000,総数,07207,須賀川市,2012000000,2012年
2628,004,事業所数,000,総数,07208,喜多方市,2012000000,2012年
1744,004,事業所数,000,総数,07209,相馬市,2012000000,2012年
2559,004,事業所数,000,総数,07210,二本松市,2012000000,2012年
1601,004,事業所数,000,総数,07211,田村市,2012000000,2012年
2297,004,事業所数,000,総数,07212,南相馬市,2012000000,2012年
2700,004,事業所数,000,総数,07213,伊達市,2012000000,2012年
1389,004,事業所数,000,総数,07214,本宮市,2012000000,2012年
