value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
11275,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,000,総数,00000,全国,2009000000,2009年
837,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,003,有給役員,00000,全国,2009000000,2009年
9608,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
5921,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
3687,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
830,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
11266,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,000,総数,00000,全国,2009000000,2009年
837,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,003,有給役員,00000,全国,2009000000,2009年
9601,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
5914,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
3687,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
828,004,従業者数　総数,669,850管理，補助的経済活動を行う事業所,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
51984,004,従業者数　総数,670,851社会保険事業団体,000,総数,000,総数,00000,全国,2009000000,2009年
2045,004,従業者数　総数,670,851社会保険事業団体,000,総数,003,有給役員,00000,全国,2009000000,2009年
45852,004,従業者数　総数,670,851社会保険事業団体,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
32640,004,従業者数　総数,670,851社会保険事業団体,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
13212,004,従業者数　総数,670,851社会保険事業団体,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
4087,004,従業者数　総数,670,851社会保険事業団体,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
33664,004,従業者数　総数,670,851社会保険事業団体,001,民営,000,総数,00000,全国,2009000000,2009年
2045,004,従業者数　総数,670,851社会保険事業団体,001,民営,003,有給役員,00000,全国,2009000000,2009年
29972,004,従業者数　総数,670,851社会保険事業団体,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
23799,004,従業者数　総数,670,851社会保険事業団体,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
6173,004,従業者数　総数,670,851社会保険事業団体,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
1647,004,従業者数　総数,670,851社会保険事業団体,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
39766,004,従業者数　総数,671,852福祉事務所,000,総数,000,総数,00000,全国,2009000000,2009年
37745,004,従業者数　総数,671,852福祉事務所,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
29757,004,従業者数　総数,671,852福祉事務所,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
7988,004,従業者数　総数,671,852福祉事務所,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
2021,004,従業者数　総数,671,852福祉事務所,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
703127,004,従業者数　総数,672,853児童福祉事業,000,総数,000,総数,00000,全国,2009000000,2009年
3409,004,従業者数　総数,672,853児童福祉事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
848,004,従業者数　総数,672,853児童福祉事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
8062,004,従業者数　総数,672,853児童福祉事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
624173,004,従業者数　総数,672,853児童福祉事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
368448,004,従業者数　総数,672,853児童福祉事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
255725,004,従業者数　総数,672,853児童福祉事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
66635,004,従業者数　総数,672,853児童福祉事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
415334,004,従業者数　総数,672,853児童福祉事業,001,民営,000,総数,00000,全国,2009000000,2009年
3409,004,従業者数　総数,672,853児童福祉事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
848,004,従業者数　総数,672,853児童福祉事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
8062,004,従業者数　総数,672,853児童福祉事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
373172,004,従業者数　総数,672,853児童福祉事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
240401,004,従業者数　総数,672,853児童福祉事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
132771,004,従業者数　総数,672,853児童福祉事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
29843,004,従業者数　総数,672,853児童福祉事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
558093,004,従業者数　総数,673,85A保育所,000,総数,000,総数,00000,全国,2009000000,2009年
3126,004,従業者数　総数,673,85A保育所,000,総数,001,個人業主,00000,全国,2009000000,2009年
800,004,従業者数　総数,673,85A保育所,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
6721,004,従業者数　総数,673,85A保育所,000,総数,003,有給役員,00000,全国,2009000000,2009年
499465,004,従業者数　総数,673,85A保育所,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
301986,004,従業者数　総数,673,85A保育所,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
197479,004,従業者数　総数,673,85A保育所,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
47981,004,従業者数　総数,673,85A保育所,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
333200,004,従業者数　総数,673,85A保育所,001,民営,000,総数,00000,全国,2009000000,2009年
3126,004,従業者数　総数,673,85A保育所,001,民営,001,個人業主,00000,全国,2009000000,2009年
800,004,従業者数　総数,673,85A保育所,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
6721,004,従業者数　総数,673,85A保育所,001,民営,003,有給役員,00000,全国,2009000000,2009年
300790,004,従業者数　総数,673,85A保育所,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
195777,004,従業者数　総数,673,85A保育所,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
105013,004,従業者数　総数,673,85A保育所,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
21763,004,従業者数　総数,673,85A保育所,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
145034,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,000,総数,00000,全国,2009000000,2009年
283,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
48,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
1341,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
124708,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
66462,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
58246,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
18654,004,従業者数　総数,674,85Bその他の児童福祉事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
82134,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,000,総数,00000,全国,2009000000,2009年
283,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
48,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
1341,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
72382,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
44624,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
27758,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
8080,004,従業者数　総数,674,85Bその他の児童福祉事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
1593913,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,000,総数,00000,全国,2009000000,2009年
211,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
54,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
37423,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
1432396,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
822202,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
610194,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
123829,004,従業者数　総数,675,854老人福祉・介護事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
1559423,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,000,総数,00000,全国,2009000000,2009年
211,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
54,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
37423,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
1401450,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
804349,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
597101,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
120285,004,従業者数　総数,675,854老人福祉・介護事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
426101,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,000,総数,00000,全国,2009000000,2009年
3945,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,003,有給役員,00000,全国,2009000000,2009年
403464,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
269058,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
134406,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
18692,004,従業者数　総数,676,85C特別養護老人ホーム,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
413457,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,000,総数,00000,全国,2009000000,2009年
3945,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,003,有給役員,00000,全国,2009000000,2009年
392026,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
262456,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
129570,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
17486,004,従業者数　総数,676,85C特別養護老人ホーム,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
243025,004,従業者数　総数,677,85D介護老人保健施設,000,総数,000,総数,00000,全国,2009000000,2009年
2780,004,従業者数　総数,677,85D介護老人保健施設,000,総数,003,有給役員,00000,全国,2009000000,2009年
234683,004,従業者数　総数,677,85D介護老人保健施設,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
180886,004,従業者数　総数,677,85D介護老人保健施設,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
53797,004,従業者数　総数,677,85D介護老人保健施設,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
5562,004,従業者数　総数,677,85D介護老人保健施設,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
238448,004,従業者数　総数,677,85D介護老人保健施設,001,民営,000,総数,00000,全国,2009000000,2009年
2780,004,従業者数　総数,677,85D介護老人保健施設,001,民営,003,有給役員,00000,全国,2009000000,2009年
230479,004,従業者数　総数,677,85D介護老人保健施設,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
178032,004,従業者数　総数,677,85D介護老人保健施設,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
52447,004,従業者数　総数,677,85D介護老人保健施設,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
5189,004,従業者数　総数,677,85D介護老人保健施設,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
220707,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,000,総数,00000,全国,2009000000,2009年
77,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
31,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
7900,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
190035,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
91150,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
98885,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
22664,004,従業者数　総数,678,85E通所・短期入所介護事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
217287,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,000,総数,00000,全国,2009000000,2009年
77,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
31,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
7900,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
187273,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
89906,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
97367,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
22006,004,従業者数　総数,678,85E通所・短期入所介護事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
321467,004,従業者数　総数,679,85F訪問介護事業,000,総数,000,総数,00000,全国,2009000000,2009年
53,004,従業者数　総数,679,85F訪問介護事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,679,85F訪問介護事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
11721,004,従業者数　総数,679,85F訪問介護事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
252795,004,従業者数　総数,679,85F訪問介護事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
76337,004,従業者数　総数,679,85F訪問介護事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
176458,004,従業者数　総数,679,85F訪問介護事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
56890,004,従業者数　総数,679,85F訪問介護事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
321098,004,従業者数　総数,679,85F訪問介護事業,001,民営,000,総数,00000,全国,2009000000,2009年
53,004,従業者数　総数,679,85F訪問介護事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,679,85F訪問介護事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
11721,004,従業者数　総数,679,85F訪問介護事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
252464,004,従業者数　総数,679,85F訪問介護事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
76213,004,従業者数　総数,679,85F訪問介護事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
176251,004,従業者数　総数,679,85F訪問介護事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
56852,004,従業者数　総数,679,85F訪問介護事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
98617,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,000,総数,00000,全国,2009000000,2009年
14,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,001,個人業主,00000,全国,2009000000,2009年
6,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
4079,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,003,有給役員,00000,全国,2009000000,2009年
89039,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
51873,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
37166,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
5479,004,従業者数　総数,680,85G認知症老人グループホーム,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
98561,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,000,総数,00000,全国,2009000000,2009年
14,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,001,個人業主,00000,全国,2009000000,2009年
6,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
4079,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,003,有給役員,00000,全国,2009000000,2009年
88990,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
51859,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
37131,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
5472,004,従業者数　総数,680,85G認知症老人グループホーム,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
91087,004,従業者数　総数,681,85H有料老人ホーム,000,総数,000,総数,00000,全国,2009000000,2009年
5,004,従業者数　総数,681,85H有料老人ホーム,000,総数,001,個人業主,00000,全国,2009000000,2009年
2,004,従業者数　総数,681,85H有料老人ホーム,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
1816,004,従業者数　総数,681,85H有料老人ホーム,000,総数,003,有給役員,00000,全国,2009000000,2009年
85867,004,従業者数　総数,681,85H有料老人ホーム,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
53722,004,従業者数　総数,681,85H有料老人ホーム,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
32145,004,従業者数　総数,681,85H有料老人ホーム,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
3397,004,従業者数　総数,681,85H有料老人ホーム,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
91087,004,従業者数　総数,681,85H有料老人ホーム,001,民営,000,総数,00000,全国,2009000000,2009年
5,004,従業者数　総数,681,85H有料老人ホーム,001,民営,001,個人業主,00000,全国,2009000000,2009年
2,004,従業者数　総数,681,85H有料老人ホーム,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
1816,004,従業者数　総数,681,85H有料老人ホーム,001,民営,003,有給役員,00000,全国,2009000000,2009年
85867,004,従業者数　総数,681,85H有料老人ホーム,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
53722,004,従業者数　総数,681,85H有料老人ホーム,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
32145,004,従業者数　総数,681,85H有料老人ホーム,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
3397,004,従業者数　総数,681,85H有料老人ホーム,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
112191,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,000,総数,00000,全国,2009000000,2009年
59,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
6,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
3823,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
99615,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
59491,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
40124,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
8688,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
98767,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,000,総数,00000,全国,2009000000,2009年
59,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
6,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
3823,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
87453,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
52476,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
34977,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
7426,004,従業者数　総数,682,85Jその他の老人福祉・介護事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
229360,004,従業者数　総数,683,855障害者福祉事業,000,総数,000,総数,00000,全国,2009000000,2009年
110,004,従業者数　総数,683,855障害者福祉事業,000,総数,001,個人業主,00000,全国,2009000000,2009年
26,004,従業者数　総数,683,855障害者福祉事業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
3922,004,従業者数　総数,683,855障害者福祉事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
207453,004,従業者数　総数,683,855障害者福祉事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
128831,004,従業者数　総数,683,855障害者福祉事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
78622,004,従業者数　総数,683,855障害者福祉事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
17849,004,従業者数　総数,683,855障害者福祉事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
217605,004,従業者数　総数,683,855障害者福祉事業,001,民営,000,総数,00000,全国,2009000000,2009年
110,004,従業者数　総数,683,855障害者福祉事業,001,民営,001,個人業主,00000,全国,2009000000,2009年
26,004,従業者数　総数,683,855障害者福祉事業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
3922,004,従業者数　総数,683,855障害者福祉事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
196634,004,従業者数　総数,683,855障害者福祉事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
121214,004,従業者数　総数,683,855障害者福祉事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
75420,004,従業者数　総数,683,855障害者福祉事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
16913,004,従業者数　総数,683,855障害者福祉事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
123540,004,従業者数　総数,684,859その他の社会保険等,000,総数,000,総数,00000,全国,2009000000,2009年
40,004,従業者数　総数,684,859その他の社会保険等,000,総数,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,684,859その他の社会保険等,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
3775,004,従業者数　総数,684,859その他の社会保険等,000,総数,003,有給役員,00000,全国,2009000000,2009年
97396,004,従業者数　総数,684,859その他の社会保険等,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
47668,004,従業者数　総数,684,859その他の社会保険等,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
49728,004,従業者数　総数,684,859その他の社会保険等,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
22321,004,従業者数　総数,684,859その他の社会保険等,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
114195,004,従業者数　総数,684,859その他の社会保険等,001,民営,000,総数,00000,全国,2009000000,2009年
40,004,従業者数　総数,684,859その他の社会保険等,001,民営,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,684,859その他の社会保険等,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
3775,004,従業者数　総数,684,859その他の社会保険等,001,民営,003,有給役員,00000,全国,2009000000,2009年
89299,004,従業者数　総数,684,859その他の社会保険等,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
43133,004,従業者数　総数,684,859その他の社会保険等,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
46166,004,従業者数　総数,684,859その他の社会保険等,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
21073,004,従業者数　総数,684,859その他の社会保険等,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
1078,004,従業者数　総数,685,85K更生保護事業,000,総数,000,総数,00000,全国,2009000000,2009年
39,004,従業者数　総数,685,85K更生保護事業,000,総数,003,有給役員,00000,全国,2009000000,2009年
925,004,従業者数　総数,685,85K更生保護事業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
660,004,従業者数　総数,685,85K更生保護事業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
265,004,従業者数　総数,685,85K更生保護事業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
114,004,従業者数　総数,685,85K更生保護事業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
1057,004,従業者数　総数,685,85K更生保護事業,001,民営,000,総数,00000,全国,2009000000,2009年
39,004,従業者数　総数,685,85K更生保護事業,001,民営,003,有給役員,00000,全国,2009000000,2009年
904,004,従業者数　総数,685,85K更生保護事業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
653,004,従業者数　総数,685,85K更生保護事業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
251,004,従業者数　総数,685,85K更生保護事業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
114,004,従業者数　総数,685,85K更生保護事業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
122462,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,000,総数,00000,全国,2009000000,2009年
40,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
3736,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,003,有給役員,00000,全国,2009000000,2009年
96471,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
47008,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
49463,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
22207,004,従業者数　総数,686,85L分類されない社会保険等,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
113138,004,従業者数　総数,686,85L分類されない社会保険等,001,民営,000,総数,00000,全国,2009000000,2009年
40,004,従業者数　総数,686,85L分類されない社会保険等,001,民営,001,個人業主,00000,全国,2009000000,2009年
8,004,従業者数　総数,686,85L分類されない社会保険等,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
