value,tab,tab_label,cat01,cat01_label,area,area_label,time,time_label
52568,004,従業者数　総数,002,うち民営,12216,習志野市,2009000000,2009年
135404,004,従業者数　総数,002,うち民営,12217,柏市,2009000000,2009年
7471,004,従業者数　総数,002,うち民営,12218,勝浦市,2009000000,2009年
114208,004,従業者数　総数,002,うち民営,12219,市原市,2009000000,2009年
32861,004,従業者数　総数,002,うち民営,12220,流山市,2009000000,2009年
56990,004,従業者数　総数,002,うち民営,12221,八千代市,2009000000,2009年
29638,004,従業者数　総数,002,うち民営,12222,我孫子市,2009000000,2009年
17182,004,従業者数　総数,002,うち民営,12223,鴨川市,2009000000,2009年
24909,004,従業者数　総数,002,うち民営,12224,鎌ケ谷市,2009000000,2009年
38330,004,従業者数　総数,002,うち民営,12225,君津市,2009000000,2009年
17892,004,従業者数　総数,002,うち民営,12226,富津市,2009000000,2009年
91386,004,従業者数　総数,002,うち民営,12227,浦安市,2009000000,2009年
21377,004,従業者数　総数,002,うち民営,12228,四街道市,2009000000,2009年
23869,004,従業者数　総数,002,うち民営,12229,袖ケ浦市,2009000000,2009年
21242,004,従業者数　総数,002,うち民営,12230,八街市,2009000000,2009年
22082,004,従業者数　総数,002,うち民営,12231,印西市,2009000000,2009年
18069,004,従業者数　総数,002,うち民営,12232,白井市,2009000000,2009年
16208,004,従業者数　総数,002,うち民営,12233,富里市,2009000000,2009年
12988,004,従業者数　総数,002,うち民営,12234,南房総市,2009000000,2009年
14684,004,従業者数　総数,002,うち民営,12235,匝瑳市,2009000000,2009年
28411,004,従業者数　総数,002,うち民営,12236,香取市,2009000000,2009年
16386,004,従業者数　総数,002,うち民営,12237,山武市,2009000000,2009年
12150,004,従業者数　総数,002,うち民営,12238,いすみ市,2009000000,2009年
16623,004,従業者数　総数,002,うち民営,12320,印旛郡,2009000000,2009年
5433,004,従業者数　総数,002,うち民営,12322,酒々井町,2009000000,2009年
4141,004,従業者数　総数,002,うち民営,12325,印旛村,2009000000,2009年
1415,004,従業者数　総数,002,うち民営,12328,本埜村,2009000000,2009年
5634,004,従業者数　総数,002,うち民営,12329,栄町,2009000000,2009年
12733,004,従業者数　総数,002,うち民営,12340,香取郡,2009000000,2009年
1875,004,従業者数　総数,002,うち民営,12342,神崎町,2009000000,2009年
6990,004,従業者数　総数,002,うち民営,12347,多古町,2009000000,2009年
3868,004,従業者数　総数,002,うち民営,12349,東庄町,2009000000,2009年
30105,004,従業者数　総数,002,うち民営,12400,山武郡,2009000000,2009年
9375,004,従業者数　総数,002,うち民営,12402,大網白里町,2009000000,2009年
5446,004,従業者数　総数,002,うち民営,12403,九十九里町,2009000000,2009年
7842,004,従業者数　総数,002,うち民営,12409,芝山町,2009000000,2009年
7442,004,従業者数　総数,002,うち民営,12410,横芝光町,2009000000,2009年
20528,004,従業者数　総数,002,うち民営,12420,長生郡,2009000000,2009年
3452,004,従業者数　総数,002,うち民営,12421,一宮町,2009000000,2009年
2090,004,従業者数　総数,002,うち民営,12422,睦沢町,2009000000,2009年
4252,004,従業者数　総数,002,うち民営,12423,長生村,2009000000,2009年
3618,004,従業者数　総数,002,うち民営,12424,白子町,2009000000,2009年
3307,004,従業者数　総数,002,うち民営,12426,長柄町,2009000000,2009年
3809,004,従業者数　総数,002,うち民営,12427,長南町,2009000000,2009年
6692,004,従業者数　総数,002,うち民営,12440,夷隅郡,2009000000,2009年
4602,004,従業者数　総数,002,うち民営,12441,大多喜町,2009000000,2009年
2090,004,従業者数　総数,002,うち民営,12443,御宿町,2009000000,2009年
2312,004,従業者数　総数,002,うち民営,12460,安房郡,2009000000,2009年
2312,004,従業者数　総数,002,うち民営,12463,鋸南町,2009000000,2009年
9046553,004,従業者数　総数,002,うち民営,13000,東京都,2009000000,2009年
7542838,004,従業者数　総数,002,うち民営,13100,特別区部,2009000000,2009年
903325,004,従業者数　総数,002,うち民営,13101,千代田区,2009000000,2009年
738993,004,従業者数　総数,002,うち民営,13102,中央区,2009000000,2009年
1015921,004,従業者数　総数,002,うち民営,13103,港区,2009000000,2009年
638171,004,従業者数　総数,002,うち民営,13104,新宿区,2009000000,2009年
222016,004,従業者数　総数,002,うち民営,13105,文京区,2009000000,2009年
253687,004,従業者数　総数,002,うち民営,13106,台東区,2009000000,2009年
169346,004,従業者数　総数,002,うち民営,13107,墨田区,2009000000,2009年
331318,004,従業者数　総数,002,うち民営,13108,江東区,2009000000,2009年
361928,004,従業者数　総数,002,うち民営,13109,品川区,2009000000,2009年
132317,004,従業者数　総数,002,うち民営,13110,目黒区,2009000000,2009年
353289,004,従業者数　総数,002,うち民営,13111,大田区,2009000000,2009年
240436,004,従業者数　総数,002,うち民営,13112,世田谷区,2009000000,2009年
451740,004,従業者数　総数,002,うち民営,13113,渋谷区,2009000000,2009年
118702,004,従業者数　総数,002,うち民営,13114,中野区,2009000000,2009年
168610,004,従業者数　総数,002,うち民営,13115,杉並区,2009000000,2009年
270809,004,従業者数　総数,002,うち民営,13116,豊島区,2009000000,2009年
131462,004,従業者数　総数,002,うち民営,13117,北区,2009000000,2009年
85159,004,従業者数　総数,002,うち民営,13118,荒川区,2009000000,2009年
202067,004,従業者数　総数,002,うち民営,13119,板橋区,2009000000,2009年
173679,004,従業者数　総数,002,うち民営,13120,練馬区,2009000000,2009年
227996,004,従業者数　総数,002,うち民営,13121,足立区,2009000000,2009年
139743,004,従業者数　総数,002,うち民営,13122,葛飾区,2009000000,2009年
191020,004,従業者数　総数,002,うち民営,13123,江戸川区,2009000000,2009年
21104,004,従業者数　総数,002,うち民営,13199,境界未定地域,2009000000,2009年
221681,004,従業者数　総数,002,うち民営,13201,八王子市,2009000000,2009年
109038,004,従業者数　総数,002,うち民営,13202,立川市,2009000000,2009年
86926,004,従業者数　総数,002,うち民営,13203,武蔵野市,2009000000,2009年
63653,004,従業者数　総数,002,うち民営,13204,三鷹市,2009000000,2009年
52721,004,従業者数　総数,002,うち民営,13205,青梅市,2009000000,2009年
111360,004,従業者数　総数,002,うち民営,13206,府中市,2009000000,2009年
47447,004,従業者数　総数,002,うち民営,13207,昭島市,2009000000,2009年
76707,004,従業者数　総数,002,うち民営,13208,調布市,2009000000,2009年
134592,004,従業者数　総数,002,うち民営,13209,町田市,2009000000,2009年
29757,004,従業者数　総数,002,うち民営,13210,小金井市,2009000000,2009年
53150,004,従業者数　総数,002,うち民営,13211,小平市,2009000000,2009年
58339,004,従業者数　総数,002,うち民営,13212,日野市,2009000000,2009年
37156,004,従業者数　総数,002,うち民営,13213,東村山市,2009000000,2009年
34990,004,従業者数　総数,002,うち民営,13214,国分寺市,2009000000,2009年
27432,004,従業者数　総数,002,うち民営,13215,国立市,2009000000,2009年
18762,004,従業者数　総数,002,うち民営,13218,福生市,2009000000,2009年
18095,004,従業者数　総数,002,うち民営,13219,狛江市,2009000000,2009年
23396,004,従業者数　総数,002,うち民営,13220,東大和市,2009000000,2009年
17850,004,従業者数　総数,002,うち民営,13221,清瀬市,2009000000,2009年
28479,004,従業者数　総数,002,うち民営,13222,東久留米市,2009000000,2009年
26265,004,従業者数　総数,002,うち民営,13223,武蔵村山市,2009000000,2009年
63391,004,従業者数　総数,002,うち民営,13224,多摩市,2009000000,2009年
22385,004,従業者数　総数,002,うち民営,13225,稲城市,2009000000,2009年
26188,004,従業者数　総数,002,うち民営,13227,羽村市,2009000000,2009年
21711,004,従業者数　総数,002,うち民営,13228,あきる野市,2009000000,2009年
49191,004,従業者数　総数,002,うち民営,13229,西東京市,2009000000,2009年
31791,004,従業者数　総数,002,うち民営,13300,西多摩郡,2009000000,2009年
20388,004,従業者数　総数,002,うち民営,13303,瑞穂町,2009000000,2009年
8282,004,従業者数　総数,002,うち民営,13305,日の出町,2009000000,2009年
922,004,従業者数　総数,002,うち民営,13307,檜原村,2009000000,2009年
2199,004,従業者数　総数,002,うち民営,13308,奥多摩町,2009000000,2009年
5657,004,従業者数　総数,002,うち民営,13360,大島支庁,2009000000,2009年
3246,004,従業者数　総数,002,うち民営,13361,大島町,2009000000,2009年
175,004,従業者数　総数,002,うち民営,13362,利島村,2009000000,2009年
1372,004,従業者数　総数,002,うち民営,13363,新島村,2009000000,2009年
864,004,従業者数　総数,002,うち民営,13364,神津島村,2009000000,2009年
1131,004,従業者数　総数,002,うち民営,13380,三宅支庁,2009000000,2009年
959,004,従業者数　総数,002,うち民営,13381,三宅村,2009000000,2009年
172,004,従業者数　総数,002,うち民営,13382,御蔵島村,2009000000,2009年
3228,004,従業者数　総数,002,うち民営,13400,八丈支庁,2009000000,2009年
3140,004,従業者数　総数,002,うち民営,13401,八丈町,2009000000,2009年
88,004,従業者数　総数,002,うち民営,13402,青ヶ島村,2009000000,2009年
1246,004,従業者数　総数,002,うち民営,13420,小笠原支庁,2009000000,2009年
1246,004,従業者数　総数,002,うち民営,13421,小笠原村,2009000000,2009年
3467948,004,従業者数　総数,002,うち民営,14000,神奈川県,2009000000,2009年
1468395,004,従業者数　総数,002,うち民営,14100,横浜市,2009000000,2009年
113740,004,従業者数　総数,002,うち民営,14101,鶴見区,2009000000,2009年
124007,004,従業者数　総数,002,うち民営,14102,神奈川区,2009000000,2009年
163345,004,従業者数　総数,002,うち民営,14103,西区,2009000000,2009年
181085,004,従業者数　総数,002,うち民営,14104,中区,2009000000,2009年
45550,004,従業者数　総数,002,うち民営,14105,南区,2009000000,2009年
52005,004,従業者数　総数,002,うち民営,14106,保土ケ谷区,2009000000,2009年
52835,004,従業者数　総数,002,うち民営,14107,磯子区,2009000000,2009年
77442,004,従業者数　総数,002,うち民営,14108,金沢区,2009000000,2009年
150717,004,従業者数　総数,002,うち民営,14109,港北区,2009000000,2009年
87773,004,従業者数　総数,002,うち民営,14110,戸塚区,2009000000,2009年
58231,004,従業者数　総数,002,うち民営,14111,港南区,2009000000,2009年
55194,004,従業者数　総数,002,うち民営,14112,旭区,2009000000,2009年
42975,004,従業者数　総数,002,うち民営,14113,緑区,2009000000,2009年
32136,004,従業者数　総数,002,うち民営,14114,瀬谷区,2009000000,2009年
25101,004,従業者数　総数,002,うち民営,14115,栄区,2009000000,2009年
34495,004,従業者数　総数,002,うち民営,14116,泉区,2009000000,2009年
73432,004,従業者数　総数,002,うち民営,14117,青葉区,2009000000,2009年
98332,004,従業者数　総数,002,うち民営,14118,都筑区,2009000000,2009年
517728,004,従業者数　総数,002,うち民営,14130,川崎市,2009000000,2009年
157996,004,従業者数　総数,002,うち民営,14131,川崎区,2009000000,2009年
67921,004,従業者数　総数,002,うち民営,14132,幸区,2009000000,2009年
94540,004,従業者数　総数,002,うち民営,14133,中原区,2009000000,2009年
67343,004,従業者数　総数,002,うち民営,14134,高津区,2009000000,2009年
44430,004,従業者数　総数,002,うち民営,14135,多摩区,2009000000,2009年
44530,004,従業者数　総数,002,うち民営,14136,宮前区,2009000000,2009年
40968,004,従業者数　総数,002,うち民営,14137,麻生区,2009000000,2009年
131221,004,従業者数　総数,002,うち民営,14201,横須賀市,2009000000,2009年
112767,004,従業者数　総数,002,うち民営,14203,平塚市,2009000000,2009年
70916,004,従業者数　総数,002,うち民営,14204,鎌倉市,2009000000,2009年
151777,004,従業者数　総数,002,うち民営,14205,藤沢市,2009000000,2009年
86956,004,従業者数　総数,002,うち民営,14206,小田原市,2009000000,2009年
57963,004,従業者数　総数,002,うち民営,14207,茅ヶ崎市,2009000000,2009年
13650,004,従業者数　総数,002,うち民営,14208,逗子市,2009000000,2009年
252931,004,従業者数　総数,002,うち民営,14209,相模原市,2009000000,2009年
13938,004,従業者数　総数,002,うち民営,14210,三浦市,2009000000,2009年
53533,004,従業者数　総数,002,うち民営,14211,秦野市,2009000000,2009年
144697,004,従業者数　総数,002,うち民営,14212,厚木市,2009000000,2009年
81133,004,従業者数　総数,002,うち民営,14213,大和市,2009000000,2009年
42689,004,従業者数　総数,002,うち民営,14214,伊勢原市,2009000000,2009年
53222,004,従業者数　総数,002,うち民営,14215,海老名市,2009000000,2009年
36291,004,従業者数　総数,002,うち民営,14216,座間市,2009000000,2009年
16251,004,従業者数　総数,002,うち民営,14217,南足柄市,2009000000,2009年
36028,004,従業者数　総数,002,うち民営,14218,綾瀬市,2009000000,2009年
7293,004,従業者数　総数,002,うち民営,14300,三浦郡,2009000000,2009年
7293,004,従業者数　総数,002,うち民営,14301,葉山町,2009000000,2009年
22905,004,従業者数　総数,002,うち民営,14320,高座郡,2009000000,2009年
22905,004,従業者数　総数,002,うち民営,14321,寒川町,2009000000,2009年
13795,004,従業者数　総数,002,うち民営,14340,中郡,2009000000,2009年
7955,004,従業者数　総数,002,うち民営,14341,大磯町,2009000000,2009年
5840,004,従業者数　総数,002,うち民営,14342,二宮町,2009000000,2009年
30819,004,従業者数　総数,002,うち民営,14360,足柄上郡,2009000000,2009年
8440,004,従業者数　総数,002,うち民営,14361,中井町,2009000000,2009年
7795,004,従業者数　総数,002,うち民営,14362,大井町,2009000000,2009年
3635,004,従業者数　総数,002,うち民営,14363,松田町,2009000000,2009年
4119,004,従業者数　総数,002,うち民営,14364,山北町,2009000000,2009年
6830,004,従業者数　総数,002,うち民営,14366,開成町,2009000000,2009年
26725,004,従業者数　総数,002,うち民営,14380,足柄下郡,2009000000,2009年
15125,004,従業者数　総数,002,うち民営,14382,箱根町,2009000000,2009年
1847,004,従業者数　総数,002,うち民営,14383,真鶴町,2009000000,2009年
9753,004,従業者数　総数,002,うち民営,14384,湯河原町,2009000000,2009年
24325,004,従業者数　総数,002,うち民営,14400,愛甲郡,2009000000,2009年
22840,004,従業者数　総数,002,うち民営,14401,愛川町,2009000000,2009年
1485,004,従業者数　総数,002,うち民営,14402,清川村,2009000000,2009年
1076959,004,従業者数　総数,002,うち民営,15000,新潟県,2009000000,2009年
376561,004,従業者数　総数,002,うち民営,15100,新潟市,2009000000,2009年
28319,004,従業者数　総数,002,うち民営,15101,北区,2009000000,2009年
54709,004,従業者数　総数,002,うち民営,15102,東区,2009000000,2009年
145585,004,従業者数　総数,002,うち民営,15103,中央区,2009000000,2009年
29893,004,従業者数　総数,002,うち民営,15104,江南区,2009000000,2009年
21814,004,従業者数　総数,002,うち民営,15105,秋葉区,2009000000,2009年
19982,004,従業者数　総数,002,うち民営,15106,南区,2009000000,2009年
53737,004,従業者数　総数,002,うち民営,15107,西区,2009000000,2009年
22522,004,従業者数　総数,002,うち民営,15108,西蒲区,2009000000,2009年
137223,004,従業者数　総数,002,うち民営,15202,長岡市,2009000000,2009年
53330,004,従業者数　総数,002,うち民営,15204,三条市,2009000000,2009年
41738,004,従業者数　総数,002,うち民営,15205,柏崎市,2009000000,2009年
40235,004,従業者数　総数,002,うち民営,15206,新発田市,2009000000,2009年
18548,004,従業者数　総数,002,うち民営,15208,小千谷市,2009000000,2009年
10202,004,従業者数　総数,002,うち民営,15209,加茂市,2009000000,2009年
24649,004,従業者数　総数,002,うち民営,15210,十日町市,2009000000,2009年
15454,004,従業者数　総数,002,うち民営,15211,見附市,2009000000,2009年
26377,004,従業者数　総数,002,うち民営,15212,村上市,2009000000,2009年
45309,004,従業者数　総数,002,うち民営,15213,燕市,2009000000,2009年
21107,004,従業者数　総数,002,うち民営,15216,糸魚川市,2009000000,2009年
17381,004,従業者数　総数,002,うち民営,15217,妙高市,2009000000,2009年
18767,004,従業者数　総数,002,うち民営,15218,五泉市,2009000000,2009年
91725,004,従業者数　総数,002,うち民営,15222,上越市,2009000000,2009年
16962,004,従業者数　総数,002,うち民営,15223,阿賀野市,2009000000,2009年
24964,004,従業者数　総数,002,うち民営,15224,佐渡市,2009000000,2009年
16097,004,従業者数　総数,002,うち民営,15225,魚沼市,2009000000,2009年
26791,004,従業者数　総数,002,うち民営,15226,南魚沼市,2009000000,2009年
13044,004,従業者数　総数,002,うち民営,15227,胎内市,2009000000,2009年
10775,004,従業者数　総数,002,うち民営,15300,北蒲原郡,2009000000,2009年
10775,004,従業者数　総数,002,うち民営,15307,聖籠町,2009000000,2009年
3318,004,従業者数　総数,002,うち民営,15340,西蒲原郡,2009000000,2009年
3318,004,従業者数　総数,002,うち民営,15342,弥彦村,2009000000,2009年
3459,004,従業者数　総数,002,うち民営,15360,南蒲原郡,2009000000,2009年
3459,004,従業者数　総数,002,うち民営,15361,田上町,2009000000,2009年
4424,004,従業者数　総数,002,うち民営,15380,東蒲原郡,2009000000,2009年
4424,004,従業者数　総数,002,うち民営,15385,阿賀町,2009000000,2009年
1618,004,従業者数　総数,002,うち民営,15400,三島郡,2009000000,2009年
1618,004,従業者数　総数,002,うち民営,15405,出雲崎町,2009000000,2009年
1726,004,従業者数　総数,002,うち民営,15440,北魚沼郡,2009000000,2009年
1726,004,従業者数　総数,002,うち民営,15441,川口町,2009000000,2009年
6031,004,従業者数　総数,002,うち民営,15460,南魚沼郡,2009000000,2009年
6031,004,従業者数　総数,002,うち民営,15461,湯沢町,2009000000,2009年
4241,004,従業者数　総数,002,うち民営,15480,中魚沼郡,2009000000,2009年
4241,004,従業者数　総数,002,うち民営,15482,津南町,2009000000,2009年
2547,004,従業者数　総数,002,うち民営,15500,刈羽郡,2009000000,2009年
2547,004,従業者数　総数,002,うち民営,15504,刈羽村,2009000000,2009年
2356,004,従業者数　総数,002,うち民営,15580,岩船郡,2009000000,2009年
2101,004,従業者数　総数,002,うち民営,15581,関川村,2009000000,2009年
255,004,従業者数　総数,002,うち民営,15586,粟島浦村,2009000000,2009年
534034,004,従業者数　総数,002,うち民営,16000,富山県,2009000000,2009年
230357,004,従業者数　総数,002,うち民営,16201,富山市,2009000000,2009年
87828,004,従業者数　総数,002,うち民営,16202,高岡市,2009000000,2009年
23933,004,従業者数　総数,002,うち民営,16204,魚津市,2009000000,2009年
18187,004,従業者数　総数,002,うち民営,16205,氷見市,2009000000,2009年
14131,004,従業者数　総数,002,うち民営,16206,滑川市,2009000000,2009年
21527,004,従業者数　総数,002,うち民営,16207,黒部市,2009000000,2009年
22820,004,従業者数　総数,002,うち民営,16208,砺波市,2009000000,2009年
13796,004,従業者数　総数,002,うち民営,16209,小矢部市,2009000000,2009年
25133,004,従業者数　総数,002,うち民営,16210,南砺市,2009000000,2009年
45696,004,従業者数　総数,002,うち民営,16211,射水市,2009000000,2009年
16984,004,従業者数　総数,002,うち民営,16320,中新川郡,2009000000,2009年
807,004,従業者数　総数,002,うち民営,16321,舟橋村,2009000000,2009年
7734,004,従業者数　総数,002,うち民営,16322,上市町,2009000000,2009年
8443,004,従業者数　総数,002,うち民営,16323,立山町,2009000000,2009年
13642,004,従業者数　総数,002,うち民営,16340,下新川郡,2009000000,2009年
9186,004,従業者数　総数,002,うち民営,16342,入善町,2009000000,2009年
4456,004,従業者数　総数,002,うち民営,16343,朝日町,2009000000,2009年
564044,004,従業者数　総数,002,うち民営,17000,石川県,2009000000,2009年
260407,004,従業者数　総数,002,うち民営,17201,金沢市,2009000000,2009年
28363,004,従業者数　総数,002,うち民営,17202,七尾市,2009000000,2009年
53131,004,従業者数　総数,002,うち民営,17203,小松市,2009000000,2009年
10890,004,従業者数　総数,002,うち民営,17204,輪島市,2009000000,2009年
6504,004,従業者数　総数,002,うち民営,17205,珠洲市,2009000000,2009年
32896,004,従業者数　総数,002,うち民営,17206,加賀市,2009000000,2009年
9700,004,従業者数　総数,002,うち民営,17207,羽咋市,2009000000,2009年
14329,004,従業者数　総数,002,うち民営,17209,かほく市,2009000000,2009年
52216,004,従業者数　総数,002,うち民営,17210,白山市,2009000000,2009年
21618,004,従業者数　総数,002,うち民営,17211,能美市,2009000000,2009年
2782,004,従業者数　総数,002,うち民営,17320,能美郡,2009000000,2009年
2782,004,従業者数　総数,002,うち民営,17324,川北町,2009000000,2009年
24311,004,従業者数　総数,002,うち民営,17340,石川郡,2009000000,2009年
24311,004,従業者数　総数,002,うち民営,17344,野々市町,2009000000,2009年
16769,004,従業者数　総数,002,うち民営,17360,河北郡,2009000000,2009年
9838,004,従業者数　総数,002,うち民営,17361,津幡町,2009000000,2009年
6931,004,従業者数　総数,002,うち民営,17365,内灘町,2009000000,2009年
13821,004,従業者数　総数,002,うち民営,17380,羽咋郡,2009000000,2009年
9493,004,従業者数　総数,002,うち民営,17384,志賀町,2009000000,2009年
4328,004,従業者数　総数,002,うち民営,17386,宝達志水町,2009000000,2009年
5197,004,従業者数　総数,002,うち民営,17400,鹿島郡,2009000000,2009年
5197,004,従業者数　総数,002,うち民営,17407,中能登町,2009000000,2009年
11110,004,従業者数　総数,002,うち民営,17460,鳳珠郡,2009000000,2009年
4016,004,従業者数　総数,002,うち民営,17461,穴水町,2009000000,2009年
7094,004,従業者数　総数,002,うち民営,17463,能登町,2009000000,2009年
386954,004,従業者数　総数,002,うち民営,18000,福井県,2009000000,2009年
153830,004,従業者数　総数,002,うち民営,18201,福井市,2009000000,2009年
33317,004,従業者数　総数,002,うち民営,18202,敦賀市,2009000000,2009年
13900,004,従業者数　総数,002,うち民営,18204,小浜市,2009000000,2009年
14316,004,従業者数　総数,002,うち民営,18205,大野市,2009000000,2009年
9242,004,従業者数　総数,002,うち民営,18206,勝山市,2009000000,2009年
31133,004,従業者数　総数,002,うち民営,18207,鯖江市,2009000000,2009年
13212,004,従業者数　総数,002,うち民営,18208,あわら市,2009000000,2009年
43314,004,従業者数　総数,002,うち民営,18209,越前市,2009000000,2009年
35969,004,従業者数　総数,002,うち民営,18210,坂井市,2009000000,2009年
7567,004,従業者数　総数,002,うち民営,18320,吉田郡,2009000000,2009年
7567,004,従業者数　総数,002,うち民営,18322,永平寺町,2009000000,2009年
972,004,従業者数　総数,002,うち民営,18380,今立郡,2009000000,2009年
972,004,従業者数　総数,002,うち民営,18382,池田町,2009000000,2009年
2879,004,従業者数　総数,002,うち民営,18400,南条郡,2009000000,2009年
2879,004,従業者数　総数,002,うち民営,18404,南越前町,2009000000,2009年
7315,004,従業者数　総数,002,うち民営,18420,丹生郡,2009000000,2009年
7315,004,従業者数　総数,002,うち民営,18423,越前町,2009000000,2009年
4973,004,従業者数　総数,002,うち民営,18440,三方郡,2009000000,2009年
4973,004,従業者数　総数,002,うち民営,18442,美浜町,2009000000,2009年
9194,004,従業者数　総数,002,うち民営,18480,大飯郡,2009000000,2009年
4575,004,従業者数　総数,002,うち民営,18481,高浜町,2009000000,2009年
4619,004,従業者数　総数,002,うち民営,18483,おおい町,2009000000,2009年
5821,004,従業者数　総数,002,うち民営,18500,三方上中郡,2009000000,2009年
5821,004,従業者数　総数,002,うち民営,18501,若狭町,2009000000,2009年
380250,004,従業者数　総数,002,うち民営,19000,山梨県,2009000000,2009年
107809,004,従業者数　総数,002,うち民営,19201,甲府市,2009000000,2009年
23861,004,従業者数　総数,002,うち民営,19202,富士吉田市,2009000000,2009年
14747,004,従業者数　総数,002,うち民営,19204,都留市,2009000000,2009年
11411,004,従業者数　総数,002,うち民営,19205,山梨市,2009000000,2009年
9115,004,従業者数　総数,002,うち民営,19206,大月市,2009000000,2009年
14727,004,従業者数　総数,002,うち民営,19207,韮崎市,2009000000,2009年
26082,004,従業者数　総数,002,うち民営,19208,南アルプス市,2009000000,2009年
19904,004,従業者数　総数,002,うち民営,19209,北杜市,2009000000,2009年
22533,004,従業者数　総数,002,うち民営,19210,甲斐市,2009000000,2009年
28203,004,従業者数　総数,002,うち民営,19211,笛吹市,2009000000,2009年
10006,004,従業者数　総数,002,うち民営,19212,上野原市,2009000000,2009年
11241,004,従業者数　総数,002,うち民営,19213,甲州市,2009000000,2009年
17360,004,従業者数　総数,002,うち民営,19214,中央市,2009000000,2009年
5512,004,従業者数　総数,002,うち民営,19340,西八代郡,2009000000,2009年
5512,004,従業者数　総数,002,うち民営,19346,市川三郷町,2009000000,2009年
14700,004,従業者数　総数,002,うち民営,19360,南巨摩郡,2009000000,2009年
4450,004,従業者数　総数,002,うち民営,19361,増穂町,2009000000,2009年
1015,004,従業者数　総数,002,うち民営,19362,鰍沢町,2009000000,2009年
578,004,従業者数　総数,002,うち民営,19364,早川町,2009000000,2009年
5864,004,従業者数　総数,002,うち民営,19365,身延町,2009000000,2009年
2793,004,従業者数　総数,002,うち民営,19366,南部町,2009000000,2009年
16194,004,従業者数　総数,002,うち民営,19380,中巨摩郡,2009000000,2009年
16194,004,従業者数　総数,002,うち民営,19384,昭和町,2009000000,2009年
26278,004,従業者数　総数,002,うち民営,19420,南都留郡,2009000000,2009年
659,004,従業者数　総数,002,うち民営,19422,道志村,2009000000,2009年
1229,004,従業者数　総数,002,うち民営,19423,西桂町,2009000000,2009年
5026,004,従業者数　総数,002,うち民営,19424,忍野村,2009000000,2009年
3440,004,従業者数　総数,002,うち民営,19425,山中湖村,2009000000,2009年
2047,004,従業者数　総数,002,うち民営,19429,鳴沢村,2009000000,2009年
13877,004,従業者数　総数,002,うち民営,19430,富士河口湖町,2009000000,2009年
567,004,従業者数　総数,002,うち民営,19440,北都留郡,2009000000,2009年
368,004,従業者数　総数,002,うち民営,19442,小菅村,2009000000,2009年
199,004,従業者数　総数,002,うち民営,19443,丹波山村,2009000000,2009年
974695,004,従業者数　総数,002,うち民営,20000,長野県,2009000000,2009年
191278,004,従業者数　総数,002,うち民営,20201,長野市,2009000000,2009年
124478,004,従業者数　総数,002,うち民営,20202,松本市,2009000000,2009年
73957,004,従業者数　総数,002,うち民営,20203,上田市,2009000000,2009年
23991,004,従業者数　総数,002,うち民営,20204,岡谷市,2009000000,2009年
51932,004,従業者数　総数,002,うち民営,20205,飯田市,2009000000,2009年
31510,004,従業者数　総数,002,うち民営,20206,諏訪市,2009000000,2009年
20821,004,従業者数　総数,002,うち民営,20207,須坂市,2009000000,2009年
18908,004,従業者数　総数,002,うち民営,20208,小諸市,2009000000,2009年
29627,004,従業者数　総数,002,うち民営,20209,伊那市,2009000000,2009年
16763,004,従業者数　総数,002,うち民営,20210,駒ヶ根市,2009000000,2009年
17976,004,従業者数　総数,002,うち民営,20211,中野市,2009000000,2009年
13212,004,従業者数　総数,002,うち民営,20212,大町市,2009000000,2009年
9336,004,従業者数　総数,002,うち民営,20213,飯山市,2009000000,2009年
24107,004,従業者数　総数,002,うち民営,20214,茅野市,2009000000,2009年
30446,004,従業者数　総数,002,うち民営,20215,塩尻市,2009000000,2009年
41083,004,従業者数　総数,002,うち民営,20217,佐久市,2009000000,2009年
23832,004,従業者数　総数,002,うち民営,20218,千曲市,2009000000,2009年
13065,004,従業者数　総数,002,うち民営,20219,東御市,2009000000,2009年
36100,004,従業者数　総数,002,うち民営,20220,安曇野市,2009000000,2009年
8009,004,従業者数　総数,002,うち民営,20300,南佐久郡,2009000000,2009年
2196,004,従業者数　総数,002,うち民営,20303,小海町,2009000000,2009年
1074,004,従業者数　総数,002,うち民営,20304,川上村,2009000000,2009年
1330,004,従業者数　総数,002,うち民営,20305,南牧村,2009000000,2009年
211,004,従業者数　総数,002,うち民営,20306,南相木村,2009000000,2009年
125,004,従業者数　総数,002,うち民営,20307,北相木村,2009000000,2009年
3073,004,従業者数　総数,002,うち民営,20309,佐久穂町,2009000000,2009年
21751,004,従業者数　総数,002,うち民営,20320,北佐久郡,2009000000,2009年
12963,004,従業者数　総数,002,うち民営,20321,軽井沢町,2009000000,2009年
5847,004,従業者数　総数,002,うち民営,20323,御代田町,2009000000,2009年
2941,004,従業者数　総数,002,うち民営,20324,立科町,2009000000,2009年
3325,004,従業者数　総数,002,うち民営,20340,小県郡,2009000000,2009年
1272,004,従業者数　総数,002,うち民営,20349,青木村,2009000000,2009年
2053,004,従業者数　総数,002,うち民営,20350,長和町,2009000000,2009年
19250,004,従業者数　総数,002,うち民営,20360,諏訪郡,2009000000,2009年
9669,004,従業者数　総数,002,うち民営,20361,下諏訪町,2009000000,2009年
7390,004,従業者数　総数,002,うち民営,20362,富士見町,2009000000,2009年
2191,004,従業者数　総数,002,うち民営,20363,原村,2009000000,2009年
