value,tab,tab_label,cat01,cat01_label,area,area_label,time,time_label
72993,003,事業所数,000,A～S全産業,38000,愛媛県,2009000000,2009年
41647,003,事業所数,000,A～S全産業,39000,高知県,2009000000,2009年
231566,003,事業所数,000,A～S全産業,40000,福岡県,2009000000,2009年
41914,003,事業所数,000,A～S全産業,41000,佐賀県,2009000000,2009年
70315,003,事業所数,000,A～S全産業,42000,長崎県,2009000000,2009年
83780,003,事業所数,000,A～S全産業,43000,熊本県,2009000000,2009年
59861,003,事業所数,000,A～S全産業,44000,大分県,2009000000,2009年
57811,003,事業所数,000,A～S全産業,45000,宮崎県,2009000000,2009年
86068,003,事業所数,000,A～S全産業,46000,鹿児島県,2009000000,2009年
70750,003,事業所数,000,A～S全産業,47000,沖縄県,2009000000,2009年
6002730,003,事業所数,001,A～R全産業（Ｓ公務を除く）,00000,全国,2009000000,2009年
255196,003,事業所数,001,A～R全産業（Ｓ公務を除く）,01000,北海道,2009000000,2009年
67713,003,事業所数,001,A～R全産業（Ｓ公務を除く）,02000,青森県,2009000000,2009年
66391,003,事業所数,001,A～R全産業（Ｓ公務を除く）,03000,岩手県,2009000000,2009年
109238,003,事業所数,001,A～R全産業（Ｓ公務を除く）,04000,宮城県,2009000000,2009年
57386,003,事業所数,001,A～R全産業（Ｓ公務を除く）,05000,秋田県,2009000000,2009年
63651,003,事業所数,001,A～R全産業（Ｓ公務を除く）,06000,山形県,2009000000,2009年
101069,003,事業所数,001,A～R全産業（Ｓ公務を除く）,07000,福島県,2009000000,2009年
130110,003,事業所数,001,A～R全産業（Ｓ公務を除く）,08000,茨城県,2009000000,2009年
97755,003,事業所数,001,A～R全産業（Ｓ公務を除く）,09000,栃木県,2009000000,2009年
103819,003,事業所数,001,A～R全産業（Ｓ公務を除く）,10000,群馬県,2009000000,2009年
266409,003,事業所数,001,A～R全産業（Ｓ公務を除く）,11000,埼玉県,2009000000,2009年
206781,003,事業所数,001,A～R全産業（Ｓ公務を除く）,12000,千葉県,2009000000,2009年
692112,003,事業所数,001,A～R全産業（Ｓ公務を除く）,13000,東京都,2009000000,2009年
313776,003,事業所数,001,A～R全産業（Ｓ公務を除く）,14000,神奈川県,2009000000,2009年
128591,003,事業所数,001,A～R全産業（Ｓ公務を除く）,15000,新潟県,2009000000,2009年
59466,003,事業所数,001,A～R全産業（Ｓ公務を除く）,16000,富山県,2009000000,2009年
67472,003,事業所数,001,A～R全産業（Ｓ公務を除く）,17000,石川県,2009000000,2009年
47680,003,事業所数,001,A～R全産業（Ｓ公務を除く）,18000,福井県,2009000000,2009年
49092,003,事業所数,001,A～R全産業（Ｓ公務を除く）,19000,山梨県,2009000000,2009年
121078,003,事業所数,001,A～R全産業（Ｓ公務を除く）,20000,長野県,2009000000,2009年
112176,003,事業所数,001,A～R全産業（Ｓ公務を除く）,21000,岐阜県,2009000000,2009年
193685,003,事業所数,001,A～R全産業（Ｓ公務を除く）,22000,静岡県,2009000000,2009年
343264,003,事業所数,001,A～R全産業（Ｓ公務を除く）,23000,愛知県,2009000000,2009年
87476,003,事業所数,001,A～R全産業（Ｓ公務を除く）,24000,三重県,2009000000,2009年
60228,003,事業所数,001,A～R全産業（Ｓ公務を除く）,25000,滋賀県,2009000000,2009年
130615,003,事業所数,001,A～R全産業（Ｓ公務を除く）,26000,京都府,2009000000,2009年
448638,003,事業所数,001,A～R全産業（Ｓ公務を除く）,27000,大阪府,2009000000,2009年
241622,003,事業所数,001,A～R全産業（Ｓ公務を除く）,28000,兵庫県,2009000000,2009年
51868,003,事業所数,001,A～R全産業（Ｓ公務を除く）,29000,奈良県,2009000000,2009年
54420,003,事業所数,001,A～R全産業（Ｓ公務を除く）,30000,和歌山県,2009000000,2009年
28957,003,事業所数,001,A～R全産業（Ｓ公務を除く）,31000,鳥取県,2009000000,2009年
40258,003,事業所数,001,A～R全産業（Ｓ公務を除く）,32000,島根県,2009000000,2009年
88632,003,事業所数,001,A～R全産業（Ｓ公務を除く）,33000,岡山県,2009000000,2009年
141727,003,事業所数,001,A～R全産業（Ｓ公務を除く）,34000,広島県,2009000000,2009年
69959,003,事業所数,001,A～R全産業（Ｓ公務を除く）,35000,山口県,2009000000,2009年
41614,003,事業所数,001,A～R全産業（Ｓ公務を除く）,36000,徳島県,2009000000,2009年
53355,003,事業所数,001,A～R全産業（Ｓ公務を除く）,37000,香川県,2009000000,2009年
72273,003,事業所数,001,A～R全産業（Ｓ公務を除く）,38000,愛媛県,2009000000,2009年
41130,003,事業所数,001,A～R全産業（Ｓ公務を除く）,39000,高知県,2009000000,2009年
230430,003,事業所数,001,A～R全産業（Ｓ公務を除く）,40000,福岡県,2009000000,2009年
41408,003,事業所数,001,A～R全産業（Ｓ公務を除く）,41000,佐賀県,2009000000,2009年
69580,003,事業所数,001,A～R全産業（Ｓ公務を除く）,42000,長崎県,2009000000,2009年
82965,003,事業所数,001,A～R全産業（Ｓ公務を除く）,43000,熊本県,2009000000,2009年
59286,003,事業所数,001,A～R全産業（Ｓ公務を除く）,44000,大分県,2009000000,2009年
57228,003,事業所数,001,A～R全産業（Ｓ公務を除く）,45000,宮崎県,2009000000,2009年
85000,003,事業所数,001,A～R全産業（Ｓ公務を除く）,46000,鹿児島県,2009000000,2009年
70151,003,事業所数,001,A～R全産業（Ｓ公務を除く）,47000,沖縄県,2009000000,2009年
33911,003,事業所数,002,A～B農林漁業,00000,全国,2009000000,2009年
4528,003,事業所数,002,A～B農林漁業,01000,北海道,2009000000,2009年
758,003,事業所数,002,A～B農林漁業,02000,青森県,2009000000,2009年
1024,003,事業所数,002,A～B農林漁業,03000,岩手県,2009000000,2009年
707,003,事業所数,002,A～B農林漁業,04000,宮城県,2009000000,2009年
772,003,事業所数,002,A～B農林漁業,05000,秋田県,2009000000,2009年
528,003,事業所数,002,A～B農林漁業,06000,山形県,2009000000,2009年
812,003,事業所数,002,A～B農林漁業,07000,福島県,2009000000,2009年
912,003,事業所数,002,A～B農林漁業,08000,茨城県,2009000000,2009年
594,003,事業所数,002,A～B農林漁業,09000,栃木県,2009000000,2009年
664,003,事業所数,002,A～B農林漁業,10000,群馬県,2009000000,2009年
566,003,事業所数,002,A～B農林漁業,11000,埼玉県,2009000000,2009年
976,003,事業所数,002,A～B農林漁業,12000,千葉県,2009000000,2009年
498,003,事業所数,002,A～B農林漁業,13000,東京都,2009000000,2009年
723,003,事業所数,002,A～B農林漁業,14000,神奈川県,2009000000,2009年
1257,003,事業所数,002,A～B農林漁業,15000,新潟県,2009000000,2009年
424,003,事業所数,002,A～B農林漁業,16000,富山県,2009000000,2009年
408,003,事業所数,002,A～B農林漁業,17000,石川県,2009000000,2009年
290,003,事業所数,002,A～B農林漁業,18000,福井県,2009000000,2009年
291,003,事業所数,002,A～B農林漁業,19000,山梨県,2009000000,2009年
1162,003,事業所数,002,A～B農林漁業,20000,長野県,2009000000,2009年
669,003,事業所数,002,A～B農林漁業,21000,岐阜県,2009000000,2009年
764,003,事業所数,002,A～B農林漁業,22000,静岡県,2009000000,2009年
896,003,事業所数,002,A～B農林漁業,23000,愛知県,2009000000,2009年
603,003,事業所数,002,A～B農林漁業,24000,三重県,2009000000,2009年
350,003,事業所数,002,A～B農林漁業,25000,滋賀県,2009000000,2009年
312,003,事業所数,002,A～B農林漁業,26000,京都府,2009000000,2009年
284,003,事業所数,002,A～B農林漁業,27000,大阪府,2009000000,2009年
651,003,事業所数,002,A～B農林漁業,28000,兵庫県,2009000000,2009年
141,003,事業所数,002,A～B農林漁業,29000,奈良県,2009000000,2009年
265,003,事業所数,002,A～B農林漁業,30000,和歌山県,2009000000,2009年
290,003,事業所数,002,A～B農林漁業,31000,鳥取県,2009000000,2009年
426,003,事業所数,002,A～B農林漁業,32000,島根県,2009000000,2009年
503,003,事業所数,002,A～B農林漁業,33000,岡山県,2009000000,2009年
766,003,事業所数,002,A～B農林漁業,34000,広島県,2009000000,2009年
407,003,事業所数,002,A～B農林漁業,35000,山口県,2009000000,2009年
371,003,事業所数,002,A～B農林漁業,36000,徳島県,2009000000,2009年
477,003,事業所数,002,A～B農林漁業,37000,香川県,2009000000,2009年
645,003,事業所数,002,A～B農林漁業,38000,愛媛県,2009000000,2009年
414,003,事業所数,002,A～B農林漁業,39000,高知県,2009000000,2009年
743,003,事業所数,002,A～B農林漁業,40000,福岡県,2009000000,2009年
305,003,事業所数,002,A～B農林漁業,41000,佐賀県,2009000000,2009年
604,003,事業所数,002,A～B農林漁業,42000,長崎県,2009000000,2009年
972,003,事業所数,002,A～B農林漁業,43000,熊本県,2009000000,2009年
807,003,事業所数,002,A～B農林漁業,44000,大分県,2009000000,2009年
1194,003,事業所数,002,A～B農林漁業,45000,宮崎県,2009000000,2009年
1725,003,事業所数,002,A～B農林漁業,46000,鹿児島県,2009000000,2009年
433,003,事業所数,002,A～B農林漁業,47000,沖縄県,2009000000,2009年
29917,003,事業所数,003,A農業，林業,00000,全国,2009000000,2009年
3900,003,事業所数,003,A農業，林業,01000,北海道,2009000000,2009年
672,003,事業所数,003,A農業，林業,02000,青森県,2009000000,2009年
906,003,事業所数,003,A農業，林業,03000,岩手県,2009000000,2009年
575,003,事業所数,003,A農業，林業,04000,宮城県,2009000000,2009年
738,003,事業所数,003,A農業，林業,05000,秋田県,2009000000,2009年
497,003,事業所数,003,A農業，林業,06000,山形県,2009000000,2009年
766,003,事業所数,003,A農業，林業,07000,福島県,2009000000,2009年
866,003,事業所数,003,A農業，林業,08000,茨城県,2009000000,2009年
558,003,事業所数,003,A農業，林業,09000,栃木県,2009000000,2009年
645,003,事業所数,003,A農業，林業,10000,群馬県,2009000000,2009年
559,003,事業所数,003,A農業，林業,11000,埼玉県,2009000000,2009年
926,003,事業所数,003,A農業，林業,12000,千葉県,2009000000,2009年
477,003,事業所数,003,A農業，林業,13000,東京都,2009000000,2009年
687,003,事業所数,003,A農業，林業,14000,神奈川県,2009000000,2009年
1194,003,事業所数,003,A農業，林業,15000,新潟県,2009000000,2009年
382,003,事業所数,003,A農業，林業,16000,富山県,2009000000,2009年
328,003,事業所数,003,A農業，林業,17000,石川県,2009000000,2009年
253,003,事業所数,003,A農業，林業,18000,福井県,2009000000,2009年
276,003,事業所数,003,A農業，林業,19000,山梨県,2009000000,2009年
1127,003,事業所数,003,A農業，林業,20000,長野県,2009000000,2009年
632,003,事業所数,003,A農業，林業,21000,岐阜県,2009000000,2009年
600,003,事業所数,003,A農業，林業,22000,静岡県,2009000000,2009年
839,003,事業所数,003,A農業，林業,23000,愛知県,2009000000,2009年
507,003,事業所数,003,A農業，林業,24000,三重県,2009000000,2009年
319,003,事業所数,003,A農業，林業,25000,滋賀県,2009000000,2009年
287,003,事業所数,003,A農業，林業,26000,京都府,2009000000,2009年
278,003,事業所数,003,A農業，林業,27000,大阪府,2009000000,2009年
594,003,事業所数,003,A農業，林業,28000,兵庫県,2009000000,2009年
130,003,事業所数,003,A農業，林業,29000,奈良県,2009000000,2009年
202,003,事業所数,003,A農業，林業,30000,和歌山県,2009000000,2009年
241,003,事業所数,003,A農業，林業,31000,鳥取県,2009000000,2009年
349,003,事業所数,003,A農業，林業,32000,島根県,2009000000,2009年
470,003,事業所数,003,A農業，林業,33000,岡山県,2009000000,2009年
660,003,事業所数,003,A農業，林業,34000,広島県,2009000000,2009年
337,003,事業所数,003,A農業，林業,35000,山口県,2009000000,2009年
303,003,事業所数,003,A農業，林業,36000,徳島県,2009000000,2009年
375,003,事業所数,003,A農業，林業,37000,香川県,2009000000,2009年
474,003,事業所数,003,A農業，林業,38000,愛媛県,2009000000,2009年
314,003,事業所数,003,A農業，林業,39000,高知県,2009000000,2009年
707,003,事業所数,003,A農業，林業,40000,福岡県,2009000000,2009年
285,003,事業所数,003,A農業，林業,41000,佐賀県,2009000000,2009年
356,003,事業所数,003,A農業，林業,42000,長崎県,2009000000,2009年
843,003,事業所数,003,A農業，林業,43000,熊本県,2009000000,2009年
673,003,事業所数,003,A農業，林業,44000,大分県,2009000000,2009年
991,003,事業所数,003,A農業，林業,45000,宮崎県,2009000000,2009年
1422,003,事業所数,003,A農業，林業,46000,鹿児島県,2009000000,2009年
397,003,事業所数,003,A農業，林業,47000,沖縄県,2009000000,2009年
24987,003,事業所数,004,01農業,00000,全国,2009000000,2009年
3151,003,事業所数,004,01農業,01000,北海道,2009000000,2009年
507,003,事業所数,004,01農業,02000,青森県,2009000000,2009年
694,003,事業所数,004,01農業,03000,岩手県,2009000000,2009年
484,003,事業所数,004,01農業,04000,宮城県,2009000000,2009年
540,003,事業所数,004,01農業,05000,秋田県,2009000000,2009年
390,003,事業所数,004,01農業,06000,山形県,2009000000,2009年
575,003,事業所数,004,01農業,07000,福島県,2009000000,2009年
818,003,事業所数,004,01農業,08000,茨城県,2009000000,2009年
486,003,事業所数,004,01農業,09000,栃木県,2009000000,2009年
541,003,事業所数,004,01農業,10000,群馬県,2009000000,2009年
534,003,事業所数,004,01農業,11000,埼玉県,2009000000,2009年
891,003,事業所数,004,01農業,12000,千葉県,2009000000,2009年
433,003,事業所数,004,01農業,13000,東京都,2009000000,2009年
609,003,事業所数,004,01農業,14000,神奈川県,2009000000,2009年
1056,003,事業所数,004,01農業,15000,新潟県,2009000000,2009年
347,003,事業所数,004,01農業,16000,富山県,2009000000,2009年
273,003,事業所数,004,01農業,17000,石川県,2009000000,2009年
191,003,事業所数,004,01農業,18000,福井県,2009000000,2009年
173,003,事業所数,004,01農業,19000,山梨県,2009000000,2009年
866,003,事業所数,004,01農業,20000,長野県,2009000000,2009年
473,003,事業所数,004,01農業,21000,岐阜県,2009000000,2009年
491,003,事業所数,004,01農業,22000,静岡県,2009000000,2009年
789,003,事業所数,004,01農業,23000,愛知県,2009000000,2009年
417,003,事業所数,004,01農業,24000,三重県,2009000000,2009年
270,003,事業所数,004,01農業,25000,滋賀県,2009000000,2009年
226,003,事業所数,004,01農業,26000,京都府,2009000000,2009年
255,003,事業所数,004,01農業,27000,大阪府,2009000000,2009年
515,003,事業所数,004,01農業,28000,兵庫県,2009000000,2009年
75,003,事業所数,004,01農業,29000,奈良県,2009000000,2009年
137,003,事業所数,004,01農業,30000,和歌山県,2009000000,2009年
190,003,事業所数,004,01農業,31000,鳥取県,2009000000,2009年
274,003,事業所数,004,01農業,32000,島根県,2009000000,2009年
390,003,事業所数,004,01農業,33000,岡山県,2009000000,2009年
526,003,事業所数,004,01農業,34000,広島県,2009000000,2009年
282,003,事業所数,004,01農業,35000,山口県,2009000000,2009年
259,003,事業所数,004,01農業,36000,徳島県,2009000000,2009年
358,003,事業所数,004,01農業,37000,香川県,2009000000,2009年
399,003,事業所数,004,01農業,38000,愛媛県,2009000000,2009年
169,003,事業所数,004,01農業,39000,高知県,2009000000,2009年
631,003,事業所数,004,01農業,40000,福岡県,2009000000,2009年
258,003,事業所数,004,01農業,41000,佐賀県,2009000000,2009年
307,003,事業所数,004,01農業,42000,長崎県,2009000000,2009年
714,003,事業所数,004,01農業,43000,熊本県,2009000000,2009年
578,003,事業所数,004,01農業,44000,大分県,2009000000,2009年
794,003,事業所数,004,01農業,45000,宮崎県,2009000000,2009年
1267,003,事業所数,004,01農業,46000,鹿児島県,2009000000,2009年
384,003,事業所数,004,01農業,47000,沖縄県,2009000000,2009年
117,003,事業所数,005,010管理，補助的経済活動を行う事業所,00000,全国,2009000000,2009年
7,003,事業所数,005,010管理，補助的経済活動を行う事業所,01000,北海道,2009000000,2009年
6,003,事業所数,005,010管理，補助的経済活動を行う事業所,02000,青森県,2009000000,2009年
6,003,事業所数,005,010管理，補助的経済活動を行う事業所,03000,岩手県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,04000,宮城県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,05000,秋田県,2009000000,2009年
3,003,事業所数,005,010管理，補助的経済活動を行う事業所,06000,山形県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,07000,福島県,2009000000,2009年
4,003,事業所数,005,010管理，補助的経済活動を行う事業所,08000,茨城県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,09000,栃木県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,10000,群馬県,2009000000,2009年
7,003,事業所数,005,010管理，補助的経済活動を行う事業所,11000,埼玉県,2009000000,2009年
4,003,事業所数,005,010管理，補助的経済活動を行う事業所,12000,千葉県,2009000000,2009年
8,003,事業所数,005,010管理，補助的経済活動を行う事業所,13000,東京都,2009000000,2009年
8,003,事業所数,005,010管理，補助的経済活動を行う事業所,14000,神奈川県,2009000000,2009年
3,003,事業所数,005,010管理，補助的経済活動を行う事業所,15000,新潟県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,17000,石川県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,19000,山梨県,2009000000,2009年
3,003,事業所数,005,010管理，補助的経済活動を行う事業所,20000,長野県,2009000000,2009年
4,003,事業所数,005,010管理，補助的経済活動を行う事業所,21000,岐阜県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,23000,愛知県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,26000,京都府,2009000000,2009年
5,003,事業所数,005,010管理，補助的経済活動を行う事業所,27000,大阪府,2009000000,2009年
3,003,事業所数,005,010管理，補助的経済活動を行う事業所,28000,兵庫県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,30000,和歌山県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,31000,鳥取県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,32000,島根県,2009000000,2009年
3,003,事業所数,005,010管理，補助的経済活動を行う事業所,33000,岡山県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,36000,徳島県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,37000,香川県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,38000,愛媛県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,40000,福岡県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,42000,長崎県,2009000000,2009年
1,003,事業所数,005,010管理，補助的経済活動を行う事業所,43000,熊本県,2009000000,2009年
5,003,事業所数,005,010管理，補助的経済活動を行う事業所,45000,宮崎県,2009000000,2009年
12,003,事業所数,005,010管理，補助的経済活動を行う事業所,46000,鹿児島県,2009000000,2009年
2,003,事業所数,005,010管理，補助的経済活動を行う事業所,47000,沖縄県,2009000000,2009年
9491,003,事業所数,006,011耕種農業,00000,全国,2009000000,2009年
1220,003,事業所数,006,011耕種農業,01000,北海道,2009000000,2009年
124,003,事業所数,006,011耕種農業,02000,青森県,2009000000,2009年
214,003,事業所数,006,011耕種農業,03000,岩手県,2009000000,2009年
171,003,事業所数,006,011耕種農業,04000,宮城県,2009000000,2009年
194,003,事業所数,006,011耕種農業,05000,秋田県,2009000000,2009年
158,003,事業所数,006,011耕種農業,06000,山形県,2009000000,2009年
229,003,事業所数,006,011耕種農業,07000,福島県,2009000000,2009年
295,003,事業所数,006,011耕種農業,08000,茨城県,2009000000,2009年
146,003,事業所数,006,011耕種農業,09000,栃木県,2009000000,2009年
183,003,事業所数,006,011耕種農業,10000,群馬県,2009000000,2009年
197,003,事業所数,006,011耕種農業,11000,埼玉県,2009000000,2009年
284,003,事業所数,006,011耕種農業,12000,千葉県,2009000000,2009年
70,003,事業所数,006,011耕種農業,13000,東京都,2009000000,2009年
117,003,事業所数,006,011耕種農業,14000,神奈川県,2009000000,2009年
619,003,事業所数,006,011耕種農業,15000,新潟県,2009000000,2009年
178,003,事業所数,006,011耕種農業,16000,富山県,2009000000,2009年
146,003,事業所数,006,011耕種農業,17000,石川県,2009000000,2009年
97,003,事業所数,006,011耕種農業,18000,福井県,2009000000,2009年
79,003,事業所数,006,011耕種農業,19000,山梨県,2009000000,2009年
526,003,事業所数,006,011耕種農業,20000,長野県,2009000000,2009年
174,003,事業所数,006,011耕種農業,21000,岐阜県,2009000000,2009年
218,003,事業所数,006,011耕種農業,22000,静岡県,2009000000,2009年
305,003,事業所数,006,011耕種農業,23000,愛知県,2009000000,2009年
163,003,事業所数,006,011耕種農業,24000,三重県,2009000000,2009年
116,003,事業所数,006,011耕種農業,25000,滋賀県,2009000000,2009年
83,003,事業所数,006,011耕種農業,26000,京都府,2009000000,2009年
58,003,事業所数,006,011耕種農業,27000,大阪府,2009000000,2009年
133,003,事業所数,006,011耕種農業,28000,兵庫県,2009000000,2009年
36,003,事業所数,006,011耕種農業,29000,奈良県,2009000000,2009年
54,003,事業所数,006,011耕種農業,30000,和歌山県,2009000000,2009年
79,003,事業所数,006,011耕種農業,31000,鳥取県,2009000000,2009年
128,003,事業所数,006,011耕種農業,32000,島根県,2009000000,2009年
130,003,事業所数,006,011耕種農業,33000,岡山県,2009000000,2009年
250,003,事業所数,006,011耕種農業,34000,広島県,2009000000,2009年
105,003,事業所数,006,011耕種農業,35000,山口県,2009000000,2009年
130,003,事業所数,006,011耕種農業,36000,徳島県,2009000000,2009年
117,003,事業所数,006,011耕種農業,37000,香川県,2009000000,2009年
184,003,事業所数,006,011耕種農業,38000,愛媛県,2009000000,2009年
81,003,事業所数,006,011耕種農業,39000,高知県,2009000000,2009年
260,003,事業所数,006,011耕種農業,40000,福岡県,2009000000,2009年
71,003,事業所数,006,011耕種農業,41000,佐賀県,2009000000,2009年
144,003,事業所数,006,011耕種農業,42000,長崎県,2009000000,2009年
239,003,事業所数,006,011耕種農業,43000,熊本県,2009000000,2009年
250,003,事業所数,006,011耕種農業,44000,大分県,2009000000,2009年
201,003,事業所数,006,011耕種農業,45000,宮崎県,2009000000,2009年
340,003,事業所数,006,011耕種農業,46000,鹿児島県,2009000000,2009年
195,003,事業所数,006,011耕種農業,47000,沖縄県,2009000000,2009年
7199,003,事業所数,007,012畜産農業,00000,全国,2009000000,2009年
1355,003,事業所数,007,012畜産農業,01000,北海道,2009000000,2009年
179,003,事業所数,007,012畜産農業,02000,青森県,2009000000,2009年
264,003,事業所数,007,012畜産農業,03000,岩手県,2009000000,2009年
148,003,事業所数,007,012畜産農業,04000,宮城県,2009000000,2009年
99,003,事業所数,007,012畜産農業,05000,秋田県,2009000000,2009年
87,003,事業所数,007,012畜産農業,06000,山形県,2009000000,2009年
170,003,事業所数,007,012畜産農業,07000,福島県,2009000000,2009年
214,003,事業所数,007,012畜産農業,08000,茨城県,2009000000,2009年
159,003,事業所数,007,012畜産農業,09000,栃木県,2009000000,2009年
239,003,事業所数,007,012畜産農業,10000,群馬県,2009000000,2009年
110,003,事業所数,007,012畜産農業,11000,埼玉県,2009000000,2009年
248,003,事業所数,007,012畜産農業,12000,千葉県,2009000000,2009年
27,003,事業所数,007,012畜産農業,13000,東京都,2009000000,2009年
206,003,事業所数,007,012畜産農業,14000,神奈川県,2009000000,2009年
158,003,事業所数,007,012畜産農業,15000,新潟県,2009000000,2009年
40,003,事業所数,007,012畜産農業,16000,富山県,2009000000,2009年
41,003,事業所数,007,012畜産農業,17000,石川県,2009000000,2009年
13,003,事業所数,007,012畜産農業,18000,福井県,2009000000,2009年
24,003,事業所数,007,012畜産農業,19000,山梨県,2009000000,2009年
85,003,事業所数,007,012畜産農業,20000,長野県,2009000000,2009年
162,003,事業所数,007,012畜産農業,21000,岐阜県,2009000000,2009年
118,003,事業所数,007,012畜産農業,22000,静岡県,2009000000,2009年
201,003,事業所数,007,012畜産農業,23000,愛知県,2009000000,2009年
108,003,事業所数,007,012畜産農業,24000,三重県,2009000000,2009年
29,003,事業所数,007,012畜産農業,25000,滋賀県,2009000000,2009年
47,003,事業所数,007,012畜産農業,26000,京都府,2009000000,2009年
22,003,事業所数,007,012畜産農業,27000,大阪府,2009000000,2009年
136,003,事業所数,007,012畜産農業,28000,兵庫県,2009000000,2009年
10,003,事業所数,007,012畜産農業,29000,奈良県,2009000000,2009年
21,003,事業所数,007,012畜産農業,30000,和歌山県,2009000000,2009年
29,003,事業所数,007,012畜産農業,31000,鳥取県,2009000000,2009年
61,003,事業所数,007,012畜産農業,32000,島根県,2009000000,2009年
141,003,事業所数,007,012畜産農業,33000,岡山県,2009000000,2009年
115,003,事業所数,007,012畜産農業,34000,広島県,2009000000,2009年
56,003,事業所数,007,012畜産農業,35000,山口県,2009000000,2009年
45,003,事業所数,007,012畜産農業,36000,徳島県,2009000000,2009年
84,003,事業所数,007,012畜産農業,37000,香川県,2009000000,2009年
102,003,事業所数,007,012畜産農業,38000,愛媛県,2009000000,2009年
23,003,事業所数,007,012畜産農業,39000,高知県,2009000000,2009年
93,003,事業所数,007,012畜産農業,40000,福岡県,2009000000,2009年
61,003,事業所数,007,012畜産農業,41000,佐賀県,2009000000,2009年
69,003,事業所数,007,012畜産農業,42000,長崎県,2009000000,2009年
225,003,事業所数,007,012畜産農業,43000,熊本県,2009000000,2009年
