value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label
51,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,19000,山梨県,2012000000,2012年
138,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,20000,長野県,2012000000,2012年
91,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,21000,岐阜県,2012000000,2012年
162,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,22000,静岡県,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,22100,静岡市,2012000000,2012年
51,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,22130,浜松市,2012000000,2012年
414,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,23000,愛知県,2012000000,2012年
227,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,23100,名古屋市,2012000000,2012年
75,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,24000,三重県,2012000000,2012年
56,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,25000,滋賀県,2012000000,2012年
111,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,26000,京都府,2012000000,2012年
68,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,26100,京都市,2012000000,2012年
572,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,27000,大阪府,2012000000,2012年
340,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,27100,大阪市,2012000000,2012年
22,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,27140,堺市,2012000000,2012年
220,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,28000,兵庫県,2012000000,2012年
97,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,28100,神戸市,2012000000,2012年
49,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,29000,奈良県,2012000000,2012年
27,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,30000,和歌山県,2012000000,2012年
15,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,31000,鳥取県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,32000,島根県,2012000000,2012年
79,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,33000,岡山県,2012000000,2012年
42,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,33100,岡山市,2012000000,2012年
141,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,34000,広島県,2012000000,2012年
86,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,34100,広島市,2012000000,2012年
54,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,35000,山口県,2012000000,2012年
38,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,36000,徳島県,2012000000,2012年
47,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,37000,香川県,2012000000,2012年
54,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,38000,愛媛県,2012000000,2012年
25,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,39000,高知県,2012000000,2012年
292,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,40000,福岡県,2012000000,2012年
44,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,40100,北九州市,2012000000,2012年
169,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,40130,福岡市,2012000000,2012年
19,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,41000,佐賀県,2012000000,2012年
44,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,42000,長崎県,2012000000,2012年
64,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,43000,熊本県,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,44000,大分県,2012000000,2012年
28,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,45000,宮崎県,2012000000,2012年
49,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,46000,鹿児島県,2012000000,2012年
58,811,事業所数,11570,391ソフトウェア業,020,従業者規模 4人以下,47000,沖縄県,2012000000,2012年
2875,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,00000,全国,2012000000,2012年
101,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,01000,北海道,2012000000,2012年
67,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,01100,札幌市,2012000000,2012年
14,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,02000,青森県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,03000,岩手県,2012000000,2012年
48,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,04000,宮城県,2012000000,2012年
46,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,04100,仙台市,2012000000,2012年
12,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,05000,秋田県,2012000000,2012年
25,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,06000,山形県,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,07000,福島県,2012000000,2012年
46,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,08000,茨城県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,09000,栃木県,2012000000,2012年
33,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,10000,群馬県,2012000000,2012年
69,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,11000,埼玉県,2012000000,2012年
24,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,11100,さいたま市,2012000000,2012年
54,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,12000,千葉県,2012000000,2012年
15,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,12100,千葉市,2012000000,2012年
715,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,13000,東京都,2012000000,2012年
624,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,13100,特別区部,2012000000,2012年
190,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,14000,神奈川県,2012000000,2012年
110,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,14100,横浜市,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,14130,川崎市,2012000000,2012年
14,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,14150,相模原市,2012000000,2012年
41,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,15000,新潟県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,15100,新潟市,2012000000,2012年
25,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,16000,富山県,2012000000,2012年
23,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,17000,石川県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,18000,福井県,2012000000,2012年
10,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,19000,山梨県,2012000000,2012年
42,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,20000,長野県,2012000000,2012年
22,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,21000,岐阜県,2012000000,2012年
76,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,22000,静岡県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,22100,静岡市,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,22130,浜松市,2012000000,2012年
167,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,23000,愛知県,2012000000,2012年
116,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,23100,名古屋市,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,24000,三重県,2012000000,2012年
12,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,25000,滋賀県,2012000000,2012年
49,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,26000,京都府,2012000000,2012年
37,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,26100,京都市,2012000000,2012年
351,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,27000,大阪府,2012000000,2012年
297,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,27100,大阪市,2012000000,2012年
8,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,27140,堺市,2012000000,2012年
97,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,28000,兵庫県,2012000000,2012年
46,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,28100,神戸市,2012000000,2012年
6,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,29000,奈良県,2012000000,2012年
7,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,30000,和歌山県,2012000000,2012年
14,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,31000,鳥取県,2012000000,2012年
4,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,32000,島根県,2012000000,2012年
27,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,33000,岡山県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,33100,岡山市,2012000000,2012年
72,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,34000,広島県,2012000000,2012年
55,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,34100,広島市,2012000000,2012年
23,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,35000,山口県,2012000000,2012年
7,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,36000,徳島県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,37000,香川県,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,38000,愛媛県,2012000000,2012年
14,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,39000,高知県,2012000000,2012年
165,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,40000,福岡県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,40100,北九州市,2012000000,2012年
120,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,40130,福岡市,2012000000,2012年
11,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,41000,佐賀県,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,42000,長崎県,2012000000,2012年
22,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,43000,熊本県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,44000,大分県,2012000000,2012年
16,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,45000,宮崎県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,46000,鹿児島県,2012000000,2012年
29,811,事業所数,11570,391ソフトウェア業,030,従業者規模 5～9人,47000,沖縄県,2012000000,2012年
3986,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,00000,全国,2012000000,2012年
124,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,01000,北海道,2012000000,2012年
108,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,01100,札幌市,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,02000,青森県,2012000000,2012年
24,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,03000,岩手県,2012000000,2012年
77,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,04000,宮城県,2012000000,2012年
71,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,04100,仙台市,2012000000,2012年
9,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,05000,秋田県,2012000000,2012年
16,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,06000,山形県,2012000000,2012年
21,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,07000,福島県,2012000000,2012年
68,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,08000,茨城県,2012000000,2012年
39,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,09000,栃木県,2012000000,2012年
49,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,10000,群馬県,2012000000,2012年
76,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,11000,埼玉県,2012000000,2012年
28,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,11100,さいたま市,2012000000,2012年
63,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,12000,千葉県,2012000000,2012年
21,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,12100,千葉市,2012000000,2012年
1249,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,13000,東京都,2012000000,2012年
1134,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,13100,特別区部,2012000000,2012年
249,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,14000,神奈川県,2012000000,2012年
149,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,14100,横浜市,2012000000,2012年
43,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,14130,川崎市,2012000000,2012年
12,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,14150,相模原市,2012000000,2012年
63,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,15000,新潟県,2012000000,2012年
42,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,15100,新潟市,2012000000,2012年
26,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,16000,富山県,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,17000,石川県,2012000000,2012年
23,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,18000,福井県,2012000000,2012年
20,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,19000,山梨県,2012000000,2012年
52,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,20000,長野県,2012000000,2012年
32,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,21000,岐阜県,2012000000,2012年
107,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,22000,静岡県,2012000000,2012年
32,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,22100,静岡市,2012000000,2012年
34,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,22130,浜松市,2012000000,2012年
265,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,23000,愛知県,2012000000,2012年
214,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,23100,名古屋市,2012000000,2012年
27,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,24000,三重県,2012000000,2012年
15,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,25000,滋賀県,2012000000,2012年
62,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,26000,京都府,2012000000,2012年
52,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,26100,京都市,2012000000,2012年
460,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,27000,大阪府,2012000000,2012年
407,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,27100,大阪市,2012000000,2012年
5,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,27140,堺市,2012000000,2012年
99,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,28000,兵庫県,2012000000,2012年
55,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,28100,神戸市,2012000000,2012年
6,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,29000,奈良県,2012000000,2012年
10,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,30000,和歌山県,2012000000,2012年
9,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,31000,鳥取県,2012000000,2012年
11,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,32000,島根県,2012000000,2012年
39,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,33000,岡山県,2012000000,2012年
31,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,33100,岡山市,2012000000,2012年
90,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,34000,広島県,2012000000,2012年
70,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,34100,広島市,2012000000,2012年
15,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,35000,山口県,2012000000,2012年
6,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,36000,徳島県,2012000000,2012年
28,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,37000,香川県,2012000000,2012年
25,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,38000,愛媛県,2012000000,2012年
10,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,39000,高知県,2012000000,2012年
217,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,40000,福岡県,2012000000,2012年
23,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,40100,北九州市,2012000000,2012年
179,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,40130,福岡市,2012000000,2012年
7,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,41000,佐賀県,2012000000,2012年
18,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,42000,長崎県,2012000000,2012年
25,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,43000,熊本県,2012000000,2012年
24,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,44000,大分県,2012000000,2012年
20,811,事業所数,11570,391ソフトウェア業,040,従業者規模 10～29人,45000,宮崎県,2012000000,2012年
