value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label
80,003,事業所数,014,023特用林産物生産業,001,民営,00000,全国,2009000000,2009年
3,003,事業所数,014,023特用林産物生産業,002,国，地方公共団体,00000,全国,2009000000,2009年
856,003,事業所数,015,024林業サービス業,000,総数,00000,全国,2009000000,2009年
856,003,事業所数,015,024林業サービス業,001,民営,00000,全国,2009000000,2009年
62,003,事業所数,016,029その他の林業,000,総数,00000,全国,2009000000,2009年
62,003,事業所数,016,029その他の林業,001,民営,00000,全国,2009000000,2009年
3994,003,事業所数,017,B漁業,000,総数,00000,全国,2009000000,2009年
3933,003,事業所数,017,B漁業,001,民営,00000,全国,2009000000,2009年
61,003,事業所数,017,B漁業,002,国，地方公共団体,00000,全国,2009000000,2009年
1842,003,事業所数,018,03漁業（水産養殖業を除く）,000,総数,00000,全国,2009000000,2009年
1842,003,事業所数,018,03漁業（水産養殖業を除く）,001,民営,00000,全国,2009000000,2009年
12,003,事業所数,019,030管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
12,003,事業所数,019,030管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
1747,003,事業所数,020,031海面漁業,000,総数,00000,全国,2009000000,2009年
1747,003,事業所数,020,031海面漁業,001,民営,00000,全国,2009000000,2009年
83,003,事業所数,021,032内水面漁業,000,総数,00000,全国,2009000000,2009年
83,003,事業所数,021,032内水面漁業,001,民営,00000,全国,2009000000,2009年
2152,003,事業所数,022,04水産養殖業,000,総数,00000,全国,2009000000,2009年
2091,003,事業所数,022,04水産養殖業,001,民営,00000,全国,2009000000,2009年
61,003,事業所数,022,04水産養殖業,002,国，地方公共団体,00000,全国,2009000000,2009年
13,003,事業所数,023,040管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
13,003,事業所数,023,040管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
1226,003,事業所数,024,041海面養殖業,000,総数,00000,全国,2009000000,2009年
1191,003,事業所数,024,041海面養殖業,001,民営,00000,全国,2009000000,2009年
35,003,事業所数,024,041海面養殖業,002,国，地方公共団体,00000,全国,2009000000,2009年
913,003,事業所数,025,042内水面養殖業,000,総数,00000,全国,2009000000,2009年
887,003,事業所数,025,042内水面養殖業,001,民営,00000,全国,2009000000,2009年
26,003,事業所数,025,042内水面養殖業,002,国，地方公共団体,00000,全国,2009000000,2009年
6009389,003,事業所数,026,C～S非農林漁業,000,総数,00000,全国,2009000000,2009年
5853886,003,事業所数,026,C～S非農林漁業,001,民営,00000,全国,2009000000,2009年
155503,003,事業所数,026,C～S非農林漁業,002,国，地方公共団体,00000,全国,2009000000,2009年
5968819,003,事業所数,027,C～R非農林漁業（Ｓ公務を除く）,000,総数,00000,全国,2009000000,2009年
5853886,003,事業所数,027,C～R非農林漁業（Ｓ公務を除く）,001,民営,00000,全国,2009000000,2009年
114933,003,事業所数,027,C～R非農林漁業（Ｓ公務を除く）,002,国，地方公共団体,00000,全国,2009000000,2009年
2921,003,事業所数,028,C鉱業，採石業，砂利採取業,000,総数,00000,全国,2009000000,2009年
2915,003,事業所数,028,C鉱業，採石業，砂利採取業,001,民営,00000,全国,2009000000,2009年
6,003,事業所数,028,C鉱業，採石業，砂利採取業,002,国，地方公共団体,00000,全国,2009000000,2009年
2921,003,事業所数,029,05鉱業，採石業，砂利採取業,000,総数,00000,全国,2009000000,2009年
2915,003,事業所数,029,05鉱業，採石業，砂利採取業,001,民営,00000,全国,2009000000,2009年
6,003,事業所数,029,05鉱業，採石業，砂利採取業,002,国，地方公共団体,00000,全国,2009000000,2009年
87,003,事業所数,030,050管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
87,003,事業所数,030,050管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
34,003,事業所数,031,051金属鉱業,000,総数,00000,全国,2009000000,2009年
34,003,事業所数,031,051金属鉱業,001,民営,00000,全国,2009000000,2009年
15,003,事業所数,032,052石炭・亜炭鉱業,000,総数,00000,全国,2009000000,2009年
15,003,事業所数,032,052石炭・亜炭鉱業,001,民営,00000,全国,2009000000,2009年
64,003,事業所数,033,053原油・天然ガス鉱業,000,総数,00000,全国,2009000000,2009年
64,003,事業所数,033,053原油・天然ガス鉱業,001,民営,00000,全国,2009000000,2009年
2357,003,事業所数,034,054採石業，砂・砂利・玉石採取業,000,総数,00000,全国,2009000000,2009年
2354,003,事業所数,034,054採石業，砂・砂利・玉石採取業,001,民営,00000,全国,2009000000,2009年
3,003,事業所数,034,054採石業，砂・砂利・玉石採取業,002,国，地方公共団体,00000,全国,2009000000,2009年
265,003,事業所数,035,055窯業原料用鉱物鉱業,000,総数,00000,全国,2009000000,2009年
265,003,事業所数,035,055窯業原料用鉱物鉱業,001,民営,00000,全国,2009000000,2009年
99,003,事業所数,036,059その他の鉱業,000,総数,00000,全国,2009000000,2009年
96,003,事業所数,036,059その他の鉱業,001,民営,00000,全国,2009000000,2009年
3,003,事業所数,036,059その他の鉱業,002,国，地方公共団体,00000,全国,2009000000,2009年
583616,003,事業所数,037,D建設業,000,総数,00000,全国,2009000000,2009年
583616,003,事業所数,037,D建設業,001,民営,00000,全国,2009000000,2009年
228854,003,事業所数,038,06総合工事業,000,総数,00000,全国,2009000000,2009年
228854,003,事業所数,038,06総合工事業,001,民営,00000,全国,2009000000,2009年
977,003,事業所数,039,060管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
977,003,事業所数,039,060管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
17004,003,事業所数,040,061一般土木建築工事業,000,総数,00000,全国,2009000000,2009年
17004,003,事業所数,040,061一般土木建築工事業,001,民営,00000,全国,2009000000,2009年
72668,003,事業所数,041,062土木工事業（舗装工事業を除く）,000,総数,00000,全国,2009000000,2009年
72668,003,事業所数,041,062土木工事業（舗装工事業を除く）,001,民営,00000,全国,2009000000,2009年
8794,003,事業所数,042,063舗装工事業,000,総数,00000,全国,2009000000,2009年
8794,003,事業所数,042,063舗装工事業,001,民営,00000,全国,2009000000,2009年
46813,003,事業所数,043,064建築工事業（木造建築工事業を除く）,000,総数,00000,全国,2009000000,2009年
46813,003,事業所数,043,064建築工事業（木造建築工事業を除く）,001,民営,00000,全国,2009000000,2009年
67976,003,事業所数,044,065木造建築工事業,000,総数,00000,全国,2009000000,2009年
67976,003,事業所数,044,065木造建築工事業,001,民営,00000,全国,2009000000,2009年
14622,003,事業所数,045,066建築リフォーム工事業,000,総数,00000,全国,2009000000,2009年
14622,003,事業所数,045,066建築リフォーム工事業,001,民営,00000,全国,2009000000,2009年
199445,003,事業所数,046,07職別工事業（設備工事業を除く）,000,総数,00000,全国,2009000000,2009年
199445,003,事業所数,046,07職別工事業（設備工事業を除く）,001,民営,00000,全国,2009000000,2009年
423,003,事業所数,047,070管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
423,003,事業所数,047,070管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
25473,003,事業所数,048,071大工工事業,000,総数,00000,全国,2009000000,2009年
25473,003,事業所数,048,071大工工事業,001,民営,00000,全国,2009000000,2009年
21969,003,事業所数,049,072とび・土工・コンクリート工事業,000,総数,00000,全国,2009000000,2009年
21969,003,事業所数,049,072とび・土工・コンクリート工事業,001,民営,00000,全国,2009000000,2009年
12014,003,事業所数,050,073鉄骨・鉄筋工事業,000,総数,00000,全国,2009000000,2009年
12014,003,事業所数,050,073鉄骨・鉄筋工事業,001,民営,00000,全国,2009000000,2009年
7731,003,事業所数,051,074石工・れんが等工事業,000,総数,00000,全国,2009000000,2009年
7731,003,事業所数,051,074石工・れんが等工事業,001,民営,00000,全国,2009000000,2009年
17481,003,事業所数,052,075左官工事業,000,総数,00000,全国,2009000000,2009年
17481,003,事業所数,052,075左官工事業,001,民営,00000,全国,2009000000,2009年
19204,003,事業所数,053,076板金・金物工事業,000,総数,00000,全国,2009000000,2009年
19204,003,事業所数,053,076板金・金物工事業,001,民営,00000,全国,2009000000,2009年
27161,003,事業所数,054,077塗装工事業,000,総数,00000,全国,2009000000,2009年
27161,003,事業所数,054,077塗装工事業,001,民営,00000,全国,2009000000,2009年
30557,003,事業所数,055,078床・内装工事業,000,総数,00000,全国,2009000000,2009年
30557,003,事業所数,055,078床・内装工事業,001,民営,00000,全国,2009000000,2009年
873,003,事業所数,056,07A床工事業,000,総数,00000,全国,2009000000,2009年
873,003,事業所数,056,07A床工事業,001,民営,00000,全国,2009000000,2009年
29684,003,事業所数,057,07B内装工事業,000,総数,00000,全国,2009000000,2009年
29684,003,事業所数,057,07B内装工事業,001,民営,00000,全国,2009000000,2009年
37432,003,事業所数,058,079その他の職別工事業,000,総数,00000,全国,2009000000,2009年
37432,003,事業所数,058,079その他の職別工事業,001,民営,00000,全国,2009000000,2009年
155317,003,事業所数,059,08設備工事業,000,総数,00000,全国,2009000000,2009年
155317,003,事業所数,059,08設備工事業,001,民営,00000,全国,2009000000,2009年
499,003,事業所数,060,080管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
499,003,事業所数,060,080管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
59950,003,事業所数,061,081電気工事業,000,総数,00000,全国,2009000000,2009年
59950,003,事業所数,061,081電気工事業,001,民営,00000,全国,2009000000,2009年
12877,003,事業所数,062,082電気通信・信号装置工事業,000,総数,00000,全国,2009000000,2009年
12877,003,事業所数,062,082電気通信・信号装置工事業,001,民営,00000,全国,2009000000,2009年
67148,003,事業所数,063,083管工事業（さく井工事業を除く）,000,総数,00000,全国,2009000000,2009年
67148,003,事業所数,063,083管工事業（さく井工事業を除く）,001,民営,00000,全国,2009000000,2009年
8986,003,事業所数,064,084機械器具設置工事業,000,総数,00000,全国,2009000000,2009年
8986,003,事業所数,064,084機械器具設置工事業,001,民営,00000,全国,2009000000,2009年
5857,003,事業所数,065,089その他の設備工事業,000,総数,00000,全国,2009000000,2009年
5857,003,事業所数,065,089その他の設備工事業,001,民営,00000,全国,2009000000,2009年
536773,003,事業所数,066,E製造業,000,総数,00000,全国,2009000000,2009年
536658,003,事業所数,066,E製造業,001,民営,00000,全国,2009000000,2009年
115,003,事業所数,066,E製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
52597,003,事業所数,067,09食料品製造業,000,総数,00000,全国,2009000000,2009年
52562,003,事業所数,067,09食料品製造業,001,民営,00000,全国,2009000000,2009年
35,003,事業所数,067,09食料品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
724,003,事業所数,068,090管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
724,003,事業所数,068,090管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
3583,003,事業所数,069,091畜産食料品製造業,000,総数,00000,全国,2009000000,2009年
3580,003,事業所数,069,091畜産食料品製造業,001,民営,00000,全国,2009000000,2009年
3,003,事業所数,069,091畜産食料品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
10088,003,事業所数,070,092水産食料品製造業,000,総数,00000,全国,2009000000,2009年
10088,003,事業所数,070,092水産食料品製造業,001,民営,00000,全国,2009000000,2009年
3442,003,事業所数,071,093野菜缶詰等製造業,000,総数,00000,全国,2009000000,2009年
3425,003,事業所数,071,093野菜缶詰等製造業,001,民営,00000,全国,2009000000,2009年
17,003,事業所数,071,093野菜缶詰等製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
2963,003,事業所数,072,094調味料製造業,000,総数,00000,全国,2009000000,2009年
2959,003,事業所数,072,094調味料製造業,001,民営,00000,全国,2009000000,2009年
4,003,事業所数,072,094調味料製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
234,003,事業所数,073,095糖類製造業,000,総数,00000,全国,2009000000,2009年
234,003,事業所数,073,095糖類製造業,001,民営,00000,全国,2009000000,2009年
1342,003,事業所数,074,096精穀・製粉業,000,総数,00000,全国,2009000000,2009年
1342,003,事業所数,074,096精穀・製粉業,001,民営,00000,全国,2009000000,2009年
9364,003,事業所数,075,097パン・菓子製造業,000,総数,00000,全国,2009000000,2009年
9362,003,事業所数,075,097パン・菓子製造業,001,民営,00000,全国,2009000000,2009年
2,003,事業所数,075,097パン・菓子製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
322,003,事業所数,076,098動植物油脂製造業,000,総数,00000,全国,2009000000,2009年
322,003,事業所数,076,098動植物油脂製造業,001,民営,00000,全国,2009000000,2009年
20535,003,事業所数,077,099その他の食料品製造業,000,総数,00000,全国,2009000000,2009年
20526,003,事業所数,077,099その他の食料品製造業,001,民営,00000,全国,2009000000,2009年
9,003,事業所数,077,099その他の食料品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
9095,003,事業所数,078,10飲料・たばこ・飼料製造業,000,総数,00000,全国,2009000000,2009年
9026,003,事業所数,078,10飲料・たばこ・飼料製造業,001,民営,00000,全国,2009000000,2009年
69,003,事業所数,078,10飲料・たばこ・飼料製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
142,003,事業所数,079,100管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
142,003,事業所数,079,100管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
1015,003,事業所数,080,101清涼飲料製造業,000,総数,00000,全国,2009000000,2009年
1010,003,事業所数,080,101清涼飲料製造業,001,民営,00000,全国,2009000000,2009年
5,003,事業所数,080,101清涼飲料製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
2217,003,事業所数,081,102酒類製造業,000,総数,00000,全国,2009000000,2009年
2212,003,事業所数,081,102酒類製造業,001,民営,00000,全国,2009000000,2009年
5,003,事業所数,081,102酒類製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
3322,003,事業所数,082,103茶・コーヒー製造業,000,総数,00000,全国,2009000000,2009年
3322,003,事業所数,082,103茶・コーヒー製造業,001,民営,00000,全国,2009000000,2009年
350,003,事業所数,083,104製氷業,000,総数,00000,全国,2009000000,2009年
349,003,事業所数,083,104製氷業,001,民営,00000,全国,2009000000,2009年
1,003,事業所数,083,104製氷業,002,国，地方公共団体,00000,全国,2009000000,2009年
14,003,事業所数,084,105たばこ製造業,000,総数,00000,全国,2009000000,2009年
14,003,事業所数,084,105たばこ製造業,001,民営,00000,全国,2009000000,2009年
2035,003,事業所数,085,106飼料・有機質肥料製造業,000,総数,00000,全国,2009000000,2009年
1977,003,事業所数,085,106飼料・有機質肥料製造業,001,民営,00000,全国,2009000000,2009年
58,003,事業所数,085,106飼料・有機質肥料製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
55133,003,事業所数,086,11繊維工業,000,総数,00000,全国,2009000000,2009年
55133,003,事業所数,086,11繊維工業,001,民営,00000,全国,2009000000,2009年
340,003,事業所数,087,110管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
340,003,事業所数,087,110管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
2708,003,事業所数,088,111製糸業，紡績業，化学繊維等製造業,000,総数,00000,全国,2009000000,2009年
2708,003,事業所数,088,111製糸業，紡績業，化学繊維等製造業,001,民営,00000,全国,2009000000,2009年
9161,003,事業所数,089,112織物業,000,総数,00000,全国,2009000000,2009年
9161,003,事業所数,089,112織物業,001,民営,00000,全国,2009000000,2009年
878,003,事業所数,090,113ニット生地製造業,000,総数,00000,全国,2009000000,2009年
878,003,事業所数,090,113ニット生地製造業,001,民営,00000,全国,2009000000,2009年
4259,003,事業所数,091,114染色整理業,000,総数,00000,全国,2009000000,2009年
4259,003,事業所数,091,114染色整理業,001,民営,00000,全国,2009000000,2009年
4190,003,事業所数,092,115綱・網・レース等製造業,000,総数,00000,全国,2009000000,2009年
4190,003,事業所数,092,115綱・網・レース等製造業,001,民営,00000,全国,2009000000,2009年
17263,003,事業所数,093,116外衣・シャツ製造業,000,総数,00000,全国,2009000000,2009年
17263,003,事業所数,093,116外衣・シャツ製造業,001,民営,00000,全国,2009000000,2009年
1254,003,事業所数,094,117下着類製造業,000,総数,00000,全国,2009000000,2009年
1254,003,事業所数,094,117下着類製造業,001,民営,00000,全国,2009000000,2009年
4631,003,事業所数,095,118和装製品・その他の衣服等製造業,000,総数,00000,全国,2009000000,2009年
4631,003,事業所数,095,118和装製品・その他の衣服等製造業,001,民営,00000,全国,2009000000,2009年
10449,003,事業所数,096,119その他の繊維製品製造業,000,総数,00000,全国,2009000000,2009年
10449,003,事業所数,096,119その他の繊維製品製造業,001,民営,00000,全国,2009000000,2009年
15637,003,事業所数,097,12木材・木製品製造業（家具を除く）,000,総数,00000,全国,2009000000,2009年
15630,003,事業所数,097,12木材・木製品製造業（家具を除く）,001,民営,00000,全国,2009000000,2009年
7,003,事業所数,097,12木材・木製品製造業（家具を除く）,002,国，地方公共団体,00000,全国,2009000000,2009年
150,003,事業所数,098,120管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
150,003,事業所数,098,120管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
7821,003,事業所数,099,121製材業，木製品製造業,000,総数,00000,全国,2009000000,2009年
7816,003,事業所数,099,121製材業，木製品製造業,001,民営,00000,全国,2009000000,2009年
5,003,事業所数,099,121製材業，木製品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
3102,003,事業所数,100,122造作材・合板等材料製造業,000,総数,00000,全国,2009000000,2009年
3102,003,事業所数,100,122造作材・合板等材料製造業,001,民営,00000,全国,2009000000,2009年
1613,003,事業所数,101,123木製容器製造業（竹，とうを含む）,000,総数,00000,全国,2009000000,2009年
1613,003,事業所数,101,123木製容器製造業（竹，とうを含む）,001,民営,00000,全国,2009000000,2009年
2951,003,事業所数,102,129その他の木製品製造業,000,総数,00000,全国,2009000000,2009年
2949,003,事業所数,102,129その他の木製品製造業,001,民営,00000,全国,2009000000,2009年
2,003,事業所数,102,129その他の木製品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
25827,003,事業所数,103,13家具・装備品製造業,000,総数,00000,全国,2009000000,2009年
25827,003,事業所数,103,13家具・装備品製造業,001,民営,00000,全国,2009000000,2009年
136,003,事業所数,104,130管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
136,003,事業所数,104,130管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
9530,003,事業所数,105,131家具製造業,000,総数,00000,全国,2009000000,2009年
9530,003,事業所数,105,131家具製造業,001,民営,00000,全国,2009000000,2009年
1693,003,事業所数,106,132宗教用具製造業,000,総数,00000,全国,2009000000,2009年
1693,003,事業所数,106,132宗教用具製造業,001,民営,00000,全国,2009000000,2009年
11383,003,事業所数,107,133建具製造業,000,総数,00000,全国,2009000000,2009年
11383,003,事業所数,107,133建具製造業,001,民営,00000,全国,2009000000,2009年
3085,003,事業所数,108,139その他の家具・装備品製造業,000,総数,00000,全国,2009000000,2009年
3085,003,事業所数,108,139その他の家具・装備品製造業,001,民営,00000,全国,2009000000,2009年
12951,003,事業所数,109,14パルプ・紙・紙加工品製造業,000,総数,00000,全国,2009000000,2009年
12951,003,事業所数,109,14パルプ・紙・紙加工品製造業,001,民営,00000,全国,2009000000,2009年
207,003,事業所数,110,140管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
207,003,事業所数,110,140管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
124,003,事業所数,111,141パルプ製造業,000,総数,00000,全国,2009000000,2009年
124,003,事業所数,111,141パルプ製造業,001,民営,00000,全国,2009000000,2009年
801,003,事業所数,112,142紙製造業,000,総数,00000,全国,2009000000,2009年
801,003,事業所数,112,142紙製造業,001,民営,00000,全国,2009000000,2009年
1165,003,事業所数,113,143加工紙製造業,000,総数,00000,全国,2009000000,2009年
1165,003,事業所数,113,143加工紙製造業,001,民営,00000,全国,2009000000,2009年
1608,003,事業所数,114,144紙製品製造業,000,総数,00000,全国,2009000000,2009年
1608,003,事業所数,114,144紙製品製造業,001,民営,00000,全国,2009000000,2009年
6797,003,事業所数,115,145紙製容器製造業,000,総数,00000,全国,2009000000,2009年
6797,003,事業所数,115,145紙製容器製造業,001,民営,00000,全国,2009000000,2009年
2249,003,事業所数,116,149その他のパルプ等製造業,000,総数,00000,全国,2009000000,2009年
2249,003,事業所数,116,149その他のパルプ等製造業,001,民営,00000,全国,2009000000,2009年
38900,003,事業所数,117,15印刷・同関連業,000,総数,00000,全国,2009000000,2009年
38898,003,事業所数,117,15印刷・同関連業,001,民営,00000,全国,2009000000,2009年
2,003,事業所数,117,15印刷・同関連業,002,国，地方公共団体,00000,全国,2009000000,2009年
274,003,事業所数,118,150管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
274,003,事業所数,118,150管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
31479,003,事業所数,119,151印刷業,000,総数,00000,全国,2009000000,2009年
31477,003,事業所数,119,151印刷業,001,民営,00000,全国,2009000000,2009年
2,003,事業所数,119,151印刷業,002,国，地方公共団体,00000,全国,2009000000,2009年
2613,003,事業所数,120,152製版業,000,総数,00000,全国,2009000000,2009年
2613,003,事業所数,120,152製版業,001,民営,00000,全国,2009000000,2009年
4316,003,事業所数,121,153製本業，印刷物加工業,000,総数,00000,全国,2009000000,2009年
4316,003,事業所数,121,153製本業，印刷物加工業,001,民営,00000,全国,2009000000,2009年
218,003,事業所数,122,159印刷関連サービス業,000,総数,00000,全国,2009000000,2009年
218,003,事業所数,122,159印刷関連サービス業,001,民営,00000,全国,2009000000,2009年
10022,003,事業所数,123,16化学工業,000,総数,00000,全国,2009000000,2009年
10021,003,事業所数,123,16化学工業,001,民営,00000,全国,2009000000,2009年
1,003,事業所数,123,16化学工業,002,国，地方公共団体,00000,全国,2009000000,2009年
583,003,事業所数,124,160管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
583,003,事業所数,124,160管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
203,003,事業所数,125,161化学肥料製造業,000,総数,00000,全国,2009000000,2009年
203,003,事業所数,125,161化学肥料製造業,001,民営,00000,全国,2009000000,2009年
1606,003,事業所数,126,162無機化学工業製品製造業,000,総数,00000,全国,2009000000,2009年
1605,003,事業所数,126,162無機化学工業製品製造業,001,民営,00000,全国,2009000000,2009年
1,003,事業所数,126,162無機化学工業製品製造業,002,国，地方公共団体,00000,全国,2009000000,2009年
1429,003,事業所数,127,163有機化学工業製品製造業,000,総数,00000,全国,2009000000,2009年
1429,003,事業所数,127,163有機化学工業製品製造業,001,民営,00000,全国,2009000000,2009年
1638,003,事業所数,128,164油脂加工製品・石けん・塗料等製造業,000,総数,00000,全国,2009000000,2009年
1638,003,事業所数,128,164油脂加工製品・石けん・塗料等製造業,001,民営,00000,全国,2009000000,2009年
1556,003,事業所数,129,165医薬品製造業,000,総数,00000,全国,2009000000,2009年
1556,003,事業所数,129,165医薬品製造業,001,民営,00000,全国,2009000000,2009年
1233,003,事業所数,130,166化粧品・歯磨等化粧用調整品製造業,000,総数,00000,全国,2009000000,2009年
1233,003,事業所数,130,166化粧品・歯磨等化粧用調整品製造業,001,民営,00000,全国,2009000000,2009年
1774,003,事業所数,131,169その他の化学工業,000,総数,00000,全国,2009000000,2009年
1774,003,事業所数,131,169その他の化学工業,001,民営,00000,全国,2009000000,2009年
1635,003,事業所数,132,17石油製品・石炭製品製造業,000,総数,00000,全国,2009000000,2009年
1635,003,事業所数,132,17石油製品・石炭製品製造業,001,民営,00000,全国,2009000000,2009年
54,003,事業所数,133,170管理，補助的経済活動を行う事業所,000,総数,00000,全国,2009000000,2009年
54,003,事業所数,133,170管理，補助的経済活動を行う事業所,001,民営,00000,全国,2009000000,2009年
140,003,事業所数,134,171石油精製業,000,総数,00000,全国,2009000000,2009年
140,003,事業所数,134,171石油精製業,001,民営,00000,全国,2009000000,2009年
180,003,事業所数,135,172潤滑油・グリース製造業,000,総数,00000,全国,2009000000,2009年
180,003,事業所数,135,172潤滑油・グリース製造業,001,民営,00000,全国,2009000000,2009年
18,003,事業所数,136,173コークス製造業,000,総数,00000,全国,2009000000,2009年
18,003,事業所数,136,173コークス製造業,001,民営,00000,全国,2009000000,2009年
