value,cat01,cat01_label,cat02,cat02_label,time,time_label
1387184,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0023001212,平成23年12月
1387184,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000101,平成24年1月
1387184,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000202,平成24年2月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000303,平成24年3月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000404,平成24年4月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000505,平成24年5月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000606,平成24年6月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000707,平成24年7月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000808,平成24年8月
1391603,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024000909,平成24年9月
1389338,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024001010,平成24年10月
1389338,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024001111,平成24年11月
1389338,1200,生産能力 （月）,040011000,酸素ガス（空気分留法） (千立方m),0024001212,平成24年12月
107466,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0023001212,平成23年12月
107466,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000101,平成24年1月
107466,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000202,平成24年2月
108255,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000303,平成24年3月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000404,平成24年4月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000505,平成24年5月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000606,平成24年6月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000707,平成24年7月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000808,平成24年8月
108243,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024000909,平成24年9月
106568,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024001010,平成24年10月
106568,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024001111,平成24年11月
106568,1200,生産能力 （月）,040012000,液化酸素（空気分留法） (千立方m),0024001212,平成24年12月
3486,1200,生産能力 （月）,040050000,溶解アセチレン (t),0023001212,平成23年12月
3493,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000101,平成24年1月
3493,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000202,平成24年2月
3493,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000303,平成24年3月
3493,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000404,平成24年4月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000505,平成24年5月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000606,平成24年6月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000707,平成24年7月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000808,平成24年8月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024000909,平成24年9月
3357,1200,生産能力 （月）,040050000,溶解アセチレン (t),0024001010,平成24年10月
