value,cat01,cat01_label,cat02,cat02_label,time,time_label
309065,010005,生産,030100000,合計 (t),0020000000,平成20年
206766,010005,生産,030100000,合計 (t),0021000000,平成21年
218441,010005,生産,030100000,合計 (t),0022000000,平成22年
230369,010005,生産,030100000,合計 (t),0023000000,平成23年
213102,010005,生産,030100000,合計 (t),0024000000,平成24年
223954,010005,生産,030100000,合計 (t),0022010000,平成22年度
232552,010005,生産,030100000,合計 (t),0023010000,平成23年度
56726,010005,生産,030100000,合計 (t),0024000103,平成24年 1 ～ 3 月
57323,010005,生産,030100000,合計 (t),0024000406,平成24年 4 ～ 6 月
50406,010005,生産,030100000,合計 (t),0024000709,平成24年 7 ～ 9 月
48647,010005,生産,030100000,合計 (t),0024001012,平成24年 10 ～ 12 月
17887,010005,生産,030100000,合計 (t),0024000101,平成24年1月
19423,010005,生産,030100000,合計 (t),0024000202,平成24年2月
19416,010005,生産,030100000,合計 (t),0024000303,平成24年3月
19011,010005,生産,030100000,合計 (t),0024000404,平成24年4月
18654,010005,生産,030100000,合計 (t),0024000505,平成24年5月
19658,010005,生産,030100000,合計 (t),0024000606,平成24年6月
18123,010005,生産,030100000,合計 (t),0024000707,平成24年7月
16090,010005,生産,030100000,合計 (t),0024000808,平成24年8月
16193,010005,生産,030100000,合計 (t),0024000909,平成24年9月
16767,010005,生産,030100000,合計 (t),0024001010,平成24年10月
16145,010005,生産,030100000,合計 (t),0024001111,平成24年11月
15735,010005,生産,030100000,合計 (t),0024001212,平成24年12月
158653,010005,生産,030110000,普通鋼 (t),0020000000,平成20年
105168,010005,生産,030110000,普通鋼 (t),0021000000,平成21年
116295,010005,生産,030110000,普通鋼 (t),0022000000,平成22年
129224,010005,生産,030110000,普通鋼 (t),0023000000,平成23年
115648,010005,生産,030110000,普通鋼 (t),0024000000,平成24年
121682,010005,生産,030110000,普通鋼 (t),0022010000,平成22年度
131313,010005,生産,030110000,普通鋼 (t),0023010000,平成23年度
32222,010005,生産,030110000,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
31522,010005,生産,030110000,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
26760,010005,生産,030110000,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
25144,010005,生産,030110000,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
10201,010005,生産,030110000,普通鋼 (t),0024000101,平成24年1月
11256,010005,生産,030110000,普通鋼 (t),0024000202,平成24年2月
10765,010005,生産,030110000,普通鋼 (t),0024000303,平成24年3月
10436,010005,生産,030110000,普通鋼 (t),0024000404,平成24年4月
10002,010005,生産,030110000,普通鋼 (t),0024000505,平成24年5月
11084,010005,生産,030110000,普通鋼 (t),0024000606,平成24年6月
10008,010005,生産,030110000,普通鋼 (t),0024000707,平成24年7月
8464,010005,生産,030110000,普通鋼 (t),0024000808,平成24年8月
8288,010005,生産,030110000,普通鋼 (t),0024000909,平成24年9月
8479,010005,生産,030110000,普通鋼 (t),0024001010,平成24年10月
8359,010005,生産,030110000,普通鋼 (t),0024001111,平成24年11月
8306,010005,生産,030110000,普通鋼 (t),0024001212,平成24年12月
150412,010005,生産,030120000,特殊鋼 (t),0020000000,平成20年
101598,010005,生産,030120000,特殊鋼 (t),0021000000,平成21年
102146,010005,生産,030120000,特殊鋼 (t),0022000000,平成22年
101145,010005,生産,030120000,特殊鋼 (t),0023000000,平成23年
97454,010005,生産,030120000,特殊鋼 (t),0024000000,平成24年
102272,010005,生産,030120000,特殊鋼 (t),0022010000,平成22年度
101239,010005,生産,030120000,特殊鋼 (t),0023010000,平成23年度
24504,010005,生産,030120000,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
25801,010005,生産,030120000,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
23646,010005,生産,030120000,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
23503,010005,生産,030120000,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
7686,010005,生産,030120000,特殊鋼 (t),0024000101,平成24年1月
8167,010005,生産,030120000,特殊鋼 (t),0024000202,平成24年2月
8651,010005,生産,030120000,特殊鋼 (t),0024000303,平成24年3月
8575,010005,生産,030120000,特殊鋼 (t),0024000404,平成24年4月
8652,010005,生産,030120000,特殊鋼 (t),0024000505,平成24年5月
8574,010005,生産,030120000,特殊鋼 (t),0024000606,平成24年6月
8115,010005,生産,030120000,特殊鋼 (t),0024000707,平成24年7月
7626,010005,生産,030120000,特殊鋼 (t),0024000808,平成24年8月
7905,010005,生産,030120000,特殊鋼 (t),0024000909,平成24年9月
8288,010005,生産,030120000,特殊鋼 (t),0024001010,平成24年10月
7786,010005,生産,030120000,特殊鋼 (t),0024001111,平成24年11月
7429,010005,生産,030120000,特殊鋼 (t),0024001212,平成24年12月
223,020005,受入,030100000,合計 (t),0020000000,平成20年
67,020005,受入,030100000,合計 (t),0021000000,平成21年
132,020005,受入,030100000,合計 (t),0022000000,平成22年
112,020005,受入,030100000,合計 (t),0023000000,平成23年
330,020005,受入,030100000,合計 (t),0024000000,平成24年
119,020005,受入,030100000,合計 (t),0022010000,平成22年度
163,020005,受入,030100000,合計 (t),0023010000,平成23年度
79,020005,受入,030100000,合計 (t),0024000103,平成24年 1 ～ 3 月
38,020005,受入,030100000,合計 (t),0024000406,平成24年 4 ～ 6 月
116,020005,受入,030100000,合計 (t),0024000709,平成24年 7 ～ 9 月
97,020005,受入,030100000,合計 (t),0024001012,平成24年 10 ～ 12 月
25,020005,受入,030100000,合計 (t),0024000101,平成24年1月
13,020005,受入,030100000,合計 (t),0024000202,平成24年2月
41,020005,受入,030100000,合計 (t),0024000303,平成24年3月
17,020005,受入,030100000,合計 (t),0024000404,平成24年4月
13,020005,受入,030100000,合計 (t),0024000505,平成24年5月
8,020005,受入,030100000,合計 (t),0024000606,平成24年6月
33,020005,受入,030100000,合計 (t),0024000707,平成24年7月
46,020005,受入,030100000,合計 (t),0024000808,平成24年8月
37,020005,受入,030100000,合計 (t),0024000909,平成24年9月
32,020005,受入,030100000,合計 (t),0024001010,平成24年10月
38,020005,受入,030100000,合計 (t),0024001111,平成24年11月
27,020005,受入,030100000,合計 (t),0024001212,平成24年12月
12,020005,受入,030110000,普通鋼 (t),0020000000,平成20年
8,020005,受入,030110000,普通鋼 (t),0021000000,平成21年
-,020005,受入,030110000,普通鋼 (t),0022000000,平成22年
8,020005,受入,030110000,普通鋼 (t),0023000000,平成23年
11,020005,受入,030110000,普通鋼 (t),0024000000,平成24年
-,020005,受入,030110000,普通鋼 (t),0022010000,平成22年度
19,020005,受入,030110000,普通鋼 (t),0023010000,平成23年度
11,020005,受入,030110000,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
-,020005,受入,030110000,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
-,020005,受入,030110000,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
-,020005,受入,030110000,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
1,020005,受入,030110000,普通鋼 (t),0024000101,平成24年1月
-,020005,受入,030110000,普通鋼 (t),0024000202,平成24年2月
10,020005,受入,030110000,普通鋼 (t),0024000303,平成24年3月
-,020005,受入,030110000,普通鋼 (t),0024000404,平成24年4月
-,020005,受入,030110000,普通鋼 (t),0024000505,平成24年5月
-,020005,受入,030110000,普通鋼 (t),0024000606,平成24年6月
-,020005,受入,030110000,普通鋼 (t),0024000707,平成24年7月
-,020005,受入,030110000,普通鋼 (t),0024000808,平成24年8月
-,020005,受入,030110000,普通鋼 (t),0024000909,平成24年9月
-,020005,受入,030110000,普通鋼 (t),0024001010,平成24年10月
-,020005,受入,030110000,普通鋼 (t),0024001111,平成24年11月
-,020005,受入,030110000,普通鋼 (t),0024001212,平成24年12月
211,020005,受入,030120000,特殊鋼 (t),0020000000,平成20年
59,020005,受入,030120000,特殊鋼 (t),0021000000,平成21年
132,020005,受入,030120000,特殊鋼 (t),0022000000,平成22年
104,020005,受入,030120000,特殊鋼 (t),0023000000,平成23年
319,020005,受入,030120000,特殊鋼 (t),0024000000,平成24年
119,020005,受入,030120000,特殊鋼 (t),0022010000,平成22年度
144,020005,受入,030120000,特殊鋼 (t),0023010000,平成23年度
68,020005,受入,030120000,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
38,020005,受入,030120000,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
116,020005,受入,030120000,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
97,020005,受入,030120000,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
24,020005,受入,030120000,特殊鋼 (t),0024000101,平成24年1月
13,020005,受入,030120000,特殊鋼 (t),0024000202,平成24年2月
31,020005,受入,030120000,特殊鋼 (t),0024000303,平成24年3月
17,020005,受入,030120000,特殊鋼 (t),0024000404,平成24年4月
13,020005,受入,030120000,特殊鋼 (t),0024000505,平成24年5月
8,020005,受入,030120000,特殊鋼 (t),0024000606,平成24年6月
33,020005,受入,030120000,特殊鋼 (t),0024000707,平成24年7月
46,020005,受入,030120000,特殊鋼 (t),0024000808,平成24年8月
37,020005,受入,030120000,特殊鋼 (t),0024000909,平成24年9月
32,020005,受入,030120000,特殊鋼 (t),0024001010,平成24年10月
38,020005,受入,030120000,特殊鋼 (t),0024001111,平成24年11月
27,020005,受入,030120000,特殊鋼 (t),0024001212,平成24年12月
130870,030002,消費,030100000,合計 (t),0020000000,平成20年
80551,030002,消費,030100000,合計 (t),0021000000,平成21年
86568,030002,消費,030100000,合計 (t),0022000000,平成22年
87766,030002,消費,030100000,合計 (t),0023000000,平成23年
73927,030002,消費,030100000,合計 (t),0024000000,平成24年
89707,030002,消費,030100000,合計 (t),0022010000,平成22年度
86480,030002,消費,030100000,合計 (t),0023010000,平成23年度
20902,030002,消費,030100000,合計 (t),0024000103,平成24年 1 ～ 3 月
20587,030002,消費,030100000,合計 (t),0024000406,平成24年 4 ～ 6 月
17042,030002,消費,030100000,合計 (t),0024000709,平成24年 7 ～ 9 月
15396,030002,消費,030100000,合計 (t),0024001012,平成24年 10 ～ 12 月
6417,030002,消費,030100000,合計 (t),0024000101,平成24年1月
7202,030002,消費,030100000,合計 (t),0024000202,平成24年2月
7283,030002,消費,030100000,合計 (t),0024000303,平成24年3月
6706,030002,消費,030100000,合計 (t),0024000404,平成24年4月
6770,030002,消費,030100000,合計 (t),0024000505,平成24年5月
7111,030002,消費,030100000,合計 (t),0024000606,平成24年6月
6724,030002,消費,030100000,合計 (t),0024000707,平成24年7月
5360,030002,消費,030100000,合計 (t),0024000808,平成24年8月
4958,030002,消費,030100000,合計 (t),0024000909,平成24年9月
5051,030002,消費,030100000,合計 (t),0024001010,平成24年10月
4638,030002,消費,030100000,合計 (t),0024001111,平成24年11月
5707,030002,消費,030100000,合計 (t),0024001212,平成24年12月
53861,030002,消費,030110000,普通鋼 (t),0020000000,平成20年
23808,030002,消費,030110000,普通鋼 (t),0021000000,平成21年
36834,030002,消費,030110000,普通鋼 (t),0022000000,平成22年
45514,030002,消費,030110000,普通鋼 (t),0023000000,平成23年
35756,030002,消費,030110000,普通鋼 (t),0024000000,平成24年
41441,030002,消費,030110000,普通鋼 (t),0022010000,平成22年度
45868,030002,消費,030110000,普通鋼 (t),0023010000,平成23年度
11358,030002,消費,030110000,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
10856,030002,消費,030110000,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
7588,030002,消費,030110000,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
5954,030002,消費,030110000,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
3459,030002,消費,030110000,普通鋼 (t),0024000101,平成24年1月
3864,030002,消費,030110000,普通鋼 (t),0024000202,平成24年2月
4035,030002,消費,030110000,普通鋼 (t),0024000303,平成24年3月
3803,030002,消費,030110000,普通鋼 (t),0024000404,平成24年4月
3294,030002,消費,030110000,普通鋼 (t),0024000505,平成24年5月
3759,030002,消費,030110000,普通鋼 (t),0024000606,平成24年6月
3452,030002,消費,030110000,普通鋼 (t),0024000707,平成24年7月
2243,030002,消費,030110000,普通鋼 (t),0024000808,平成24年8月
1893,030002,消費,030110000,普通鋼 (t),0024000909,平成24年9月
1850,030002,消費,030110000,普通鋼 (t),0024001010,平成24年10月
1732,030002,消費,030110000,普通鋼 (t),0024001111,平成24年11月
2372,030002,消費,030110000,普通鋼 (t),0024001212,平成24年12月
77009,030002,消費,030120000,特殊鋼 (t),0020000000,平成20年
56743,030002,消費,030120000,特殊鋼 (t),0021000000,平成21年
49734,030002,消費,030120000,特殊鋼 (t),0022000000,平成22年
42252,030002,消費,030120000,特殊鋼 (t),0023000000,平成23年
38171,030002,消費,030120000,特殊鋼 (t),0024000000,平成24年
48266,030002,消費,030120000,特殊鋼 (t),0022010000,平成22年度
40612,030002,消費,030120000,特殊鋼 (t),0023010000,平成23年度
9544,030002,消費,030120000,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
9731,030002,消費,030120000,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
9454,030002,消費,030120000,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
9442,030002,消費,030120000,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
2958,030002,消費,030120000,特殊鋼 (t),0024000101,平成24年1月
3338,030002,消費,030120000,特殊鋼 (t),0024000202,平成24年2月
3248,030002,消費,030120000,特殊鋼 (t),0024000303,平成24年3月
2903,030002,消費,030120000,特殊鋼 (t),0024000404,平成24年4月
3476,030002,消費,030120000,特殊鋼 (t),0024000505,平成24年5月
3352,030002,消費,030120000,特殊鋼 (t),0024000606,平成24年6月
3272,030002,消費,030120000,特殊鋼 (t),0024000707,平成24年7月
3117,030002,消費,030120000,特殊鋼 (t),0024000808,平成24年8月
3065,030002,消費,030120000,特殊鋼 (t),0024000909,平成24年9月
3201,030002,消費,030120000,特殊鋼 (t),0024001010,平成24年10月
2906,030002,消費,030120000,特殊鋼 (t),0024001111,平成24年11月
3335,030002,消費,030120000,特殊鋼 (t),0024001212,平成24年12月
176534,040005,出荷 販売,030100000,合計 (t),0020000000,平成20年
129054,040005,出荷 販売,030100000,合計 (t),0021000000,平成21年
131214,040005,出荷 販売,030100000,合計 (t),0022000000,平成22年
141448,040005,出荷 販売,030100000,合計 (t),0023000000,平成23年
138407,040005,出荷 販売,030100000,合計 (t),0024000000,平成24年
132963,040005,出荷 販売,030100000,合計 (t),0022010000,平成22年度
144244,040005,出荷 販売,030100000,合計 (t),0023010000,平成23年度
35883,040005,出荷 販売,030100000,合計 (t),0024000103,平成24年 1 ～ 3 月
35565,040005,出荷 販売,030100000,合計 (t),0024000406,平成24年 4 ～ 6 月
33644,040005,出荷 販売,030100000,合計 (t),0024000709,平成24年 7 ～ 9 月
33315,040005,出荷 販売,030100000,合計 (t),0024001012,平成24年 10 ～ 12 月
11350,040005,出荷 販売,030100000,合計 (t),0024000101,平成24年1月
12353,040005,出荷 販売,030100000,合計 (t),0024000202,平成24年2月
12180,040005,出荷 販売,030100000,合計 (t),0024000303,平成24年3月
12269,040005,出荷 販売,030100000,合計 (t),0024000404,平成24年4月
11614,040005,出荷 販売,030100000,合計 (t),0024000505,平成24年5月
11682,040005,出荷 販売,030100000,合計 (t),0024000606,平成24年6月
11879,040005,出荷 販売,030100000,合計 (t),0024000707,平成24年7月
10593,040005,出荷 販売,030100000,合計 (t),0024000808,平成24年8月
11172,040005,出荷 販売,030100000,合計 (t),0024000909,平成24年9月
11348,040005,出荷 販売,030100000,合計 (t),0024001010,平成24年10月
11626,040005,出荷 販売,030100000,合計 (t),0024001111,平成24年11月
10341,040005,出荷 販売,030100000,合計 (t),0024001212,平成24年12月
103352,040005,出荷 販売,030110000,普通鋼 (t),0020000000,平成20年
82763,040005,出荷 販売,030110000,普通鋼 (t),0021000000,平成21年
80358,040005,出荷 販売,030110000,普通鋼 (t),0022000000,平成22年
83041,040005,出荷 販売,030110000,普通鋼 (t),0023000000,平成23年
79756,040005,出荷 販売,030110000,普通鋼 (t),0024000000,平成24年
79923,040005,出荷 販売,030110000,普通鋼 (t),0022010000,平成22年度
84821,040005,出荷 販売,030110000,普通鋼 (t),0023010000,平成23年度
21043,040005,出荷 販売,030110000,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
19634,040005,出荷 販売,030110000,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
19449,040005,出荷 販売,030110000,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
19630,040005,出荷 販売,030110000,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
6640,040005,出荷 販売,030110000,普通鋼 (t),0024000101,平成24年1月
7392,040005,出荷 販売,030110000,普通鋼 (t),0024000202,平成24年2月
7011,040005,出荷 販売,030110000,普通鋼 (t),0024000303,平成24年3月
6422,040005,出荷 販売,030110000,普通鋼 (t),0024000404,平成24年4月
6517,040005,出荷 販売,030110000,普通鋼 (t),0024000505,平成24年5月
6695,040005,出荷 販売,030110000,普通鋼 (t),0024000606,平成24年6月
6853,040005,出荷 販売,030110000,普通鋼 (t),0024000707,平成24年7月
5900,040005,出荷 販売,030110000,普通鋼 (t),0024000808,平成24年8月
6696,040005,出荷 販売,030110000,普通鋼 (t),0024000909,平成24年9月
6671,040005,出荷 販売,030110000,普通鋼 (t),0024001010,平成24年10月
6944,040005,出荷 販売,030110000,普通鋼 (t),0024001111,平成24年11月
6015,040005,出荷 販売,030110000,普通鋼 (t),0024001212,平成24年12月
73182,040005,出荷 販売,030120000,特殊鋼 (t),0020000000,平成20年
46291,040005,出荷 販売,030120000,特殊鋼 (t),0021000000,平成21年
50856,040005,出荷 販売,030120000,特殊鋼 (t),0022000000,平成22年
58407,040005,出荷 販売,030120000,特殊鋼 (t),0023000000,平成23年
58651,040005,出荷 販売,030120000,特殊鋼 (t),0024000000,平成24年
53040,040005,出荷 販売,030120000,特殊鋼 (t),0022010000,平成22年度
59423,040005,出荷 販売,030120000,特殊鋼 (t),0023010000,平成23年度
14840,040005,出荷 販売,030120000,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
15931,040005,出荷 販売,030120000,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
14195,040005,出荷 販売,030120000,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
13685,040005,出荷 販売,030120000,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
4710,040005,出荷 販売,030120000,特殊鋼 (t),0024000101,平成24年1月
4961,040005,出荷 販売,030120000,特殊鋼 (t),0024000202,平成24年2月
5169,040005,出荷 販売,030120000,特殊鋼 (t),0024000303,平成24年3月
5847,040005,出荷 販売,030120000,特殊鋼 (t),0024000404,平成24年4月
5097,040005,出荷 販売,030120000,特殊鋼 (t),0024000505,平成24年5月
4987,040005,出荷 販売,030120000,特殊鋼 (t),0024000606,平成24年6月
5026,040005,出荷 販売,030120000,特殊鋼 (t),0024000707,平成24年7月
4693,040005,出荷 販売,030120000,特殊鋼 (t),0024000808,平成24年8月
4476,040005,出荷 販売,030120000,特殊鋼 (t),0024000909,平成24年9月
4677,040005,出荷 販売,030120000,特殊鋼 (t),0024001010,平成24年10月
4682,040005,出荷 販売,030120000,特殊鋼 (t),0024001111,平成24年11月
4326,040005,出荷 販売,030120000,特殊鋼 (t),0024001212,平成24年12月
1320,040015,出荷 その他,030100000,合計 (t),0020000000,平成20年
907,040015,出荷 その他,030100000,合計 (t),0021000000,平成21年
