value,cat01,cat01_label,cat02,cat02_label,time,time_label
284,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0021000000,平成21年
281,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0022000000,平成22年
280,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0023000000,平成23年
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0024000000,平成24年
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000000,平成25年
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000101,平成25年1月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000202,平成25年2月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000303,平成25年3月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000404,平成25年4月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000505,平成25年5月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000606,平成25年6月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000707,平成25年7月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000808,平成25年8月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025000909,平成25年9月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025001010,平成25年10月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025001111,平成25年11月
240,107010000,基（台）数,117010000,1.パルプ 計 (1)～(4),0025001212,平成25年12月
37,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0021000000,平成21年
35,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0022000000,平成22年
35,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0023000000,平成23年
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0024000000,平成24年
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000000,平成25年
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000101,平成25年1月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000202,平成25年2月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000303,平成25年3月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000404,平成25年4月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000505,平成25年5月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000606,平成25年6月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000707,平成25年7月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000808,平成25年8月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025000909,平成25年9月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025001010,平成25年10月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025001111,平成25年11月
36,107010000,基（台）数,117011100,1.パルプ (1)クラフトパルプ・さらし 連続式,0025001212,平成25年12月
22,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0021000000,平成21年
22,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0022000000,平成22年
23,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0023000000,平成23年
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0024000000,平成24年
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000000,平成25年
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000101,平成25年1月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000202,平成25年2月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000303,平成25年3月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000404,平成25年4月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000505,平成25年5月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000606,平成25年6月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000707,平成25年7月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000808,平成25年8月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025000909,平成25年9月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025001010,平成25年10月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025001111,平成25年11月
12,107010000,基（台）数,117011200,1.パルプ (1)クラフトパルプ・さらし バッチ式,0025001212,平成25年12月
6,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0021000000,平成21年
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0022000000,平成22年
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0023000000,平成23年
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0024000000,平成24年
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000000,平成25年
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000101,平成25年1月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000202,平成25年2月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000303,平成25年3月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000404,平成25年4月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000505,平成25年5月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000606,平成25年6月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000707,平成25年7月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000808,平成25年8月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025000909,平成25年9月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025001010,平成25年10月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025001111,平成25年11月
7,107010000,基（台）数,117012100,1.パルプ (2)クラフトパルプ・未ざらし 連続式,0025001212,平成25年12月
20,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0021000000,平成21年
19,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0022000000,平成22年
19,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0023000000,平成23年
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0024000000,平成24年
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000000,平成25年
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000101,平成25年1月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000202,平成25年2月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000303,平成25年3月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000404,平成25年4月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000505,平成25年5月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000606,平成25年6月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000707,平成25年7月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000808,平成25年8月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025000909,平成25年9月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025001010,平成25年10月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025001111,平成25年11月
15,107010000,基（台）数,117012200,1.パルプ (2)クラフトパルプ・未ざらし バッチ式,0025001212,平成25年12月
14,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0021000000,平成21年
14,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0022000000,平成22年
14,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0023000000,平成23年
5,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0024000000,平成24年
5,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0025000000,平成25年
5,107010000,基（台）数,117013000,1.パルプ (3)その他パルプ,0025000101,平成25年1月
