value,cat01,cat01_label,cat02,cat02_label,time,time_label
21782133,150010000,合計 (t),010005,生産,0020000000,平成20年
13269392,150010000,合計 (t),010005,生産,0021000000,平成21年
20505040,150010000,合計 (t),010005,生産,0022000000,平成22年
20339859,150010000,合計 (t),010005,生産,0023000000,平成23年
19896222,150010000,合計 (t),010005,生産,0024000000,平成24年
20923886,150010000,合計 (t),010005,生産,0022010000,平成22年度
20300838,150010000,合計 (t),010005,生産,0023010000,平成23年度
5202375,150010000,合計 (t),010005,生産,0024000103,平成24年 1 ～ 3 月
5288605,150010000,合計 (t),010005,生産,0024000406,平成24年 4 ～ 6 月
4999516,150010000,合計 (t),010005,生産,0024000709,平成24年 7 ～ 9 月
4405726,150010000,合計 (t),010005,生産,0024001012,平成24年 10 ～ 12 月
1709200,150010000,合計 (t),010005,生産,0024000101,平成24年1月
1706730,150010000,合計 (t),010005,生産,0024000202,平成24年2月
1786445,150010000,合計 (t),010005,生産,0024000303,平成24年3月
1720490,150010000,合計 (t),010005,生産,0024000404,平成24年4月
1850774,150010000,合計 (t),010005,生産,0024000505,平成24年5月
1717341,150010000,合計 (t),010005,生産,0024000606,平成24年6月
1747629,150010000,合計 (t),010005,生産,0024000707,平成24年7月
1665498,150010000,合計 (t),010005,生産,0024000808,平成24年8月
1586389,150010000,合計 (t),010005,生産,0024000909,平成24年9月
1603451,150010000,合計 (t),010005,生産,0024001010,平成24年10月
1381745,150010000,合計 (t),010005,生産,0024001111,平成24年11月
1420530,150010000,合計 (t),010005,生産,0024001212,平成24年12月
3371699,150010000,合計 (t),020005,受入,0020000000,平成20年
2123508,150010000,合計 (t),020005,受入,0021000000,平成21年
2778074,150010000,合計 (t),020005,受入,0022000000,平成22年
2935277,150010000,合計 (t),020005,受入,0023000000,平成23年
2834697,150010000,合計 (t),020005,受入,0024000000,平成24年
2826554,150010000,合計 (t),020005,受入,0022010000,平成22年度
2917462,150010000,合計 (t),020005,受入,0023010000,平成23年度
729188,150010000,合計 (t),020005,受入,0024000103,平成24年 1 ～ 3 月
739827,150010000,合計 (t),020005,受入,0024000406,平成24年 4 ～ 6 月
715852,150010000,合計 (t),020005,受入,0024000709,平成24年 7 ～ 9 月
649830,150010000,合計 (t),020005,受入,0024001012,平成24年 10 ～ 12 月
234659,150010000,合計 (t),020005,受入,0024000101,平成24年1月
231252,150010000,合計 (t),020005,受入,0024000202,平成24年2月
263277,150010000,合計 (t),020005,受入,0024000303,平成24年3月
257395,150010000,合計 (t),020005,受入,0024000404,平成24年4月
245221,150010000,合計 (t),020005,受入,0024000505,平成24年5月
237211,150010000,合計 (t),020005,受入,0024000606,平成24年6月
257388,150010000,合計 (t),020005,受入,0024000707,平成24年7月
244764,150010000,合計 (t),020005,受入,0024000808,平成24年8月
213700,150010000,合計 (t),020005,受入,0024000909,平成24年9月
245028,150010000,合計 (t),020005,受入,0024001010,平成24年10月
201118,150010000,合計 (t),020005,受入,0024001111,平成24年11月
203684,150010000,合計 (t),020005,受入,0024001212,平成24年12月
6392939,150010000,合計 (t),030002,消費,0020000000,平成20年
4227523,150010000,合計 (t),030002,消費,0021000000,平成21年
6038590,150010000,合計 (t),030002,消費,0022000000,平成22年
5799574,150010000,合計 (t),030002,消費,0023000000,平成23年
6039472,150010000,合計 (t),030002,消費,0024000000,平成24年
6038717,150010000,合計 (t),030002,消費,0022010000,平成22年度
5897903,150010000,合計 (t),030002,消費,0023010000,平成23年度
1576082,150010000,合計 (t),030002,消費,0024000103,平成24年 1 ～ 3 月
1530852,150010000,合計 (t),030002,消費,0024000406,平成24年 4 ～ 6 月
1524613,150010000,合計 (t),030002,消費,0024000709,平成24年 7 ～ 9 月
1407925,150010000,合計 (t),030002,消費,0024001012,平成24年 10 ～ 12 月
518522,150010000,合計 (t),030002,消費,0024000101,平成24年1月
504882,150010000,合計 (t),030002,消費,0024000202,平成24年2月
552678,150010000,合計 (t),030002,消費,0024000303,平成24年3月
503517,150010000,合計 (t),030002,消費,0024000404,平成24年4月
562412,150010000,合計 (t),030002,消費,0024000505,平成24年5月
464923,150010000,合計 (t),030002,消費,0024000606,平成24年6月
514793,150010000,合計 (t),030002,消費,0024000707,平成24年7月
539252,150010000,合計 (t),030002,消費,0024000808,平成24年8月
470568,150010000,合計 (t),030002,消費,0024000909,平成24年9月
526845,150010000,合計 (t),030002,消費,0024001010,平成24年10月
419656,150010000,合計 (t),030002,消費,0024001111,平成24年11月
461424,150010000,合計 (t),030002,消費,0024001212,平成24年12月
6991038,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0020000000,平成20年
4574577,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0021000000,平成21年
6539083,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0022000000,平成22年
6298811,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0023000000,平成23年
6539133,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000000,平成24年
6560479,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0022010000,平成22年度
6369203,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0023010000,平成23年度
1700392,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000103,平成24年 1 ～ 3 月
1653277,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000406,平成24年 4 ～ 6 月
1652006,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000709,平成24年 7 ～ 9 月
1533458,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024001012,平成24年 10 ～ 12 月
566325,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000101,平成24年1月
538048,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000202,平成24年2月
596019,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000303,平成24年3月
544445,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000404,平成24年4月
599295,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000505,平成24年5月
509537,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000606,平成24年6月
554194,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000707,平成24年7月
580866,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000808,平成24年8月
516946,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024000909,平成24年9月
564759,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024001010,平成24年10月
456364,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024001111,平成24年11月
512335,150010000,合計 (t),040003,出荷 販売（鋼材次工程用消費で外数）,0024001212,平成24年12月
16344092,150010000,合計 (t),040005,出荷 販売,0020000000,平成20年
9732359,150010000,合計 (t),040005,出荷 販売,0021000000,平成21年
14937805,150010000,合計 (t),040005,出荷 販売,0022000000,平成22年
15247406,150010000,合計 (t),040005,出荷 販売,0023000000,平成23年
