value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label
1596398,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0023000000,平成23年
1488205,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000000,平成24年
1650671,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0022010000,平成22年度
1598593,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0023010000,平成23年度
393204,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000103,平成24年 1 ～ 3 月
383277,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000406,平成24年 4 ～ 6 月
357062,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000709,平成24年 7 ～ 9 月
354662,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024001012,平成24年 10 ～ 12 月
122789,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000101,平成24年1月
135886,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000202,平成24年2月
134529,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000303,平成24年3月
133050,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000404,平成24年4月
125571,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000505,平成24年5月
124656,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000606,平成24年6月
119167,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000707,平成24年7月
116774,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000808,平成24年8月
121121,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000909,平成24年9月
119937,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024001010,平成24年10月
117809,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024001111,平成24年11月
116916,101010000,紙,104010000,消費数量 (t),115011100,1.パルプ 2.クラフトパルプ (1)さらし 1)+2),0024001212,平成24年12月
706363,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0020000000,平成20年
641127,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0021000000,平成21年
655067,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0022000000,平成22年
644776,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0023000000,平成23年
593414,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000000,平成24年
650396,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0022010000,平成22年度
641891,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0023010000,平成23年度
155407,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000103,平成24年 1 ～ 3 月
151959,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000406,平成24年 4 ～ 6 月
141929,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000709,平成24年 7 ～ 9 月
144119,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024001012,平成24年 10 ～ 12 月
50205,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000101,平成24年1月
53125,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000202,平成24年2月
52077,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000303,平成24年3月
52480,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000404,平成24年4月
49012,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000505,平成24年5月
50467,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000606,平成24年6月
47031,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000707,平成24年7月
46701,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000808,平成24年8月
48197,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024000909,平成24年9月
48680,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024001010,平成24年10月
48427,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024001111,平成24年11月
47012,101010000,紙,104010000,消費数量 (t),115011110,1.パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0024001212,平成24年12月
1133823,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0020000000,平成20年
958788,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0021000000,平成21年
1027221,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0022000000,平成22年
951622,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0023000000,平成23年
894791,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000000,平成24年
1000275,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0022010000,平成22年度
956702,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0023010000,平成23年度
237797,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000103,平成24年 1 ～ 3 月
231318,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000406,平成24年 4 ～ 6 月
215133,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000709,平成24年 7 ～ 9 月
210543,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024001012,平成24年 10 ～ 12 月
72584,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000101,平成24年1月
82761,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000202,平成24年2月
82452,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000303,平成24年3月
80570,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000404,平成24年4月
76559,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000505,平成24年5月
74189,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000606,平成24年6月
72136,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000707,平成24年7月
70073,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000808,平成24年8月
72924,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024000909,平成24年9月
71257,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024001010,平成24年10月
69382,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024001111,平成24年11月
69904,101010000,紙,104010000,消費数量 (t),115011120,1.パルプ 2.クラフトパルプ (1)さらし 2)（広葉樹）,0024001212,平成24年12月
120983,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0020000000,平成20年
79035,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0021000000,平成21年
67767,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0022000000,平成22年
53179,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0023000000,平成23年
43121,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000000,平成24年
58291,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0022010000,平成22年度
49810,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0023010000,平成23年度
10149,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000103,平成24年 1 ～ 3 月
11795,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000406,平成24年 4 ～ 6 月
10844,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000709,平成24年 7 ～ 9 月
10333,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024001012,平成24年 10 ～ 12 月
3339,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000101,平成24年1月
3225,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000202,平成24年2月
3585,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000303,平成24年3月
4209,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000404,平成24年4月
3959,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000505,平成24年5月
3627,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000606,平成24年6月
3826,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000707,平成24年7月
3263,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000808,平成24年8月
3755,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024000909,平成24年9月
3750,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024001010,平成24年10月
3713,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024001111,平成24年11月
2870,101010000,紙,104010000,消費数量 (t),115011200,1.パルプ 2.クラフトパルプ (2)未ざらし,0024001212,平成24年12月
286622,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0020000000,平成20年
235248,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0021000000,平成21年
226402,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0022000000,平成22年
229627,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0023000000,平成23年
174446,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000000,平成24年
234307,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0022010000,平成22年度
212374,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0023010000,平成23年度
43403,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000103,平成24年 1 ～ 3 月
45869,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000406,平成24年 4 ～ 6 月
41147,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000709,平成24年 7 ～ 9 月
44027,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024001012,平成24年 10 ～ 12 月
15613,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000101,平成24年1月
13420,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000202,平成24年2月
14370,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000303,平成24年3月
15816,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000404,平成24年4月
14792,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000505,平成24年5月
15261,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000606,平成24年6月
12132,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000707,平成24年7月
14545,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000808,平成24年8月
14470,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024000909,平成24年9月
14962,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024001010,平成24年10月
14930,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024001111,平成24年11月
14135,101010000,紙,104010000,消費数量 (t),115012000,1.パルプ 3.機械パルプ,0024001212,平成24年12月
74658,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0020000000,平成20年
71510,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0021000000,平成21年
68688,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0022000000,平成22年
65012,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0023000000,平成23年
70720,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000000,平成24年
68439,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0022010000,平成22年度
64456,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0023010000,平成23年度
15077,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000103,平成24年 1 ～ 3 月
19067,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000406,平成24年 4 ～ 6 月
18649,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000709,平成24年 7 ～ 9 月
17927,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024001012,平成24年 10 ～ 12 月
5103,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000101,平成24年1月
4480,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000202,平成24年2月
5494,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000303,平成24年3月
5634,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000404,平成24年4月
6671,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000505,平成24年5月
6762,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000606,平成24年6月
6542,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000707,平成24年7月
5797,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000808,平成24年8月
6310,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024000909,平成24年9月
6279,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024001010,平成24年10月
6371,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024001111,平成24年11月
5277,101010000,紙,104010000,消費数量 (t),115019000,1.パルプ 4.その他パルプ,0024001212,平成24年12月
117688,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0020000000,平成20年
110294,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0021000000,平成21年
106587,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0022000000,平成22年
106223,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0023000000,平成23年
97366,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000000,平成24年
107579,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0022010000,平成22年度
104334,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0023010000,平成23年度
25547,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000103,平成24年 1 ～ 3 月
24210,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000406,平成24年 4 ～ 6 月
22295,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000709,平成24年 7 ～ 9 月
25314,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024001012,平成24年 10 ～ 12 月
7660,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000101,平成24年1月
8661,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000202,平成24年2月
9226,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000303,平成24年3月
8418,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000404,平成24年4月
7591,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000505,平成24年5月
8201,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000606,平成24年6月
7593,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000707,平成24年7月
7039,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000808,平成24年8月
7663,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024000909,平成24年9月
8250,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024001010,平成24年10月
8728,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024001111,平成24年11月
8336,101010000,紙,104010000,消費数量 (t),115020000,5.古紙パルプ,0024001212,平成24年12月
7307439,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0020000000,平成20年
6501116,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0021000000,平成21年
6412367,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0022000000,平成22年
5915577,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0023000000,平成23年
6036751,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000000,平成24年
6302455,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0022010000,平成22年度
5940130,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0023010000,平成23年度
1524775,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000103,平成24年 1 ～ 3 月
1514912,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000406,平成24年 4 ～ 6 月
1494074,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000709,平成24年 7 ～ 9 月
1502990,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024001012,平成24年 10 ～ 12 月
496824,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000101,平成24年1月
496162,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000202,平成24年2月
531789,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000303,平成24年3月
495710,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000404,平成24年4月
515548,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000505,平成24年5月
503654,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000606,平成24年6月
482747,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000707,平成24年7月
514380,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000808,平成24年8月
496947,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024000909,平成24年9月
512375,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024001010,平成24年10月
478771,101010000,紙,104010000,消費数量 (t),115030000,6.古紙 計 (3)～(11),0024001111,平成24年11月
