value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label
9862,010005,計,050001010,合計,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
7724,010005,計,050001010,合計,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
3311,010005,計,050001010,合計,13060000,販売 (t),0024000101,平成24年1月
4513,010005,計,050001010,合計,13060000,販売 (t),0024000202,平成24年2月
3546,010005,計,050001010,合計,13060000,販売 (t),0024000303,平成24年3月
3348,010005,計,050001010,合計,13060000,販売 (t),0024000404,平成24年4月
3611,010005,計,050001010,合計,13060000,販売 (t),0024000505,平成24年5月
3485,010005,計,050001010,合計,13060000,販売 (t),0024000606,平成24年6月
3212,010005,計,050001010,合計,13060000,販売 (t),0024000707,平成24年7月
3004,010005,計,050001010,合計,13060000,販売 (t),0024000808,平成24年8月
3646,010005,計,050001010,合計,13060000,販売 (t),0024000909,平成24年9月
2655,010005,計,050001010,合計,13060000,販売 (t),0024001010,平成24年10月
2756,010005,計,050001010,合計,13060000,販売 (t),0024001111,平成24年11月
2313,010005,計,050001010,合計,13060000,販売 (t),0024001212,平成24年12月
247293,010005,計,050001010,合計,13070000,その他 (t),0020000000,平成20年
85823,010005,計,050001010,合計,13070000,その他 (t),0021000000,平成21年
57069,010005,計,050001010,合計,13070000,その他 (t),0022000000,平成22年
57644,010005,計,050001010,合計,13070000,その他 (t),0023000000,平成23年
58121,010005,計,050001010,合計,13070000,その他 (t),0024000000,平成24年
58492,010005,計,050001010,合計,13070000,その他 (t),0022010000,平成22年度
54225,010005,計,050001010,合計,13070000,その他 (t),0023010000,平成23年度
11832,010005,計,050001010,合計,13070000,その他 (t),0024000103,平成24年 1 ～ 3 月
13779,010005,計,050001010,合計,13070000,その他 (t),0024000406,平成24年 4 ～ 6 月
15728,010005,計,050001010,合計,13070000,その他 (t),0024000709,平成24年 7 ～ 9 月
16782,010005,計,050001010,合計,13070000,その他 (t),0024001012,平成24年 10 ～ 12 月
3840,010005,計,050001010,合計,13070000,その他 (t),0024000101,平成24年1月
3875,010005,計,050001010,合計,13070000,その他 (t),0024000202,平成24年2月
4117,010005,計,050001010,合計,13070000,その他 (t),0024000303,平成24年3月
4562,010005,計,050001010,合計,13070000,その他 (t),0024000404,平成24年4月
4461,010005,計,050001010,合計,13070000,その他 (t),0024000505,平成24年5月
4756,010005,計,050001010,合計,13070000,その他 (t),0024000606,平成24年6月
6044,010005,計,050001010,合計,13070000,その他 (t),0024000707,平成24年7月
4320,010005,計,050001010,合計,13070000,その他 (t),0024000808,平成24年8月
5364,010005,計,050001010,合計,13070000,その他 (t),0024000909,平成24年9月
5694,010005,計,050001010,合計,13070000,その他 (t),0024001010,平成24年10月
5758,010005,計,050001010,合計,13070000,その他 (t),0024001111,平成24年11月
5330,010005,計,050001010,合計,13070000,その他 (t),0024001212,平成24年12月
74124,010005,計,050001010,合計,13080000,在庫 (t),0020000000,平成20年
62499,010005,計,050001010,合計,13080000,在庫 (t),0021000000,平成21年
87274,010005,計,050001010,合計,13080000,在庫 (t),0022000000,平成22年
92630,010005,計,050001010,合計,13080000,在庫 (t),0023000000,平成23年
80837,010005,計,050001010,合計,13080000,在庫 (t),0024000000,平成24年
95224,010005,計,050001010,合計,13080000,在庫 (t),0022010000,平成22年度
97270,010005,計,050001010,合計,13080000,在庫 (t),0023010000,平成23年度
97270,010005,計,050001010,合計,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
94488,010005,計,050001010,合計,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
81226,010005,計,050001010,合計,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
80837,010005,計,050001010,合計,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
99968,010005,計,050001010,合計,13080000,在庫 (t),0024000101,平成24年1月
101111,010005,計,050001010,合計,13080000,在庫 (t),0024000202,平成24年2月
97270,010005,計,050001010,合計,13080000,在庫 (t),0024000303,平成24年3月
95928,010005,計,050001010,合計,13080000,在庫 (t),0024000404,平成24年4月
94873,010005,計,050001010,合計,13080000,在庫 (t),0024000505,平成24年5月
94488,010005,計,050001010,合計,13080000,在庫 (t),0024000606,平成24年6月
96646,010005,計,050001010,合計,13080000,在庫 (t),0024000707,平成24年7月
91047,010005,計,050001010,合計,13080000,在庫 (t),0024000808,平成24年8月
81226,010005,計,050001010,合計,13080000,在庫 (t),0024000909,平成24年9月
84534,010005,計,050001010,合計,13080000,在庫 (t),0024001010,平成24年10月
85173,010005,計,050001010,合計,13080000,在庫 (t),0024001111,平成24年11月
80837,010005,計,050001010,合計,13080000,在庫 (t),0024001212,平成24年12月
790554,010005,計,050001090,鋼塊,13020000,受入 (t),0020000000,平成20年
412652,010005,計,050001090,鋼塊,13020000,受入 (t),0021000000,平成21年
570590,010005,計,050001090,鋼塊,13020000,受入 (t),0022000000,平成22年
500568,010005,計,050001090,鋼塊,13020000,受入 (t),0023000000,平成23年
435325,010005,計,050001090,鋼塊,13020000,受入 (t),0024000000,平成24年
593831,010005,計,050001090,鋼塊,13020000,受入 (t),0022010000,平成22年度
473137,010005,計,050001090,鋼塊,13020000,受入 (t),0023010000,平成23年度
124659,010005,計,050001090,鋼塊,13020000,受入 (t),0024000103,平成24年 1 ～ 3 月
122244,010005,計,050001090,鋼塊,13020000,受入 (t),0024000406,平成24年 4 ～ 6 月
102491,010005,計,050001090,鋼塊,13020000,受入 (t),0024000709,平成24年 7 ～ 9 月
85931,010005,計,050001090,鋼塊,13020000,受入 (t),0024001012,平成24年 10 ～ 12 月
39323,010005,計,050001090,鋼塊,13020000,受入 (t),0024000101,平成24年1月
45005,010005,計,050001090,鋼塊,13020000,受入 (t),0024000202,平成24年2月
40331,010005,計,050001090,鋼塊,13020000,受入 (t),0024000303,平成24年3月
37217,010005,計,050001090,鋼塊,13020000,受入 (t),0024000404,平成24年4月
42035,010005,計,050001090,鋼塊,13020000,受入 (t),0024000505,平成24年5月
42992,010005,計,050001090,鋼塊,13020000,受入 (t),0024000606,平成24年6月
42215,010005,計,050001090,鋼塊,13020000,受入 (t),0024000707,平成24年7月
28982,010005,計,050001090,鋼塊,13020000,受入 (t),0024000808,平成24年8月
31294,010005,計,050001090,鋼塊,13020000,受入 (t),0024000909,平成24年9月
33959,010005,計,050001090,鋼塊,13020000,受入 (t),0024001010,平成24年10月
23097,010005,計,050001090,鋼塊,13020000,受入 (t),0024001111,平成24年11月
28875,010005,計,050001090,鋼塊,13020000,受入 (t),0024001212,平成24年12月
118603786,010005,計,050001090,鋼塊,13040000,消費 (t),0020000000,平成20年
87401166,010005,計,050001090,鋼塊,13040000,消費 (t),0021000000,平成21年
109582189,010005,計,050001090,鋼塊,13040000,消費 (t),0022000000,平成22年
107557828,010005,計,050001090,鋼塊,13040000,消費 (t),0023000000,平成23年
107201886,010005,計,050001090,鋼塊,13040000,消費 (t),0024000000,平成24年
110782500,010005,計,050001090,鋼塊,13040000,消費 (t),0022010000,平成22年度
106413889,010005,計,050001090,鋼塊,13040000,消費 (t),0023010000,平成23年度
26562371,010005,計,050001090,鋼塊,13040000,消費 (t),0024000103,平成24年 1 ～ 3 月
27497988,010005,計,050001090,鋼塊,13040000,消費 (t),0024000406,平成24年 4 ～ 6 月
27259657,010005,計,050001090,鋼塊,13040000,消費 (t),0024000709,平成24年 7 ～ 9 月
25881870,010005,計,050001090,鋼塊,13040000,消費 (t),0024001012,平成24年 10 ～ 12 月
8623312,010005,計,050001090,鋼塊,13040000,消費 (t),0024000101,平成24年1月
8613285,010005,計,050001090,鋼塊,13040000,消費 (t),0024000202,平成24年2月
9325774,010005,計,050001090,鋼塊,13040000,消費 (t),0024000303,平成24年3月
9073639,010005,計,050001090,鋼塊,13040000,消費 (t),0024000404,平成24年4月
9226581,010005,計,050001090,鋼塊,13040000,消費 (t),0024000505,平成24年5月
9197768,010005,計,050001090,鋼塊,13040000,消費 (t),0024000606,平成24年6月
9249520,010005,計,050001090,鋼塊,13040000,消費 (t),0024000707,平成24年7月
9205581,010005,計,050001090,鋼塊,13040000,消費 (t),0024000808,平成24年8月
8804556,010005,計,050001090,鋼塊,13040000,消費 (t),0024000909,平成24年9月
8828083,010005,計,050001090,鋼塊,13040000,消費 (t),0024001010,平成24年10月
8489738,010005,計,050001090,鋼塊,13040000,消費 (t),0024001111,平成24年11月
8564049,010005,計,050001090,鋼塊,13040000,消費 (t),0024001212,平成24年12月
158935,010005,計,050001090,鋼塊,13060000,販売 (t),0020000000,平成20年
119407,010005,計,050001090,鋼塊,13060000,販売 (t),0021000000,平成21年
117862,010005,計,050001090,鋼塊,13060000,販売 (t),0022000000,平成22年
57842,010005,計,050001090,鋼塊,13060000,販売 (t),0023000000,平成23年
25864,010005,計,050001090,鋼塊,13060000,販売 (t),0024000000,平成24年
116371,010005,計,050001090,鋼塊,13060000,販売 (t),0022010000,平成22年度
36698,010005,計,050001090,鋼塊,13060000,販売 (t),0023010000,平成23年度
7655,010005,計,050001090,鋼塊,13060000,販売 (t),0024000103,平成24年 1 ～ 3 月
6900,010005,計,050001090,鋼塊,13060000,販売 (t),0024000406,平成24年 4 ～ 6 月
6415,010005,計,050001090,鋼塊,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
4894,010005,計,050001090,鋼塊,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
2037,010005,計,050001090,鋼塊,13060000,販売 (t),0024000101,平成24年1月
3330,010005,計,050001090,鋼塊,13060000,販売 (t),0024000202,平成24年2月
2288,010005,計,050001090,鋼塊,13060000,販売 (t),0024000303,平成24年3月
2140,010005,計,050001090,鋼塊,13060000,販売 (t),0024000404,平成24年4月
2441,010005,計,050001090,鋼塊,13060000,販売 (t),0024000505,平成24年5月
2319,010005,計,050001090,鋼塊,13060000,販売 (t),0024000606,平成24年6月
1982,010005,計,050001090,鋼塊,13060000,販売 (t),0024000707,平成24年7月
1891,010005,計,050001090,鋼塊,13060000,販売 (t),0024000808,平成24年8月
2542,010005,計,050001090,鋼塊,13060000,販売 (t),0024000909,平成24年9月
1511,010005,計,050001090,鋼塊,13060000,販売 (t),0024001010,平成24年10月
1866,010005,計,050001090,鋼塊,13060000,販売 (t),0024001111,平成24年11月
1517,010005,計,050001090,鋼塊,13060000,販売 (t),0024001212,平成24年12月
247293,010005,計,050001090,鋼塊,13070000,その他 (t),0020000000,平成20年
85823,010005,計,050001090,鋼塊,13070000,その他 (t),0021000000,平成21年
57069,010005,計,050001090,鋼塊,13070000,その他 (t),0022000000,平成22年
57644,010005,計,050001090,鋼塊,13070000,その他 (t),0023000000,平成23年
58121,010005,計,050001090,鋼塊,13070000,その他 (t),0024000000,平成24年
58492,010005,計,050001090,鋼塊,13070000,その他 (t),0022010000,平成22年度
54225,010005,計,050001090,鋼塊,13070000,その他 (t),0023010000,平成23年度
11832,010005,計,050001090,鋼塊,13070000,その他 (t),0024000103,平成24年 1 ～ 3 月
13779,010005,計,050001090,鋼塊,13070000,その他 (t),0024000406,平成24年 4 ～ 6 月
15728,010005,計,050001090,鋼塊,13070000,その他 (t),0024000709,平成24年 7 ～ 9 月
16782,010005,計,050001090,鋼塊,13070000,その他 (t),0024001012,平成24年 10 ～ 12 月
3840,010005,計,050001090,鋼塊,13070000,その他 (t),0024000101,平成24年1月
3875,010005,計,050001090,鋼塊,13070000,その他 (t),0024000202,平成24年2月
4117,010005,計,050001090,鋼塊,13070000,その他 (t),0024000303,平成24年3月
4562,010005,計,050001090,鋼塊,13070000,その他 (t),0024000404,平成24年4月
4461,010005,計,050001090,鋼塊,13070000,その他 (t),0024000505,平成24年5月
4756,010005,計,050001090,鋼塊,13070000,その他 (t),0024000606,平成24年6月
6044,010005,計,050001090,鋼塊,13070000,その他 (t),0024000707,平成24年7月
4320,010005,計,050001090,鋼塊,13070000,その他 (t),0024000808,平成24年8月
5364,010005,計,050001090,鋼塊,13070000,その他 (t),0024000909,平成24年9月
5694,010005,計,050001090,鋼塊,13070000,その他 (t),0024001010,平成24年10月
5758,010005,計,050001090,鋼塊,13070000,その他 (t),0024001111,平成24年11月
5330,010005,計,050001090,鋼塊,13070000,その他 (t),0024001212,平成24年12月
72691,010005,計,050001090,鋼塊,13080000,在庫 (t),0020000000,平成20年
61577,010005,計,050001090,鋼塊,13080000,在庫 (t),0021000000,平成21年
86287,010005,計,050001090,鋼塊,13080000,在庫 (t),0022000000,平成22年
91468,010005,計,050001090,鋼塊,13080000,在庫 (t),0023000000,平成23年
80123,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000000,平成24年
94228,010005,計,050001090,鋼塊,13080000,在庫 (t),0022010000,平成22年度
96143,010005,計,050001090,鋼塊,13080000,在庫 (t),0023010000,平成23年度
96143,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
93335,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
80104,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
80123,010005,計,050001090,鋼塊,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
98843,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000101,平成24年1月
100005,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000202,平成24年2月
96143,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000303,平成24年3月
94790,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000404,平成24年4月
93780,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000505,平成24年5月
93335,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000606,平成24年6月
95437,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000707,平成24年7月
89819,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000808,平成24年8月
80104,010005,計,050001090,鋼塊,13080000,在庫 (t),0024000909,平成24年9月
83433,010005,計,050001090,鋼塊,13080000,在庫 (t),0024001010,平成24年10月
84275,010005,計,050001090,鋼塊,13080000,在庫 (t),0024001111,平成24年11月
80123,010005,計,050001090,鋼塊,13080000,在庫 (t),0024001212,平成24年12月
18363,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0020000000,平成20年
17283,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0021000000,平成21年
16789,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0022000000,平成22年
17181,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0023000000,平成23年
15625,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000000,平成24年
17666,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0022010000,平成22年度
16871,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0023010000,平成23年度
4044,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000103,平成24年 1 ～ 3 月
3941,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000406,平成24年 4 ～ 6 月
4054,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000709,平成24年 7 ～ 9 月
3586,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024001012,平成24年 10 ～ 12 月
1406,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000101,平成24年1月
1290,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000202,平成24年2月
1348,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000303,平成24年3月
1296,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000404,平成24年4月
1389,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000505,平成24年5月
1256,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000606,平成24年6月
1331,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000707,平成24年7月
1261,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000808,平成24年8月
1462,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024000909,平成24年9月
1306,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024001010,平成24年10月
1162,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024001111,平成24年11月
1118,010005,計,050001500,鋳鋼鋳込,13020000,受入 (t),0024001212,平成24年12月
546467,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0020000000,平成20年
354259,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0021000000,平成21年
389347,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0022000000,平成22年
423942,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0023000000,平成23年
394790,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000000,平成24年
400580,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0022010000,平成22年度
429660,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0023010000,平成23年度
104248,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000103,平成24年 1 ～ 3 月
105225,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000406,平成24年 4 ～ 6 月
93781,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000709,平成24年 7 ～ 9 月
91536,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024001012,平成24年 10 ～ 12 月
32939,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000101,平成24年1月
35586,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000202,平成24年2月
35723,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000303,平成24年3月
35049,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000404,平成24年4月
34040,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000505,平成24年5月
36136,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000606,平成24年6月
33634,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000707,平成24年7月
29604,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000808,平成24年8月
30543,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024000909,平成24年9月
31588,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024001010,平成24年10月
30695,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024001111,平成24年11月
29253,010005,計,050001500,鋳鋼鋳込,13040000,消費 (t),0024001212,平成24年12月
15162,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0020000000,平成20年
14799,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0021000000,平成21年
14950,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0022000000,平成22年
15883,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0023000000,平成23年
13536,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000000,平成24年
15844,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0022010000,平成22年度
15632,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0023010000,平成23年度
3715,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000103,平成24年 1 ～ 3 月
3544,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000406,平成24年 4 ～ 6 月
3447,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
2830,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
1274,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000101,平成24年1月
1183,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000202,平成24年2月
1258,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000303,平成24年3月
1208,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000404,平成24年4月
1170,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000505,平成24年5月
1166,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000606,平成24年6月
1230,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000707,平成24年7月
1113,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000808,平成24年8月
1104,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024000909,平成24年9月
1144,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024001010,平成24年10月
890,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024001111,平成24年11月
796,010005,計,050001500,鋳鋼鋳込,13060000,販売 (t),0024001212,平成24年12月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0020000000,平成20年
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0021000000,平成21年
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0022000000,平成22年
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0023000000,平成23年
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000000,平成24年
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0022010000,平成22年度
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0023010000,平成23年度
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000103,平成24年 1 ～ 3 月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000406,平成24年 4 ～ 6 月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000709,平成24年 7 ～ 9 月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024001012,平成24年 10 ～ 12 月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000101,平成24年1月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000202,平成24年2月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000303,平成24年3月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000404,平成24年4月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000505,平成24年5月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000606,平成24年6月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000707,平成24年7月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000808,平成24年8月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024000909,平成24年9月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024001010,平成24年10月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024001111,平成24年11月
-,010005,計,050001500,鋳鋼鋳込,13070000,その他 (t),0024001212,平成24年12月
1433,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0020000000,平成20年
922,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0021000000,平成21年
987,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0022000000,平成22年
1162,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0023000000,平成23年
714,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000000,平成24年
996,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0022010000,平成22年度
1127,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0023010000,平成23年度
1127,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
1153,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
1122,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
714,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
1125,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000101,平成24年1月
