value,cat01,cat01_label,cat02,cat02_label
31595,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
160622653,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
1913645,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
1576874,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
276601,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
60170,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
158709008,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
10301916,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
141510934,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
6896158,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
780217553,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
10885576,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
2844317,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
765501581,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
468024,01000210,生産 数量 (千個),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
518055,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
6697,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
48220890,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
2498358,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
10134172,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
3986623,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
8303482,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
78422,01000210,生産 数量 (千個),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
8225060,01000210,生産 数量 (千個),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
30174114,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
190521,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
18400553,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
66429,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 光コネクタ
337392,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
1183238,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ 角形コネクタ
9995981,01000210,生産 数量 (千個),351226000,電子部品 接続部品 コネクタ その他のコネクタ
485743,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
7961002,01000210,生産 数量 (千個),351400000,電子部品 電子回路実装基板
7278152,01000210,生産 数量 (千個),351410000,電子部品 電子回路実装基板 プリント配線実装基板
682850,01000210,生産 数量 (千個),351420000,電子部品 電子回路実装基板 モジュール実装基板
25079,01000210,生産 数量 (千個),351510000,電子部品 変換部品 音響部品（スピーカ・マイクロホン）
567,01000210,生産 数量 (千個),351520000,電子部品 変換部品 磁気ヘッド
16657,01000800,生産 数量 (千平方m),351300000,電子部品 電子回路基板
11434,01000800,生産 数量 (千平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1857,01000800,生産 数量 (千平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
4574,01000800,生産 数量 (千平方m),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
2449,01000800,生産 数量 (千平方m),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
1141,01000800,生産 数量 (千平方m),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
159,01000800,生産 数量 (千平方m),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
1255,01000800,生産 数量 (千平方m),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
4449,01000800,生産 数量 (千平方m),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
1121,01000800,生産 数量 (千平方m),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
3328,01000800,生産 数量 (千平方m),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
774,01000800,生産 数量 (千平方m),351330000,電子部品 電子回路基板 モジュール基板
491,01000800,生産 数量 (千平方m),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
283,01000800,生産 数量 (千平方m),351332000,電子部品 電子回路基板 モジュール基板 その他のモジュール基板
389936,01000800,生産 数量 (千平方m),351610000,電子部品 メモリ部品 磁気テープ
171697,01000800,生産 数量 (千平方m),351611000,電子部品 メモリ部品 磁気テープ 磁気録音・録画テープ
218239,01000800,生産 数量 (千平方m),351612000,電子部品 メモリ部品 磁気テープ その他の磁気テープ
616503,01000910,生産 数量 (千枚),351620000,電子部品 メモリ部品 光ディスク
2152283,01030100,生産 金額 (百万円),351000000,電子部品
738297,01030100,生産 金額 (百万円),351100000,電子部品 受動部品
88854,01030100,生産 金額 (百万円),351110000,電子部品 受動部品 抵抗器
29330,01030100,生産 金額 (百万円),351111000,電子部品 受動部品 抵抗器 可変抵抗器
5373,01030100,生産 金額 (百万円),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
17329,01030100,生産 金額 (百万円),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
6628,01030100,生産 金額 (百万円),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
59524,01030100,生産 金額 (百万円),351112000,電子部品 受動部品 抵抗器 固定抵抗器
6992,01030100,生産 金額 (百万円),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
31983,01030100,生産 金額 (百万円),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
20549,01030100,生産 金額 (百万円),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
431475,01030100,生産 金額 (百万円),351120000,電子部品 受動部品 固定コンデンサ
109269,01030100,生産 金額 (百万円),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
25057,01030100,生産 金額 (百万円),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
265281,01030100,生産 金額 (百万円),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
18712,01030100,生産 金額 (百万円),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
13156,01030100,生産 金額 (百万円),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
7122,01030100,生産 金額 (百万円),351130000,電子部品 受動部品 トランス
38698,01030100,生産 金額 (百万円),351140000,電子部品 受動部品 インダクタ（コイルを含む）
172148,01030100,生産 金額 (百万円),351150000,電子部品 受動部品 機能部品
51114,01030100,生産 金額 (百万円),351151000,電子部品 受動部品 機能部品 水晶振動子
61569,01030100,生産 金額 (百万円),351152000,電子部品 受動部品 機能部品 フィルタ
59465,01030100,生産 金額 (百万円),351153000,電子部品 受動部品 機能部品 複合部品
552791,01030100,生産 金額 (百万円),351200000,電子部品 接続部品
63130,01030100,生産 金額 (百万円),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
2517,01030100,生産 金額 (百万円),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
60613,01030100,生産 金額 (百万円),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
470173,01030100,生産 金額 (百万円),351220000,電子部品 接続部品 コネクタ
12455,01030100,生産 金額 (百万円),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
326552,01030100,生産 金額 (百万円),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
7294,01030100,生産 金額 (百万円),351223000,電子部品 接続部品 コネクタ 光コネクタ
17550,01030100,生産 金額 (百万円),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
40411,01030100,生産 金額 (百万円),351225000,電子部品 接続部品 コネクタ 角形コネクタ
65911,01030100,生産 金額 (百万円),351226000,電子部品 接続部品 コネクタ その他のコネクタ
19488,01030100,生産 金額 (百万円),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
583794,01030100,生産 金額 (百万円),351300000,電子部品 電子回路基板
370295,01030100,生産 金額 (百万円),351310000,電子部品 電子回路基板 リジッドプリント配線板
9878,01030100,生産 金額 (百万円),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
73156,01030100,生産 金額 (百万円),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
60810,01030100,生産 金額 (百万円),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
79940,01030100,生産 金額 (百万円),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
25394,01030100,生産 金額 (百万円),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
121117,01030100,生産 金額 (百万円),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
81466,01030100,生産 金額 (百万円),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
13133,01030100,生産 金額 (百万円),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
68333,01030100,生産 金額 (百万円),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
132033,01030100,生産 金額 (百万円),351330000,電子部品 電子回路基板 モジュール基板
123445,01030100,生産 金額 (百万円),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
