value,cat01,cat01_label,cat02,cat02_label,time,time_label
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0023001212,平成23年12月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000101,平成24年1月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000202,平成24年2月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000303,平成24年3月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000404,平成24年4月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000505,平成24年5月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000606,平成24年6月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000707,平成24年7月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000808,平成24年8月
16254,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024000909,平成24年9月
15904,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024001010,平成24年10月
15604,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024001111,平成24年11月
15604,1200,生産能力 （月）,090010000,写真フィルム (千平方m),0024001212,平成24年12月
101.5,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0023001212,平成23年12月
79,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000101,平成24年1月
76,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000202,平成24年2月
85,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000303,平成24年3月
73,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000404,平成24年4月
75,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000505,平成24年5月
72,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000606,平成24年6月
65,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000707,平成24年7月
55,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000808,平成24年8月
67,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024000909,平成24年9月
71,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024001010,平成24年10月
73,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024001111,平成24年11月
62,2000,稼働率 （%）,090010000,写真フィルム (千平方m),0024001212,平成24年12月
