value,cat02,cat02_label,time,time_label
12592,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220510,2022000101_2022年1月(Jan.)
13146,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220520,2022000202_2022年2月(Feb.)
14498,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220530,2022000303_2022年3月(Mar.)
13318,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220540,2022000404_2022年4月(Apr.)
12669,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220550,2022000505_2022年5月(May)
13483,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220560,2022000606_2022年6月(Jun.)
13002,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220570,2022000707_2022年7月(Jul.)
12756,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220580,2022000808_2022年8月(Aug.)
13670,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220590,2022000909_2022年9月(Sep.)
12539,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220600,2022001010_2022年10月(Oct.)
12433,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220610,2022001111_2022年11月(Nov.)
11171,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20220620,2022001212_2022年12月(Dec.)
7761,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220010,2018000000_2018年(CY)
7588,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220020,2019000000_2019年(CY)
6117,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220030,2020000000_2020年(CY)
6898,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220040,2021000000_2021年(CY)
7195,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220050,2022000000_2022年(CY)
6041,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220110,2020100000_2020年度(FY)
7070,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220120,2021100000_2021年度(FY)
1813,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220310,2022000103_2022年1～3月期(Q1)
1771,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220320,2022000406_2022年4～6月期(Q2)
1849,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220330,2022000709_2022年7～9月期(Q3)
1762,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220340,2022001012_2022年10～12月期(Q4)
566,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220510,2022000101_2022年1月(Jan.)
594,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220520,2022000202_2022年2月(Feb.)
653,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220530,2022000303_2022年3月(Mar.)
585,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220540,2022000404_2022年4月(Apr.)
566,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220550,2022000505_2022年5月(May)
620,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220560,2022000606_2022年6月(Jun.)
617,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220570,2022000707_2022年7月(Jul.)
586,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220580,2022000808_2022年8月(Aug.)
646,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220590,2022000909_2022年9月(Sep.)
601,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220600,2022001010_2022年10月(Oct.)
591,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220610,2022001111_2022年11月(Nov.)
570,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20220620,2022001212_2022年12月(Dec.)
11085134,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220010,2018000000_2018年(CY)
8971213,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220020,2019000000_2019年(CY)
8771589,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220030,2020000000_2020年(CY)
8519892,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220040,2021000000_2021年(CY)
4456174,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220050,2022000000_2022年(CY)
8778050,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220110,2020100000_2020年度(FY)
7629685,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220120,2021100000_2021年度(FY)
1425793,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220310,2022000103_2022年1～3月期(Q1)
1207119,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220320,2022000406_2022年4～6月期(Q2)
917670,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220330,2022000709_2022年7～9月期(Q3)
905592,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220340,2022001012_2022年10～12月期(Q4)
467617,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220510,2022000101_2022年1月(Jan.)
487289,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220520,2022000202_2022年2月(Feb.)
470887,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220530,2022000303_2022年3月(Mar.)
510415,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220540,2022000404_2022年4月(Apr.)
351168,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220550,2022000505_2022年5月(May)
345536,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220560,2022000606_2022年6月(Jun.)
328177,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220570,2022000707_2022年7月(Jul.)
271578,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220580,2022000808_2022年8月(Aug.)
317915,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220590,2022000909_2022年9月(Sep.)
327262,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220600,2022001010_2022年10月(Oct.)
304132,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220610,2022001111_2022年11月(Nov.)
274198,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20220620,2022001212_2022年12月(Dec.)
8735,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220010,2018000000_2018年(CY)
7228,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220020,2019000000_2019年(CY)
7306,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220030,2020000000_2020年(CY)
8661,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220040,2021000000_2021年(CY)
7234,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220050,2022000000_2022年(CY)
7507,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220110,2020100000_2020年度(FY)
8634,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220120,2021100000_2021年度(FY)
2108,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220310,2022000103_2022年1～3月期(Q1)
2037,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220320,2022000406_2022年4～6月期(Q2)
1531,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220330,2022000709_2022年7～9月期(Q3)
1558,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220340,2022001012_2022年10～12月期(Q4)
680,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220510,2022000101_2022年1月(Jan.)
721,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220520,2022000202_2022年2月(Feb.)
707,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220530,2022000303_2022年3月(Mar.)
786,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220540,2022000404_2022年4月(Apr.)
681,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220550,2022000505_2022年5月(May)
570,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220560,2022000606_2022年6月(Jun.)
558,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220570,2022000707_2022年7月(Jul.)
446,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220580,2022000808_2022年8月(Aug.)
527,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220590,2022000909_2022年9月(Sep.)
532,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220600,2022001010_2022年10月(Oct.)
564,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220610,2022001111_2022年11月(Nov.)
462,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20220620,2022001212_2022年12月(Dec.)
155834355,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220010,2018000000_2018年(CY)
138409811,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220020,2019000000_2019年(CY)
131564521,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220030,2020000000_2020年(CY)
162150002,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220040,2021000000_2021年(CY)
145211388,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220050,2022000000_2022年(CY)
135309648,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220110,2020100000_2020年度(FY)
162100062,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220120,2021100000_2021年度(FY)
38263001,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220310,2022000103_2022年1～3月期(Q1)
37121675,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220320,2022000406_2022年4～6月期(Q2)
35738342,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220330,2022000709_2022年7～9月期(Q3)
34088370,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220340,2022001012_2022年10～12月期(Q4)
12475953,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220510,2022000101_2022年1月(Jan.)
12587343,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220520,2022000202_2022年2月(Feb.)
13199705,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220530,2022000303_2022年3月(Mar.)
13178364,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220540,2022000404_2022年4月(Apr.)
11185254,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220550,2022000505_2022年5月(May)
12758057,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220560,2022000606_2022年6月(Jun.)
12349596,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220570,2022000707_2022年7月(Jul.)
11283593,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220580,2022000808_2022年8月(Aug.)
12105153,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220590,2022000909_2022年9月(Sep.)
11779560,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220600,2022001010_2022年10月(Oct.)
11189318,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220610,2022001111_2022年11月(Nov.)
11119492,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20220620,2022001212_2022年12月(Dec.)
45947,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220010,2018000000_2018年(CY)
41354,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220020,2019000000_2019年(CY)
41732,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220030,2020000000_2020年(CY)
53031,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220040,2021000000_2021年(CY)
56439,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220050,2022000000_2022年(CY)
42930,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220110,2020100000_2020年度(FY)
54102,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220120,2021100000_2021年度(FY)
13575,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220310,2022000103_2022年1～3月期(Q1)
14364,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220320,2022000406_2022年4～6月期(Q2)
14443,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220330,2022000709_2022年7～9月期(Q3)
14057,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220340,2022001012_2022年10～12月期(Q4)
4316,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220510,2022000101_2022年1月(Jan.)
4450,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220520,2022000202_2022年2月(Feb.)
4809,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220530,2022000303_2022年3月(Mar.)
4962,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220540,2022000404_2022年4月(Apr.)
4256,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220550,2022000505_2022年5月(May)
5146,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220560,2022000606_2022年6月(Jun.)
4962,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220570,2022000707_2022年7月(Jul.)
4476,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220580,2022000808_2022年8月(Aug.)
5005,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220590,2022000909_2022年9月(Sep.)
4941,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220600,2022001010_2022年10月(Oct.)
4612,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220610,2022001111_2022年11月(Nov.)
4504,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20220620,2022001212_2022年12月(Dec.)
8346986,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220010,2018000000_2018年(CY)
7730799,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220020,2019000000_2019年(CY)
7905173,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220030,2020000000_2020年(CY)
8158225,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220040,2021000000_2021年(CY)
5489414,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220050,2022000000_2022年(CY)
7790536,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220110,2020100000_2020年度(FY)
7262884,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220120,2021100000_2021年度(FY)
1187706,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220310,2022000103_2022年1～3月期(Q1)
1660370,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220320,2022000406_2022年4～6月期(Q2)
1375789,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220330,2022000709_2022年7～9月期(Q3)
1265549,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220340,2022001012_2022年10～12月期(Q4)
422623,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220510,2022000101_2022年1月(Jan.)
391624,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220520,2022000202_2022年2月(Feb.)
373459,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220530,2022000303_2022年3月(Mar.)
598873,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220540,2022000404_2022年4月(Apr.)
504900,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220550,2022000505_2022年5月(May)
556597,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220560,2022000606_2022年6月(Jun.)
523803,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220570,2022000707_2022年7月(Jul.)
379321,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220580,2022000808_2022年8月(Aug.)
472665,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220590,2022000909_2022年9月(Sep.)
457053,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220600,2022001010_2022年10月(Oct.)
455402,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220610,2022001111_2022年11月(Nov.)
353094,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20220620,2022001212_2022年12月(Dec.)
19396,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220010,2018000000_2018年(CY)
17395,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220020,2019000000_2019年(CY)
17310,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220030,2020000000_2020年(CY)
20242,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220040,2021000000_2021年(CY)
18886,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220050,2022000000_2022年(CY)
17912,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220110,2020100000_2020年度(FY)
19781,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220120,2021100000_2021年度(FY)
4557,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220310,2022000103_2022年1～3月期(Q1)
4876,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220320,2022000406_2022年4～6月期(Q2)
4722,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220330,2022000709_2022年7～9月期(Q3)
4731,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220340,2022001012_2022年10～12月期(Q4)
1460,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220510,2022000101_2022年1月(Jan.)
1503,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220520,2022000202_2022年2月(Feb.)
1594,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220530,2022000303_2022年3月(Mar.)
1644,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220540,2022000404_2022年4月(Apr.)
1537,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220550,2022000505_2022年5月(May)
1695,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220560,2022000606_2022年6月(Jun.)
1592,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220570,2022000707_2022年7月(Jul.)
1480,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220580,2022000808_2022年8月(Aug.)
1650,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220590,2022000909_2022年9月(Sep.)
1630,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220600,2022001010_2022年10月(Oct.)
1630,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220610,2022001111_2022年11月(Nov.)
1471,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20220620,2022001212_2022年12月(Dec.)
12268057,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220010,2018000000_2018年(CY)
10099907,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220020,2019000000_2019年(CY)
9699672,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220030,2020000000_2020年(CY)
11555204,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220040,2021000000_2021年(CY)
11189534,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220050,2022000000_2022年(CY)
10037198,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220110,2020100000_2020年度(FY)
11602827,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220120,2021100000_2021年度(FY)
2853589,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220310,2022000103_2022年1～3月期(Q1)
2860409,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220320,2022000406_2022年4～6月期(Q2)
2767979,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220330,2022000709_2022年7～9月期(Q3)
2707557,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220340,2022001012_2022年10～12月期(Q4)
920756,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220510,2022000101_2022年1月(Jan.)
933617,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20220520,2022000202_2022年2月(Feb.)
