value,cat01,cat01_label,cat02,cat02_label
15181449,101010000,生産数量 (t),102010000,紙 計
3218530,101010000,生産数量 (t),102011000,紙 新聞巻取紙
8576456,101010000,生産数量 (t),102012000,紙 印刷・情報用紙
1954466,101010000,生産数量 (t),102012100,紙 印刷・情報用紙 非塗工印刷用紙
1122074,101010000,生産数量 (t),102012110,紙 印刷・情報用紙 非塗工印刷用紙 上級印刷紙
335664,101010000,生産数量 (t),102012120,紙 印刷・情報用紙 非塗工印刷用紙 中級印刷紙
471406,101010000,生産数量 (t),102012130,紙 印刷・情報用紙 非塗工印刷用紙 下級印刷紙
25322,101010000,生産数量 (t),102012140,紙 印刷・情報用紙 非塗工印刷用紙 薄葉印刷紙
1298740,101010000,生産数量 (t),102012200,紙 印刷・情報用紙 微塗工印刷用紙
3766357,101010000,生産数量 (t),102012300,紙 印刷・情報用紙 塗工印刷用紙
52513,101010000,生産数量 (t),102012310,紙 印刷・情報用紙 塗工印刷用紙 アート紙
2042758,101010000,生産数量 (t),102012320,紙 印刷・情報用紙 塗工印刷用紙 コート紙
1513565,101010000,生産数量 (t),102012330,紙 印刷・情報用紙 塗工印刷用紙 軽量コート紙
157521,101010000,生産数量 (t),102012390,紙 印刷・情報用紙 塗工印刷用紙 その他塗工印刷紙
233608,101010000,生産数量 (t),102012400,紙 印刷・情報用紙 特殊印刷用紙
85629,101010000,生産数量 (t),102012410,紙 印刷・情報用紙 特殊印刷用紙 色上質紙
147979,101010000,生産数量 (t),102012490,紙 印刷・情報用紙 特殊印刷用紙 その他特殊印刷用紙
1323285,101010000,生産数量 (t),102012500,紙 印刷・情報用紙 情報用紙
149987,101010000,生産数量 (t),102012510,紙 印刷・情報用紙 情報用紙 複写原紙
242496,101010000,生産数量 (t),102012520,紙 印刷・情報用紙 情報用紙 フォーム用紙
753359,101010000,生産数量 (t),102012530,紙 印刷・情報用紙 情報用紙 ＰＰＣ用紙
121159,101010000,生産数量 (t),102012540,紙 印刷・情報用紙 情報用紙 情報記録紙
56284,101010000,生産数量 (t),102012590,紙 印刷・情報用紙 情報用紙 その他情報用紙
879771,101010000,生産数量 (t),102013000,紙 包装用紙
565581,101010000,生産数量 (t),102013100,紙 包装用紙 未ざらし包装紙
339598,101010000,生産数量 (t),102013110,紙 包装用紙 未ざらし包装紙 重袋用両更クラフト紙
194614,101010000,生産数量 (t),102013120,紙 包装用紙 未ざらし包装紙 その他両更クラフト紙
31369,101010000,生産数量 (t),102013190,紙 包装用紙 未ざらし包装紙 その他未ざらし包装紙
314190,101010000,生産数量 (t),102013200,紙 包装用紙 さらし包装紙
73351,101010000,生産数量 (t),102013210,紙 包装用紙 さらし包装紙 純白ロール紙
210389,101010000,生産数量 (t),102013220,紙 包装用紙 さらし包装紙 さらしクラフト紙
