value,cat01,cat01_label,cat02,cat02_label,time,time_label
8501161,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0021000000,平成21年
9392120,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0022000000,平成22年
9003756,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0023000000,平成23年
8640709,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0024000000,平成24年
8765852,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000000,平成25年
8933722,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0023010000,平成23年度
8544470,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0024010000,平成24年度
2179588,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000103,平成25年 1 ～ 3 月
2113037,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000406,平成25年 4 ～ 6 月
2253613,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000709,平成25年 7 ～ 9 月
2219614,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025001012,平成25年 10 ～ 12 月
713586,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000101,平成25年1月
701462,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000202,平成25年2月
764540,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000303,平成25年3月
718389,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000404,平成25年4月
708292,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000505,平成25年5月
686356,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000606,平成25年6月
696627,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000707,平成25年7月
791078,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000808,平成25年8月
765908,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025000909,平成25年9月
785425,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025001010,平成25年10月
707655,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025001111,平成25年11月
726534,101010000,生産数量 (t),106010000,1.製紙パルプ 2～6,0025001212,平成25年12月
7711679,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0021000000,平成21年
8616247,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0022000000,平成22年
8261656,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0023000000,平成23年
7924770,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0024000000,平成24年
8075990,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000000,平成25年
8185869,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0023010000,平成23年度
7843508,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0024010000,平成24年度
2007616,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000103,平成25年 1 ～ 3 月
1938890,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000406,平成25年 4 ～ 6 月
2084494,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000709,平成25年 7 ～ 9 月
2044990,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025001012,平成25年 10 ～ 12 月
654486,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000101,平成25年1月
648923,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000202,平成25年2月
704207,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000303,平成25年3月
661245,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000404,平成25年4月
648889,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000505,平成25年5月
628756,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000606,平成25年6月
642031,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000707,平成25年7月
731828,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000808,平成25年8月
710635,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025000909,平成25年9月
726010,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025001010,平成25年10月
655679,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025001111,平成25年11月
663301,101010000,生産数量 (t),106011000,1.製紙パルプ 2.クラフトパルプ (1)+(2),0025001212,平成25年12月
6795281,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0021000000,平成21年
7557783,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0022000000,平成22年
7220315,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0023000000,平成23年
6902076,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0024000000,平成24年
7049709,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000000,平成25年
7156390,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0023010000,平成23年度
6824758,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0024010000,平成24年度
1761314,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000103,平成25年 1 ～ 3 月
1685899,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000406,平成25年 4 ～ 6 月
1826926,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000709,平成25年 7 ～ 9 月
1775570,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025001012,平成25年 10 ～ 12 月
579757,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000101,平成25年1月
567051,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000202,平成25年2月
614506,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000303,平成25年3月
572334,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000404,平成25年4月
568911,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000505,平成25年5月
544654,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000606,平成25年6月
562441,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000707,平成25年7月
647494,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000808,平成25年8月
616991,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025000909,平成25年9月
631076,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025001010,平成25年10月
569907,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025001111,平成25年11月
574587,101010000,生産数量 (t),106011100,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)+2),0025001212,平成25年12月
1151021,101010000,生産数量 (t),106011110,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0021000000,平成21年
1292763,101010000,生産数量 (t),106011110,1.製紙パルプ 2.クラフトパルプ (1)さらし 1)（針葉樹）,0022000000,平成22年
