value,cat01,cat01_label,cat02,cat02_label
30605,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
155989902,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
878079,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
447570,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
399641,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
30868,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
155111823,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
8971213,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
138409811,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
7730799,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
928029739,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
10099907,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
1181842,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
916216107,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
256704,01000210,生産 数量 (千個),351124000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
275179,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ その他の固定コンデンサ
13515,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
126000870,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
2707962,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
19189322,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
6866973,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
10952472,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
32607453,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
2627977,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
19710866,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
307049,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 丸形コネクタ
967154,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 角形コネクタ
8994407,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ その他のコネクタ
579714,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
13168779,01000210,生産 数量 (千個),351400000,電子部品 電子回路実装基板
9419602,01000210,生産 数量 (千個),351410000,電子部品 電子回路実装基板 プリント配線実装基板
3749177,01000210,生産 数量 (千個),351420000,電子部品 電子回路実装基板 モジュール実装基板
109656,01000210,生産 数量 (千個),351550000,電子部品 音響部品（スピーカ・マイクロホン）
146557,01000800,生産 数量 (千平方m),351610000,電子部品 メモリ部品 磁気テープ
X,01000800,生産 数量 (千平方m),351611000,電子部品 メモリ部品 磁気テープ 磁気録音・録画テープ
X,01000800,生産 数量 (千平方m),351612000,電子部品 メモリ部品 磁気テープ その他の磁気テープ
12415370,01000810,生産 数量 (平方m),351300000,電子部品 電子回路基板
9419167,01000810,生産 数量 (平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1536827,01000810,生産 数量 (平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
4055681,01000810,生産 数量 (平方m),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
2071874,01000810,生産 数量 (平方m),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
908918,01000810,生産 数量 (平方m),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
108079,01000810,生産 数量 (平方m),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
737788,01000810,生産 数量 (平方m),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
2147789,01000810,生産 数量 (平方m),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
742579,01000810,生産 数量 (平方m),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
1405210,01000810,生産 数量 (平方m),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
848414,01000810,生産 数量 (平方m),351330000,電子部品 電子回路基板 モジュール基板
410965,01000810,生産 数量 (平方m),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
437449,01000810,生産 数量 (平方m),351332000,電子部品 電子回路基板 モジュール基板 その他のモジュール基板
X,01000910,生産 数量 (千枚),351620000,電子部品 メモリ部品 光ディスク
X,01030100,生産 金額 (百万円),351000000,電子部品
1184394,01030100,生産 金額 (百万円),351100000,電子部品 受動部品
91009,01030100,生産 金額 (百万円),351110000,電子部品 受動部品 抵抗器
25032,01030100,生産 金額 (百万円),351111000,電子部品 受動部品 抵抗器 可変抵抗器
1748,01030100,生産 金額 (百万円),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
17444,01030100,生産 金額 (百万円),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
5840,01030100,生産 金額 (百万円),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
65977,01030100,生産 金額 (百万円),351112000,電子部品 受動部品 抵抗器 固定抵抗器
7228,01030100,生産 金額 (百万円),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
41354,01030100,生産 金額 (百万円),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
17395,01030100,生産 金額 (百万円),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
734238,01030100,生産 金額 (百万円),351120000,電子部品 受動部品 固定コンデンサ
123819,01030100,生産 金額 (百万円),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
17701,01030100,生産 金額 (百万円),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
558378,01030100,生産 金額 (百万円),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
11354,01030100,生産 金額 (百万円),351124000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
22986,01030100,生産 金額 (百万円),351125000,電子部品 受動部品 固定コンデンサ その他の固定コンデンサ
7293,01030100,生産 金額 (百万円),351130000,電子部品 受動部品 トランス
58098,01030100,生産 金額 (百万円),351140000,電子部品 受動部品 インダクタ（コイルを含む）
293756,01030100,生産 金額 (百万円),351150000,電子部品 受動部品 機能部品
42293,01030100,生産 金額 (百万円),351151000,電子部品 受動部品 機能部品 水晶振動子
120270,01030100,生産 金額 (百万円),351152000,電子部品 受動部品 機能部品 フィルタ
131193,01030100,生産 金額 (百万円),351153000,電子部品 受動部品 機能部品 複合部品
412402,01030100,生産 金額 (百万円),351200000,電子部品 接続部品
59389,01030100,生産 金額 (百万円),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
326066,01030100,生産 金額 (百万円),351220000,電子部品 接続部品 コネクタ
18307,01030100,生産 金額 (百万円),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
218802,01030100,生産 金額 (百万円),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
18283,01030100,生産 金額 (百万円),351223000,電子部品 接続部品 コネクタ 丸形コネクタ
