value,cat01,cat01_label,cat02,cat02_label,time,time_label
36194,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0025000000,平成25年
38161,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0026000000,平成26年
37596,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0027000000,平成27年
38711,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0028000000,平成28年
42107,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000000,平成29年
37554,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0027010000,平成27年度
38510,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0028010000,平成28年度
9297,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000103,平成29年 1 ～ 3 月
9544,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000406,平成29年 4 ～ 6 月
10773,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000709,平成29年 7 ～ 9 月
12493,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029001012,平成29年 10 ～ 12 月
3033,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000101,平成29年1月
3035,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000202,平成29年2月
3229,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000303,平成29年3月
3105,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000404,平成29年4月
3025,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000505,平成29年5月
3414,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000606,平成29年6月
3408,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000707,平成29年7月
3398,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000808,平成29年8月
3967,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000909,平成29年9月
3937,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029001010,平成29年10月
4010,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029001111,平成29年11月
4546,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029001212,平成29年12月
136043092,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0025000000,平成25年
138338825,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0026000000,平成26年
134617547,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0027000000,平成27年
144971759,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0028000000,平成28年
164032561,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000000,平成29年
134875752,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0027010000,平成27年度
148608659,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0028010000,平成28年度
38037143,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000103,平成29年 1 ～ 3 月
40485304,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000406,平成29年 4 ～ 6 月
41075758,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000709,平成29年 7 ～ 9 月
44434356,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029001012,平成29年 10 ～ 12 月
11951736,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000101,平成29年1月
12467892,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000202,平成29年2月
13617515,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000303,平成29年3月
13323507,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000404,平成29年4月
12631203,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000505,平成29年5月
14530594,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000606,平成29年6月
13865031,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000707,平成29年7月
12776831,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000808,平成29年8月
14433896,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000909,平成29年9月
14520148,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029001010,平成29年10月
14723063,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029001111,平成29年11月
15191145,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029001212,平成29年12月
2090399,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0025000000,平成25年
