value,cat01,cat01_label,cat02,cat02_label,time,time_label
20593890,050000100,合計 (t),010005,生産,0020000000,平成20年
12390712,050000100,合計 (t),010005,生産,0021000000,平成21年
19326626,050000100,合計 (t),010005,生産,0022000000,平成22年
19202966,050000100,合計 (t),010005,生産,0023000000,平成23年
18767907,050000100,合計 (t),010005,生産,0024000000,平成24年
19755664,050000100,合計 (t),010005,生産,0022010000,平成22年度
19181888,050000100,合計 (t),010005,生産,0023010000,平成23年度
4959421,050000100,合計 (t),010005,生産,0024000103,平成24年 1 ～ 3 月
4986391,050000100,合計 (t),010005,生産,0024000406,平成24年 4 ～ 6 月
4711096,050000100,合計 (t),010005,生産,0024000709,平成24年 7 ～ 9 月
4110999,050000100,合計 (t),010005,生産,0024001012,平成24年 10 ～ 12 月
1612061,050000100,合計 (t),010005,生産,0024000101,平成24年1月
1629328,050000100,合計 (t),010005,生産,0024000202,平成24年2月
1718032,050000100,合計 (t),010005,生産,0024000303,平成24年3月
1588096,050000100,合計 (t),010005,生産,0024000404,平成24年4月
1755910,050000100,合計 (t),010005,生産,0024000505,平成24年5月
1642385,050000100,合計 (t),010005,生産,0024000606,平成24年6月
1640597,050000100,合計 (t),010005,生産,0024000707,平成24年7月
1539704,050000100,合計 (t),010005,生産,0024000808,平成24年8月
1530795,050000100,合計 (t),010005,生産,0024000909,平成24年9月
1478470,050000100,合計 (t),010005,生産,0024001010,平成24年10月
1302946,050000100,合計 (t),010005,生産,0024001111,平成24年11月
1329583,050000100,合計 (t),010005,生産,0024001212,平成24年12月
20647827,050000100,合計 (t),040001,出荷,0020000000,平成20年
12464089,050000100,合計 (t),040001,出荷,0021000000,平成21年
19188683,050000100,合計 (t),040001,出荷,0022000000,平成22年
19165570,050000100,合計 (t),040001,出荷,0023000000,平成23年
18845794,050000100,合計 (t),040001,出荷,0024000000,平成24年
19702304,050000100,合計 (t),040001,出荷,0022010000,平成22年度
19066711,050000100,合計 (t),040001,出荷,0023010000,平成23年度
5010595,050000100,合計 (t),040001,出荷,0024000103,平成24年 1 ～ 3 月
4926433,050000100,合計 (t),040001,出荷,0024000406,平成24年 4 ～ 6 月
4730320,050000100,合計 (t),040001,出荷,0024000709,平成24年 7 ～ 9 月
4178446,050000100,合計 (t),040001,出荷,0024001012,平成24年 10 ～ 12 月
1572729,050000100,合計 (t),040001,出荷,0024000101,平成24年1月
1618516,050000100,合計 (t),040001,出荷,0024000202,平成24年2月
1819350,050000100,合計 (t),040001,出荷,0024000303,平成24年3月
1567233,050000100,合計 (t),040001,出荷,0024000404,平成24年4月
1681135,050000100,合計 (t),040001,出荷,0024000505,平成24年5月
1678065,050000100,合計 (t),040001,出荷,0024000606,平成24年6月
1666770,050000100,合計 (t),040001,出荷,0024000707,平成24年7月
1507285,050000100,合計 (t),040001,出荷,0024000808,平成24年8月
1556265,050000100,合計 (t),040001,出荷,0024000909,平成24年9月
1484316,050000100,合計 (t),040001,出荷,0024001010,平成24年10月
1366402,050000100,合計 (t),040001,出荷,0024001111,平成24年11月
1327728,050000100,合計 (t),040001,出荷,0024001212,平成24年12月
1061892,050000100,合計 (t),0510000,在庫,0020000000,平成20年
988515,050000100,合計 (t),0510000,在庫,0021000000,平成21年
1126458,050000100,合計 (t),0510000,在庫,0022000000,平成22年
1163854,050000100,合計 (t),0510000,在庫,0023000000,平成23年
1085967,050000100,合計 (t),0510000,在庫,0024000000,平成24年
997503,050000100,合計 (t),0510000,在庫,0022010000,平成22年度
1112680,050000100,合計 (t),0510000,在庫,0023010000,平成23年度
1112680,050000100,合計 (t),0510000,在庫,0024000103,平成24年 1 ～ 3 月
1172638,050000100,合計 (t),0510000,在庫,0024000406,平成24年 4 ～ 6 月
1153414,050000100,合計 (t),0510000,在庫,0024000709,平成24年 7 ～ 9 月
1085967,050000100,合計 (t),0510000,在庫,0024001012,平成24年 10 ～ 12 月
1203186,050000100,合計 (t),0510000,在庫,0024000101,平成24年1月
1213998,050000100,合計 (t),0510000,在庫,0024000202,平成24年2月
1112680,050000100,合計 (t),0510000,在庫,0024000303,平成24年3月
1133543,050000100,合計 (t),0510000,在庫,0024000404,平成24年4月
1208318,050000100,合計 (t),0510000,在庫,0024000505,平成24年5月
1172638,050000100,合計 (t),0510000,在庫,0024000606,平成24年6月
1146465,050000100,合計 (t),0510000,在庫,0024000707,平成24年7月
1178884,050000100,合計 (t),0510000,在庫,0024000808,平成24年8月
1153414,050000100,合計 (t),0510000,在庫,0024000909,平成24年9月
1147568,050000100,合計 (t),0510000,在庫,0024001010,平成24年10月
1084112,050000100,合計 (t),0510000,在庫,0024001111,平成24年11月
1085967,050000100,合計 (t),0510000,在庫,0024001212,平成24年12月
14723080,080010000,熱間圧延鋼材 計 (t),010005,生産,0020000000,平成20年
8666163,080010000,熱間圧延鋼材 計 (t),010005,生産,0021000000,平成21年
13941649,080010000,熱間圧延鋼材 計 (t),010005,生産,0022000000,平成22年
14041429,080010000,熱間圧延鋼材 計 (t),010005,生産,0023000000,平成23年
13383970,080010000,熱間圧延鋼材 計 (t),010005,生産,0024000000,平成24年
14355052,080010000,熱間圧延鋼材 計 (t),010005,生産,0022010000,平成22年度
13926944,080010000,熱間圧延鋼材 計 (t),010005,生産,0023010000,平成23年度
3513828,080010000,熱間圧延鋼材 計 (t),010005,生産,0024000103,平成24年 1 ～ 3 月
3627701,080010000,熱間圧延鋼材 計 (t),010005,生産,0024000406,平成24年 4 ～ 6 月
