value,cat01,cat01_label,cat02,cat02_label,time,time_label
381267107,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0020000000,平成20年
380311019,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0021000000,平成21年
378623899,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0022000000,平成22年
379745279,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0023000000,平成23年
357242909,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000000,平成24年
368165906,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0022010000,平成22年度
380648476,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0023010000,平成23年度
84803990,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000103,平成24年 1 ～ 3 月
93660657,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000406,平成24年 4 ～ 6 月
87086339,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000709,平成24年 7 ～ 9 月
91691923,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024001012,平成24年 10 ～ 12 月
27200479,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000101,平成24年1月
28782084,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000202,平成24年2月
28821427,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000303,平成24年3月
33390716,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000404,平成24年4月
29236334,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000505,平成24年5月
31033607,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000606,平成24年6月
32622990,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000707,平成24年7月
27874472,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000808,平成24年8月
26588877,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024000909,平成24年9月
31743542,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024001010,平成24年10月
31192131,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024001111,平成24年11月
28756250,06010000,生産,110100000,化粧品 （合計） (1～33) (kg),0024001212,平成24年12月
348676,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0020000000,平成20年
300614,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0021000000,平成21年
317092,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0022000000,平成22年
290794,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0023000000,平成23年
398008,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000000,平成24年
320091,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0022010000,平成22年度
327197,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0023010000,平成23年度
97127,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000103,平成24年 1 ～ 3 月
107583,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000406,平成24年 4 ～ 6 月
94964,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000709,平成24年 7 ～ 9 月
98334,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024001012,平成24年 10 ～ 12 月
17514,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000101,平成24年1月
52824,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000202,平成24年2月
26789,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000303,平成24年3月
30470,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000404,平成24年4月
30829,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000505,平成24年5月
46284,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000606,平成24年6月
29291,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000707,平成24年7月
31416,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000808,平成24年8月
34257,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024000909,平成24年9月
31336,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024001010,平成24年10月
20136,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024001111,平成24年11月
46862,06010000,生産,110110000,化粧品 香水・オーデコロン (1) (kg),0024001212,平成24年12月
270199853,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0020000000,平成20年
269113712,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0021000000,平成21年
254627175,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0022000000,平成22年
254206363,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0023000000,平成23年
236583103,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000000,平成24年
244779381,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0022010000,平成22年度
254054704,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0023010000,平成23年度
55852035,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000103,平成24年 1 ～ 3 月
59794310,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000406,平成24年 4 ～ 6 月
58525316,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000709,平成24年 7 ～ 9 月
62411442,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024001012,平成24年 10 ～ 12 月
17950822,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000101,平成24年1月
18783941,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000202,平成24年2月
19117272,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000303,平成24年3月
22154227,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000404,平成24年4月
18302576,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000505,平成24年5月
19337507,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000606,平成24年6月
21702512,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000707,平成24年7月
18978040,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000808,平成24年8月
17844764,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024000909,平成24年9月
21427520,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024001010,平成24年10月
21420001,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024001111,平成24年11月
19563921,06010000,生産,110120000,化粧品 頭髪用化粧品 （計） (2～11) (kg),0024001212,平成24年12月
125086805,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0020000000,平成20年
118914021,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0021000000,平成21年
117164736,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0022000000,平成22年
120275022,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0023000000,平成23年
110976263,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000000,平成24年
113384691,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0022010000,平成22年度
120523659,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0023010000,平成23年度
26814495,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000103,平成24年 1 ～ 3 月
26757208,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000406,平成24年 4 ～ 6 月
27821285,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000709,平成24年 7 ～ 9 月
29583275,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024001012,平成24年 10 ～ 12 月
8631929,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000101,平成24年1月
8853097,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000202,平成24年2月
9329469,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000303,平成24年3月
10612131,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000404,平成24年4月
8013432,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (2) (kg),0024000505,平成24年5月
