value,cat01,cat01_label,cat02,cat02_label,time,time_label
18827707,101010000,生産数量 (t),107010000,1.紙 計 2～6,0020000000,平成20年
15831919,101010000,生産数量 (t),107010000,1.紙 計 2～6,0021000000,平成21年
16386761,101010000,生産数量 (t),107010000,1.紙 計 2～6,0022000000,平成22年
15446015,101010000,生産数量 (t),107010000,1.紙 計 2～6,0023000000,平成23年
15067165,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000000,平成24年
16267613,101010000,生産数量 (t),107010000,1.紙 計 2～6,0022010000,平成22年度
15404749,101010000,生産数量 (t),107010000,1.紙 計 2～6,0023010000,平成23年度
3937847,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000103,平成24年 1 ～ 3 月
3772676,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000406,平成24年 4 ～ 6 月
3685804,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000709,平成24年 7 ～ 9 月
3670838,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024001012,平成24年 10 ～ 12 月
1296338,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000101,平成24年1月
1275052,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000202,平成24年2月
1366457,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000303,平成24年3月
1279133,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000404,平成24年4月
1297278,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000505,平成24年5月
1196265,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000606,平成24年6月
1196722,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000707,平成24年7月
1253713,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000808,平成24年8月
1235369,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024000909,平成24年9月
1264994,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024001010,平成24年10月
1199464,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024001111,平成24年11月
1206380,101010000,生産数量 (t),107010000,1.紙 計 2～6,0024001212,平成24年12月
3680410,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0020000000,平成20年
3454589,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0021000000,平成21年
3348649,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0022000000,平成22年
3210695,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0023000000,平成23年
3253556,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000000,平成24年
3309872,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0022010000,平成22年度
3228496,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0023010000,平成23年度
826498,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000103,平成24年 1 ～ 3 月
804302,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000406,平成24年 4 ～ 6 月
808717,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000709,平成24年 7 ～ 9 月
814039,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024001012,平成24年 10 ～ 12 月
278163,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000101,平成24年1月
263390,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000202,平成24年2月
284945,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000303,平成24年3月
259660,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000404,平成24年4月
278121,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000505,平成24年5月
266521,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000606,平成24年6月
261741,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000707,平成24年7月
279469,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000808,平成24年8月
267507,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024000909,平成24年9月
272480,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024001010,平成24年10月
253436,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024001111,平成24年11月
288123,101010000,生産数量 (t),107011000,1.紙 2.新聞巻取紙,0024001212,平成24年12月
11501422,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0020000000,平成20年
9120058,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0021000000,平成21年
9547045,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0022000000,平成22年
8765241,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0023000000,平成23年
8419795,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000000,平成24年
9486944,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0022010000,平成22年度
8712957,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0023010000,平成23年度
2259349,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000103,平成24年 1 ～ 3 月
2100107,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000406,平成24年 4 ～ 6 月
2047089,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000709,平成24年 7 ～ 9 月
2013250,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024001012,平成24年 10 ～ 12 月
751577,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000101,平成24年1月
728152,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000202,平成24年2月
779620,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000303,平成24年3月
722485,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000404,平成24年4月
735744,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000505,平成24年5月
641878,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000606,平成24年6月
667111,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000707,平成24年7月
698692,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000808,平成24年8月
681286,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024000909,平成24年9月
701290,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024001010,平成24年10月
665594,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024001111,平成24年11月
646366,101010000,生産数量 (t),107012000,1.紙 3.印刷・情報用紙 (1)～(5),0024001212,平成24年12月
2527660,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0020000000,平成20年
2164162,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0021000000,平成21年
2148173,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0022000000,平成22年
2062367,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0023000000,平成23年
1945054,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000000,平成24年
2113717,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0022010000,平成22年度
2072586,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0023010000,平成23年度
520993,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000103,平成24年 1 ～ 3 月
484386,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000406,平成24年 4 ～ 6 月
467189,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000709,平成24年 7 ～ 9 月
472486,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024001012,平成24年 10 ～ 12 月
176816,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000101,平成24年1月
164838,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000202,平成24年2月
179339,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000303,平成24年3月
164753,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000404,平成24年4月
162789,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000505,平成24年5月
156844,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000606,平成24年6月
151992,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000707,平成24年7月
157569,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000808,平成24年8月
157628,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024000909,平成24年9月
169730,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024001010,平成24年10月
157020,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024001111,平成24年11月
145736,101010000,生産数量 (t),107012100,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)～4),0024001212,平成24年12月
1391994,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0020000000,平成20年
1152544,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0021000000,平成21年
1205390,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0022000000,平成22年
1168155,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0023000000,平成23年
1089668,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0024000000,平成24年
1189248,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0022010000,平成22年度
1177484,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0023010000,平成23年度
305729,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0024000103,平成24年 1 ～ 3 月
265879,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0024000406,平成24年 4 ～ 6 月
264729,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0024000709,平成24年 7 ～ 9 月
253331,101010000,生産数量 (t),107012110,1.紙 3.印刷・情報用紙 (1)非塗工印刷用紙 1)上級印刷紙,0024001012,平成24年 10 ～ 12 月
