value,cat01,cat01_label,cat02,cat02_label,time,time_label
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0020001231,平成20年末
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0021001231,平成21年末
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0022001231,平成22年末
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0023001231,平成23年末
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024001231,平成24年末
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000101,平成24年1月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000202,平成24年2月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000303,平成24年3月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000404,平成24年4月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000505,平成24年5月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000606,平成24年6月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000707,平成24年7月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000808,平成24年8月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024000909,平成24年9月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024001010,平成24年10月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024001111,平成24年11月
31,031000,製銑設備 計 (能力：t/年),300010,　基数,0024001212,平成24年12月
86814053,031000,製銑設備 計 (能力：t/年),300020,　能力,0020001231,平成20年末
89959144,031000,製銑設備 計 (能力：t/年),300020,　能力,0021001231,平成21年末
90924972,031000,製銑設備 計 (能力：t/年),300020,　能力,0022001231,平成22年末
91782633,031000,製銑設備 計 (能力：t/年),300020,　能力,0023001231,平成23年末
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024001231,平成24年末
91782633,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000101,平成24年1月
91782633,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000202,平成24年2月
91782633,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000303,平成24年3月
91782633,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000404,平成24年4月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000505,平成24年5月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000606,平成24年6月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000707,平成24年7月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000808,平成24年8月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024000909,平成24年9月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024001010,平成24年10月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024001111,平成24年11月
93333740,031000,製銑設備 計 (能力：t/年),300020,　能力,0024001212,平成24年12月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0020001231,平成20年末
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0021001231,平成21年末
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0022001231,平成22年末
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0023001231,平成23年末
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024001231,平成24年末
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000101,平成24年1月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000202,平成24年2月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000303,平成24年3月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000404,平成24年4月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000505,平成24年5月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000606,平成24年6月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000707,平成24年7月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000808,平成24年8月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024000909,平成24年9月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024001010,平成24年10月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024001111,平成24年11月
28,031100,製銑設備 高炉 (能力：t/年),300010,　基数,0024001212,平成24年12月
85687553,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0020001231,平成20年末
88832644,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0021001231,平成21年末
89798472,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0022001231,平成22年末
90656133,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0023001231,平成23年末
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024001231,平成24年末
90656133,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000101,平成24年1月
90656133,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000202,平成24年2月
90656133,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000303,平成24年3月
90656133,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000404,平成24年4月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000505,平成24年5月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000606,平成24年6月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000707,平成24年7月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000808,平成24年8月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024000909,平成24年9月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024001010,平成24年10月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024001111,平成24年11月
92207240,031100,製銑設備 高炉 (能力：t/年),300020,　能力,0024001212,平成24年12月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0020001231,平成20年末
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0021001231,平成21年末
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0022001231,平成22年末
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0023001231,平成23年末
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024001231,平成24年末
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000101,平成24年1月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000202,平成24年2月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000303,平成24年3月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000404,平成24年4月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000505,平成24年5月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000606,平成24年6月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000707,平成24年7月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000808,平成24年8月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024000909,平成24年9月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024001010,平成24年10月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024001111,平成24年11月
3,031900,製銑設備 その他の炉 (能力：t/年),300010,　基数,0024001212,平成24年12月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0020001231,平成20年末
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0021001231,平成21年末
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0022001231,平成22年末
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0023001231,平成23年末
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024001231,平成24年末
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000101,平成24年1月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000202,平成24年2月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000303,平成24年3月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000404,平成24年4月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000505,平成24年5月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000606,平成24年6月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000707,平成24年7月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000808,平成24年8月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024000909,平成24年9月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024001010,平成24年10月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024001111,平成24年11月
1126500,031900,製銑設備 その他の炉 (能力：t/年),300020,　能力,0024001212,平成24年12月
408,032000,製鋼設備 計 (能力：t/年),300010,　基数,0020001231,平成20年末
406,032000,製鋼設備 計 (能力：t/年),300010,　基数,0021001231,平成21年末
411,032000,製鋼設備 計 (能力：t/年),300010,　基数,0022001231,平成22年末
412,032000,製鋼設備 計 (能力：t/年),300010,　基数,0023001231,平成23年末
404,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024001231,平成24年末
412,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000101,平成24年1月
412,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000202,平成24年2月
411,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000303,平成24年3月
408,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000404,平成24年4月
408,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000505,平成24年5月
408,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000606,平成24年6月
408,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000707,平成24年7月
405,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000808,平成24年8月
405,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024000909,平成24年9月
405,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024001010,平成24年10月
405,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024001111,平成24年11月
404,032000,製鋼設備 計 (能力：t/年),300010,　基数,0024001212,平成24年12月
129833724,032000,製鋼設備 計 (能力：t/年),300020,　能力,0020001231,平成20年末
129886085,032000,製鋼設備 計 (能力：t/年),300020,　能力,0021001231,平成21年末
132443058,032000,製鋼設備 計 (能力：t/年),300020,　能力,0022001231,平成22年末
132447397,032000,製鋼設備 計 (能力：t/年),300020,　能力,0023001231,平成23年末
131013677,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024001231,平成24年末
132579697,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000101,平成24年1月
132579697,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000202,平成24年2月
132600720,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000303,平成24年3月
131498370,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000404,平成24年4月
131498370,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000505,平成24年5月
131498370,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000606,平成24年6月
131573970,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000707,平成24年7月
131563827,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000808,平成24年8月
131563827,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024000909,平成24年9月
131941827,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024001010,平成24年10月
131941827,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024001111,平成24年11月
131013677,032000,製鋼設備 計 (能力：t/年),300020,　能力,0024001212,平成24年12月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0020001231,平成20年末
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0021001231,平成21年末
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0022001231,平成22年末
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0023001231,平成23年末
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024001231,平成24年末
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000101,平成24年1月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000202,平成24年2月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000303,平成24年3月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000404,平成24年4月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000505,平成24年5月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000606,平成24年6月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000707,平成24年7月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000808,平成24年8月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024000909,平成24年9月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024001010,平成24年10月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024001111,平成24年11月
64,032100,製鋼設備 転炉 (能力：t/年),300010,　基数,0024001212,平成24年12月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0020001231,平成20年末
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0021001231,平成21年末
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0022001231,平成22年末
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0023001231,平成23年末
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024001231,平成24年末
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000101,平成24年1月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000202,平成24年2月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000303,平成24年3月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000404,平成24年4月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000505,平成24年5月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000606,平成24年6月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000707,平成24年7月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000808,平成24年8月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024000909,平成24年9月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024001010,平成24年10月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024001111,平成24年11月
89511522,032100,製鋼設備 転炉 (能力：t/年),300020,　能力,0024001212,平成24年12月
344,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0020001231,平成20年末
342,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0021001231,平成21年末
347,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0022001231,平成22年末
348,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0023001231,平成23年末
340,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024001231,平成24年末
348,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000101,平成24年1月
348,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000202,平成24年2月
347,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000303,平成24年3月
344,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000404,平成24年4月
344,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000505,平成24年5月
344,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000606,平成24年6月
344,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000707,平成24年7月
341,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000808,平成24年8月
341,032900,製鋼設備 電気炉 (能力：t/年),300010,　基数,0024000909,平成24年9月
