value,cat01,cat01_label,cat02,cat02_label
38161,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
139038638,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
1955289,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
1388978,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
526795,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
39516,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
137083349,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
11363456,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
118262930,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
7456963,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
813897052,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
10637308,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
1801148,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
800731325,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
375752,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
351519,01000210,生産 数量 (千個),351126000,電子部品 受動部品 固定コンデンサ その他の固定コンデンサ
7322,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
79047196,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
2594649,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
13351227,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
5251200,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
10034917,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
28918119,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
3007354,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
15952854,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
49412,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 光コネクタ
385851,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
865722,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ 角形コネクタ
8656926,01000210,生産 数量 (千個),351226000,電子部品 接続部品 コネクタ その他のコネクタ
522488,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
6572403,01000210,生産 数量 (千個),351400000,電子部品 電子回路実装基板
6053260,01000210,生産 数量 (千個),351410000,電子部品 電子回路実装基板 プリント配線実装基板
519143,01000210,生産 数量 (千個),351420000,電子部品 電子回路実装基板 モジュール実装基板
165507,01000210,生産 数量 (千個),351510000,電子部品 変換部品 音響部品（スピーカ・マイクロホン）
×,01000210,生産 数量 (千個),351520000,電子部品 変換部品 磁気ヘッド
13382,01000800,生産 数量 (千平方m),351300000,電子部品 電子回路基板
10694,01000800,生産 数量 (千平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1813,01000800,生産 数量 (千平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
