value,cat01,cat01_label,cat02,cat02_label
2604904,06010000,生産,130010000,ポリエチレン 計 (t)
1477334,06010000,生産,130011000,ポリエチレン 低密度（密度0.94未満のもの） (t)
927796,06010000,生産,130012000,ポリエチレン 高密度（密度0.94以上のもの） (t)
199774,06010000,生産,130013000,ポリエチレン エチレン･酢酸ビニルコポリマー (t)
1167702,06010000,生産,130020000,ポリスチレン（PS） 計 (t)
588559,06010000,生産,130021000,ポリスチレン（PS） 成形材料 (t)
112316,06010000,生産,130022000,ポリスチレン（PS） 発泡用 (t)
85171,06010000,生産,130023000,ポリスチレン（PS） ＡＳ樹脂 (t)
381656,06010000,生産,130024000,ポリスチレン（PS） ＡＢＳ樹脂（ABS） (t)
2390256,06010000,生産,130030000,ポリプロピレン (t)
106643,06010000,生産,130040000,石油樹脂 (t)
1627366,06010000,生産,130050000,合成ゴム 計（合成ラテックスを含む） (t)
651598,06010000,生産,130051000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
265672,06010000,生産,130051100,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入りを除く） (t)
228703,06010000,生産,130051200,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入り） (t)
157223,06010000,生産,130051300,合成ゴム スチレンブタジエンラバー（SBR） ラテックス (t)
107180,06010000,生産,130052000,合成ゴム アクリロニトリルブタジエンラバー (t)
122507,06010000,生産,130053000,合成ゴム ポリクロロプレン (t)
290362,06010000,生産,130054000,合成ゴム ポリブタジエン (t)
217916,06010000,生産,130055000,合成ゴム エチレンプロピレンラバー (t)
237803,06010000,生産,130059000,合成ゴム その他の合成ゴム (t)
2392007,06010000,生産,130060000,スチレンモノマー (t)
787013,06010000,生産,130070000,フェノール (t)
456366,06010000,生産,130080000,ビスフェノールＡ (t)
X,06010000,生産,130090000,無水フタル酸 (t)
715151,06010000,生産,130100000,テレフタル酸（高純度のもの） (t)
4213791,06010000,生産,130110000,純ベンゼン（非石油系を含む） (t)
1390690,06010000,生産,130120000,純トルエン（非石油系を含む） (t)
5975239,06010000,生産,130130000,キシレン（非石油系を含む） (t)
110422,06010000,生産,130140000,オルソキシレン (t)
3597442,06010000,生産,130150000,パラキシレン (t)
6145182,06010000,生産,130160000,エチレン (t)
846502,06010000,生産,130170000,酸化エチレン (t)
639090,06010000,生産,130180000,エチレングリコール (t)
71796,06010000,生産,130190000,エチレングリコールエーテル (t)
133418,06010000,生産,130200000,アセトアルデヒド (t)
416736,06010000,生産,130210000,酢酸（99％換算） (t)
X,06010000,生産,130220000,酢酸エチル (t)
X,06010000,生産,130230000,エチルアルコール (kl)
X,06010000,生産,130240000,合成高級アルコール（C9以上のもの） (t)
2574116,06010000,生産,130250000,二塩化エチレン (t)
5239333,06010000,生産,130260000,プロピレン (t)
473799,06010000,生産,130270000,酸化プロピレン (t)
79219,06010000,生産,130280000,プロピレングリコール (t)
257871,06010000,生産,130290000,ポリプロピレングリコール (t)
108360,06010000,生産,130300000,エピクロルヒドリン (t)
152022,06010000,生産,130310000,イソプロピルアルコール (t)
469654,06010000,生産,130320000,合成アセトン (t)
54565,06010000,生産,130330000,メチルイソブチルケトン (t)
553908,06010000,生産,130340000,アクリロニトリル (t)
183865,06010000,生産,130350000,アクリル酸エステル (t)
249207,06010000,生産,130360000,合成オクタノール (t)
342443,06010000,生産,130370000,合成ブタノール (t)
169864,06010000,生産,130380000,メチルエチルケトン (t)
2709032,06010000,生産,130390000,ブタン･ブチレン (t)
904849,06010000,生産,130400000,ブタジエン (t)
X,06010000,生産,130410000,ノルマルパラフィン (t)
4328343,06010000,生産,130420000,分解ガソリン (t)
41224,06020000,受入,130010000,ポリエチレン 計 (t)
17194,06020000,受入,130011000,ポリエチレン 低密度（密度0.94未満のもの） (t)
24030,06020000,受入,130012000,ポリエチレン 高密度（密度0.94以上のもの） (t)
-,06020000,受入,130013000,ポリエチレン エチレン･酢酸ビニルコポリマー (t)
12525,06020000,受入,130020000,ポリスチレン（PS） 計 (t)
1315,06020000,受入,130021000,ポリスチレン（PS） 成形材料 (t)
4843,06020000,受入,130022000,ポリスチレン（PS） 発泡用 (t)
6356,06020000,受入,130023000,ポリスチレン（PS） ＡＳ樹脂 (t)
11,06020000,受入,130024000,ポリスチレン（PS） ＡＢＳ樹脂（ABS） (t)
48483,06020000,受入,130030000,ポリプロピレン (t)
1575,06020000,受入,130040000,石油樹脂 (t)
86177,06020000,受入,130050000,合成ゴム 計（合成ラテックスを含む） (t)
417,06020000,受入,130051000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
