value,cat02,cat02_label,time,time_label
6069,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230310,2023000103_2023年1～3月期(Q1)
6648,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230320,2023000406_2023年4～6月期(Q2)
6714,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230330,2023000709_2023年7～9月期(Q3)
6679,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230340,2023001012_2023年10～12月期(Q4)
1854,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230510,2023000101_2023年1月(Jan.)
1981,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230520,2023000202_2023年2月(Feb.)
2234,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230530,2023000303_2023年3月(Mar.)
2108,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230540,2023000404_2023年4月(Apr.)
2143,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230550,2023000505_2023年5月(May)
2397,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230560,2023000606_2023年6月(Jun.)
2421,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230570,2023000707_2023年7月(Jul.)
1996,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230580,2023000808_2023年8月(Aug.)
2297,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230590,2023000909_2023年9月(Sep.)
2356,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230600,2023001010_2023年10月(Oct.)
2182,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230610,2023001111_2023年11月(Nov.)
2141,2350010020,製品_0101_炭素系可変抵抗器（半固定を除く）_B_生産金額_百万円,20230620,2023001212_2023年12月(Dec.)
478438,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230010,2019000000_2019年(CY)
180314,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230020,2020000000_2020年(CY)
155121,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230030,2021000000_2021年(CY)
155277,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230040,2022000000_2022年(CY)
93852,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230050,2023000000_2023年(CY)
158905,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230110,2021100000_2021年度(FY)
143198,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230120,2022100000_2022年度(FY)
28157,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230310,2023000103_2023年1～3月期(Q1)
26773,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230320,2023000406_2023年4～6月期(Q2)
20897,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230330,2023000709_2023年7～9月期(Q3)
18025,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230340,2023001012_2023年10～12月期(Q4)
9206,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230510,2023000101_2023年1月(Jan.)
9555,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230520,2023000202_2023年2月(Feb.)
9396,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230530,2023000303_2023年3月(Mar.)
8797,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230540,2023000404_2023年4月(Apr.)
8161,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230550,2023000505_2023年5月(May)
9815,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230560,2023000606_2023年6月(Jun.)
8637,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230570,2023000707_2023年7月(Jul.)
4325,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230580,2023000808_2023年8月(Aug.)
7935,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230590,2023000909_2023年9月(Sep.)
5823,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230600,2023001010_2023年10月(Oct.)
5704,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230610,2023001111_2023年11月(Nov.)
6498,2350010030,製品_0102_その他の可変抵抗器_A_生産数量_千個,20230620,2023001212_2023年12月(Dec.)
7588,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230010,2019000000_2019年(CY)
6117,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230020,2020000000_2020年(CY)
6898,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230030,2021000000_2021年(CY)
7195,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230040,2022000000_2022年(CY)
6892,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230050,2023000000_2023年(CY)
7070,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230110,2021100000_2021年度(FY)
7127,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230120,2022100000_2022年度(FY)
1745,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230310,2023000103_2023年1～3月期(Q1)
1787,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230320,2023000406_2023年4～6月期(Q2)
1722,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230330,2023000709_2023年7～9月期(Q3)
1638,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230340,2023001012_2023年10～12月期(Q4)
550,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230510,2023000101_2023年1月(Jan.)
554,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230520,2023000202_2023年2月(Feb.)
641,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230530,2023000303_2023年3月(Mar.)
577,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230540,2023000404_2023年4月(Apr.)
566,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230550,2023000505_2023年5月(May)
644,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230560,2023000606_2023年6月(Jun.)
587,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230570,2023000707_2023年7月(Jul.)
544,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230580,2023000808_2023年8月(Aug.)
591,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230590,2023000909_2023年9月(Sep.)
564,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230600,2023001010_2023年10月(Oct.)
563,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230610,2023001111_2023年11月(Nov.)
511,2350010040,製品_0102_その他の可変抵抗器_B_生産金額_百万円,20230620,2023001212_2023年12月(Dec.)
8971213,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230010,2019000000_2019年(CY)
8771589,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230020,2020000000_2020年(CY)
8519892,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230030,2021000000_2021年(CY)
4456174,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230040,2022000000_2022年(CY)
3579506,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230050,2023000000_2023年(CY)
7629685,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230110,2021100000_2021年度(FY)
3945294,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230120,2022100000_2022年度(FY)
914913,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230310,2023000103_2023年1～3月期(Q1)
891223,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230320,2023000406_2023年4～6月期(Q2)
910390,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230330,2023000709_2023年7～9月期(Q3)
862980,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230340,2023001012_2023年10～12月期(Q4)
286181,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230510,2023000101_2023年1月(Jan.)
293034,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230520,2023000202_2023年2月(Feb.)
335698,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230530,2023000303_2023年3月(Mar.)
314909,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230540,2023000404_2023年4月(Apr.)
260191,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230550,2023000505_2023年5月(May)
316123,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230560,2023000606_2023年6月(Jun.)
304348,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230570,2023000707_2023年7月(Jul.)
287881,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230580,2023000808_2023年8月(Aug.)
318161,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230590,2023000909_2023年9月(Sep.)
297722,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230600,2023001010_2023年10月(Oct.)
293086,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230610,2023001111_2023年11月(Nov.)
272172,2350010050,製品_0103_ネットワーク抵抗器_A_生産数量_千個,20230620,2023001212_2023年12月(Dec.)
7228,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230010,2019000000_2019年(CY)
7306,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230020,2020000000_2020年(CY)
8661,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230030,2021000000_2021年(CY)
7234,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230040,2022000000_2022年(CY)
6775,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230050,2023000000_2023年(CY)
8634,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230110,2021100000_2021年度(FY)
6628,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230120,2022100000_2022年度(FY)
1502,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230310,2023000103_2023年1～3月期(Q1)
1756,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230320,2023000406_2023年4～6月期(Q2)
1735,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230330,2023000709_2023年7～9月期(Q3)
1782,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230340,2023001012_2023年10～12月期(Q4)
440,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230510,2023000101_2023年1月(Jan.)
509,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230520,2023000202_2023年2月(Feb.)
553,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230530,2023000303_2023年3月(Mar.)
618,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230540,2023000404_2023年4月(Apr.)
539,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230550,2023000505_2023年5月(May)
599,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230560,2023000606_2023年6月(Jun.)
592,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230570,2023000707_2023年7月(Jul.)
514,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230580,2023000808_2023年8月(Aug.)
629,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230590,2023000909_2023年9月(Sep.)
602,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230600,2023001010_2023年10月(Oct.)
585,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230610,2023001111_2023年11月(Nov.)
595,2350010060,製品_0103_ネットワーク抵抗器_B_生産金額_百万円,20230620,2023001212_2023年12月(Dec.)
138409811,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230010,2019000000_2019年(CY)
131564521,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230020,2020000000_2020年(CY)
162150002,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230030,2021000000_2021年(CY)
145211388,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230040,2022000000_2022年(CY)
124055388,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230050,2023000000_2023年(CY)
162100062,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230110,2021100000_2021年度(FY)
137089388,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230120,2022100000_2022年度(FY)
30141001,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230310,2023000103_2023年1～3月期(Q1)
31324659,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230320,2023000406_2023年4～6月期(Q2)
30874616,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230330,2023000709_2023年7～9月期(Q3)
31715112,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230340,2023001012_2023年10～12月期(Q4)
9746492,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230510,2023000101_2023年1月(Jan.)
10026116,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230520,2023000202_2023年2月(Feb.)
10368393,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230530,2023000303_2023年3月(Mar.)
11146550,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230540,2023000404_2023年4月(Apr.)
9639673,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230550,2023000505_2023年5月(May)
10538436,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230560,2023000606_2023年6月(Jun.)
10628067,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230570,2023000707_2023年7月(Jul.)
9627628,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230580,2023000808_2023年8月(Aug.)
10618921,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230590,2023000909_2023年9月(Sep.)
11210833,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230600,2023001010_2023年10月(Oct.)
10560813,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230610,2023001111_2023年11月(Nov.)
9943466,2350010070,製品_0104_チップ抵抗器_A_生産数量_千個,20230620,2023001212_2023年12月(Dec.)
41354,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230010,2019000000_2019年(CY)
41732,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230020,2020000000_2020年(CY)
53031,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230030,2021000000_2021年(CY)
56439,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230040,2022000000_2022年(CY)
54576,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230050,2023000000_2023年(CY)
54102,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230110,2021100000_2021年度(FY)
55626,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230120,2022100000_2022年度(FY)
12762,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230310,2023000103_2023年1～3月期(Q1)
13742,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230320,2023000406_2023年4～6月期(Q2)
13892,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230330,2023000709_2023年7～9月期(Q3)
14180,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230340,2023001012_2023年10～12月期(Q4)
4165,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230510,2023000101_2023年1月(Jan.)
4140,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230520,2023000202_2023年2月(Feb.)
4457,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230530,2023000303_2023年3月(Mar.)
4732,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230540,2023000404_2023年4月(Apr.)
4180,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230550,2023000505_2023年5月(May)
4830,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230560,2023000606_2023年6月(Jun.)
4818,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230570,2023000707_2023年7月(Jul.)
4240,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230580,2023000808_2023年8月(Aug.)
4834,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230590,2023000909_2023年9月(Sep.)
4840,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230600,2023001010_2023年10月(Oct.)
4708,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230610,2023001111_2023年11月(Nov.)
4632,2350010080,製品_0104_チップ抵抗器_B_生産金額_百万円,20230620,2023001212_2023年12月(Dec.)
7730799,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230010,2019000000_2019年(CY)
7905173,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230020,2020000000_2020年(CY)
8158225,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230030,2021000000_2021年(CY)
5489414,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230040,2022000000_2022年(CY)
4905831,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230050,2023000000_2023年(CY)
7262884,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230110,2021100000_2021年度(FY)
5401806,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230120,2022100000_2022年度(FY)
1100098,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230310,2023000103_2023年1～3月期(Q1)
1231884,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230320,2023000406_2023年4～6月期(Q2)
1258414,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230330,2023000709_2023年7～9月期(Q3)
1315435,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230340,2023001012_2023年10～12月期(Q4)
361581,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230510,2023000101_2023年1月(Jan.)
379073,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230520,2023000202_2023年2月(Feb.)
359444,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230530,2023000303_2023年3月(Mar.)
412882,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230540,2023000404_2023年4月(Apr.)
377884,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230550,2023000505_2023年5月(May)
441118,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230560,2023000606_2023年6月(Jun.)
436552,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230570,2023000707_2023年7月(Jul.)
400728,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230580,2023000808_2023年8月(Aug.)
421134,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230590,2023000909_2023年9月(Sep.)
452780,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230600,2023001010_2023年10月(Oct.)
428259,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230610,2023001111_2023年11月(Nov.)
434396,2350010090,製品_0105_その他の固定抵抗器_A_生産数量_千個,20230620,2023001212_2023年12月(Dec.)
17395,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230010,2019000000_2019年(CY)
17310,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230020,2020000000_2020年(CY)
20242,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230030,2021000000_2021年(CY)
18886,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230040,2022000000_2022年(CY)
19369,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230050,2023000000_2023年(CY)
19781,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230110,2021100000_2021年度(FY)
19164,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230120,2022100000_2022年度(FY)
4835,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230310,2023000103_2023年1～3月期(Q1)
4901,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230320,2023000406_2023年4～6月期(Q2)
4837,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230330,2023000709_2023年7～9月期(Q3)
4796,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230340,2023001012_2023年10～12月期(Q4)
1604,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230510,2023000101_2023年1月(Jan.)
1614,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230520,2023000202_2023年2月(Feb.)
1617,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230530,2023000303_2023年3月(Mar.)
1621,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230540,2023000404_2023年4月(Apr.)
1572,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230550,2023000505_2023年5月(May)
1708,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230560,2023000606_2023年6月(Jun.)
1677,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230570,2023000707_2023年7月(Jul.)
1514,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230580,2023000808_2023年8月(Aug.)
1646,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230590,2023000909_2023年9月(Sep.)
1690,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230600,2023001010_2023年10月(Oct.)
1547,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230610,2023001111_2023年11月(Nov.)
1559,2350010100,製品_0105_その他の固定抵抗器_B_生産金額_百万円,20230620,2023001212_2023年12月(Dec.)
10099907,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230010,2019000000_2019年(CY)
9699672,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230020,2020000000_2020年(CY)
11555204,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230030,2021000000_2021年(CY)
11189534,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230040,2022000000_2022年(CY)
9441800,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230050,2023000000_2023年(CY)
11602827,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230110,2021100000_2021年度(FY)
10760189,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230120,2022100000_2022年度(FY)
2424244,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230310,2023000103_2023年1～3月期(Q1)
2434762,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230320,2023000406_2023年4～6月期(Q2)
2308315,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230330,2023000709_2023年7～9月期(Q3)
2274479,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230340,2023001012_2023年10～12月期(Q4)
798412,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230510,2023000101_2023年1月(Jan.)
792198,2350010110,製品_0106_アルミ電解コンデンサ_A_生産数量_千個,20230520,2023000202_2023年2月(Feb.)
