value,cat01,cat01_label,cat02,cat02_label
43340,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
207305053,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
2245765,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
2062959,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
123814,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
58992,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
205059288,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
2140111,01000210,生産 数量 (千個),351112010,電子部品 受動部品 抵抗器 固定抵抗器 金属皮膜固定抵抗器（酸化金属を含む）
57115,01000210,生産 数量 (千個),351112020,電子部品 受動部品 抵抗器 固定抵抗器 巻線固定抵抗器
14589633,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
183170348,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
5102081,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
759020227,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
16534545,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
2505175,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
738336539,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
939525,01000210,生産 数量 (千個),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
704443,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
41903696,01000210,生産 数量 (千個),351140000,電子部品 受動部品 トランス（コイルを含む）
8514,01000210,生産 数量 (千個),351140100,電子部品 受動部品 トランス（コイルを含む） 鉄芯トランス
63636,01000210,生産 数量 (千個),351140200,電子部品 受動部品 トランス（コイルを含む） フェライトコアトランス（高周波電源回路用のもの）
41822746,01000210,生産 数量 (千個),351140300,電子部品 受動部品 トランス（コイルを含む） インダクタ
8800,01000210,生産 数量 (千個),351140400,電子部品 受動部品 トランス（コイルを含む） その他のトランス
2658210,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
7416152,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
4186514,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
7803853,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
91868,01000210,生産 数量 (千個),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
7711985,01000210,生産 数量 (千個),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
34420688,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
485109,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
21737334,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
67974,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 光コネクタ
417702,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
1294124,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ 角形コネクタ
10418445,01000210,生産 数量 (千個),351226000,電子部品 接続部品 コネクタ その他のコネクタ
402623,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
32639,01000210,生産 数量 (千個),351510000,電子部品 変換部品 音響部品（スピーカ・マイクロホン）
2799,01000210,生産 数量 (千個),351520000,電子部品 変換部品 磁気ヘッド
18673,01000800,生産 数量 (千平方m),351300000,電子部品 電子回路基板
12528,01000800,生産 数量 (千平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1986,01000800,生産 数量 (千平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
5040,01000800,生産 数量 (千平方m),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
2494,01000800,生産 数量 (千平方m),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
1277,01000800,生産 数量 (千平方m),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
189,01000800,生産 数量 (千平方m),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
1542,01000800,生産 数量 (千平方m),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
4041,01000800,生産 数量 (千平方m),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
1110,01000800,生産 数量 (千平方m),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
2931,01000800,生産 数量 (千平方m),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
2085,01000800,生産 数量 (千平方m),351330000,電子部品 電子回路基板 モジュール基板
552,01000800,生産 数量 (千平方m),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
1533,01000800,生産 数量 (千平方m),351332000,電子部品 電子回路基板 モジュール基板 その他のモジュール基板
19,01000800,生産 数量 (千平方m),351333000,電子部品 電子回路基板 モジュール基板 その他の電子回路基板
353111,01000800,生産 数量 (千平方m),351610000,電子部品 メモリ部品 磁気テープ
156451,01000800,生産 数量 (千平方m),351611000,電子部品 メモリ部品 磁気テープ 磁気録音・録画テープ
196660,01000800,生産 数量 (千平方m),351612000,電子部品 メモリ部品 磁気テープ その他の磁気テープ
740461,01000910,生産 数量 (千枚),351620000,電子部品 メモリ部品 光ディスク
2388552,01030100,生産 金額 (百万円),351000000,電子部品
892647,01030100,生産 金額 (百万円),351100000,電子部品 受動部品
99417,01030100,生産 金額 (百万円),351110000,電子部品 受動部品 抵抗器
26904,01030100,生産 金額 (百万円),351111000,電子部品 受動部品 抵抗器 可変抵抗器
9022,01030100,生産 金額 (百万円),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
10106,01030100,生産 金額 (百万円),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
7776,01030100,生産 金額 (百万円),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
72513,01030100,生産 金額 (百万円),351112000,電子部品 受動部品 抵抗器 固定抵抗器
4521,01030100,生産 金額 (百万円),351112010,電子部品 受動部品 抵抗器 固定抵抗器 金属皮膜固定抵抗器（酸化金属を含む）
5939,01030100,生産 金額 (百万円),351112020,電子部品 受動部品 抵抗器 固定抵抗器 巻線固定抵抗器
9504,01030100,生産 金額 (百万円),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
38381,01030100,生産 金額 (百万円),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
14168,01030100,生産 金額 (百万円),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
528128,01030100,生産 金額 (百万円),351120000,電子部品 受動部品 固定コンデンサ
171052,01030100,生産 金額 (百万円),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
27619,01030100,生産 金額 (百万円),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
302319,01030100,生産 金額 (百万円),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
10525,01030100,生産 金額 (百万円),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
16613,01030100,生産 金額 (百万円),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
57722,01030100,生産 金額 (百万円),351140000,電子部品 受動部品 トランス（コイルを含む）
3833,01030100,生産 金額 (百万円),351140100,電子部品 受動部品 トランス（コイルを含む） 鉄芯トランス
4028,01030100,生産 金額 (百万円),351140200,電子部品 受動部品 トランス（コイルを含む） フェライトコアトランス（高周波電源回路用のもの）
41536,01030100,生産 金額 (百万円),351140300,電子部品 受動部品 トランス（コイルを含む） インダクタ
8325,01030100,生産 金額 (百万円),351140400,電子部品 受動部品 トランス（コイルを含む） その他のトランス
207380,01030100,生産 金額 (百万円),351150000,電子部品 受動部品 機能部品
66791,01030100,生産 金額 (百万円),351151000,電子部品 受動部品 機能部品 水晶振動子
68912,01030100,生産 金額 (百万円),351152000,電子部品 受動部品 機能部品 フィルタ
71677,01030100,生産 金額 (百万円),351153000,電子部品 受動部品 機能部品 複合部品
564938,01030100,生産 金額 (百万円),351200000,電子部品 接続部品
71721,01030100,生産 金額 (百万円),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
2877,01030100,生産 金額 (百万円),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
68844,01030100,生産 金額 (百万円),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
477500,01030100,生産 金額 (百万円),351220000,電子部品 接続部品 コネクタ
20974,01030100,生産 金額 (百万円),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
343207,01030100,生産 金額 (百万円),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
7403,01030100,生産 金額 (百万円),351223000,電子部品 接続部品 コネクタ 光コネクタ
