value,cat01,cat01_label,cat02,cat02_label
25640,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
148829897,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
588614,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
X,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
408300,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
X,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
148241283,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
8771589,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
131564521,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
7905173,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
1257904334,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
9699672,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
1152113,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
1246572322,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
249180,01000210,生産 数量 (千個),351124000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
231047,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ その他の固定コンデンサ
5866,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
155029717,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
3362539,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
19657700,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
7799623,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
8957150,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
33218721,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
2866079,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
18145234,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
267293,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 丸形コネクタ
