value,cat01,cat01_label,cat02,cat02_label,time,time_label
10436033,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0021000000,平成21年
10976567,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0022000000,平成22年
11163271,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0023000000,平成23年
10889727,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0024000000,平成24年
11059163,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000000,平成25年
11127010,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0023010000,平成23年度
10876074,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0024010000,平成24年度
2600248,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000103,平成25年 1 ～ 3 月
2766779,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000406,平成25年 4 ～ 6 月
2775708,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000709,平成25年 7 ～ 9 月
2916428,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025001012,平成25年 10 ～ 12 月
822604,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000101,平成25年1月
835600,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000202,平成25年2月
942044,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000303,平成25年3月
945426,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000404,平成25年4月
873516,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000505,平成25年5月
947837,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000606,平成25年6月
972845,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000707,平成25年7月
859726,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000808,平成25年8月
943137,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025000909,平成25年9月
1005908,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025001010,平成25年10月
982286,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025001111,平成25年11月
928234,101010000,生産数量 (t),108010000,1.板紙 計 2～4,0025001212,平成25年12月
8212298,101010000,生産数量 (t),108011000,1.板紙 2.段ボール原紙 (1)+(2),0021000000,平成21年
8647486,101010000,生産数量 (t),108011000,1.板紙 2.段ボール原紙 (1)+(2),0022000000,平成22年
8811061,101010000,生産数量 (t),108011000,1.板紙 2.段ボール原紙 (1)+(2),0023000000,平成23年
8637378,101010000,生産数量 (t),108011000,1.板紙 2.段ボール原紙 (1)+(2),0024000000,平成24年
