value,cat01,cat01_label,cat02,cat02_label
1488297,06010000,生産,050010000,コールタール (t)
504176,06010000,生産,050020000,粗製ベンゼン (t)
4213791,06010000,生産,050030000,純ベンゼン（非石油系を含む） (t)
1390690,06010000,生産,050040000,純トルエン（非石油系を含む） (t)
5975239,06010000,生産,050050000,キシレン（非石油系を含む） (t)
110422,06010000,生産,050060000,オルソキシレン (t)
3597442,06010000,生産,050070000,パラキシレン (t)
785218,06010000,生産,050080000,クレオソート油 (t)
210328,06010000,生産,050090000,ナフタリン (t)
2392007,06010000,生産,050100000,スチレンモノマー (t)
401867,06010000,生産,050110000,ジフェニルメタンジイソシアネート (t)
383867,06010000,生産,050120000,シクロヘキサン (t)
787013,06010000,生産,050130000,フェノール (t)
335053,06010000,生産,050140000,アニリン (t)
155040,06010000,生産,050150000,ニトロベンゼン・クロルベンゼン (t)
456366,06010000,生産,050160000,ビスフェノールＡ (t)
159537,06010000,生産,050170000,無水フタル酸 計 (t)
X,06010000,生産,050171000,無水フタル酸(非石油系) (t)
X,06010000,生産,050172000,無水フタル酸（石油系） (t)
715151,06010000,生産,050180000,テレフタル酸(高純度のもの) (t)
19636,06010000,生産,050190000,合成染料 (t)
21641,06010000,生産,050200000,有機ゴム薬品 (t)
139638,06020000,受入,050010000,コールタール (t)
238582,06020000,受入,050020000,粗製ベンゼン (t)
1506792,06020000,受入,050030000,純ベンゼン（非石油系を含む） (t)
142924,06020000,受入,050040000,純トルエン（非石油系を含む） (t)
957648,06020000,受入,050050000,キシレン（非石油系を含む） (t)
-,06020000,受入,050060000,オルソキシレン (t)
624897,06020000,受入,050070000,パラキシレン (t)
104836,06020000,受入,050080000,クレオソート油 (t)
24538,06020000,受入,050090000,ナフタリン (t)
316738,06020000,受入,050100000,スチレンモノマー (t)
-,06020000,受入,050110000,ジフェニルメタンジイソシアネート (t)
-,06020000,受入,050120000,シクロヘキサン (t)
130371,06020000,受入,050130000,フェノール (t)
8,06020000,受入,050140000,アニリン (t)
-,06020000,受入,050150000,ニトロベンゼン・クロルベンゼン (t)
147,06020000,受入,050160000,ビスフェノールＡ (t)
411,06020000,受入,050170000,無水フタル酸 計 (t)
X,06020000,受入,050171000,無水フタル酸(非石油系) (t)
X,06020000,受入,050172000,無水フタル酸（石油系） (t)
24257,06020000,受入,050180000,テレフタル酸(高純度のもの) (t)
346,06020000,受入,050190000,合成染料 (t)
632,06020000,受入,050200000,有機ゴム薬品 (t)
283008,06030000,消費,050010000,コールタール (t)
312719,06030000,消費,050020000,粗製ベンゼン (t)
2178158,06030000,消費,050030000,純ベンゼン（非石油系を含む） (t)
