value,cat01,cat01_label,time,time_label
3222390,13040100,消費 計 (t),0024000505,平成24年5月
3234411,13040100,消費 計 (t),0024000606,平成24年6月
3029242,13040100,消費 計 (t),0024000707,平成24年7月
2812879,13040100,消費 計 (t),0024000808,平成24年8月
2900253,13040100,消費 計 (t),0024000909,平成24年9月
2915076,13040100,消費 計 (t),0024001010,平成24年10月
2759275,13040100,消費 計 (t),0024001111,平成24年11月
2680517,13040100,消費 計 (t),0024001212,平成24年12月
44444807,13041010,消費 鉄鋼部門消費 小計 (t),0020000000,平成20年
29670916,13041010,消費 鉄鋼部門消費 小計 (t),0021000000,平成21年
38431907,13041010,消費 鉄鋼部門消費 小計 (t),0022000000,平成22年
37270143,13041010,消費 鉄鋼部門消費 小計 (t),0023000000,平成23年
35402522,13041010,消費 鉄鋼部門消費 小計 (t),0024000000,平成24年
39049322,13041010,消費 鉄鋼部門消費 小計 (t),0022010000,平成22年度
36577333,13041010,消費 鉄鋼部門消費 小計 (t),0023010000,平成23年度
8931626,13041010,消費 鉄鋼部門消費 小計 (t),0024000103,平成24年 1 ～ 3 月
9550476,13041010,消費 鉄鋼部門消費 小計 (t),0024000406,平成24年 4 ～ 6 月
8646964,13041010,消費 鉄鋼部門消費 小計 (t),0024000709,平成24年 7 ～ 9 月
8273456,13041010,消費 鉄鋼部門消費 小計 (t),0024001012,平成24年 10 ～ 12 月
2798871,13041010,消費 鉄鋼部門消費 小計 (t),0024000101,平成24年1月
2973741,13041010,消費 鉄鋼部門消費 小計 (t),0024000202,平成24年2月
3159014,13041010,消費 鉄鋼部門消費 小計 (t),0024000303,平成24年3月
3160063,13041010,消費 鉄鋼部門消費 小計 (t),0024000404,平成24年4月
3188840,13041010,消費 鉄鋼部門消費 小計 (t),0024000505,平成24年5月
3201573,13041010,消費 鉄鋼部門消費 小計 (t),0024000606,平成24年6月
2992147,13041010,消費 鉄鋼部門消費 小計 (t),0024000707,平成24年7月
2782854,13041010,消費 鉄鋼部門消費 小計 (t),0024000808,平成24年8月
2871963,13041010,消費 鉄鋼部門消費 小計 (t),0024000909,平成24年9月
2885722,13041010,消費 鉄鋼部門消費 小計 (t),0024001010,平成24年10月
2733535,13041010,消費 鉄鋼部門消費 小計 (t),0024001111,平成24年11月
2654199,13041010,消費 鉄鋼部門消費 小計 (t),0024001212,平成24年12月
193215,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0020000000,平成20年
146122,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0021000000,平成21年
441135,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0022000000,平成22年
371543,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0023000000,平成23年
151047,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000000,平成24年
448609,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0022010000,平成22年度
276370,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0023010000,平成23年度
24933,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000103,平成24年 1 ～ 3 月
70218,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000406,平成24年 4 ～ 6 月
53159,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000709,平成24年 7 ～ 9 月
2737,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024001012,平成24年 10 ～ 12 月
6880,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000101,平成24年1月
16273,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000202,平成24年2月
1780,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000303,平成24年3月
30096,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000404,平成24年4月
28684,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000505,平成24年5月
11438,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000606,平成24年6月
18494,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000707,平成24年7月
12513,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000808,平成24年8月
22152,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024000909,平成24年9月
1783,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024001010,平成24年10月
954,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024001111,平成24年11月
-,13041600,消費 鉄鋼部門消費 溶解用 製銑用 (t),0024001212,平成24年12月
43720280,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0020000000,平成20年
29028132,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0021000000,平成21年
37546234,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0022000000,平成22年
36477056,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0023000000,平成23年
34794797,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000000,平成24年
38153715,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0022010000,平成22年度
35863399,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0023010000,平成23年度
8793486,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000103,平成24年 1 ～ 3 月
9375744,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000406,平成24年 4 ～ 6 月
8485910,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000709,平成24年 7 ～ 9 月
8139657,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024001012,平成24年 10 ～ 12 月
2751436,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000101,平成24年1月
2921248,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000202,平成24年2月
3120802,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000303,平成24年3月
3096715,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000404,平成24年4月
3125700,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000505,平成24年5月
3153329,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000606,平成24年6月
2936580,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000707,平成24年7月
2737089,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000808,平成24年8月
2812241,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024000909,平成24年9月
2838303,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024001010,平成24年10月
2687315,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024001111,平成24年11月
2614039,13041610,消費 鉄鋼部門消費 溶解用 製鋼用 (t),0024001212,平成24年12月
437016,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0020000000,平成20年
434065,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0021000000,平成21年
371894,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0022000000,平成22年
359110,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0023000000,平成23年
395866,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000000,平成24年
376006,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0022010000,平成22年度
379278,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0023010000,平成23年度
99843,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000103,平成24年 1 ～ 3 月
89128,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000406,平成24年 4 ～ 6 月
92610,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000709,平成24年 7 ～ 9 月
114285,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024001012,平成24年 10 ～ 12 月
36231,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000101,平成24年1月
32104,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000202,平成24年2月
31508,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000303,平成24年3月
28441,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000404,平成24年4月
29088,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000505,平成24年5月
31599,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000606,平成24年6月
32012,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000707,平成24年7月
28562,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000808,平成24年8月
32036,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024000909,平成24年9月
40173,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024001010,平成24年10月
39735,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024001111,平成24年11月
34377,13041690,消費 鉄鋼部門消費 溶解用 その他 (t),0024001212,平成24年12月
94296,13041700,消費 鉄鋼部門消費 再生用 (t),0020000000,平成20年
62597,13041700,消費 鉄鋼部門消費 再生用 (t),0021000000,平成21年
72644,13041700,消費 鉄鋼部門消費 再生用 (t),0022000000,平成22年
62434,13041700,消費 鉄鋼部門消費 再生用 (t),0023000000,平成23年
60812,13041700,消費 鉄鋼部門消費 再生用 (t),0024000000,平成24年
70992,13041700,消費 鉄鋼部門消費 再生用 (t),0022010000,平成22年度
58286,13041700,消費 鉄鋼部門消費 再生用 (t),0023010000,平成23年度
13364,13041700,消費 鉄鋼部門消費 再生用 (t),0024000103,平成24年 1 ～ 3 月
15386,13041700,消費 鉄鋼部門消費 再生用 (t),0024000406,平成24年 4 ～ 6 月
15285,13041700,消費 鉄鋼部門消費 再生用 (t),0024000709,平成24年 7 ～ 9 月
16777,13041700,消費 鉄鋼部門消費 再生用 (t),0024001012,平成24年 10 ～ 12 月
4324,13041700,消費 鉄鋼部門消費 再生用 (t),0024000101,平成24年1月
4116,13041700,消費 鉄鋼部門消費 再生用 (t),0024000202,平成24年2月
4924,13041700,消費 鉄鋼部門消費 再生用 (t),0024000303,平成24年3月
4811,13041700,消費 鉄鋼部門消費 再生用 (t),0024000404,平成24年4月
5368,13041700,消費 鉄鋼部門消費 再生用 (t),0024000505,平成24年5月
5207,13041700,消費 鉄鋼部門消費 再生用 (t),0024000606,平成24年6月
5061,13041700,消費 鉄鋼部門消費 再生用 (t),0024000707,平成24年7月
4690,13041700,消費 鉄鋼部門消費 再生用 (t),0024000808,平成24年8月
5534,13041700,消費 鉄鋼部門消費 再生用 (t),0024000909,平成24年9月
5463,13041700,消費 鉄鋼部門消費 再生用 (t),0024001010,平成24年10月
5531,13041700,消費 鉄鋼部門消費 再生用 (t),0024001111,平成24年11月
5783,13041700,消費 鉄鋼部門消費 再生用 (t),0024001212,平成24年12月
1161177,13049000,消費 その他 (t),0020000000,平成20年
553905,13049000,消費 その他 (t),0021000000,平成21年
525317,13049000,消費 その他 (t),0022000000,平成22年
387383,13049000,消費 その他 (t),0023000000,平成23年
354193,13049000,消費 その他 (t),0024000000,平成24年
466627,13049000,消費 その他 (t),0022010000,平成22年度
373796,13049000,消費 その他 (t),0023010000,平成23年度
81024,13049000,消費 その他 (t),0024000103,平成24年 1 ～ 3 月
96347,13049000,消費 その他 (t),0024000406,平成24年 4 ～ 6 月
95410,13049000,消費 その他 (t),0024000709,平成24年 7 ～ 9 月
81412,13049000,消費 その他 (t),0024001012,平成24年 10 ～ 12 月
23506,13049000,消費 その他 (t),0024000101,平成24年1月
27285,13049000,消費 その他 (t),0024000202,平成24年2月
30233,13049000,消費 その他 (t),0024000303,平成24年3月
29959,13049000,消費 その他 (t),0024000404,平成24年4月
33550,13049000,消費 その他 (t),0024000505,平成24年5月
32838,13049000,消費 その他 (t),0024000606,平成24年6月
37095,13049000,消費 その他 (t),0024000707,平成24年7月
30025,13049000,消費 その他 (t),0024000808,平成24年8月
28290,13049000,消費 その他 (t),0024000909,平成24年9月
29354,13049000,消費 その他 (t),0024001010,平成24年10月
25740,13049000,消費 その他 (t),0024001111,平成24年11月
26318,13049000,消費 その他 (t),0024001212,平成24年12月
3864216,13080000,在庫 (t),0020000000,平成20年
2987896,13080000,在庫 (t),0021000000,平成21年
2755780,13080000,在庫 (t),0022000000,平成22年
3418335,13080000,在庫 (t),0023000000,平成23年
3047827,13080000,在庫 (t),0024000000,平成24年
2942801,13080000,在庫 (t),0022010000,平成22年度
3535842,13080000,在庫 (t),0023010000,平成23年度
3535842,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
3194679,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
3095088,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
3047827,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
3507033,13080000,在庫 (t),0024000101,平成24年1月
3304320,13080000,在庫 (t),0024000202,平成24年2月
3535842,13080000,在庫 (t),0024000303,平成24年3月
3519627,13080000,在庫 (t),0024000404,平成24年4月
3363737,13080000,在庫 (t),0024000505,平成24年5月
3194679,13080000,在庫 (t),0024000606,平成24年6月
3091071,13080000,在庫 (t),0024000707,平成24年7月
3035847,13080000,在庫 (t),0024000808,平成24年8月
3095088,13080000,在庫 (t),0024000909,平成24年9月
3131818,13080000,在庫 (t),0024001010,平成24年10月
3084276,13080000,在庫 (t),0024001111,平成24年11月
3047827,13080000,在庫 (t),0024001212,平成24年12月
