value,cat01,cat01_label,cat02,cat02_label
9184479,105010000,合計,102031000,消費数量（次工程投入） (千平方m)
731514,105011000,製箱用 電気器具・機械器具用,102031000,消費数量（次工程投入） (千平方m)
551589,105012000,製箱用 薬品・洗剤・化粧品用,102031000,消費数量（次工程投入） (千平方m)
5246533,105013000,製箱用 食料品用 計,102031000,消費数量（次工程投入） (千平方m)
3763809,105013100,製箱用 食料品用 加工食品（飲料を含む）,102031000,消費数量（次工程投入） (千平方m)
1082969,105013200,製箱用 食料品用 青果物,102031000,消費数量（次工程投入） (千平方m)
399755,105013900,製箱用 食料品用 その他の食料品,102031000,消費数量（次工程投入） (千平方m)
210278,105014000,製箱用 繊維製品用,102031000,消費数量（次工程投入） (千平方m)
517262,105015000,製箱用 陶磁器・ガラス製品・雑貨用,102031000,消費数量（次工程投入） (千平方m)
328876,105016000,製箱用 通販・宅配・引越用,102031000,消費数量（次工程投入） (千平方m)
1518568,105019000,製箱用 その他の製箱用,102031000,消費数量（次工程投入） (千平方m)
79859,105020000,製箱用以外 包装用以外,102031000,消費数量（次工程投入） (千平方m)
675055,105030000,段ボール箱等 生産金額（百万円）,102031000,消費数量（次工程投入） (千平方m)
