value,cat01,cat01_label,cat02,cat02_label
9388656,105010000,合計,102031000,消費数量（次工程投入） (千平方m)
730230,105011000,製箱用 電気器具・機械器具用,102031000,消費数量（次工程投入） (千平方m)
565963,105012000,製箱用 薬品・洗剤・化粧品用,102031000,消費数量（次工程投入） (千平方m)
5365450,105013000,製箱用 食料品用 計,102031000,消費数量（次工程投入） (千平方m)
3864052,105013100,製箱用 食料品用 加工食品（飲料を含む）,102031000,消費数量（次工程投入） (千平方m)
1092610,105013200,製箱用 食料品用 青果物,102031000,消費数量（次工程投入） (千平方m)
408788,105013900,製箱用 食料品用 その他の食料品,102031000,消費数量（次工程投入） (千平方m)
208842,105014000,製箱用 繊維製品用,102031000,消費数量（次工程投入） (千平方m)
528807,105015000,製箱用 陶磁器・ガラス製品・雑貨用,102031000,消費数量（次工程投入） (千平方m)
371558,105016000,製箱用 通販・宅配・引越用,102031000,消費数量（次工程投入） (千平方m)
1532410,105019000,製箱用 その他の製箱用,102031000,消費数量（次工程投入） (千平方m)
85396,105020000,製箱用以外 包装用以外,102031000,消費数量（次工程投入） (千平方m)
668129,105030000,段ボール箱等 生産金額（百万円）,102031000,消費数量（次工程投入） (千平方m)
