value,cat01,cat01_label,cat02,cat02_label
10889727,101010000,生産数量 (t),103010000,板紙 計
8637378,101010000,生産数量 (t),103011000,板紙 段ボール原紙
5169129,101010000,生産数量 (t),103011100,板紙 段ボール原紙 ライナー
3704448,101010000,生産数量 (t),103011110,板紙 段ボール原紙 ライナー 外装用（クラフト）
1348292,101010000,生産数量 (t),103011120,板紙 段ボール原紙 ライナー 外装用（ジュート）
116389,101010000,生産数量 (t),103011130,板紙 段ボール原紙 ライナー 内装用
3468249,101010000,生産数量 (t),103011200,板紙 段ボール原紙 中芯原紙
1614308,101010000,生産数量 (t),103012000,板紙 紙器用板紙
1470276,101010000,生産数量 (t),103012100,板紙 紙器用板紙 白板紙
579652,101010000,生産数量 (t),103012110,板紙 紙器用板紙 白板紙 マニラボール
890624,101010000,生産数量 (t),103012120,板紙 紙器用板紙 白板紙 白ボール
144032,101010000,生産数量 (t),103012200,板紙 紙器用板紙 黄・チップ・色板紙
638041,101010000,生産数量 (t),103013000,板紙 雑板紙
206379,101010000,生産数量 (t),103013100,板紙 雑板紙 建材原紙
281406,101010000,生産数量 (t),103013200,板紙 雑板紙 紙管原紙
150256,101010000,生産数量 (t),103013900,板紙 雑板紙 その他板紙
10277422,101031000,出荷数量 販売数量 (t),103010000,板紙 計
8101472,101031000,出荷数量 販売数量 (t),103011000,板紙 段ボール原紙
4871119,101031000,出荷数量 販売数量 (t),103011100,板紙 段ボール原紙 ライナー
3452432,101031000,出荷数量 販売数量 (t),103011110,板紙 段ボール原紙 ライナー 外装用（クラフト）
1302798,101031000,出荷数量 販売数量 (t),103011120,板紙 段ボール原紙 ライナー 外装用（ジュート）
115889,101031000,出荷数量 販売数量 (t),103011130,板紙 段ボール原紙 ライナー 内装用
3230353,101031000,出荷数量 販売数量 (t),103011200,板紙 段ボール原紙 中芯原紙
1565221,101031000,出荷数量 販売数量 (t),103012000,板紙 紙器用板紙
1432258,101031000,出荷数量 販売数量 (t),103012100,板紙 紙器用板紙 白板紙
570343,101031000,出荷数量 販売数量 (t),103012110,板紙 紙器用板紙 白板紙 マニラボール
861915,101031000,出荷数量 販売数量 (t),103012120,板紙 紙器用板紙 白板紙 白ボール
132963,101031000,出荷数量 販売数量 (t),103012200,板紙 紙器用板紙 黄・チップ・色板紙
610729,101031000,出荷数量 販売数量 (t),103013000,板紙 雑板紙
200867,101031000,出荷数量 販売数量 (t),103013100,板紙 雑板紙 建材原紙
272950,101031000,出荷数量 販売数量 (t),103013200,板紙 雑板紙 紙管原紙
136912,101031000,出荷数量 販売数量 (t),103013900,板紙 雑板紙 その他板紙
703884,101032000,出荷数量 販売金額（百万円),103010000,板紙 計
482584,101032000,出荷数量 販売金額（百万円),103011000,板紙 段ボール原紙
304988,101032000,出荷数量 販売金額（百万円),103011100,板紙 段ボール原紙 ライナー
222276,101032000,出荷数量 販売金額（百万円),103011110,板紙 段ボール原紙 ライナー 外装用（クラフト）
74572,101032000,出荷数量 販売金額（百万円),103011120,板紙 段ボール原紙 ライナー 外装用（ジュート）
8140,101032000,出荷数量 販売金額（百万円),103011130,板紙 段ボール原紙 ライナー 内装用
177596,101032000,出荷数量 販売金額（百万円),103011200,板紙 段ボール原紙 中芯原紙
169461,101032000,出荷数量 販売金額（百万円),103012000,板紙 紙器用板紙
157753,101032000,出荷数量 販売金額（百万円),103012100,板紙 紙器用板紙 白板紙
