value,cat01,cat01_label,time,time_label
379434,081020100,構造用鋼 機械構造用炭素鋼 (t),0024000808,平成24年8月
388900,081020100,構造用鋼 機械構造用炭素鋼 (t),0024000909,平成24年9月
360556,081020100,構造用鋼 機械構造用炭素鋼 (t),0024001010,平成24年10月
332157,081020100,構造用鋼 機械構造用炭素鋼 (t),0024001111,平成24年11月
307795,081020100,構造用鋼 機械構造用炭素鋼 (t),0024001212,平成24年12月
4011894,081020200,構造用鋼 構造用合金鋼 (t),0020000000,平成20年
2177964,081020200,構造用鋼 構造用合金鋼 (t),0021000000,平成21年
3609370,081020200,構造用鋼 構造用合金鋼 (t),0022000000,平成22年
3739319,081020200,構造用鋼 構造用合金鋼 (t),0023000000,平成23年
3588292,081020200,構造用鋼 構造用合金鋼 (t),0024000000,平成24年
3731660,081020200,構造用鋼 構造用合金鋼 (t),0022010000,平成22年度
3783937,081020200,構造用鋼 構造用合金鋼 (t),0023010000,平成23年度
985912,081020200,構造用鋼 構造用合金鋼 (t),0024000103,平成24年 1 ～ 3 月
974657,081020200,構造用鋼 構造用合金鋼 (t),0024000406,平成24年 4 ～ 6 月
860208,081020200,構造用鋼 構造用合金鋼 (t),0024000709,平成24年 7 ～ 9 月
767515,081020200,構造用鋼 構造用合金鋼 (t),0024001012,平成24年 10 ～ 12 月
320266,081020200,構造用鋼 構造用合金鋼 (t),0024000101,平成24年1月
327624,081020200,構造用鋼 構造用合金鋼 (t),0024000202,平成24年2月
338022,081020200,構造用鋼 構造用合金鋼 (t),0024000303,平成24年3月
326830,081020200,構造用鋼 構造用合金鋼 (t),0024000404,平成24年4月
330572,081020200,構造用鋼 構造用合金鋼 (t),0024000505,平成24年5月
317255,081020200,構造用鋼 構造用合金鋼 (t),0024000606,平成24年6月
308855,081020200,構造用鋼 構造用合金鋼 (t),0024000707,平成24年7月
264385,081020200,構造用鋼 構造用合金鋼 (t),0024000808,平成24年8月
286968,081020200,構造用鋼 構造用合金鋼 (t),0024000909,平成24年9月
269966,081020200,構造用鋼 構造用合金鋼 (t),0024001010,平成24年10月
254966,081020200,構造用鋼 構造用合金鋼 (t),0024001111,平成24年11月
242583,081020200,構造用鋼 構造用合金鋼 (t),0024001212,平成24年12月
11190793,081030000,特殊用途鋼 計 (t),0020000000,平成20年
7263566,081030000,特殊用途鋼 計 (t),0021000000,平成21年
10843240,081030000,特殊用途鋼 計 (t),0022000000,平成22年
10658565,081030000,特殊用途鋼 計 (t),0023000000,平成23年
10415241,081030000,特殊用途鋼 計 (t),0024000000,平成24年
11047507,081030000,特殊用途鋼 計 (t),0022010000,平成22年度
10546028,081030000,特殊用途鋼 計 (t),0023010000,平成23年度
2691383,081030000,特殊用途鋼 計 (t),0024000103,平成24年 1 ～ 3 月
2792030,081030000,特殊用途鋼 計 (t),0024000406,平成24年 4 ～ 6 月
2633789,081030000,特殊用途鋼 計 (t),0024000709,平成24年 7 ～ 9 月
2298039,081030000,特殊用途鋼 計 (t),0024001012,平成24年 10 ～ 12 月
870377,081030000,特殊用途鋼 計 (t),0024000101,平成24年1月
879263,081030000,特殊用途鋼 計 (t),0024000202,平成24年2月
941743,081030000,特殊用途鋼 計 (t),0024000303,平成24年3月
866623,081030000,特殊用途鋼 計 (t),0024000404,平成24年4月
1013472,081030000,特殊用途鋼 計 (t),0024000505,平成24年5月
911935,081030000,特殊用途鋼 計 (t),0024000606,平成24年6月
915697,081030000,特殊用途鋼 計 (t),0024000707,平成24年7月
879066,081030000,特殊用途鋼 計 (t),0024000808,平成24年8月
839026,081030000,特殊用途鋼 計 (t),0024000909,平成24年9月
830731,081030000,特殊用途鋼 計 (t),0024001010,平成24年10月
702292,081030000,特殊用途鋼 計 (t),0024001111,平成24年11月
765016,081030000,特殊用途鋼 計 (t),0024001212,平成24年12月
510729,081030100,特殊用途鋼 ばね鋼 (t),0020000000,平成20年
290660,081030100,特殊用途鋼 ばね鋼 (t),0021000000,平成21年
435440,081030100,特殊用途鋼 ばね鋼 (t),0022000000,平成22年
428852,081030100,特殊用途鋼 ばね鋼 (t),0023000000,平成23年
426318,081030100,特殊用途鋼 ばね鋼 (t),0024000000,平成24年
434723,081030100,特殊用途鋼 ばね鋼 (t),0022010000,平成22年度
435582,081030100,特殊用途鋼 ばね鋼 (t),0023010000,平成23年度
112328,081030100,特殊用途鋼 ばね鋼 (t),0024000103,平成24年 1 ～ 3 月
114125,081030100,特殊用途鋼 ばね鋼 (t),0024000406,平成24年 4 ～ 6 月
107134,081030100,特殊用途鋼 ばね鋼 (t),0024000709,平成24年 7 ～ 9 月
92731,081030100,特殊用途鋼 ばね鋼 (t),0024001012,平成24年 10 ～ 12 月
36927,081030100,特殊用途鋼 ばね鋼 (t),0024000101,平成24年1月
37847,081030100,特殊用途鋼 ばね鋼 (t),0024000202,平成24年2月
37554,081030100,特殊用途鋼 ばね鋼 (t),0024000303,平成24年3月
35896,081030100,特殊用途鋼 ばね鋼 (t),0024000404,平成24年4月
42053,081030100,特殊用途鋼 ばね鋼 (t),0024000505,平成24年5月
36176,081030100,特殊用途鋼 ばね鋼 (t),0024000606,平成24年6月
35437,081030100,特殊用途鋼 ばね鋼 (t),0024000707,平成24年7月
34226,081030100,特殊用途鋼 ばね鋼 (t),0024000808,平成24年8月
37471,081030100,特殊用途鋼 ばね鋼 (t),0024000909,平成24年9月
31435,081030100,特殊用途鋼 ばね鋼 (t),0024001010,平成24年10月
28699,081030100,特殊用途鋼 ばね鋼 (t),0024001111,平成24年11月
32597,081030100,特殊用途鋼 ばね鋼 (t),0024001212,平成24年12月
1024015,081030200,特殊用途鋼 軸受鋼 (t),0020000000,平成20年
538707,081030200,特殊用途鋼 軸受鋼 (t),0021000000,平成21年
974393,081030200,特殊用途鋼 軸受鋼 (t),0022000000,平成22年
1091504,081030200,特殊用途鋼 軸受鋼 (t),0023000000,平成23年
972692,081030200,特殊用途鋼 軸受鋼 (t),0024000000,平成24年
1020527,081030200,特殊用途鋼 軸受鋼 (t),0022010000,平成22年度
1103662,081030200,特殊用途鋼 軸受鋼 (t),0023010000,平成23年度
280496,081030200,特殊用途鋼 軸受鋼 (t),0024000103,平成24年 1 ～ 3 月
271492,081030200,特殊用途鋼 軸受鋼 (t),0024000406,平成24年 4 ～ 6 月
234369,081030200,特殊用途鋼 軸受鋼 (t),0024000709,平成24年 7 ～ 9 月
186335,081030200,特殊用途鋼 軸受鋼 (t),0024001012,平成24年 10 ～ 12 月
93449,081030200,特殊用途鋼 軸受鋼 (t),0024000101,平成24年1月
91707,081030200,特殊用途鋼 軸受鋼 (t),0024000202,平成24年2月
95340,081030200,特殊用途鋼 軸受鋼 (t),0024000303,平成24年3月
86216,081030200,特殊用途鋼 軸受鋼 (t),0024000404,平成24年4月
95212,081030200,特殊用途鋼 軸受鋼 (t),0024000505,平成24年5月
90064,081030200,特殊用途鋼 軸受鋼 (t),0024000606,平成24年6月
79012,081030200,特殊用途鋼 軸受鋼 (t),0024000707,平成24年7月
76446,081030200,特殊用途鋼 軸受鋼 (t),0024000808,平成24年8月
78911,081030200,特殊用途鋼 軸受鋼 (t),0024000909,平成24年9月
69377,081030200,特殊用途鋼 軸受鋼 (t),0024001010,平成24年10月
61451,081030200,特殊用途鋼 軸受鋼 (t),0024001111,平成24年11月
55507,081030200,特殊用途鋼 軸受鋼 (t),0024001212,平成24年12月
2874758,081030300,特殊用途鋼 ステンレス鋼 (t),0020000000,平成20年
2074576,081030300,特殊用途鋼 ステンレス鋼 (t),0021000000,平成21年
2779922,081030300,特殊用途鋼 ステンレス鋼 (t),0022000000,平成22年
2678944,081030300,特殊用途鋼 ステンレス鋼 (t),0023000000,平成23年
2567084,081030300,特殊用途鋼 ステンレス鋼 (t),0024000000,平成24年
2830173,081030300,特殊用途鋼 ステンレス鋼 (t),0022010000,平成22年度
2625639,081030300,特殊用途鋼 ステンレス鋼 (t),0023010000,平成23年度
654927,081030300,特殊用途鋼 ステンレス鋼 (t),0024000103,平成24年 1 ～ 3 月
662404,081030300,特殊用途鋼 ステンレス鋼 (t),0024000406,平成24年 4 ～ 6 月
638737,081030300,特殊用途鋼 ステンレス鋼 (t),0024000709,平成24年 7 ～ 9 月
611016,081030300,特殊用途鋼 ステンレス鋼 (t),0024001012,平成24年 10 ～ 12 月
201026,081030300,特殊用途鋼 ステンレス鋼 (t),0024000101,平成24年1月
220783,081030300,特殊用途鋼 ステンレス鋼 (t),0024000202,平成24年2月
233118,081030300,特殊用途鋼 ステンレス鋼 (t),0024000303,平成24年3月
209668,081030300,特殊用途鋼 ステンレス鋼 (t),0024000404,平成24年4月
222591,081030300,特殊用途鋼 ステンレス鋼 (t),0024000505,平成24年5月
230145,081030300,特殊用途鋼 ステンレス鋼 (t),0024000606,平成24年6月
209017,081030300,特殊用途鋼 ステンレス鋼 (t),0024000707,平成24年7月
211242,081030300,特殊用途鋼 ステンレス鋼 (t),0024000808,平成24年8月
218478,081030300,特殊用途鋼 ステンレス鋼 (t),0024000909,平成24年9月
215218,081030300,特殊用途鋼 ステンレス鋼 (t),0024001010,平成24年10月
200915,081030300,特殊用途鋼 ステンレス鋼 (t),0024001111,平成24年11月
194883,081030300,特殊用途鋼 ステンレス鋼 (t),0024001212,平成24年12月
917504,081030400,特殊用途鋼 快削鋼 (t),0020000000,平成20年
525260,081030400,特殊用途鋼 快削鋼 (t),0021000000,平成21年
808822,081030400,特殊用途鋼 快削鋼 (t),0022000000,平成22年
744239,081030400,特殊用途鋼 快削鋼 (t),0023000000,平成23年
701917,081030400,特殊用途鋼 快削鋼 (t),0024000000,平成24年
808954,081030400,特殊用途鋼 快削鋼 (t),0022010000,平成22年度
727038,081030400,特殊用途鋼 快削鋼 (t),0023010000,平成23年度
187888,081030400,特殊用途鋼 快削鋼 (t),0024000103,平成24年 1 ～ 3 月
185792,081030400,特殊用途鋼 快削鋼 (t),0024000406,平成24年 4 ～ 6 月
172528,081030400,特殊用途鋼 快削鋼 (t),0024000709,平成24年 7 ～ 9 月
155709,081030400,特殊用途鋼 快削鋼 (t),0024001012,平成24年 10 ～ 12 月
58771,081030400,特殊用途鋼 快削鋼 (t),0024000101,平成24年1月
63622,081030400,特殊用途鋼 快削鋼 (t),0024000202,平成24年2月
65495,081030400,特殊用途鋼 快削鋼 (t),0024000303,平成24年3月
56124,081030400,特殊用途鋼 快削鋼 (t),0024000404,平成24年4月
65458,081030400,特殊用途鋼 快削鋼 (t),0024000505,平成24年5月
64210,081030400,特殊用途鋼 快削鋼 (t),0024000606,平成24年6月
58844,081030400,特殊用途鋼 快削鋼 (t),0024000707,平成24年7月
55776,081030400,特殊用途鋼 快削鋼 (t),0024000808,平成24年8月
57908,081030400,特殊用途鋼 快削鋼 (t),0024000909,平成24年9月
49774,081030400,特殊用途鋼 快削鋼 (t),0024001010,平成24年10月
52136,081030400,特殊用途鋼 快削鋼 (t),0024001111,平成24年11月
53799,081030400,特殊用途鋼 快削鋼 (t),0024001212,平成24年12月
789847,081030500,特殊用途鋼 ピアノ線材 (t),0020000000,平成20年
532406,081030500,特殊用途鋼 ピアノ線材 (t),0021000000,平成21年
750185,081030500,特殊用途鋼 ピアノ線材 (t),0022000000,平成22年
751709,081030500,特殊用途鋼 ピアノ線材 (t),0023000000,平成23年
538136,081030500,特殊用途鋼 ピアノ線材 (t),0024000000,平成24年
774769,081030500,特殊用途鋼 ピアノ線材 (t),0022010000,平成22年度
695078,081030500,特殊用途鋼 ピアノ線材 (t),0023010000,平成23年度
143283,081030500,特殊用途鋼 ピアノ線材 (t),0024000103,平成24年 1 ～ 3 月
145474,081030500,特殊用途鋼 ピアノ線材 (t),0024000406,平成24年 4 ～ 6 月
140390,081030500,特殊用途鋼 ピアノ線材 (t),0024000709,平成24年 7 ～ 9 月
108989,081030500,特殊用途鋼 ピアノ線材 (t),0024001012,平成24年 10 ～ 12 月
42921,081030500,特殊用途鋼 ピアノ線材 (t),0024000101,平成24年1月
43534,081030500,特殊用途鋼 ピアノ線材 (t),0024000202,平成24年2月
56828,081030500,特殊用途鋼 ピアノ線材 (t),0024000303,平成24年3月
36105,081030500,特殊用途鋼 ピアノ線材 (t),0024000404,平成24年4月
53517,081030500,特殊用途鋼 ピアノ線材 (t),0024000505,平成24年5月
55852,081030500,特殊用途鋼 ピアノ線材 (t),0024000606,平成24年6月
45486,081030500,特殊用途鋼 ピアノ線材 (t),0024000707,平成24年7月
49625,081030500,特殊用途鋼 ピアノ線材 (t),0024000808,平成24年8月
45279,081030500,特殊用途鋼 ピアノ線材 (t),0024000909,平成24年9月
45098,081030500,特殊用途鋼 ピアノ線材 (t),0024001010,平成24年10月
30685,081030500,特殊用途鋼 ピアノ線材 (t),0024001111,平成24年11月
33206,081030500,特殊用途鋼 ピアノ線材 (t),0024001212,平成24年12月
4969505,081030600,特殊用途鋼 高抗張力鋼 (t),0020000000,平成20年
3226947,081030600,特殊用途鋼 高抗張力鋼 (t),0021000000,平成21年
5008242,081030600,特殊用途鋼 高抗張力鋼 (t),0022000000,平成22年
4880982,081030600,特殊用途鋼 高抗張力鋼 (t),0023000000,平成23年
5128610,081030600,特殊用途鋼 高抗張力鋼 (t),0024000000,平成24年
5093701,081030600,特殊用途鋼 高抗張力鋼 (t),0022010000,平成22年度
4881650,081030600,特殊用途鋼 高抗張力鋼 (t),0023010000,平成23年度
1296365,081030600,特殊用途鋼 高抗張力鋼 (t),0024000103,平成24年 1 ～ 3 月
1392331,081030600,特殊用途鋼 高抗張力鋼 (t),0024000406,平成24年 4 ～ 6 月
1317588,081030600,特殊用途鋼 高抗張力鋼 (t),0024000709,平成24年 7 ～ 9 月
1122326,081030600,特殊用途鋼 高抗張力鋼 (t),0024001012,平成24年 10 ～ 12 月
431659,081030600,特殊用途鋼 高抗張力鋼 (t),0024000101,平成24年1月
417315,081030600,特殊用途鋼 高抗張力鋼 (t),0024000202,平成24年2月
447391,081030600,特殊用途鋼 高抗張力鋼 (t),0024000303,平成24年3月
436674,081030600,特殊用途鋼 高抗張力鋼 (t),0024000404,平成24年4月
527616,081030600,特殊用途鋼 高抗張力鋼 (t),0024000505,平成24年5月
428041,081030600,特殊用途鋼 高抗張力鋼 (t),0024000606,平成24年6月
480054,081030600,特殊用途鋼 高抗張力鋼 (t),0024000707,平成24年7月
443880,081030600,特殊用途鋼 高抗張力鋼 (t),0024000808,平成24年8月
393654,081030600,特殊用途鋼 高抗張力鋼 (t),0024000909,平成24年9月
411728,081030600,特殊用途鋼 高抗張力鋼 (t),0024001010,平成24年10月
321805,081030600,特殊用途鋼 高抗張力鋼 (t),0024001111,平成24年11月
388793,081030600,特殊用途鋼 高抗張力鋼 (t),0024001212,平成24年12月
104435,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0020000000,平成20年
75010,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0021000000,平成21年
86236,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0022000000,平成22年
82335,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0023000000,平成23年
80484,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0024000000,平成24年
84660,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0022010000,平成22年度
77379,081030700,特殊用途鋼 その他の特殊用途鋼 (t),0023010000,平成23年度
